"validation/sparse_categorical_accuracy","train_steps_per_hour","loss","round_num","train_step_time_in_seconds","validation/validation_time_in_seconds","sparse_categorical_accuracy","validation/loss"
0.004400965292006731,"","",0.0,"",53.11694025993347,"",4.137058734893799
0.05565091595053673,90.42101415928514,3.848497152328491,1,39.813753843307495,52.35968232154846,0.057350095361471176,3.9978151321411133
0.05194687843322754,181.42642350466429,3.8188798427581787,2,19.84275460243225,52.53957390785217,0.06417910754680634,3.8421993255615234
0.05838700011372566,157.05309435639413,3.7210023403167725,3,22.922184467315674,69.72258996963501,0.06555671244859695,3.729851245880127
0.05570254102349281,123.19406767576972,3.7140939235687256,4,29.22218632698059,70.71073412895203,0.06239476054906845,3.6837499141693115
0.062039416283369064,134.26139099778706,3.65456223487854,5,26.81336736679077,76.01919531822205,0.06356589496135712,3.671478748321533
0.053302016109228134,142.62245400123078,3.6261870861053467,6,25.241467237472534,75.39328646659851,0.07045324146747589,3.6658637523651123
0.05425706133246422,130.10204632901167,3.6148717403411865,7,27.670587062835693,70.80574703216553,0.08310588449239731,3.6574418544769287
0.0808306336402893,98.70995368151623,3.6519389152526855,8,36.47048616409302,68.33896374702454,0.0736355260014534,3.6392993927001953
0.13086742162704468,115.25711238244727,3.6103131771087646,9,31.234514951705933,72.00107526779175,0.09045130759477615,3.608393430709839
0.2023153454065323,136.460794115628,3.5097804069519043,10,26.381203651428223,71.85268378257751,0.11476113647222519,3.546468734741211
0.26137346029281616,132.0665875091927,3.2666847705841064,11,27.258976459503174,76.22533988952637,0.1872454434633255,3.4427907466888428
0.3067769706249237,136.34246596283725,3.1176795959472656,12,26.404099225997925,72.87317776679993,0.27164021134376526,3.2795217037200928
0.35742032527923584,113.05265676425006,2.873753070831299,13,31.843568325042725,67.45555210113525,0.330803781747818,2.976512908935547
0.4098576605319977,107.30710144013865,2.4440269470214844,14,33.548571825027466,72.3424425125122,0.44076958298683167,2.6952197551727295
0.46395984292030334,117.3647397591483,2.264899730682373,15,30.67360782623291,67.54267644882202,0.46969056129455566,2.477151393890381
0.495747447013855,195.2899504901412,2.0684123039245605,16,18.434128284454346,56.14340853691101,0.5232582092285156,2.320587635040283
0.5086663961410522,175.97849885640449,1.9112095832824707,17,20.45704460144043,58.92005014419556,0.5425161719322205,2.2130541801452637
0.5227727293968201,193.52900890629815,1.6843628883361816,18,18.60186243057251,59.17840266227722,0.6022197604179382,2.0624802112579346
0.5433579087257385,166.28790007097317,1.4151790142059326,19,21.649199962615967,53.63720083236694,0.6638797521591187,1.8913428783416748
0.5670018196105957,187.82644598584216,1.460237741470337,20,19.166630029678345,49.975807666778564,0.6512892246246338,1.7543047666549683
0.5913426280021667,160.33128483260705,1.334913969039917,21,22.45350933074951,59.761943101882935,0.660429835319519,1.6482142210006714
0.6110501885414124,168.21344367197602,1.3036843538284302,22,21.401381015777588,57.52787733078003,0.6727189421653748,1.5570522546768188
0.6251693964004517,180.69839780136058,1.12117600440979,23,19.92270016670227,59.60645914077759,0.7215569019317627,1.4735063314437866
0.6410438418388367,167.11642300885043,1.2043832540512085,24,21.541868448257446,57.84973478317261,0.6805206537246704,1.3860756158828735
0.656544029712677,160.71875151111286,1.1179040670394897,25,22.399377584457397,56.268237590789795,0.7046839594841003,1.3101670742034912
0.6723281145095825,166.37312286406532,1.0292351245880127,26,21.638110399246216,49.297194957733154,0.723395824432373,1.255960464477539
0.6822528839111328,146.84455304778587,1.0515660047531128,27,24.51572036743164,50.68378472328186,0.7203065156936646,1.2234121561050415
0.6872991323471069,196.9855273800722,0.9879401922225952,28,18.27545428276062,60.871851205825806,0.7285144925117493,1.1937017440795898
0.6933133602142334,172.6949326727977,1.080890417098999,29,20.84600830078125,57.2110333442688,0.7132530212402344,1.157646894454956
0.7003729939460754,163.4536775169624,0.7832028865814209,30,22.024588584899902,56.33590316772461,0.7811852693557739,1.1148914098739624
0.7105300426483154,220.77097824746744,0.9864596128463745,31,16.306491136550903,56.58815670013428,0.7407821416854858,1.0583208799362183
0.7191125750541687,145.67516098994972,0.9552251100540161,32,24.712517738342285,50.49878168106079,0.7339947819709778,1.0174068212509155
0.7224552631378174,159.77785605391267,0.8492449522018433,33,22.531282424926758,52.164621114730835,0.7669491767883301,0.9937114119529724
0.7227779030799866,200.92271858286136,0.8370263576507568,34,17.9173367023468,57.65937304496765,0.7638826370239258,0.9825865030288696
0.7254236340522766,180.63253843103877,0.8318923711776733,35,19.929964065551758,57.4268536567688,0.7645703554153442,0.9621421098709106
0.7299407720565796,190.91226192886305,0.8222763538360596,36,18.85682964324951,58.35647654533386,0.7696078419685364,0.9389879107475281
0.7327542901039124,192.4241600725945,0.8035840392112732,37,18.708669424057007,53.923014640808105,0.771495521068573,0.919490396976471
0.7315540313720703,146.18658932265808,0.834513783454895,38,24.62606191635132,49.15194296836853,0.7647404670715332,0.9141607880592346
0.7280306816101074,159.12314017417066,0.6941575407981873,39,22.623987913131714,55.30820560455322,0.7971786856651306,0.9286028146743774
0.7254623770713806,155.56987281324928,1.0294936895370483,40,23.140727281570435,54.92315745353699,0.7363755106925964,0.938515841960907
0.7273724675178528,162.01978263406312,0.7414346933364868,41,22.21950888633728,55.338496685028076,0.7879302501678467,0.9378660917282104
0.7362776398658752,181.30917871588554,0.7297922968864441,42,19.855586051940918,57.69648885726929,0.7864303588867188,0.9020859599113464
0.7443310022354126,151.56265983306972,0.5691016912460327,43,23.752552270889282,56.0263876914978,0.8298259377479553,0.88055819272995
