"loss","train_step_time_in_seconds","validation/validation_time_in_seconds","train_steps_per_hour","validation/sparse_categorical_accuracy","validation/loss","sparse_categorical_accuracy","round_num"
1.7806553840637207,54.74155354499817,179.5356547832489,65.76357021071314,0.47148406505584717,2.166079044342041,0.5546326041221619,25
1.7621346712112427,27.25173592567444,190.68944787979126,132.10167637828766,0.48543551564216614,2.0824830532073975,0.5849999785423279,26
1.220841884613037,29.555949926376343,180.94548201560974,121.80288601677746,0.4923015236854553,2.053267002105713,0.710067093372345,27
1.6811813116073608,55.87865877151489,180.12349653244019,64.42531154371875,0.5135319828987122,1.9547070264816284,0.5681356191635132,28
1.757766604423523,29.22943663597107,183.6863341331482,123.16350960968151,0.5240246057510376,1.9000399112701416,0.5894736647605896,29
1.5409330129623413,34.183961153030396,179.7212474346161,105.31254654438611,0.5450356602668762,1.8076063394546509,0.6175824403762817,30
1.4389386177062988,31.69531559944153,187.58349871635437,113.58145302908521,0.5552314519882202,1.7568600177764893,0.6159999966621399,31
1.4456732273101807,33.980602979660034,180.1917221546173,105.94279336817164,0.5537214875221252,1.7472871541976929,0.6215384602546692,32
1.310510277748108,27.202653646469116,182.5632083415985,132.34003001274388,0.5344398021697998,1.8292474746704102,0.6857143044471741,33
1.349160075187683,32.50554323196411,191.35994958877563,110.75034108213161,0.5293548107147217,1.8863990306854248,0.6670807600021362,34
1.7165323495864868,46.07123613357544,194.0725121498108,78.13986126967451,0.545061469078064,1.8575632572174072,0.5513274073600769,35
1.3209396600723267,35.894325971603394,193.29567551612854,100.29440315575283,0.5437192916870117,1.8781752586364746,0.6675159335136414,36
1.4074209928512573,63.634764432907104,190.19371843338013,56.57285026639231,0.5669888854026794,1.7084332704544067,0.6043750047683716,37
1.2117173671722412,33.470454454422,197.67075419425964,107.55754765452194,0.5672728419303894,1.6658461093902588,0.7106382846832275,38
0.8319404721260071,30.941112279891968,188.04071283340454,116.35005126624264,0.5510240793228149,1.7006539106369019,0.7877862453460693,39
1.1366037130355835,35.70323395729065,192.7399663925171,100.83120213441828,0.5657886266708374,1.6146762371063232,0.7300000190734863,40
1.201614499092102,33.56994843482971,191.78385734558105,107.23877062214682,0.5832117795944214,1.5340228080749512,0.6846625804901123,41
1.617228388786316,51.145557165145874,197.14458799362183,70.38734544186937,0.6074235439300537,1.419742226600647,0.554770290851593,42
1.2302597761154175,60.53082871437073,204.80818676948547,59.473826419715245,0.6163029074668884,1.3644553422927856,0.660106360912323,43
1.0772825479507446,62.14577841758728,201.3187816143036,57.928311329691205,0.6002994179725647,1.4394457340240479,0.6954285502433777,44
1.3797920942306519,32.59048938751221,198.31937313079834,110.46167356355878,0.5931494832038879,1.4561164379119873,0.6415584683418274,45
1.3900887966156006,31.189993619918823,185.1338541507721,115.42163310033308,0.6115406155586243,1.3844200372695923,0.6567742228507996,46
1.2933034896850586,48.083155155181885,180.21636509895325,74.8702947712455,0.6340875029563904,1.3458049297332764,0.6734082102775574,47
1.4950193166732788,27.368195295333862,184.54769277572632,131.53954658507502,0.6136184930801392,1.4521280527114868,0.6285714507102966,48
0.9871513843536377,26.62125325202942,182.3454236984253,135.23029760913155,0.5728998780250549,1.6562978029251099,0.753731369972229,49
1.1815974712371826,32.68960952758789,181.34084939956665,110.12673604931976,0.5988410115242004,1.5423780679702759,0.7106918096542358,50
1.2440794706344604,34.67773127555847,177.05904746055603,103.81301969824506,0.6257501840591431,1.4078543186187744,0.699999988079071,51
1.3978677988052368,49.93878436088562,181.9261553287506,72.08825857642798,0.6508782505989075,1.276734471321106,0.600737988948822,52
1.0190778970718384,31.560760021209717,181.60358452796936,114.06569415884469,0.6454060673713684,1.2853775024414062,0.7237499952316284,53
1.2083739042282104,31.765191316604614,174.93588876724243,113.33160137833555,0.6515364646911621,1.233001470565796,0.6652482151985168,54
0.9173814654350281,43.094359397888184,180.6496500968933,83.53761490596415,0.6616935133934021,1.1787350177764893,0.7270142436027527,55
1.3354294300079346,33.858081340789795,175.41256546974182,106.32616667687478,0.6606610417366028,1.1826423406600952,0.6374193429946899,56
1.0420844554901123,35.005863428115845,184.2657663822174,102.83991444440616,0.6457029581069946,1.2747210264205933,0.6951724290847778,57
1.1809329986572266,61.21921634674072,178.5495901107788,58.805065056858766,0.6541047692298889,1.2253031730651855,0.6464380025863647,58
0.9238516688346863,30.891031503677368,184.60001134872437,116.53867885801884,0.6556147933006287,1.1906232833862305,0.7546099424362183,59
0.9164960384368896,30.135619163513184,185.62070083618164,119.45996465069196,0.6352748274803162,1.2528892755508423,0.7452229261398315,60
1.65897536277771,34.261855363845825,178.18598318099976,105.07311883053572,0.6247047781944275,1.2854093313217163,0.5420454740524292,61
1.5014578104019165,31.822909116744995,183.63577127456665,113.12604975218011,0.6281377673149109,1.2820738554000854,0.6092105507850647,62
1.410805106163025,54.70699214935303,177.0625660419464,65.80511665075292,0.6457932591438293,1.2244975566864014,0.5947368144989014,63
0.9413935542106628,59.590118169784546,182.96709966659546,60.41270114187149,0.683956503868103,1.1055971384048462,0.7150442600250244,64
0.9858667254447937,26.191588163375854,176.31642627716064,137.44870977445888,0.6947975754737854,1.0747791528701782,0.7619718313217163,65
0.8725816011428833,30.699945211410522,182.93557333946228,117.26405292286827,0.695804238319397,1.073869228363037,0.7462068796157837,66
1.2036025524139404,27.045625686645508,186.03162837028503,133.10840139955036,0.68988037109375,1.1030290126800537,0.651063859462738,67
1.007681965827942,30.97010636329651,184.76961207389832,116.2411248372868,0.6760450601577759,1.1656635999679565,0.7366459369659424,68
1.2976758480072021,47.34582757949829,186.1709258556366,76.03626727097011,0.6687144041061401,1.1709645986557007,0.650943398475647,69
0.9508786201477051,32.20934057235718,175.8465027809143,111.76882034926246,0.6697081923484802,1.1601104736328125,0.7362499833106995,70
0.98488849401474,33.973448514938354,181.14358687400818,105.96510384917373,0.6690629124641418,1.1731624603271484,0.7337579727172852,71
0.9561879634857178,30.077391624450684,172.38478326797485,119.69123004248372,0.6619000434875488,1.2238932847976685,0.7507462501525879,72
1.2340679168701172,31.857312202453613,180.5649654865265,113.0038836020426,0.6604416370391846,1.2308061122894287,0.6785275936126709,73
1.310011625289917,31.23332405090332,183.50888323783875,115.26150704077499,0.660919189453125,1.207741141319275,0.6553459167480469,74
0.9151210188865662,28.284209489822388,176.95005798339844,127.27949852356316,0.6624937057495117,1.193066954612732,0.7432432174682617,75
1.1005610227584839,46.14948487281799,187.7630009651184,78.00737126148069,0.6841113567352295,1.0886709690093994,0.683582067489624,76
0.732780933380127,32.618531465530396,183.47940731048584,110.36670991164323,0.7005278468132019,1.0299075841903687,0.7849056720733643,77
1.043187141418457,31.232006311416626,177.78341937065125,115.26637014939536,0.697043240070343,1.0389894247055054,0.7819548845291138,78
1.3719265460968018,45.23397254943848,177.53655791282654,79.586200306979,0.7055999636650085,0.9988293051719666,0.6166666746139526,79
0.8169198036193848,61.550851345062256,178.42698073387146,58.488224310950976,0.711536705493927,0.9649555087089539,0.7510324716567993,80
0.8787192106246948,35.38008451461792,181.7375774383545,101.75215942496109,0.7020120620727539,0.9677606821060181,0.7503105401992798,81
0.7711443901062012,54.1453320980072,173.45851469039917,66.48772591298774,0.6957784295082092,0.9884064197540283,0.7733766436576843,82
0.9329430460929871,33.61949110031128,181.0510892868042,107.08074043294093,0.6956106424331665,1.0192419290542603,0.6887500286102295,83
1.3354915380477905,30.020732164382935,175.89739418029785,119.91712861257582,0.6937521696090698,1.0701597929000854,0.6829931735992432,84
1.1746410131454468,32.35404348373413,184.38988614082336,111.26893619370594,0.6630357503890991,1.2018065452575684,0.7028985619544983,85
0.878853976726532,29.07778286933899,184.42698907852173,123.80586292210101,0.6436766982078552,1.3562374114990234,0.745945930480957,86
0.7224528193473816,33.12565541267395,183.14905786514282,108.67709499334562,0.6607255935668945,1.3238754272460938,0.800000011920929,87
1.0424350500106812,26.06495475769043,186.4369547367096,138.1164875775518,0.6726507544517517,1.184804081916809,0.7296551465988159,88
0.883395254611969,53.80618762969971,179.43402791023254,66.90680307580253,0.7021540403366089,1.0337297916412354,0.7178451418876648,89
0.9285191893577576,59.60899782180786,178.74051070213318,60.39356693701946,0.7166216969490051,0.9720237255096436,0.7178161144256592,90
0.7921363115310669,30.04665756225586,182.21115612983704,119.81365955733672,0.6719022393226624,1.089621901512146,0.7854304909706116,91
0.8917295336723328,33.291576623916626,182.7014138698578,108.13546143121874,0.6617580652236938,1.1081492900848389,0.7383647561073303,92
0.5288723707199097,29.070964336395264,182.40096163749695,123.83490132430852,0.6791425347328186,1.0322927236557007,0.8466257452964783,93
0.9262852668762207,48.002461671829224,186.3278443813324,74.99615383501676,0.6952105760574341,0.9914620518684387,0.7146953344345093,94
0.8731245398521423,54.751359701156616,185.13623595237732,65.75179172991298,0.7130983471870422,0.9656293392181396,0.7363636493682861,95
1.0899330377578735,26.492926120758057,182.6374113559723,135.8853296759577,0.7117561101913452,0.9690423011779785,0.6876543164253235,96
1.3184751272201538,27.838340759277344,189.64981412887573,129.31805207536559,0.697043240070343,1.0473945140838623,0.6142857074737549,97
0.690654456615448,26.43573570251465,182.2871377468109,136.1793006448297,0.6733993291854858,1.1397227048873901,0.7945945858955383,98
0.8051754832267761,44.91747069358826,179.15031814575195,80.14698834130661,0.6826013326644897,1.0898754596710205,0.7563218474388123,99
1.0797191858291626,38.553247690200806,181.04787373542786,93.37734732306411,0.7001535892486572,1.0194091796875,0.6865116357803345,100
0.7418755888938904,33.10624074935913,178.31709384918213,108.74082706203025,0.7124014496803284,0.9848417639732361,0.7840490937232971,101
1.1270527839660645,29.736719131469727,189.13533544540405,121.06244754453083,0.7050191760063171,1.0146288871765137,0.7028985619544983,102
0.7457972168922424,54.56680345535278,179.03950476646423,65.97417792569732,0.7062065005302429,1.007810354232788,0.7508090734481812,103
0.8604878783226013,29.14478874206543,182.72533416748047,123.52122473284653,0.6996244192123413,1.031375527381897,0.7846153974533081,104
1.0565786361694336,32.7016282081604,179.79248452186584,110.08626167126602,0.6720054745674133,1.1347150802612305,0.7217391133308411,105
1.2504818439483643,33.73292517662048,177.686541557312,106.72065885632348,0.6601189970970154,1.1883546113967896,0.6584415435791016,106
1.2846975326538086,28.26451301574707,183.24431777000427,127.36819481001936,0.6366428732872009,1.3407167196273804,0.6397260427474976,107
1.4132903814315796,60.71474766731262,179.2288315296173,59.29366650300936,0.6488777995109558,1.2965623140335083,0.5801205039024353,108
0.9227041602134705,34.59178566932678,183.32718968391418,104.07095009241431,0.6647393703460693,1.2308971881866455,0.7456790208816528,109
1.392066240310669,29.232198476791382,178.1391680240631,123.15187319414873,0.6720829010009766,1.1574177742004395,0.6589041352272034,110
0.6944641470909119,56.12828731536865,186.20254969596863,64.13878228232119,0.6783165335655212,1.0454033613204956,0.7840707898139954,111
1.1192289590835571,29.420049905776978,180.71001505851746,122.36553002220086,0.6835693120956421,1.0498210191726685,0.708527147769928,112
0.8655968904495239,61.87091875076294,179.38522601127625,58.18565608346664,0.6974820494651794,1.0006033182144165,0.7337142825126648,113
0.7242515087127686,54.36986827850342,187.92671036720276,66.21314551581058,0.6941522359848022,1.0392646789550781,0.7859078645706177,114
1.4498172998428345,49.98955297470093,173.59505343437195,72.01504686032928,0.6823045015335083,1.0789518356323242,0.5970037579536438,115
0.9779314398765564,33.14035654067993,177.0000240802765,108.62888561808272,0.6702631711959839,1.1137951612472534,0.7284671664237976,116
0.9165338277816772,51.656750202178955,183.20821332931519,69.69079521863044,0.6701470017433167,1.1035969257354736,0.7211469411849976,117
0.8885852694511414,61.70065879821777,177.45991110801697,58.346216557804176,0.6791425347328186,1.0793399810791016,0.7388101816177368,118
0.5837066173553467,29.86791205406189,181.86241102218628,120.5306883683025,0.6960623860359192,1.0150377750396729,0.8080536723136902,119
1.0630711317062378,45.20683240890503,175.406982421875,79.63398026734687,0.7121691107749939,0.961124837398529,0.6769911646842957,120
0.9625045657157898,34.116328954696655,179.5534644126892,105.521318099039,0.7337996959686279,0.8917052745819092,0.708965539932251,121
0.8185688257217407,30.210309505462646,175.55148267745972,119.16461826877496,0.7112269997596741,0.9997918009757996,0.7855263352394104,122
0.6441736221313477,33.43834614753723,183.1937563419342,107.66082700729335,0.6764193177223206,1.2372061014175415,0.8125786185264587,123
0.7518270611763,32.76424312591553,178.977388381958,109.87587859621604,0.6582475900650024,1.37836754322052,0.7921568751335144,124
1.3681386709213257,50.30920910835266,167.9229793548584,71.55747553587172,0.6898932456970215,1.217289924621582,0.6120300889015198,125
0.9469320178031921,29.137996673583984,185.32036066055298,123.55001753650755,0.7126079201698303,1.0652687549591064,0.7421383857727051,126
1.4915895462036133,33.654667139053345,174.0347456932068,106.9688190682626,0.7247783541679382,0.9674064517021179,0.5986666679382324,127
1.1082170009613037,32.61577796936035,187.74502086639404,110.37602731358677,0.7193835973739624,0.9746820330619812,0.7328571677207947,128
0.547836422920227,27.0216224193573,180.49285292625427,133.22664139593232,0.7150342464447021,1.0243898630142212,0.8463576436042786,129
0.7222185730934143,31.603875398635864,183.06793522834778,113.91008079203442,0.7138856053352356,0.998661994934082,0.7848101258277893,130
1.04164719581604,48.329803466796875,187.1504852771759,74.48819862206228,0.7130338549613953,0.9836153388023376,0.7061488628387451,131
0.6688469052314758,32.86008548736572,174.18751883506775,109.55540579418619,0.7045674324035645,1.0008652210235596,0.8025157451629639,132
0.6450580954551697,49.988154888153076,179.68134951591492,72.0170610028493,0.7146470546722412,0.9650707840919495,0.7993288636207581,133
0.8519498109817505,50.870726108551025,182.02842545509338,70.76761578590609,0.7352838516235352,0.8983188271522522,0.7445859909057617,134
0.7627130150794983,40.02317428588867,188.97387552261353,89.94788804818224,0.7307409644126892,0.9524941444396973,0.7465517520904541,135
1.0508339405059814,27.470592260360718,182.4562656879425,131.04923133363593,0.720532238483429,0.982907235622406,0.7083870768547058,136
0.8802165389060974,47.5896155834198,178.16795682907104,75.64675519787636,0.707097053527832,1.0343656539916992,0.7505975961685181,137
0.5961198210716248,59.0237398147583,184.77932977676392,60.99240765323135,0.7021540403366089,1.0300943851470947,0.819337010383606,138
0.7418705821037292,55.02724099159241,183.68427228927612,65.42214247212652,0.7187899351119995,0.9707465171813965,0.7690476179122925,139
0.7086542844772339,28.166746854782104,183.22826981544495,127.81028702250713,0.7428984642028809,0.8684124946594238,0.7933333516120911,140
1.4088435173034668,42.079397439956665,182.68418407440186,85.55255585911992,0.7525521516799927,0.8179856538772583,0.6169741749763489,141
0.5191160440444946,33.75383138656616,173.14664244651794,106.6545589675719,0.7459830045700073,0.8451347351074219,0.8385093212127686,142
0.6715843081474304,31.274193048477173,183.6510772705078,115.11088373790332,0.7346901893615723,0.9004598259925842,0.805031418800354,143
0.9564626812934875,35.65045118331909,178.58180141448975,100.98048918058142,0.7116528749465942,1.0128217935562134,0.7329192757606506,144
0.6547651886940002,54.05873107910156,183.90228843688965,66.59423793600135,0.7257204651832581,0.9613296985626221,0.8038461804389954,145
0.9043717384338379,33.66145348548889,180.9578893184662,106.94725352700303,0.7365744709968567,0.9019535779953003,0.7594594359397888,146
0.7009716033935547,67.54167222976685,175.54067659378052,53.30042744208833,0.7440083622932434,0.8363341689109802,0.7753424644470215,147
1.488877534866333,21.223167896270752,181.16525268554688,169.62594922657973,0.718596339225769,0.9264762997627258,0.5652173757553101,148
0.9055793881416321,28.969459295272827,184.28128743171692,124.26880195818637,0.705754816532135,0.961117148399353,0.7421383857727051,149
0.7659221291542053,38.67233657836914,182.50115251541138,93.08979799305978,0.7149310111999512,0.9276618361473083,0.7789855003356934,150
0.6618775725364685,51.41654443740845,173.86633491516113,70.01637390047543,0.7418272495269775,0.8500227332115173,0.7778523564338684,151
0.821912407875061,48.340245723724365,181.12168073654175,74.47210799413038,0.7553011775016785,0.81219083070755,0.761904776096344,152
0.8060405850410461,33.42009425163269,179.36784625053406,107.71962439406128,0.7448472380638123,0.8494519591331482,0.7469135522842407,153
0.7235938906669617,30.127536058425903,184.27096939086914,119.4920153117922,0.721874475479126,0.9836165904998779,0.7896103858947754,154
0.9041430950164795,42.444682359695435,185.09133887290955,84.81627850320498,0.7126853466033936,1.0463298559188843,0.7250000238418579,155
0.8193278908729553,47.848881006240845,179.32562947273254,75.23686916587366,0.7436211705207825,0.8745884299278259,0.7617449760437012,156
1.4502679109573364,30.97712230682373,177.20858335494995,116.21479762847375,0.7461766004562378,0.8408627510070801,0.6380281448364258,157
0.6612885594367981,31.45467233657837,181.77348828315735,114.45040537947652,0.7345482110977173,0.8766412138938904,0.8142856955528259,158
0.7998234033584595,28.58473563194275,181.35668444633484,125.94134318237624,0.7194223403930664,0.9082069993019104,0.7736842036247253,159
0.8602219223976135,30.899515390396118,177.74629712104797,116.50668156170879,0.695842981338501,0.9847445487976074,0.7602564096450806,160
0.7058668732643127,31.116039991378784,183.58640432357788,115.69595620128524,0.6684563159942627,1.1024304628372192,0.7716216444969177,161
1.1211727857589722,29.404028177261353,182.958820104599,122.4322048087256,0.6624549627304077,1.1726018190383911,0.6893333196640015,162
0.6553167700767517,34.28876709938049,178.12885165214539,104.99065159053335,0.6774647235870361,1.1350349187850952,0.8074073791503906,163
0.7566637992858887,49.10623097419739,173.8985779285431,73.31045222940448,0.7168152928352356,0.9189724326133728,0.7812765836715698,164
1.1904999017715454,34.04820466041565,174.96988534927368,105.73244715558674,0.7290760278701782,0.8888667225837708,0.6879432797431946,165
0.9752724766731262,30.19165325164795,183.3006145954132,119.23825336737734,0.7266884446144104,0.8973910808563232,0.7496503591537476,166
1.017077088356018,43.569701194763184,181.9463608264923,82.62622651248981,0.7297987937927246,0.9002697467803955,0.6938356161117554,167
0.9601072669029236,39.1108980178833,184.73802614212036,92.04595604922993,0.7249590158462524,0.9268296360969543,0.722274899482727,168
0.7078419327735901,29.907840728759766,178.2156331539154,120.36977301869183,0.7151762247085571,0.9663794040679932,0.7639999985694885,169
0.5939320921897888,31.79506754875183,181.49492168426514,113.22510935006093,0.7243911623954773,0.9445905685424805,0.8138364553451538,170
1.9880818128585815,14.699404954910278,176.81714463233948,244.90787287259775,0.7213840484619141,0.9536816477775574,0.3478260934352875,171
0.9834201335906982,48.736006021499634,177.98375058174133,73.86735791217438,0.7385491132736206,0.9064692854881287,0.6980695128440857,172
1.4369529485702515,26.577502250671387,186.09000897407532,135.45290923299834,0.7516487240791321,0.8603118062019348,0.6380165219306946,173
0.7003849148750305,40.21344995498657,186.1583390235901,89.52228679781776,0.7638449668884277,0.7571747303009033,0.7814671993255615,174
0.8281353712081909,43.52433443069458,189.69511675834656,82.71235039176564,0.7609152793884277,0.7692422866821289,0.7476820945739746,175
1.6028236150741577,25.096898794174194,176.18453860282898,143.44401790533885,0.7485641837120056,0.8192655444145203,0.5808219313621521,176
0.7636585235595703,61.88024377822876,179.162353515625,58.176887810945935,0.7430403828620911,0.8266089558601379,0.7504322528839111,177
1.0521873235702515,31.134945154190063,175.6159589290619,115.62570552707466,0.7410012483596802,0.8229742050170898,0.7079136967658997,178
0.822584867477417,56.12395691871643,179.24214792251587,64.1437310846388,0.7452860474586487,0.8172270655632019,0.7481727600097656,179
0.7515847682952881,30.56510281562805,182.49916815757751,117.78138034462317,0.7452860474586487,0.8242682218551636,0.7608391642570496,180
0.7696227431297302,35.26568269729614,176.24807858467102,102.08224326466862,0.7323670983314514,0.8678629398345947,0.7806060314178467,181
0.5247491002082825,35.865071535110474,178.95545530319214,100.37621133630651,0.7190609574317932,0.9452473521232605,0.8264151215553284,182
0.9069298505783081,34.72793483734131,170.96124386787415,103.6629450285967,0.7029025554656982,1.0277113914489746,0.7389610409736633,183
0.47267231345176697,28.166906595230103,183.483234167099,127.80956218350362,0.6994824409484863,1.0532021522521973,0.848739504814148,184
0.6537467241287231,26.667505264282227,179.45713424682617,134.99575473307388,0.717641294002533,0.9816461801528931,0.8061538338661194,185
1.747695803642273,29.929219484329224,177.73065876960754,120.28379162660556,0.723319947719574,0.9707168340682983,0.5565789341926575,186
0.8158438801765442,39.44570994377136,182.1962549686432,91.26467758171138,0.7450924515724182,0.851386547088623,0.7539130449295044,187
0.7624750137329102,32.31330394744873,171.18504571914673,111.409220358732,0.7549010515213013,0.8166595697402954,0.7513157725334167,188
0.581144392490387,30.967344760894775,178.6199586391449,116.25149097529473,0.7486674785614014,0.8340102434158325,0.8413333296775818,189
0.6112076640129089,55.0984103679657,174.19962978363037,65.33763816338784,0.7368454933166504,0.8899617791175842,0.8120401501655579,190
0.8297368884086609,31.34906554222107,180.15907335281372,114.83595883110145,0.7357614040374756,0.8997917175292969,0.7792207598686218,191
1.0477290153503418,30.684081077575684,180.881920337677,117.32468021116415,0.749428927898407,0.8190760016441345,0.6903225779533386,192
0.6846065521240234,60.136903524398804,180.31549286842346,59.86340814071686,0.7545526027679443,0.7860028743743896,0.792187511920929,193
0.451546847820282,30.024072408676147,185.39427375793457,119.90378756746193,0.7533652782440186,0.7729349136352539,0.8447204828262329,194
1.112295150756836,48.440884590148926,178.96050548553467,74.31738768726173,0.752139151096344,0.7766107320785522,0.6884210705757141,195
0.7728523015975952,47.10255670547485,179.2264428138733,76.42897226386785,0.7443181276321411,0.8188069462776184,0.7789883017539978,196
1.0683085918426514,27.501556158065796,183.70171403884888,130.90168350143247,0.7353612780570984,0.8522158861160278,0.6879432797431946,197
1.0342217683792114,30.773258447647095,180.69562005996704,116.98468675731849,0.7331027388572693,0.8489905595779419,0.7013157606124878,198
0.7503706216812134,50.51696538925171,181.70940804481506,71.26318796587805,0.7362776398658752,0.8692382574081421,0.7796052694320679,199
0.7049094438552856,39.84544229507446,174.0997462272644,90.3491037529534,0.7492611408233643,0.8432348370552063,0.7924528121948242,200
0.7068691849708557,32.657010316848755,184.66075801849365,110.23666787227762,0.7444987893104553,0.8907016515731812,0.7970370650291443,201
0.6978626847267151,49.27451944351196,182.0669720172882,73.06007325199833,0.7409625053405762,0.9324606657028198,0.7694703936576843,202
0.6564474105834961,52.77344012260437,186.2110996246338,68.21613280537339,0.7259269952774048,1.0219063758850098,0.8024464845657349,203
1.2212125062942505,26.98477268218994,181.11302399635315,133.40857239742525,0.7104913592338562,1.0437755584716797,0.6701492667198181,204
0.7060976624488831,45.62938451766968,183.5052375793457,78.89652771025048,0.7247783541679382,0.9331800937652588,0.7843283414840698,205
0.5929858088493347,61.40787315368652,186.45539331436157,58.62440457741011,0.7082715034484863,1.0047281980514526,0.8166219592094421,206
0.5029963254928589,49.99822282791138,184.11579585075378,72.00255921877105,0.6467096209526062,1.299350380897522,0.8536232113838196,207
1.1425260305404663,23.89908742904663,186.91647243499756,150.63336667929036,0.73736172914505,0.8476749658584595,0.6940171122550964,208
0.43956756591796875,53.31093168258667,187.698251247406,67.5283640029854,0.7517520189285278,0.8009952902793884,0.8697406053543091,209
0.5434625148773193,30.179419994354248,183.02692532539368,119.28658670953459,0.7615606188774109,0.7815470695495605,0.8296296000480652,210
0.7208426594734192,23.479622840881348,188.4593300819397,153.32443899958608,0.7620510458946228,0.7995187044143677,0.8205479383468628,211
0.8416935205459595,38.30657696723938,182.53480172157288,93.9786398319745,0.7640256285667419,0.7996185421943665,0.7477477192878723,212
0.5545693635940552,31.63258647918701,185.2691671848297,113.80669115908864,0.7617412805557251,0.8098658323287964,0.8066666722297668,213
0.910770833492279,55.65789580345154,179.87875366210938,64.68084982430743,0.7712530493736267,0.7623767256736755,0.7426086664199829,214
0.5934860706329346,59.45641303062439,183.4012486934662,60.54855677461971,0.76088947057724,0.796375036239624,0.8237569332122803,215
1.0848808288574219,57.079262495040894,182.93572092056274,63.07019121546588,0.7413496971130371,0.9021285176277161,0.6957746744155884,216
1.139638900756836,30.914294719696045,171.10557103157043,116.45098271339104,0.7209452390670776,0.9687286019325256,0.6601307392120361,217
0.5915277004241943,31.3041353225708,181.98281049728394,115.00078066057748,0.7344837188720703,0.8712489604949951,0.8117647171020508,218
0.7131245732307434,28.89397120475769,178.55721282958984,124.59346534571277,0.7502419948577881,0.798433780670166,0.7726027369499207,219
0.5545439124107361,31.356821537017822,182.22295141220093,114.80755457787947,0.734754741191864,0.8852577805519104,0.803636372089386,220
0.6232459545135498,44.662193059921265,178.75396132469177,80.6050879581762,0.7312958836555481,0.9103665351867676,0.8309963345527649,221
0.7906884551048279,52.4549605846405,178.86315250396729,68.6303060735523,0.7446536421775818,0.8576620221138,0.7796721458435059,222
0.8903891444206238,45.693695306777954,181.14115738868713,78.78548617769584,0.7670327425003052,0.7640676498413086,0.753667950630188,223
0.668987512588501,60.365259647369385,172.89557361602783,59.63695047498866,0.762128472328186,0.7998834252357483,0.7910112142562866,224
0.7940534949302673,33.004072189331055,176.7802746295929,109.07744896897121,0.733025312423706,0.9487802982330322,0.7802631855010986,225
