"round_num","round_time_in_seconds","validation/stat/num_examples","stat/num_examples","sparse_categorical_accuracy","loss","validation/eval/loss","validation/eval/sparse_categorical_accuracy","eval/sparse_categorical_accuracy","eval/loss","validation/validation_time_in_seconds"
42.0,2.7824363708496094,77483.0,"",0.05924050509929657,15.163256645202637,15.259173393249512,0.053289107978343964,"","",18.180310249328613
43.0,3.1977477073669434,77483.0,"",0.04905063286423683,15.327496528625488,15.259173393249512,0.053289107978343964,"","",18.283964157104492
44.0,2.884857416152954,77483.0,"",0.049370765686035156,15.322336196899414,15.259173393249512,0.053289107978343964,"","",18.23802924156189
45.0,2.878305435180664,77483.0,"",0.04829965531826019,15.339603424072266,15.259173393249512,0.053289107978343964,"","",18.163784980773926
46.0,2.565033435821533,77483.0,"",0.05658198520541191,15.206109046936035,15.259173393249512,0.053289107978343964,"","",18.251462936401367
47.0,2.4332008361816406,77483.0,"",0.07197640091180801,14.957978248596191,15.259173393249512,0.053289107978343964,"","",18.28842306137085
48.0,2.7357773780822754,77483.0,"",0.05617382004857063,15.212685585021973,15.259173393249512,0.053289107978343964,"","",18.211693286895752
49.0,2.8191046714782715,77483.0,"",0.05174180492758751,15.284122467041016,15.259173393249512,0.053289107978343964,"","",18.29134964942932
50.0,3.029918670654297,77483.0,"",0.044967878609895706,15.393302917480469,15.259173393249512,0.053289107978343964,"","",18.23253560066223
51.0,2.7908527851104736,77483.0,"",0.05730336904525757,15.194479942321777,15.259173393249512,0.053289107978343964,"","",18.39337420463562
52.0,3.0671684741973877,77483.0,"",0.039946138858795166,15.474245071411133,15.259173393249512,0.053289107978343964,"","",18.08873438835144
53.0,2.882307767868042,77483.0,"",0.053892213851213455,15.249462127685547,15.259173393249512,0.053289107978343964,"","",18.465556621551514
54.0,2.8524303436279297,77483.0,"",0.0484934076666832,15.336478233337402,15.259173393249512,0.053289107978343964,"","",18.25473427772522
55.0,3.088365316390991,77483.0,"",0.04097311198711395,15.457695007324219,15.259173393249512,0.053289107978343964,"","",18.221128225326538
56.0,2.8852834701538086,77483.0,"",0.0596175491809845,15.15717887878418,15.259173393249512,0.053289107978343964,"","",18.303083181381226
57.0,3.1872191429138184,77483.0,"",0.04459352791309357,15.399337768554688,15.259173393249512,0.053289107978343964,"","",18.931321382522583
58.0,3.2755606174468994,77483.0,"",0.05102527514100075,15.295670509338379,15.259173393249512,0.053289107978343964,"","",19.59466528892517
59.0,2.8368914127349854,77483.0,"",0.05570152401924133,15.220297813415527,15.259173393249512,0.053289107978343964,"","",18.2299702167511
60.0,2.8520991802215576,77483.0,"",0.0562172457575798,15.211987495422363,15.259173393249512,0.053289107978343964,"","",18.258402109146118
61.0,2.7388627529144287,77483.0,"",0.060540542006492615,15.142303466796875,15.259173393249512,0.053289107978343964,"","",18.12472939491272
62.0,2.6951122283935547,77483.0,"",0.055995773524045944,15.215555191040039,15.259173393249512,0.053289107978343964,"","",18.27431344985962
63.0,2.932713747024536,77483.0,"",0.044611308723688126,15.399051666259766,15.259173393249512,0.053289107978343964,"","",18.280962228775024
64.0,2.866245985031128,77483.0,"",0.05042864382266998,15.30528736114502,15.259173393249512,0.053289107978343964,"","",18.127516269683838
65.0,2.8947720527648926,77483.0,"",0.051183003932237625,15.29312801361084,15.259173393249512,0.053289107978343964,"","",18.24443006515503
66.0,2.8216423988342285,77483.0,"",0.056884635239839554,15.201229095458984,15.259173393249512,0.053289107978343964,"","",18.263442754745483
67.0,2.8170559406280518,77483.0,"",0.050952136516571045,15.296850204467773,15.259173393249512,0.053289107978343964,"","",18.300050258636475
68.0,2.7299017906188965,77483.0,"",0.07252998650074005,14.949055671691895,15.259173393249512,0.053289107978343964,"","",18.246951818466187
69.0,2.7771825790405273,77483.0,"",0.044387754052877426,15.402654647827148,15.259173393249512,0.053289107978343964,"","",18.242990732192993
70.0,2.6861932277679443,77483.0,"",0.05944673344492912,15.159932136535645,15.259173393249512,0.053289107978343964,"","",18.15376925468445
71.0,2.7732090950012207,77483.0,"",0.057660624384880066,15.188721656799316,15.259173393249512,0.053289107978343964,"","",18.184473037719727
72.0,2.9572455883026123,77483.0,"",0.057395145297050476,15.193000793457031,15.259173393249512,0.053289107978343964,"","",18.22887945175171
73.0,2.8062922954559326,77483.0,"",0.054715998470783234,15.236183166503906,15.259173393249512,0.053289107978343964,"","",18.15088653564453
74.0,2.8890151977539062,77483.0,"",0.048062775284051895,15.343419075012207,15.259173393249512,0.053289107978343964,"","",18.151551008224487
75.0,2.7693660259246826,77483.0,"",0.04740148410201073,15.354079246520996,15.259173393249512,0.053289107978343964,"","",18.277342557907104
76.0,2.6376655101776123,77483.0,"",0.05463309958577156,15.237519264221191,15.259173393249512,0.053289107978343964,"","",18.230292081832886
77.0,2.758185386657715,77483.0,"",0.05962800979614258,15.157011032104492,15.259173393249512,0.053289107978343964,"","",18.177939891815186
78.0,2.8194894790649414,77483.0,"",0.05957656353712082,15.157840728759766,15.259173393249512,0.053289107978343964,"","",18.245176076889038
79.0,2.975569486618042,77483.0,"",0.05282166972756386,15.266716957092285,15.259173393249512,0.053289107978343964,"","",18.24418807029724
80.0,3.0767107009887695,77483.0,"",0.048965808004140854,15.328865051269531,15.259173393249512,0.053289107978343964,"","",18.123860597610474
81.0,2.818343162536621,77483.0,"",0.051256775856018066,15.291938781738281,15.259173393249512,0.053289107978343964,"","",18.223673343658447
82.0,2.6729037761688232,77483.0,"",0.06112334877252579,15.13290786743164,15.259173393249512,0.053289107978343964,"","",18.451127290725708
83.0,2.7962934970855713,77483.0,"",0.056338027119636536,15.210040092468262,15.259173393249512,0.053289107978343964,"","",18.15730047225952
84.0,2.7617413997650146,77483.0,"",0.04989605024456978,15.313870429992676,15.259173393249512,0.053289107978343964,"","",18.264853715896606
85.0,2.5836141109466553,77483.0,"",0.06998264789581299,14.990114212036133,15.259173393249512,0.053289107978343964,"","",18.271332025527954
86.0,2.722851037979126,77483.0,"",0.05885471776127815,15.169476509094238,15.259173393249512,0.053289107978343964,"","",18.20757269859314
87.0,2.547344446182251,77483.0,"",0.05653710290789604,15.206829071044922,15.259173393249512,0.053289107978343964,"","",18.255189418792725
88.0,2.648817300796509,77483.0,"",0.06900654733181,15.005847930908203,15.259173393249512,0.053289107978343964,"","",18.32415008544922
89.0,3.1109862327575684,77483.0,"",0.04125054180622101,15.45322036743164,15.259173393249512,0.053289107978343964,"","",18.130706310272217
90.0,3.243445634841919,77483.0,"",0.04076923057436943,15.460979461669922,15.259173393249512,0.053289107978343964,"","",18.203922033309937
91.0,2.651063919067383,77483.0,"",0.05536332353949547,15.225749015808105,15.259173393249512,0.053289107978343964,"","",18.261499643325806
92.0,2.772364854812622,77483.0,"",0.051148224622011185,15.293688774108887,15.259173393249512,0.053289107978343964,"","",18.10753607749939
93.0,3.1646065711975098,77483.0,"",0.043668121099472046,15.414253234863281,15.259173393249512,0.053289107978343964,"","",18.266566038131714
94.0,2.914234161376953,77483.0,"",0.043911270797252655,15.410334587097168,15.259173393249512,0.053289107978343964,"","",18.244916439056396
95.0,3.0791501998901367,77483.0,"",0.04267782345414162,15.430215835571289,15.259173393249512,0.053289107978343964,"","",18.129261016845703
96.0,3.2074882984161377,77483.0,"",0.04412955418229103,15.406817436218262,15.259173393249512,0.053289107978343964,"","",18.394147157669067
97.0,2.7142724990844727,77483.0,"",0.051309458911418915,15.291090965270996,15.259173393249512,0.053289107978343964,"","",18.253450632095337
98.0,2.739290237426758,77483.0,"",0.049494948238134384,15.320337295532227,15.259173393249512,0.053289107978343964,"","",18.185102701187134
99.0,2.9881043434143066,77483.0,"",0.04920337349176407,15.32503604888916,15.259173393249512,0.053289107978343964,"","",18.139504432678223
100.0,2.561973810195923,77483.0,"",0.063032366335392,15.102139472961426,15.259173393249512,0.053289107978343964,"","",18.252516508102417
101.0,2.793468713760376,77483.0,"",0.051254089921712875,15.291982650756836,15.259173393249512,0.053289107978343964,"","",18.195129871368408
102.0,2.85386323928833,77483.0,"",0.05217859148979187,15.277079582214355,15.259173393249512,0.053289107978343964,"","",18.153341054916382
103.0,2.877620220184326,77483.0,"",0.05051020532846451,15.303972244262695,15.259173393249512,0.053289107978343964,"","",18.33240509033203
104.0,2.776515483856201,77483.0,"",0.05670103058218956,15.204187393188477,15.259173393249512,0.053289107978343964,"","",18.300514698028564
105.0,2.606304168701172,77483.0,"",0.061952073127031326,15.119552612304688,15.259173393249512,0.053289107978343964,"","",18.1383216381073
106.0,2.864668607711792,77483.0,"",0.054794520139694214,15.234918594360352,15.259173393249512,0.053289107978343964,"","",18.251193046569824
107.0,2.2949163913726807,77483.0,"",0.07046979665756226,14.982261657714844,15.259173393249512,0.053289107978343964,"","",18.315388441085815
108.0,3.1354689598083496,77483.0,"",0.04852758347988129,15.335927963256836,15.259173393249512,0.053289107978343964,"","",18.177109003067017
109.0,3.1952686309814453,77483.0,"",0.041101519018411636,15.455623626708984,15.259173393249512,0.053289107978343964,"","",18.24726104736328
110.0,2.873396158218384,77483.0,"",0.0578378364443779,15.185864448547363,15.259173393249512,0.053289107978343964,"","",18.327624559402466
111.0,2.8157670497894287,77483.0,"",0.04811174422502518,15.342632293701172,15.259173393249512,0.053289107978343964,"","",18.200841665267944
112.0,2.8452982902526855,77483.0,"",0.045673076063394547,15.381937026977539,15.259173393249512,0.053289107978343964,"","",18.248786449432373
113.0,2.818342685699463,77483.0,"",0.049376796931028366,15.322240829467773,15.259173393249512,0.053289107978343964,"","",18.21843671798706
114.0,3.05381441116333,77483.0,"",0.04284452274441719,15.427529335021973,15.259173393249512,0.053289107978343964,"","",18.223687648773193
115.0,2.659043312072754,77483.0,"",0.05685441195964813,15.201716423034668,15.259173393249512,0.053289107978343964,"","",18.25017738342285
116.0,2.617577314376831,77483.0,"",0.06961651891469955,14.996015548706055,15.259173393249512,0.053289107978343964,"","",18.21730637550354
117.0,3.0407137870788574,77483.0,"",0.04345991462469101,15.417611122131348,15.259173393249512,0.053289107978343964,"","",18.20188879966736
118.0,3.223623514175415,77483.0,"",0.0378524512052536,15.507993698120117,15.259173393249512,0.053289107978343964,"","",18.24348783493042
119.0,2.6972579956054688,77483.0,"",0.05431310087442398,15.242676734924316,15.259173393249512,0.053289107978343964,"","",18.300957918167114
120.0,2.7617580890655518,77483.0,"",0.054999999701976776,15.231605529785156,15.259173393249512,0.053289107978343964,"","",18.114710807800293
121.0,2.9781157970428467,77483.0,"",0.06232914328575134,15.11347484588623,15.259173393249512,0.053289107978343964,"","",18.15771174430847
122.0,2.652122974395752,77483.0,"",0.05875508859753609,15.17108154296875,15.259173393249512,0.053289107978343964,"","",18.22126817703247
123.0,2.6788511276245117,77483.0,"",0.06474428623914719,15.074545860290527,15.259173393249512,0.053289107978343964,"","",18.200310707092285
124.0,3.045541286468506,77483.0,"",0.05645161122083664,15.208210945129395,15.259173393249512,0.053289107978343964,"","",18.17504906654358
125.0,3.0047523975372314,77483.0,"",0.041831791400909424,15.443852424621582,15.259173393249512,0.053289107978343964,"","",18.49964451789856
126.0,2.797719717025757,77483.0,"",0.05677749216556549,15.202956199645996,15.259173393249512,0.053289107978343964,"","",18.133532524108887
127.0,2.858367919921875,77483.0,"",0.05515832453966141,15.22905445098877,15.259173393249512,0.053289107978343964,"","",18.092453241348267
128.0,2.9904797077178955,77483.0,"",0.05089408531785011,15.297784805297852,15.259173393249512,0.053289107978343964,"","",18.28726053237915
129.0,2.4930832386016846,77483.0,"",0.05622009560465813,15.211938858032227,15.259173393249512,0.053289107978343964,"","",18.21776247024536
130.0,3.280714511871338,77483.0,"",0.04023845121264458,15.46953296661377,15.259173393249512,0.053289107978343964,"","",18.1549129486084
131.0,3.0477817058563232,77483.0,"",0.04356933385133743,15.41584587097168,15.259173393249512,0.053289107978343964,"","",18.286376237869263
132.0,2.462057590484619,77483.0,"",0.059175532311201096,15.164305686950684,15.259173393249512,0.053289107978343964,"","",18.271567821502686
133.0,2.7734978199005127,77483.0,"",0.05497925356030464,15.231940269470215,15.259173393249512,0.053289107978343964,"","",18.182819604873657
134.0,2.9566359519958496,77483.0,"",0.056741029024124146,15.203542709350586,15.259173393249512,0.053289107978343964,"","",18.29568099975586
135.0,2.674971580505371,77483.0,"",0.0509977824985981,15.296114921569824,15.259173393249512,0.053289107978343964,"","",18.289708852767944
136.0,2.3616602420806885,77483.0,"",0.07052561640739441,14.981362342834473,15.259173393249512,0.053289107978343964,"","",18.2159104347229
137.0,3.1116631031036377,77483.0,"",0.049751244485378265,15.316205978393555,15.259173393249512,0.053289107978343964,"","",18.33199191093445
138.0,3.022674560546875,77483.0,"",0.04791481792926788,15.345805168151855,15.259173393249512,0.053289107978343964,"","",18.241050958633423
139.0,2.8245434761047363,77483.0,"",0.053118906915187836,15.261926651000977,15.259173393249512,0.053289107978343964,"","",18.338725566864014
140.0,2.7073264122009277,77483.0,"",0.04920634999871254,15.32498836517334,15.259173393249512,0.053289107978343964,"","",18.344566345214844
141.0,2.929058790206909,77483.0,"",0.060114502906799316,15.149169921875,15.259173393249512,0.053289107978343964,"","",18.276132106781006
142.0,2.849958896636963,77483.0,"",0.05493975803256035,15.23257827758789,15.259173393249512,0.053289107978343964,"","",18.22081995010376
143.0,2.926560878753662,77483.0,"",0.05208845064043999,15.278534889221191,15.259173393249512,0.053289107978343964,"","",18.24619746208191
144.0,2.7841737270355225,77483.0,"",0.054922278970479965,15.232857704162598,15.259173393249512,0.053289107978343964,"","",18.187501430511475
145.0,2.834641456604004,77483.0,"",0.04973183944821358,15.31651782989502,15.259173393249512,0.053289107978343964,"","",18.156589031219482
146.0,2.6672093868255615,77483.0,"",0.05396654084324837,15.24826431274414,15.259173393249512,0.053289107978343964,"","",18.24567413330078
147.0,2.9021596908569336,77483.0,"",0.04843304678797722,15.33745288848877,15.259173393249512,0.053289107978343964,"","",18.211029052734375
148.0,2.923370361328125,77483.0,"",0.0470927432179451,15.359055519104004,15.259173393249512,0.053289107978343964,"","",18.118807792663574
149.0,2.304887533187866,77483.0,"",0.07496561110019684,14.909797668457031,15.259173393249512,0.053289107978343964,"","",18.143429279327393
150.0,2.896026849746704,77483.0,"",0.046370021998882294,15.37070369720459,15.259173393249512,0.053289107978343964,"","",18.26123881340027
151.0,2.8114540576934814,77483.0,"",0.04551788046956062,15.384440422058105,15.259173393249512,0.053289107978343964,"","",18.16573214530945
152.0,3.255397081375122,77483.0,"",0.040102388709783554,15.471726417541504,15.259173393249512,0.053289107978343964,"","",18.103018045425415
153.0,2.602147102355957,77483.0,"",0.057213928550481796,15.195921897888184,15.259173393249512,0.053289107978343964,"","",18.243804454803467
154.0,2.740252733230591,77483.0,"",0.061328791081905365,15.129597663879395,15.259173393249512,0.053289107978343964,"","",18.2973792552948
155.0,2.6414501667022705,77483.0,"",0.06243032217025757,15.111842155456543,15.259173393249512,0.053289107978343964,"","",18.19680142402649
156.0,2.929690361022949,77483.0,"",0.04336043447256088,15.419214248657227,15.259173393249512,0.053289107978343964,"","",18.27714729309082
157.0,2.4472315311431885,77483.0,"",0.055451713502407074,15.224326133728027,15.259173393249512,0.053289107978343964,"","",18.227930784225464
158.0,2.8041610717773438,77483.0,"",0.0487077534198761,15.333024024963379,15.259173393249512,0.053289107978343964,"","",18.144776821136475
159.0,2.526256799697876,77483.0,"",0.06953845918178558,14.997272491455078,15.259173393249512,0.053289107978343964,"","",18.238725662231445
160.0,2.5645744800567627,77483.0,"",0.05306122452020645,15.262855529785156,15.259173393249512,0.053289107978343964,"","",18.284473419189453
161.0,2.4616360664367676,77483.0,"",0.05729474127292633,15.194618225097656,15.259173393249512,0.053289107978343964,"","",18.17069935798645
162.0,2.7081027030944824,77483.0,"",0.06194690242409706,15.119635581970215,15.259173393249512,0.053289107978343964,"","",18.229256868362427
163.0,2.9218645095825195,77483.0,"",0.0476885661482811,15.349453926086426,15.259173393249512,0.053289107978343964,"","",18.21583652496338
164.0,2.8511922359466553,77483.0,"",0.05751115456223488,15.191131591796875,15.259173393249512,0.053289107978343964,"","",18.16667342185974
165.0,2.9124295711517334,77483.0,"",0.0498533733189106,15.314558982849121,15.259173393249512,0.053289107978343964,"","",18.28407120704651
166.0,2.9605984687805176,77483.0,"",0.05476300045847893,15.235426902770996,15.259173393249512,0.053289107978343964,"","",18.269317865371704
167.0,2.825460195541382,77483.0,"",0.05521180480718613,15.228193283081055,15.259173393249512,0.053289107978343964,"","",18.181212663650513
168.0,3.1565780639648438,77483.0,"",0.04526403918862343,15.388530731201172,15.259173393249512,0.053289107978343964,"","",18.47748899459839
169.0,2.9493649005889893,77483.0,"",0.042166002094745636,15.43846607208252,15.259173393249512,0.053289107978343964,"","",18.283879041671753
170.0,2.9270150661468506,77483.0,"",0.05750273913145065,15.191267013549805,15.259173393249512,0.053289107978343964,"","",18.147332429885864
171.0,2.6917173862457275,77483.0,"",0.043615344911813736,15.415104866027832,15.259173393249512,0.053289107978343964,"","",18.221333026885986
172.0,2.5515124797821045,77483.0,"",0.0672566369175911,15.034051895141602,15.259173393249512,0.053289107978343964,"","",18.20286774635315
173.0,2.874379873275757,77483.0,"",0.04825209081172943,15.34036922454834,15.259173393249512,0.053289107978343964,"","",18.197304010391235
174.0,2.9122135639190674,77483.0,"",0.04638218879699707,15.370508193969727,15.259173393249512,0.053289107978343964,"","",18.274104595184326
175.0,2.8237056732177734,77483.0,"",0.04780680313706398,15.347546577453613,15.259173393249512,0.053289107978343964,"","",18.204714059829712
176.0,2.7666890621185303,77483.0,"",0.062190424650907516,15.115710258483887,15.259173393249512,0.053289107978343964,"","",18.118110179901123
177.0,2.8211753368377686,77483.0,"",0.04696886986494064,15.361051559448242,15.259173393249512,0.053289107978343964,"","",18.198052644729614
178.0,2.613804578781128,77483.0,"",0.050611790269613266,15.302336692810059,15.259173393249512,0.053289107978343964,"","",18.234100580215454
179.0,3.0449252128601074,77483.0,"",0.04392191767692566,15.410162925720215,15.259173393249512,0.053289107978343964,"","",18.096691131591797
180.0,3.0879790782928467,77483.0,"",0.038373686373233795,15.499589920043945,15.259173393249512,0.053289107978343964,"","",18.164849758148193
181.0,2.763857841491699,77483.0,"",0.05932656303048134,15.161869049072266,15.259173393249512,0.053289107978343964,"","",18.271244049072266
182.0,2.9223902225494385,77483.0,"",0.05143377184867859,15.289087295532227,15.259173393249512,0.053289107978343964,"","",18.44950795173645
183.0,3.0485260486602783,77483.0,"",0.04881325736641884,15.331324577331543,15.259173393249512,0.053289107978343964,"","",18.154541969299316
184.0,2.656566858291626,77483.0,"",0.05478723347187042,15.23503589630127,15.259173393249512,0.053289107978343964,"","",18.287031173706055
185.0,2.7537944316864014,77483.0,"",0.05350000038743019,15.255784034729004,15.259173393249512,0.053289107978343964,"","",18.29795265197754
186.0,2.98205304145813,77483.0,"",0.05686475336551666,15.201550483703613,15.259173393249512,0.053289107978343964,"","",18.156668424606323
187.0,2.9045188426971436,77483.0,"",0.0553453154861927,15.22603988647461,15.259173393249512,0.053289107978343964,"","",18.27052640914917
188.0,2.711418628692627,77483.0,"",0.058993637561798096,15.167236328125,15.259173393249512,0.053289107978343964,"","",18.22357153892517
189.0,2.803269624710083,77483.0,"",0.052657973021268845,15.269354820251465,15.259173393249512,0.053289107978343964,"","",18.150416612625122
190.0,3.0117406845092773,77483.0,"",0.0486336275935173,15.334218978881836,15.259173393249512,0.053289107978343964,"","",18.230135440826416
191.0,3.0724575519561768,77483.0,"",0.04178854823112488,15.444550514221191,15.259173393249512,0.053289107978343964,"","",18.408339977264404
192.0,2.3093953132629395,77483.0,"",0.06401044875383377,15.086373329162598,15.259173393249512,0.053289107978343964,"","",18.15317726135254
193.0,3.0662901401519775,77483.0,"",0.05000000074505806,15.31219482421875,15.259173393249512,0.053289107978343964,"","",18.308791875839233
194.0,2.8730969429016113,77483.0,"",0.0450492724776268,15.391992568969727,15.259173393249512,0.053289107978343964,"","",18.225003480911255
195.0,2.7654037475585938,77483.0,"",0.05558362975716591,15.222199440002441,15.259173393249512,0.053289107978343964,"","",18.12338948249817
196.0,3.0458950996398926,77483.0,"",0.042013127356767654,15.440929412841797,15.259173393249512,0.053289107978343964,"","",18.195127725601196
197.0,2.640575885772705,77483.0,"",0.06079545617103577,15.138195037841797,15.259173393249512,0.053289107978343964,"","",18.472463607788086
198.0,2.7926363945007324,77483.0,"",0.06316916644573212,15.099934577941895,15.259173393249512,0.053289107978343964,"","",18.149364709854126
199.0,3.1051290035247803,77483.0,"",0.04776511713862419,15.348219871520996,15.259173393249512,0.053289107978343964,"","",19.013031244277954
200.0,2.956035852432251,77483.0,"",0.051014494150877,15.295845031738281,15.259173393249512,0.053289107978343964,"","",19.652857065200806
201,"","",77483,"","","","",0.053289107978343964,15.259183883666992,""
