"validation/eval/mean_squared_error","validation/eval/mean_absolute_error","mean_absolute_error","round_num","loss","validation/eval/loss","eval/mean_absolute_error","validation/stat/num_examples","validation/validation_time_in_seconds","eval/loss","eval/mean_squared_error","mean_squared_error","stat/num_examples","round_time_in_seconds"
0.01683903858065605,0.05047435313463211,0.05022316426038742,24.0,0.016773439943790436,0.01683903858065605,"",77483.0,112.93170714378357,"","",0.016773439943790436,"",43.978779792785645
0.016836700960993767,0.05021834000945091,0.049091439694166183,25.0,0.016015391796827316,0.016836700960993767,"",77483.0,117.12223815917969,"","",0.016015391796827316,"",40.84102416038513
0.01682952418923378,0.05035295709967613,0.04987362399697304,26.0,0.016728144139051437,0.01682952418923378,"",77483.0,120.35647296905518,"","",0.016728144139051437,"",33.412482500076294
0.016842491924762726,0.049646083265542984,0.0485178604722023,27.0,0.015901552513241768,0.016842491924762726,"",77483.0,114.42574048042297,"","",0.015901552513241768,"",44.48311805725098
0.016826443374156952,0.05021976679563522,0.049956876784563065,28.0,0.017121078446507454,0.016826443374156952,"",77483.0,115.31662583351135,"","",0.017121078446507454,"",38.410874366760254
0.01682984083890915,0.04954603686928749,0.04849426820874214,29.0,0.016059724614024162,0.01682984083890915,"",77483.0,117.21070957183838,"","",0.016059724614024162,"",33.74443793296814
0.016851788386702538,0.04930746555328369,0.04851362481713295,30.0,0.016394369304180145,0.016851788386702538,"",77483.0,109.07906675338745,"","",0.016394369304180145,"",38.51838994026184
0.016817845404148102,0.04981714487075806,0.04907907918095589,31.0,0.016738172620534897,0.016817845404148102,"",77483.0,102.42456650733948,"","",0.016738172620534897,"",31.683375120162964
0.016839023679494858,0.04917282238602638,0.04829247668385506,32.0,0.01609429344534874,0.016839023679494858,"",77483.0,119.55140829086304,"","",0.01609429344534874,"",35.06616711616516
0.01681671291589737,0.04944869130849838,0.04883718863129616,33.0,0.016587715595960617,0.01681671291589737,"",77483.0,113.82712388038635,"","",0.016587715595960617,"",42.544405937194824
0.016823342069983482,0.049052100628614426,0.04854132980108261,34.0,0.016493184491991997,0.016823342069983482,"",77483.0,106.61720585823059,"","",0.016493184491991997,"",29.590550184249878
0.016811426728963852,0.048665232956409454,0.04727329686284065,35.0,0.015774274244904518,0.016811426728963852,"",77483.0,114.92173027992249,"","",0.015774274244904518,"",36.48249864578247
0.016850043088197708,0.04841465502977371,0.047397270798683167,36.0,0.016122622415423393,0.016850043088197708,"",77483.0,114.87532377243042,"","",0.016122622415423393,"",38.56630229949951
0.01680169813334942,0.04874042794108391,0.04808894544839859,37.0,0.016520049422979355,0.01680169813334942,"",77483.0,115.3223922252655,"","",0.016520049422979355,"",32.614086389541626
0.016801077872514725,0.04858926683664322,0.04795083776116371,38.0,0.016467463225126266,0.016801077872514725,"",77483.0,120.07804918289185,"","",0.016467463225126266,"",39.94208860397339
0.016819769516587257,0.04833526909351349,0.04756684601306915,39.0,0.016315581277012825,0.016819769516587257,"",77483.0,115.94784235954285,"","",0.016315581277012825,"",45.6062126159668
0.016811955720186234,0.048144470900297165,0.04707198217511177,40.0,0.01601710356771946,0.016811955720186234,"",77483.0,106.0235857963562,"","",0.01601710356771946,"",34.934728384017944
0.01680826023221016,0.04823417216539383,0.04720500856637955,41.0,0.016206985339522362,0.01680826023221016,"",77483.0,116.36012744903564,"","",0.016206985339522362,"",35.61159014701843
0.016823498532176018,0.04772355407476425,0.04625372216105461,42.0,0.01566554605960846,0.016823498532176018,"",77483.0,113.44537401199341,"","",0.01566554605960846,"",35.74674129486084
0.01680864952504635,0.04786901921033859,0.04691490903496742,43.0,0.016246048733592033,0.01680864952504635,"",77483.0,116.9920027256012,"","",0.016246048733592033,"",34.3506498336792
0.01680918037891388,0.047632746398448944,0.04630671441555023,44.0,0.015764320269227028,0.01680918037891388,"",77483.0,123.08511161804199,"","",0.015764320269227028,"",43.509207010269165
0.01681181602180004,0.04748324677348137,0.04583846777677536,45.0,0.015512616373598576,0.01681181602180004,"",77483.0,117.20871376991272,"","",0.015512616373598576,"",38.91925859451294
0.016805896535515785,0.047400299459695816,0.046050235629081726,46.0,0.015905003994703293,0.016805896535515785,"",77483.0,114.72054839134216,"","",0.015905003994703293,"",35.899497270584106
0.016796400770545006,0.04748218134045601,0.046341393142938614,47.0,0.016150638461112976,0.016796400770545006,"",77483.0,119.3223717212677,"","",0.016150638461112976,"",41.164546489715576
0.016784289851784706,0.0476343147456646,0.04672714322805405,48.0,0.016354739665985107,0.016784289851784706,"",77483.0,118.37661623954773,"","",0.016354739665985107,"",36.331677198410034
0.016790097579360008,0.04749312624335289,0.04644365236163139,49.0,0.0161640215665102,0.016790097579360008,"",77483.0,115.98839497566223,"","",0.0161640215665102,"",40.3920259475708
0.01678917370736599,0.04754449054598808,0.04679996892809868,50.0,0.016461605206131935,0.01678917370736599,"",77483.0,117.2533802986145,"","",0.016461605206131935,"",38.941829442977905
0.016795115545392036,0.04716791212558746,0.04548138752579689,51.0,0.015499381348490715,0.016795115545392036,"",77483.0,107.7513382434845,"","",0.015499381348490715,"",34.870399475097656
0.016810569912195206,0.046929407864809036,0.04561805725097656,52.0,0.015826057642698288,0.016810569912195206,"",77483.0,89.06512951850891,"","",0.015826057642698288,"",30.09829878807068
0.016780775040388107,0.04716523364186287,0.045960403978824615,53.0,0.01610654965043068,0.016780775040388107,"",77483.0,112.40021753311157,"","",0.01610654965043068,"",39.80983543395996
0.016781695187091827,0.04743990674614906,0.046655893325805664,54.0,0.01651446521282196,0.016781695187091827,"",77483.0,114.47148180007935,"","",0.01651446521282196,"",31.418699264526367
0.01678835228085518,0.047229018062353134,0.04665878042578697,55.0,0.01645980402827263,0.01678835228085518,"",77483.0,112.5719940662384,"","",0.01645980402827263,"",39.945021867752075
0.01678546704351902,0.04717370495200157,0.04610220342874527,56.0,0.016115441918373108,0.01678546704351902,"",77483.0,120.13247084617615,"","",0.016115441918373108,"",44.59848594665527
0.01678834855556488,0.047129593789577484,0.04627068713307381,57.0,0.01628970541059971,0.01678834855556488,"",77483.0,115.80149483680725,"","",0.01628970541059971,"",35.14848566055298
0.01677563227713108,0.04721834510564804,0.04642864689230919,58.0,0.016433704644441605,0.01677563227713108,"",77483.0,115.93244051933289,"","",0.016433704644441605,"",41.3445839881897
0.016792096197605133,0.047294821590185165,0.04679631069302559,59.0,0.016647854819893837,0.016792096197605133,"",77483.0,121.05952668190002,"","",0.016647856682538986,"",43.513978004455566
0.016809796914458275,0.046783335506916046,0.04534280672669411,60.0,0.015609280206263065,0.016809796914458275,"",77483.0,113.53516483306885,"","",0.015609280206263065,"",35.87238526344299
0.016796758398413658,0.04671888053417206,0.045969318598508835,61.0,0.016301142051815987,0.016796758398413658,"",77483.0,108.96427154541016,"","",0.016301142051815987,"",36.97660493850708
0.016797661781311035,0.04683037847280502,0.04598172381520271,62.0,0.016358891502022743,0.016797661781311035,"",77483.0,113.46789455413818,"","",0.016358891502022743,"",40.76941227912903
0.016803216189146042,0.04670407250523567,0.04530019313097,63.0,0.015832828357815742,0.016803216189146042,"",77483.0,113.69716215133667,"","",0.015832828357815742,"",33.468409299850464
0.01677698828279972,0.0471276193857193,0.046623796224594116,64.0,0.016701240092515945,0.01677698828279972,"",77483.0,117.14827704429626,"","",0.016701240092515945,"",38.69930362701416
0.01678077131509781,0.046940721571445465,0.046578921377658844,65.0,0.01667000725865364,0.01678077131509781,"",77483.0,119.40046787261963,"","",0.01667000725865364,"",38.94692540168762
0.01680825650691986,0.04661991819739342,0.04580310732126236,66.0,0.016207540407776833,0.01680825650691986,"",77483.0,115.62971639633179,"","",0.016207540407776833,"",42.33882474899292
0.0167874563485384,0.046399712562561035,0.04466250166296959,67.0,0.015510262921452522,0.0167874563485384,"",77483.0,116.28558111190796,"","",0.015510262921452522,"",38.91857576370239
0.016802866011857986,0.04649892449378967,0.04571201279759407,68.0,0.01634257100522518,0.016802866011857986,"",77483.0,121.37322878837585,"","",0.01634257100522518,"",38.426008462905884
0.016785359010100365,0.04690106213092804,0.046628594398498535,69.0,0.016902217641472816,0.016785359010100365,"",77483.0,115.20035457611084,"","",0.016902217641472816,"",40.84672951698303
0.01677105203270912,0.04683195427060127,0.0460229255259037,70.0,0.016278138384222984,0.01677105203270912,"",77483.0,108.92956447601318,"","",0.016278138384222984,"",41.17436718940735
0.016792096197605133,0.0467069111764431,0.04587939381599426,71.0,0.016300717368721962,0.016792096197605133,"",77483.0,88.69544982910156,"","",0.016300717368721962,"",35.755382776260376
0.016801944002509117,0.046229541301727295,0.044547002762556076,72.0,0.015470988117158413,0.016801944002509117,"",77483.0,98.67688512802124,"","",0.015470988117158413,"",31.590476751327515
0.01678413711488247,0.04637064039707184,0.04485379904508591,73.0,0.015832537785172462,0.01678413711488247,"",77483.0,119.6560480594635,"","",0.015832537785172462,"",35.08864903450012
0.016771476715803146,0.04664723575115204,0.046135202050209045,74.0,0.01659390516579151,0.016771476715803146,"",77483.0,118.50132822990417,"","",0.01659390516579151,"",37.62663650512695
0.01677091047167778,0.046811092644929886,0.046757087111473083,75.0,0.01705649308860302,0.01677091047167778,"",77483.0,116.53194403648376,"","",0.01705649308860302,"",41.30574679374695
0.016776788979768753,0.04682369530200958,0.0467078760266304,76.0,0.016921093687415123,0.016776788979768753,"",77483.0,119.31492042541504,"","",0.016921093687415123,"",41.238054513931274
0.016773540526628494,0.046538978815078735,0.04545324668288231,77.0,0.01597907394170761,0.016773540526628494,"",77483.0,118.74634170532227,"","",0.01597907394170761,"",38.30380725860596
0.016778292134404182,0.04655160754919052,0.04595258831977844,78.0,0.016522111371159554,0.016778292134404182,"",77483.0,116.0249490737915,"","",0.016522111371159554,"",40.41913104057312
0.01679106056690216,0.046113140881061554,0.04475969076156616,79.0,0.015771998092532158,0.01679106056690216,"",77483.0,117.41827726364136,"","",0.015771998092532158,"",42.146085023880005
0.016790714114904404,0.04613012075424194,0.04510031268000603,80.0,0.016068177297711372,0.016790714114904404,"",77483.0,119.4849100112915,"","",0.016068177297711372,"",38.26862192153931
0.016778573393821716,0.046588458120822906,0.0458587147295475,81.0,0.016565043479204178,0.016778573393821716,"",77483.0,106.46253180503845,"","",0.016565043479204178,"",40.46096181869507
0.016790049150586128,0.04606829583644867,0.04509090259671211,82.0,0.01607382483780384,0.016790049150586128,"",77483.0,111.78712129592896,"","",0.01607382483780384,"",32.51042819023132
0.016805846244096756,0.04594933241605759,0.04429589584469795,83.0,0.015594502910971642,0.016805846244096756,"",77483.0,110.92178201675415,"","",0.015594502910971642,"",41.21883988380432
0.016806267201900482,0.04571375250816345,0.04387655109167099,84.0,0.015439210459589958,0.016806267201900482,"",77483.0,116.33785724639893,"","",0.015439210459589958,"",39.417670488357544
0.016780564561486244,0.04614343121647835,0.04486117884516716,85.0,0.01607377827167511,0.016780564561486244,"",77483.0,118.48431944847107,"","",0.01607377827167511,"",34.73052382469177
0.016796903684735298,0.045599449425935745,0.04395129159092903,86.0,0.015456633642315865,0.016796903684735298,"",77483.0,116.38648176193237,"","",0.015456633642315865,"",45.328988790512085
0.016774730756878853,0.045968834310770035,0.04481047764420509,87.0,0.01611984893679619,0.016774730756878853,"",77483.0,115.44939017295837,"","",0.01611984893679619,"",40.120375871658325
0.016774768009781837,0.04619257524609566,0.04515131935477257,88.0,0.01631232351064682,0.016774768009781837,"",77483.0,113.65433168411255,"","",0.01631232351064682,"",34.88023591041565
0.016781391575932503,0.045823100954294205,0.04458329826593399,89.0,0.015816591680049896,0.016781391575932503,"",77483.0,107.79909181594849,"","",0.015816591680049896,"",40.28989315032959
0.016769638285040855,0.04612478241324425,0.0454154834151268,90.0,0.016477538272738457,0.016769638285040855,"",77483.0,110.0658597946167,"","",0.016477538272738457,"",36.5994291305542
0.016772715374827385,0.0457938052713871,0.04438033699989319,91.0,0.01577567122876644,0.016772715374827385,"",77483.0,113.76981925964355,"","",0.01577567122876644,"",41.443289041519165
0.016780730336904526,0.045981984585523605,0.04557057097554207,92.0,0.016711648553609848,0.016780730336904526,"",77483.0,108.49064874649048,"","",0.016711648553609848,"",36.03126621246338
0.016768431290984154,0.04631790146231651,0.04578747600317001,93.0,0.01670723780989647,0.016768431290984154,"",77483.0,112.16850709915161,"","",0.01670723780989647,"",37.152745962142944
0.01676739938557148,0.046049535274505615,0.045573361217975616,94.0,0.01660378836095333,0.01676739938557148,"",77483.0,123.73733854293823,"","",0.01660379022359848,"",34.41129660606384
0.016779735684394836,0.04579731449484825,0.04460956156253815,95.0,0.01588260754942894,0.016779735684394836,"",77483.0,115.57278060913086,"","",0.01588260754942894,"",41.28192710876465
0.016771409660577774,0.046199049800634384,0.045940130949020386,96.0,0.016866764053702354,0.016771409660577774,"",77483.0,118.1647412776947,"","",0.016866764053702354,"",42.104077100753784
0.016771821305155754,0.046430137008428574,0.04629657045006752,97.0,0.01691374182701111,0.016771821305155754,"",77483.0,123.07453989982605,"","",0.01691374182701111,"",34.22294569015503
0.016768844798207283,0.045999493449926376,0.044877443462610245,98.0,0.015980886295437813,0.016768844798207283,"",77483.0,116.49930763244629,"","",0.015980886295437813,"",43.57154870033264
0.016776161268353462,0.045613937079906464,0.044119831174612045,99.0,0.015716660767793655,0.016776161268353462,"",77483.0,117.77287697792053,"","",0.015716660767793655,"",42.22083258628845
0.016776196658611298,0.0461139939725399,0.045771274715662,100.0,0.016805345192551613,0.016776196658611298,"",77483.0,118.25411319732666,"","",0.016805345192551613,"",34.33381175994873
0.016776548698544502,0.04570074751973152,0.04456818476319313,101.0,0.015935344621539116,0.016776548698544502,"",77483.0,114.21750974655151,"","",0.015935344621539116,"",45.11040663719177
0.016765762120485306,0.045667920261621475,0.04424498230218887,102.0,0.015825890004634857,0.016765762120485306,"",77483.0,106.56120491027832,"","",0.015825890004634857,"",30.216413021087646
0.016766538843512535,0.04572783410549164,0.04460521042346954,103.0,0.016154663637280464,0.016766538843512535,"",77483.0,114.26645112037659,"","",0.016154663637280464,"",36.202152729034424
0.016791995614767075,0.045492738485336304,0.044051654636859894,104.0,0.015752321109175682,0.016791995614767075,"",77483.0,116.2191526889801,"","",0.015752321109175682,"",33.62058448791504
0.016793666407465935,0.04540187865495682,0.0437571257352829,105.0,0.015618168748915195,0.016793666407465935,"",77483.0,113.9374623298645,"","",0.015618168748915195,"",36.33855414390564
0.016795020550489426,0.04534970968961716,0.043909043073654175,106.0,0.015741368755698204,0.016795020550489426,"",77483.0,120.15483164787292,"","",0.015741368755698204,"",39.49354934692383
0.016758311539888382,0.046000491827726364,0.04508761316537857,107.0,0.016532015055418015,0.016758311539888382,"",77483.0,108.37289714813232,"","",0.016532016918063164,"",34.69461107254028
0.016774112358689308,0.045539747923612595,0.04462682828307152,108.0,0.016087299212813377,0.016774112358689308,"",77483.0,107.73972201347351,"","",0.016087299212813377,"",33.27789115905762
0.01676631160080433,0.04566043242812157,0.044696904718875885,109.0,0.016276488080620766,0.01676631160080433,"",77483.0,121.73278522491455,"","",0.016276488080620766,"",40.38846278190613
0.016791850328445435,0.04531746357679367,0.04398609325289726,110.0,0.015765812247991562,0.016791850328445435,"",77483.0,119.9539840221405,"","",0.015765812247991562,"",38.544955015182495
0.016759350895881653,0.045735664665699005,0.045455798506736755,111.0,0.016905881464481354,0.016759350895881653,"",77483.0,115.76283764839172,"","",0.016905881464481354,"",35.981313705444336
0.01676260493695736,0.045720696449279785,0.045171041041612625,112.0,0.016552576795220375,0.01676260493695736,"",77483.0,112.54169631004333,"","",0.016552576795220375,"",37.168389558792114
0.016776192933321,0.045596763491630554,0.04454585164785385,113.0,0.016020730137825012,0.016776192933321,"",77483.0,108.75552415847778,"","",0.016020730137825012,"",38.67709803581238
0.0167996808886528,0.04524999484419823,0.04422646388411522,114.0,0.015963859856128693,0.0167996808886528,"",77483.0,114.88967847824097,"","",0.015963859856128693,"",31.381572246551514
0.016790075227618217,0.04520932212471962,0.04356055706739426,115.0,0.01561308279633522,0.016790075227618217,"",77483.0,120.0158863067627,"","",0.01561308279633522,"",44.379987716674805
0.0167873315513134,0.045264262706041336,0.04368553310632706,116.0,0.01573220267891884,0.0167873315513134,"",77483.0,114.05294442176819,"","",0.01573220267891884,"",41.71152329444885
0.016764722764492035,0.04568092152476311,0.04512482136487961,117.0,0.01670665293931961,0.016764722764492035,"",77483.0,117.70098304748535,"","",0.01670665293931961,"",36.37028169631958
0.016782859340310097,0.04545944929122925,0.04443105682730675,118.0,0.016124535351991653,0.016782859340310097,"",77483.0,120.44527220726013,"","",0.016124535351991653,"",45.986889123916626
0.016778644174337387,0.04530910402536392,0.044089458882808685,119.0,0.01593429036438465,0.016778644174337387,"",77483.0,116.37426257133484,"","",0.01593429036438465,"",40.48395109176636
0.016757788136601448,0.04593483358621597,0.04569237306714058,120.0,0.017039725556969643,0.016757788136601448,"",77483.0,112.95797038078308,"","",0.017039725556969643,"",35.82797980308533
0.016768133267760277,0.04540885612368584,0.04426306113600731,121.0,0.015916693955659866,0.016768133267760277,"",77483.0,121.36172652244568,"","",0.015916693955659866,"",38.26283359527588
0.016785569489002228,0.045356135815382004,0.043804019689559937,122.0,0.015687977895140648,0.016785569489002228,"",77483.0,108.32951617240906,"","",0.015687977895140648,"",44.36509442329407
0.01677478477358818,0.045240458101034164,0.043953217566013336,123.0,0.015877995640039444,0.01677478477358818,"",77483.0,107.42154049873352,"","",0.015877991914749146,"",32.85556221008301
0.016760874539613724,0.045261990278959274,0.043849240988492966,124.0,0.015882734209299088,0.016760874539613724,"",77483.0,114.47621750831604,"","",0.015882734209299088,"",38.027132987976074
0.016773775219917297,0.045506615191698074,0.04487352818250656,125.0,0.016530055552721024,0.016773775219917297,"",77483.0,107.74139308929443,"","",0.016530055552721024,"",34.360729455947876
0.016774335876107216,0.04536229744553566,0.04450424015522003,126.0,0.01615268737077713,0.016774335876107216,"",77483.0,108.90327644348145,"","",0.01615268737077713,"",32.817315340042114
0.01676943153142929,0.04543420672416687,0.044262610375881195,127.0,0.016079625114798546,0.01676943153142929,"",77483.0,119.86834025382996,"","",0.016079625114798546,"",38.60001039505005
0.01679479517042637,0.044934533536434174,0.04317513108253479,128.0,0.01538959052413702,0.01679479517042637,"",77483.0,113.89145684242249,"","",0.01538959052413702,"",40.49945116043091
0.01679575815796852,0.044963087886571884,0.04355394095182419,129.0,0.01580873131752014,0.01679575815796852,"",77483.0,114.92949843406677,"","",0.01580873131752014,"",34.62697410583496
0.016770966351032257,0.04539145529270172,0.04424857348203659,130.0,0.016268251463770866,0.016770966351032257,"",77483.0,120.09078097343445,"","",0.016268251463770866,"",44.074657678604126
0.01676388643682003,0.04513046517968178,0.043998658657073975,131.0,0.016028665006160736,0.01676388643682003,"",77483.0,115.41075801849365,"","",0.016028665006160736,"",41.81885838508606
0.016780836507678032,0.04502284154295921,0.043395109474658966,132.0,0.01567636802792549,0.016780836507678032,"",77483.0,108.3215925693512,"","",0.01567636802792549,"",34.20051717758179
0.01677408255636692,0.04538396745920181,0.04483654350042343,133.0,0.016615288332104683,0.01677408255636692,"",77483.0,109.32926321029663,"","",0.016615288332104683,"",40.83532381057739
0.016760187223553658,0.04573550075292587,0.04567316174507141,134.0,0.01705101504921913,0.016760187223553658,"",77483.0,111.01911091804504,"","",0.01705101504921913,"",37.912121295928955
0.016772061586380005,0.04550394043326378,0.0446784645318985,135.0,0.01623385213315487,0.016772061586380005,"",77483.0,117.27373480796814,"","",0.01623385213315487,"",34.97902011871338
0.016787176951766014,0.04555811733007431,0.044639330357313156,136.0,0.016203604638576508,0.016787176951766014,"",77483.0,116.05057644844055,"","",0.016203604638576508,"",44.186545848846436
0.016759008169174194,0.04556668549776077,0.04517405107617378,137.0,0.016672445461153984,0.016759008169174194,"",77483.0,117.11101365089417,"","",0.016672445461153984,"",40.10135197639465
0.016771113499999046,0.04547310620546341,0.04456459730863571,138.0,0.016290321946144104,0.016771113499999046,"",77483.0,115.03317141532898,"","",0.016290321946144104,"",35.14355444908142
0.016775162890553474,0.0452306866645813,0.04417398199439049,139.0,0.01598532684147358,0.016775162890553474,"",77483.0,124.77013754844666,"","",0.01598532684147358,"",40.382466077804565
0.016791008412837982,0.04506416246294975,0.043918658047914505,140.0,0.015966633334755898,0.016791008412837982,"",77483.0,116.60427761077881,"","",0.015966633334755898,"",40.477211475372314
0.01676287315785885,0.04591894894838333,0.04562383145093918,141.0,0.01711650937795639,0.01676287315785885,"",77483.0,115.01433110237122,"","",0.01711650937795639,"",36.02065563201904
0.016768086701631546,0.04536234587430954,0.04431846737861633,142.0,0.016027403995394707,0.016768086701631546,"",77483.0,117.91673970222473,"","",0.016027403995394707,"",38.812339544296265
0.01676023006439209,0.04518486559391022,0.0439261794090271,143.0,0.015958400443196297,0.01676023006439209,"",77483.0,84.64454698562622,"","",0.015958400443196297,"",33.01008582115173
0.016778189688920975,0.04547198489308357,0.044959716498851776,144.0,0.016627099364995956,0.016778189688920975,"",77483.0,83.68013501167297,"","",0.016627099364995956,"",31.87844157218933
0.016787977889180183,0.04503580555319786,0.04413788393139839,145.0,0.016028933227062225,0.016787977889180183,"",77483.0,119.23388385772705,"","",0.016028933227062225,"",37.67290210723877
0.016759155318140984,0.04530007764697075,0.04464568942785263,146.0,0.016593990847468376,0.016759155318140984,"",77483.0,114.41583228111267,"","",0.016593990847468376,"",34.37138533592224
0.016769880428910255,0.04528691992163658,0.044437386095523834,147.0,0.01631641387939453,0.016769880428910255,"",77483.0,115.67746758460999,"","",0.01631641387939453,"",42.12888979911804
0.01675431616604328,0.04541442543268204,0.04504920914769173,148.0,0.016773195937275887,0.01675431616604328,"",77483.0,122.44213795661926,"","",0.016773194074630737,"",43.19805073738098
0.016790302470326424,0.04513261094689369,0.04398651048541069,149.0,0.015972580760717392,0.016790302470326424,"",77483.0,114.05288815498352,"","",0.015972580760717392,"",34.359423875808716
0.016775032505393028,0.04512009397149086,0.04347526654601097,150.0,0.015643127262592316,0.016775032505393028,"",77483.0,114.75947427749634,"","",0.015643127262592316,"",41.35782051086426
0.016765939071774483,0.04555554315447807,0.045142147690057755,151.0,0.016816383227705956,0.016765939071774483,"",77483.0,121.77378106117249,"","",0.016816383227705956,"",41.22453999519348
0.01678374968469143,0.04497045278549194,0.04354601353406906,152.0,0.01564806140959263,0.01678374968469143,"",77483.0,118.03324699401855,"","",0.01564806140959263,"",33.58976936340332
0.016769059002399445,0.04506196826696396,0.044009700417518616,153.0,0.01614944078028202,0.016769059002399445,"",77483.0,105.52536010742188,"","",0.01614944078028202,"",39.63565754890442
0.01677054539322853,0.04508684203028679,0.04429960623383522,154.0,0.0163058340549469,0.01677054539322853,"",77483.0,115.05471801757812,"","",0.0163058340549469,"",36.16201066970825
0.016809480264782906,0.0447334460914135,0.043232426047325134,155.0,0.015677427873015404,0.016809480264782906,"",77483.0,112.3769121170044,"","",0.015677427873015404,"",34.769766092300415
0.01678336039185524,0.045527245849370956,0.04536479339003563,156.0,0.017137721180915833,0.01678336039185524,"",77483.0,116.74970245361328,"","",0.017137721180915833,"",39.45327019691467
0.016769329085946083,0.04512672498822212,0.04418729990720749,157.0,0.0160816740244627,0.016769329085946083,"",77483.0,120.35548710823059,"","",0.0160816740244627,"",46.175230979919434
0.0167563296854496,0.04519810900092125,0.044361911714076996,158.0,0.016360901296138763,0.0167563296854496,"",77483.0,117.71004724502563,"","",0.016360901296138763,"",34.90579628944397
0.01678486354649067,0.045075662434101105,0.044388215988874435,159.0,0.016270510852336884,0.01678486354649067,"",77483.0,118.01167869567871,"","",0.016270510852336884,"",41.64643120765686
