"train_step_time_in_seconds","validation/loss","sparse_categorical_accuracy","loss","round_num","train_steps_per_hour","validation/sparse_categorical_accuracy","validation/validation_time_in_seconds"
17.19229745864868,3.892723560333252,0.04749999940395355,3.958284378051758,15,209.39609779663274,0.050243280827999115,212.80980229377747
19.021286725997925,3.8804495334625244,0.06499999761581421,3.92193603515625,16,189.26164417045405,0.05021746829152107,217.77712535858154
23.30620789527893,3.8691978454589844,0.05999999865889549,3.941270112991333,17,154.4652830771857,0.05017874762415886,217.47678637504578
19.52422857284546,3.8579442501068115,0.08500000089406967,3.79305362701416,18,184.38628632974135,0.05015293508768082,212.4994339942932
20.98995065689087,3.847727060317993,0.05000000074505806,3.9082794189453125,19,171.51064615857695,0.05408928543329239,218.07949590682983
18.533729553222656,3.838953733444214,0.054999999701976776,3.9020419120788574,20,194.24045169440978,0.06720183789730072,205.66604948043823
17.028361558914185,3.8315300941467285,0.042500000447034836,3.9376769065856934,21,211.41200153313838,0.08838067948818207,214.9924566745758
19.123655557632446,3.825052261352539,0.042500000447034836,3.8976552486419678,22,188.24852754489208,0.09435617923736572,214.56142950057983
21.44794249534607,3.819145441055298,0.04500000178813934,3.8371307849884033,23,167.8482679996533,0.08280526101589203,224.10481095314026
18.851264715194702,3.8141863346099854,0.0625,3.889430046081543,24,190.96861958011172,0.08613502234220505,204.89073729515076
18.935703992843628,3.810047149658203,0.042500000447034836,3.878962993621826,25,190.11704034666724,0.08880657702684402,198.108238697052
17.399837732315063,3.806455135345459,0.05999999865889549,3.844569444656372,26,206.89848120330814,0.10034459084272385,191.3833498954773
16.80732488632202,3.8041133880615234,0.04749999940395355,3.9571692943573,27,214.19232533130352,0.09609849750995636,201.12735033035278
15.926812171936035,3.8021934032440186,0.06750000268220901,3.810349941253662,28,226.03393329039244,0.06469806283712387,195.73984098434448
21.54183053970337,3.801823139190674,0.03999999910593033,3.949350595474243,29,167.11671709444113,0.05345688760280609,195.42537474632263
18.07313871383667,3.801535129547119,0.04500000178813934,3.846602201461792,30,199.1906362807842,0.0516500398516655,192.15478372573853
18.008710384368896,3.800837278366089,0.07000000029802322,3.724141836166382,31,199.9032647626289,0.051817819476127625,201.83580613136292
14.640379190444946,3.799863815307617,0.06750000268220901,3.7959442138671875,32,245.89527041413942,0.05269543081521988,198.97256326675415
16.20020079612732,3.798757553100586,0.05999999865889549,3.8078789710998535,33,222.21946785132351,0.054902367293834686,201.58307456970215
17.493853092193604,3.797250747680664,0.07999999821186066,3.8308215141296387,34,205.78656863229585,0.06783423572778702,194.482768535614
23.02668809890747,3.7959084510803223,0.05999999865889549,3.831289052963257,35,156.3403292968912,0.08266329020261765,202.87555122375488
15.038177490234375,3.793712854385376,0.05249999836087227,3.7544665336608887,36,239.39071089816568,0.07109946757555008,192.40860295295715
18.401068687438965,3.7918148040771484,0.0625,3.866147518157959,37,195.6408109305875,0.054966896772384644,192.60147404670715
15.958252668380737,3.7901675701141357,0.03750000149011612,3.8600308895111084,38,225.58860765082042,0.05109507963061333,188.61952996253967
19.433699369430542,3.788518190383911,0.04500000178813934,3.8304803371429443,39,185.24522436849293,0.05064336583018303,197.00233602523804
18.231278896331787,3.7859222888946533,0.054999999701976776,3.7787389755249023,40,197.46283409247474,0.06691790372133255,192.33738803863525
17.583834409713745,3.7834420204162598,0.05000000074505806,3.8739707469940186,41,204.7335021541872,0.09862808883190155,203.1388692855835
20.263728141784668,3.779848575592041,0.054999999701976776,3.7468879222869873,42,177.65733801849854,0.092200867831707,200.42405343055725
17.933095932006836,3.776320695877075,0.05000000074505806,3.832321882247925,43,200.7461518997816,0.07562949508428574,198.05991792678833
17.165730714797974,3.772162437438965,0.054999999701976776,3.7481093406677246,44,209.72017211574726,0.06451737880706787,197.20122456550598
18.948933601379395,3.767686605453491,0.05000000074505806,3.791038751602173,45,189.98430601592992,0.05870965123176575,194.28287649154663
17.598742246627808,3.7627365589141846,0.08500000089406967,3.7249937057495117,46,204.5600730750981,0.05639946833252907,194.724760055542
17.662107706069946,3.7576217651367188,0.07500000298023224,3.755880832672119,47,203.8261831436339,0.05615425482392311,199.7640872001648
15.334256649017334,3.7523272037506104,0.05999999865889549,3.7455103397369385,48,234.76847182094733,0.05667049437761307,197.3768825531006
23.00644063949585,3.747969388961792,0.08749999850988388,3.7391018867492676,49,156.47792096182715,0.05765135586261749,193.49510788917542
14.972301244735718,3.7448999881744385,0.04749999940395355,3.858166456222534,50,240.44399996732398,0.06028418987989426,199.05572891235352
16.967410802841187,3.7422943115234375,0.054999999701976776,3.7380428314208984,51,212.17144099541582,0.061961978673934937,192.7900195121765
15.19144606590271,3.741180658340454,0.06750000268220901,3.8421926498413086,52,236.97546529689632,0.06711149215698242,197.5254762172699
17.12925434112549,3.7397990226745605,0.05000000074505806,3.723407030105591,53,210.16676665001052,0.07761702686548233,194.34682273864746
15.362050294876099,3.738861322402954,0.07249999791383743,3.7286369800567627,54,234.34371915842212,0.09408515691757202,193.52032041549683
17.572247982025146,3.7392525672912598,0.04749999940395355,3.8501925468444824,55,204.8684951226776,0.1206200048327446,186.16038346290588
24.161526918411255,3.739886522293091,0.057500001043081284,3.7566940784454346,56,148.99720585360748,0.13117715716362,197.82697749137878
15.725968599319458,3.7421417236328125,0.057500001043081284,3.8821959495544434,57,228.9207165373451,0.13192571699619293,192.74154925346375
16.447945594787598,3.744173288345337,0.07249999791383743,3.7349326610565186,58,218.87231929687624,0.1337841898202896,195.64490604400635
20.547006130218506,3.7457478046417236,0.06750000268220901,3.7167904376983643,59,175.20800729725173,0.1311255395412445,191.17041563987732
12.722080707550049,3.746203899383545,0.08500000089406967,3.6921935081481934,60,282.97257993840134,0.11770323663949966,201.42855596542358
18.040369510650635,3.745628595352173,0.0625,3.7352514266967773,61,199.55245361657586,0.1007704883813858,193.10539078712463
17.41080355644226,3.744441032409668,0.07999999821186066,3.7050137519836426,62,206.76817059761413,0.09425293654203415,196.8531756401062
17.05155920982361,3.7444584369659424,0.04749999940395355,3.868332624435425,63,211.12438784636169,0.08787734061479568,195.0785117149353
25.51182198524475,3.7445387840270996,0.0625,3.7566287517547607,64,141.11105048013147,0.0797981470823288,196.04501080513
18.64279341697693,3.7438769340515137,0.04500000178813934,3.7418830394744873,65,193.1041083532946,0.08049507439136505,190.09545397758484
17.902273893356323,3.742591142654419,0.06499999761581421,3.7335398197174072,66,201.09177311469853,0.08604468405246735,203.99758005142212
16.55972170829773,3.7409565448760986,0.05999999865889549,3.7144200801849365,67,217.3949576819347,0.09185240417718887,192.50018548965454
19.973164081573486,3.739028215408325,0.06750000268220901,3.7476389408111572,68,180.2418477761983,0.09218796342611313,193.6132686138153
19.083739042282104,3.738234519958496,0.054999999701976776,3.8242053985595703,69,188.64227770164993,0.08756759762763977,187.71558475494385
19.554418563842773,3.7353107929229736,0.0925000011920929,3.616098403930664,70,184.10161305724546,0.08445723354816437,202.52075338363647
17.8078932762146,3.7319202423095703,0.05999999865889549,3.726564645767212,71,202.1575457669885,0.092562235891819,197.28623747825623
16.67674708366394,3.7284889221191406,0.042500000447034836,3.701540231704712,72,215.86943676362736,0.08328278362751007,208.61718773841858
17.97740364074707,3.7250897884368896,0.07249999791383743,3.7000067234039307,73,200.25138623690592,0.07188673317432404,194.4030659198761
16.869125843048096,3.7222580909729004,0.07500000298023224,3.740008592605591,74,213.40762013958118,0.06069718673825264,194.6946165561676
18.11905789375305,3.7205560207366943,0.05249999836087227,3.7604002952575684,75,198.68582688513732,0.059148456901311874,193.39982223510742
17.676515817642212,3.7185301780700684,0.05999999865889549,3.6440865993499756,76,203.66004461167546,0.060180943459272385,197.9056420326233
15.571614503860474,3.715449333190918,0.05000000074505806,3.5868542194366455,77,231.1899000008957,0.059522733092308044,193.44409227371216
19.404168605804443,3.7126877307891846,0.042500000447034836,3.6721768379211426,78,185.5271448694338,0.0601293183863163,187.3063464164734
16.577118158340454,3.7109897136688232,0.04500000178813934,3.795706272125244,79,217.16681787592435,0.0609424002468586,174.31619119644165
16.7862069606781,3.710261106491089,0.03999999910593033,3.794389009475708,80,214.46179047077433,0.08329568803310394,179.08124828338623
22.557692289352417,3.7101004123687744,0.0625,3.7051820755004883,81,159.59079296862544,0.09318172931671143,182.72597360610962
14.177919387817383,3.7103137969970703,0.08749999850988388,3.646202802658081,82,253.91595914230973,0.07106074690818787,179.73205375671387
15.862528562545776,3.710841417312622,0.08250000327825546,3.6757378578186035,83,226.94994595629817,0.06769226491451263,171.35963916778564
17.1459538936615,3.711880683898926,0.057500001043081284,3.682600975036621,84,209.962071654167,0.0667630285024643,177.1326448917389
15.820476293563843,3.7134294509887695,0.0625,3.6731536388397217,85,227.55319961286932,0.0718092992901802,179.65774941444397
15.630743741989136,3.7148208618164062,0.07500000298023224,3.6479907035827637,86,230.3153362004943,0.07752668112516403,180.63024258613586
14.981104850769043,3.715918779373169,0.07000000029802322,3.651550054550171,87,240.30270369646314,0.08463791757822037,182.24311208724976
16.967087984085083,3.7162840366363525,0.07500000298023224,3.643648147583008,88,212.17547780601805,0.09034239500761032,180.10570740699768
17.73262882232666,3.7169644832611084,0.05249999836087227,3.738330364227295,89,203.01558421317316,0.11494134366512299,188.4159917831421
22.652047872543335,3.7186200618743896,0.04749999940395355,3.852079153060913,90,158.92602824504795,0.12573081254959106,187.0955512523651
13.824410676956177,3.7188310623168945,0.07999999821186066,3.5989081859588623,91,260.4089305593921,0.14063730835914612,195.74543595314026
15.223235607147217,3.718569278717041,0.05999999865889549,3.671952486038208,92,236.48060720480615,0.1399661898612976,183.35947704315186
15.61739206314087,3.7187483310699463,0.05249999836087227,3.806319236755371,93,230.51223824344402,0.14120516180992126,187.7887511253357
18.781110048294067,3.721083879470825,0.06499999761581421,3.84865665435791,94,191.68196079693365,0.13119006156921387,186.63764262199402
17.481575965881348,3.723566770553589,0.05000000074505806,3.7375173568725586,95,205.93109036771577,0.1227366030216217,185.54472947120667
16.82728600502014,3.7260141372680664,0.03500000014901161,3.798158884048462,96,213.93824285900885,0.11019191145896912,187.44068098068237
16.495675563812256,3.7273857593536377,0.06499999761581421,3.7127580642700195,97,218.23901579984863,0.0850767269730568,185.77368354797363
16.677515506744385,3.725351333618164,0.06750000268220901,3.650498628616333,98,215.85949049450207,0.06282668560743332,178.37631511688232
18.083600521087646,3.7232863903045654,0.04749999940395355,3.7698683738708496,99,199.07539960319122,0.05765135586261749,185.1184811592102
25.321791410446167,3.720072031021118,0.06750000268220901,3.676551580429077,100,142.17003614186905,0.059148456901311874,181.90933895111084
18.45699906349182,3.715606927871704,0.057500001043081284,3.656506299972534,101,195.04795918426663,0.07248041778802872,186.51987957954407
14.935214042663574,3.7098751068115234,0.07999999821186066,3.6282687187194824,102,241.04107177281332,0.09032949060201645,183.35897064208984
14.122684240341187,3.7028775215148926,0.0925000011920929,3.5622549057006836,103,254.90904836041483,0.09577585011720657,191.1797251701355
16.20136332511902,3.697505474090576,0.07249999791383743,3.6100409030914307,104,222.20352249112673,0.0981118455529213,179.7721302509308
15.967372417449951,3.694472551345825,0.07500000298023224,3.632838726043701,105,225.45976293918827,0.09818927943706512,185.49728560447693
19.89033794403076,3.693190336227417,0.05249999836087227,3.6537997722625732,106,180.99239993458164,0.09629209339618683,190.60005497932434
17.44378161430359,3.6927664279937744,0.04749999940395355,3.463458776473999,107,206.3772683927701,0.09425293654203415,190.67781710624695
13.74643325805664,3.692880630493164,0.05000000074505806,3.7981793880462646,108,261.88611492294393,0.09173624962568283,187.91826939582825
14.667779207229614,3.692802667617798,0.10249999910593033,3.7609972953796387,109,245.4359279028139,0.09218796342611313,182.51902723312378
27.13757848739624,3.692570447921753,0.07999999821186066,3.5202410221099854,110,132.6573777270504,0.09404643625020981,187.42318892478943
15.305851697921753,3.692169666290283,0.06750000268220901,3.619229316711426,111,235.20416054265132,0.09613721817731857,183.66154670715332
16.548638105392456,3.6920554637908936,0.057500001043081284,3.7712109088897705,112,217.5405599586423,0.09842158854007721,170.71798396110535
17.779572248458862,3.6931519508361816,0.0625,3.70158314704895,113,202.47956192039712,0.09897655248641968,179.96804022789001
13.28713083267212,3.6957316398620605,0.07999999821186066,3.6616430282592773,114,270.9388539433851,0.09634371101856232,183.48993515968323
16.629734754562378,3.6989574432373047,0.05000000074505806,3.6632468700408936,115,216.4797005563987,0.09023915231227875,177.68199372291565
18.361896991729736,3.701326370239258,0.08250000327825546,3.5659375190734863,116,196.0581742519007,0.07796549052000046,174.94714856147766
16.117311239242554,3.705113172531128,0.05999999865889549,3.8059496879577637,117,223.36231810394605,0.06544661521911621,182.85269618034363
15.762821197509766,3.7111854553222656,0.03750000149011612,3.8431901931762695,118,228.38551264977448,0.06321386992931366,173.1740596294403
15.490167140960693,3.7141849994659424,0.07249999791383743,3.596611976623535,119,232.4054974513806,0.064504474401474,178.35920023918152
20.287835121154785,3.715296745300293,0.0925000011920929,3.681830406188965,120,177.44623704311175,0.06464643776416779,177.36674308776855
15.615819454193115,3.7131974697113037,0.07249999791383743,3.6445858478546143,121,230.53545224188275,0.06480131298303604,176.72099995613098
17.35239291191101,3.7070889472961426,0.0625,3.5648353099823,122,207.46418193014128,0.06401403993368149,179.1687717437744
14.945903062820435,3.6981966495513916,0.07750000059604645,3.5382299423217773,123,240.86868387065837,0.06238787993788719,182.8205327987671
16.509543657302856,3.6917264461517334,0.0625,3.7424306869506836,124,218.05569401111646,0.06262018531560898,181.1437804698944
17.26908278465271,3.6860992908477783,0.08250000327825546,3.6607086658477783,125,208.46503806208938,0.06747286766767502,175.07027649879456
17.050721645355225,3.68047833442688,0.07249999791383743,3.539937973022461,126,211.1347586851653,0.07784933596849442,176.8432514667511
17.763336181640625,3.677567481994629,0.057500001043081284,3.7046468257904053,127,202.66463254356444,0.0954015702009201,175.99838495254517
15.848502397537231,3.675316333770752,0.06750000268220901,3.6364405155181885,128,227.15080010079816,0.11885187774896622,174.23356938362122
15.607990026473999,3.6745593547821045,0.04749999940395355,3.764591932296753,129,230.65109561793307,0.13746240735054016,179.15408158302307
22.129664182662964,3.6746294498443604,0.054999999701976776,3.804302453994751,130,162.67757026427662,0.14559322595596313,182.51632857322693
15.129340887069702,3.67639422416687,0.08250000327825546,3.7150866985321045,131,237.94823759154914,0.1401081532239914,177.51308608055115
14.855499267578125,3.6779160499572754,0.07750000059604645,3.5424227714538574,132,242.3345008576682,0.1281055212020874,180.8859932422638
12.775583982467651,3.6795926094055176,0.03999999910593033,3.590456485748291,133,281.7875100614106,0.10297742486000061,182.02852296829224
13.791061639785767,3.681015968322754,0.07750000059604645,3.6151320934295654,134,261.03864184134875,0.09647277742624283,176.71499013900757
17.738257884979248,3.681605577468872,0.06499999761581421,3.630228042602539,135,202.9511592030962,0.09780209511518478,171.0483102798462
15.011306285858154,3.681036949157715,0.08749999850988388,3.5229296684265137,136,239.81923567780953,0.09647277742624283,181.02690982818604
15.470470190048218,3.680804491043091,0.07000000029802322,3.692007064819336,137,232.70139535356807,0.10034459084272385,177.31788325309753
13.523641347885132,3.68170166015625,0.05999999865889549,3.734983444213867,138,266.20049344646213,0.11437347531318665,179.4630160331726
13.286133766174316,3.683091878890991,0.06750000268220901,3.7445614337921143,139,270.9591867248379,0.13864976167678833,179.8979775905609
25.116692304611206,3.6839234828948975,0.10249999910593033,3.6457865238189697,140,143.33097512760753,0.16367460787296295,173.22684931755066
17.038366079330444,3.685255527496338,0.07249999791383743,3.668426513671875,141,211.28786547010665,0.18335634469985962,175.7643280029297
15.106559991836548,3.6862072944641113,0.07249999791383743,3.6590569019317627,142,238.30706672766058,0.19759173691272736,181.7412805557251
16.15540862083435,3.687007188796997,0.05999999865889549,3.6530816555023193,143,222.83558927487388,0.20478039979934692,168.1670320034027
14.796023845672607,3.6892290115356445,0.07500000298023224,3.7637979984283447,144,243.30861030971448,0.19867584109306335,178.374009847641
13.95425295829773,3.6900510787963867,0.08250000327825546,3.630518913269043,145,257.98586357568524,0.1797942817211151,180.66722631454468
12.951024293899536,3.6903650760650635,0.06499999761581421,3.691483736038208,146,277.970291639075,0.16426828503608704,175.47377276420593
16.9712233543396,3.6887147426605225,0.07500000298023224,3.649873971939087,147,212.12377710411005,0.16235819458961487,171.30885338783264
13.20608377456665,3.687429904937744,0.07999999821186066,3.7128353118896484,148,272.6016328120811,0.1617128849029541,182.35753631591797
14.154747486114502,3.6823649406433105,0.0949999988079071,3.5036239624023438,149,254.3316299730194,0.158331498503685,176.86223697662354
19.999902725219727,3.678157329559326,0.07500000298023224,3.7128207683563232,150,180.00087547728057,0.15172360837459564,166.57616901397705
14.433793067932129,3.675037145614624,0.057500001043081284,3.7079968452453613,151,249.41468836755033,0.14305073022842407,165.06109476089478
13.807383298873901,3.672616481781006,0.057500001043081284,3.7786898612976074,152,260.7300689837159,0.13551360368728638,164.35608577728271
14.072779178619385,3.6701269149780273,0.07500000298023224,3.6372146606445312,153,255.8130099468511,0.1301317662000656,158.10721063613892
13.2005455493927,3.667309284210205,0.0949999988079071,3.5962939262390137,154,272.71600151143906,0.12046513706445694,168.48985600471497
14.413440227508545,3.6642181873321533,0.10499999672174454,3.537498712539673,155,249.76688029893634,0.10930139571428299,159.26030898094177
12.355544090270996,3.661693572998047,0.11999999731779099,3.6552906036376953,156,291.36717684773697,0.10034459084272385,167.96682596206665
15.731160402297974,3.6605916023254395,0.05999999865889549,3.753441095352173,157,228.84516513315316,0.09315592050552368,159.34358167648315
14.556556463241577,3.660630702972412,0.06499999761581421,3.714101552963257,158,247.3112380040411,0.0973891019821167,165.11022281646729
15.99530577659607,3.659911632537842,0.0949999988079071,3.484920024871826,159,225.06603188964542,0.10289999097585678,162.15709352493286
17.163504123687744,3.6589365005493164,0.08250000327825546,3.5369021892547607,160,209.74737874368893,0.10358401387929916,169.07771468162537
15.292104244232178,3.6576852798461914,0.0925000011920929,3.54270076751709,161,235.41560680622715,0.10917233675718307,155.68780303001404
13.46184253692627,3.6560845375061035,0.10750000178813934,3.489772081375122,162,267.4225307661328,0.11392176151275635,164.68039441108704
13.976926326751709,3.6546459197998047,0.13249999284744263,3.5363657474517822,163,257.56735893424815,0.10727514326572418,159.31798434257507
13.847407341003418,3.6537487506866455,0.09000000357627869,3.6224191188812256,164,259.97646428296196,0.10132545232772827,162.13063430786133
15.789626598358154,3.6531267166137695,0.08749999850988388,3.6342406272888184,165,227.99779194109234,0.098021499812603,159.74221062660217
11.19037389755249,3.6525914669036865,0.07000000029802322,3.6601974964141846,166,321.7050683880524,0.10105442255735397,168.17701625823975
13.812323808670044,3.652696371078491,0.08500000089406967,3.612056255340576,167,260.63680882866845,0.10617812722921371,158.36965560913086
14.445030689239502,3.654137134552002,0.07750000059604645,3.69873046875,168,249.2206543169021,0.11392176151275635,166.58880066871643
11.858909845352173,3.656315326690674,0.07999999821186066,3.587132215499878,169,303.5692190046404,0.12567918002605438,165.81062126159668
13.851246356964111,3.6589744091033936,0.08500000089406967,3.6700072288513184,170,259.9044091212772,0.150342658162117,174.66843032836914
16.00156593322754,3.6624295711517334,0.06499999761581421,3.6904921531677246,171,224.97798121898404,0.18707329034805298,159.49904322624207
14.660727739334106,3.6635146141052246,0.10000000149011612,3.5829977989196777,172,245.55397685623436,0.20841990411281586,167.90162920951843
15.15496826171875,3.6629059314727783,0.07999999821186066,3.6050548553466797,173,237.5458620453566,0.2301408052444458,163.363219499588
14.187719583511353,3.6591930389404297,0.09749999642372131,3.583909273147583,174,253.74056618541,0.2261657416820526,162.72365975379944
14.08947467803955,3.6552464962005615,0.08500000089406967,3.6561203002929688,175,255.5098811179321,0.21829304099082947,161.5634047985077
13.44334864616394,3.6503233909606934,0.09749999642372131,3.6041431427001953,176,267.790421475624,0.21085914969444275,163.9796497821808
15.559282541275024,3.6429712772369385,0.10000000149011612,3.4794607162475586,177,231.37313629019002,0.21378883719444275,146.4536008834839
14.625860452651978,3.637714147567749,0.07000000029802322,3.6485037803649902,178,246.1393646995479,0.2070002406835556,170.4639220237732
13.430400133132935,3.6340298652648926,0.07750000059604645,3.6375339031219482,179,268.0486034901345,0.20760683715343475,158.95049118995667
22.394914865493774,3.631453514099121,0.08250000327825546,3.604370355606079,180,160.75077854155646,0.21216267347335815,157.35687589645386
15.547911882400513,3.6297566890716553,0.10249999910593033,3.618618965148926,181,231.54234647258497,0.21431797742843628,162.36108779907227
11.340912580490112,3.6284258365631104,0.0925000011920929,3.6330385208129883,182,317.4347720652672,0.2136339545249939,169.75862503051758
14.0399329662323,3.627295732498169,0.07249999791383743,3.6562070846557617,183,256.4114806429935,0.2048836499452591,158.93174648284912
11.380228996276855,3.6262853145599365,0.11249999701976776,3.5378589630126953,184,316.338098396594,0.19560419023036957,167.17458176612854
14.480952501296997,3.6254258155822754,0.0925000011920929,3.595700740814209,185,248.6024313440406,0.1775873452425003,158.99750471115112
12.939789056777954,3.625906229019165,0.0949999988079071,3.5942928791046143,186,278.2116450433397,0.16986951231956482,162.3340973854065
16.0057373046875,3.625765085220337,0.10249999910593033,3.5487332344055176,187,224.9193480731244,0.17166346311569214,158.7270736694336
10.457064390182495,3.6237521171569824,0.10999999940395355,3.477675199508667,188,344.2648783323762,0.1720893681049347,170.51937675476074
15.010254383087158,3.6220357418060303,0.0925000011920929,3.613443374633789,189,239.83604195651134,0.17871016263961792,159.12244963645935
26.867810487747192,3.6204066276550293,0.1274999976158142,3.615281105041504,190,133.98933276091645,0.18320147693157196,164.13414025306702
14.043455123901367,3.619399070739746,0.09749999642372131,3.65521240234375,191,256.34717156413683,0.19068698585033417,164.78386926651
13.487133979797363,3.616318702697754,0.13249999284744263,3.4164421558380127,192,266.92105271531443,0.19724327325820923,168.3576636314392
13.652950286865234,3.6137685775756836,0.14499999582767487,3.5988636016845703,193,263.6792725645069,0.20418672263622284,146.15262985229492
11.989391803741455,3.6109137535095215,0.12250000238418579,3.6335337162017822,194,300.2654395593753,0.2074003368616104,148.76620960235596
11.315361976623535,3.6088178157806396,0.13500000536441803,3.591470956802368,195,318.1515542708451,0.21337583661079407,145.41605424880981
13.692664861679077,3.606741189956665,0.11249999701976776,3.629382848739624,196,262.9144900840395,0.21851244568824768,149.54333758354187
14.208141088485718,3.6049132347106934,0.14749999344348907,3.5258853435516357,197,253.37586230175043,0.2218809276819229,144.4413297176361
10.92688274383545,3.6023664474487305,0.14499999582767487,3.4518346786499023,198,329.46267333480716,0.22439761459827423,149.607572555542
14.41936993598938,3.59993314743042,0.13500000536441803,3.585829973220825,199,249.66416812809146,0.22043545544147491,144.01613187789917
22.496964693069458,3.5983119010925293,0.13500000536441803,3.6055660247802734,200,160.02158731702312,0.2167443186044693,145.84271669387817
14.633756637573242,3.5957770347595215,0.12250000238418579,3.566572904586792,201,246.00655109684797,0.2107042819261551,146.00988626480103
13.04744815826416,3.5937914848327637,0.12250000238418579,3.618011236190796,202,275.91602253041225,0.20849734544754028,151.53855848312378
12.971566200256348,3.5915114879608154,0.14499999582767487,3.5849545001983643,203,277.5300950111063,0.20827794075012207,144.66295719146729
13.652124404907227,3.587686061859131,0.19249999523162842,3.420492649078369,204,263.695223778212,0.21140120923519135,148.09150099754333
14.327661514282227,3.5844035148620605,0.13249999284744263,3.586696147918701,205,251.26221724399448,0.21704116463661194,139.1586446762085
13.923269271850586,3.5809388160705566,0.16249999403953552,3.5185391902923584,206,258.5599638784772,0.22042255103588104,150.00567412376404
13.008418560028076,3.578432083129883,0.15000000596046448,3.5919394493103027,207,276.74386270610825,0.2197256237268448,145.63265466690063
9.728743553161621,3.5759308338165283,0.1599999964237213,3.4945554733276367,208,370.037505904869,0.22424273192882538,149.6671760082245
13.308212280273438,3.5733423233032227,0.17000000178813934,3.504762649536133,209,270.50966156710814,0.2260366827249527,143.54397320747375
21.44366717338562,3.570482015609741,0.16249999403953552,3.487349510192871,210,167.88173267621258,0.22443632781505585,144.83339166641235
10.851097106933594,3.5670433044433594,0.1875,3.475020408630371,211,331.7636884568737,0.2258043736219406,150.36226749420166
12.49953293800354,3.5637707710266113,0.1274999976158142,3.6038761138916016,212,288.0107615105018,0.23043765127658844,150.01131081581116
13.149005889892578,3.559951066970825,0.19750000536441803,3.3704395294189453,213,273.7849560754445,0.23935572803020477,143.4052698612213
13.529397249221802,3.554988384246826,0.19249999523162842,3.2847671508789062,214,266.0872420023788,0.2532297372817993,153.46668553352356
14.34601092338562,3.5507655143737793,0.17499999701976776,3.4628686904907227,215,250.9408377858958,0.25821149349212646,145.78101134300232
14.074551343917847,3.546806573867798,0.10999999940395355,3.6966114044189453,216,255.78079983030497,0.26238012313842773,148.05977177619934
14.290310144424438,3.543187379837036,0.14000000059604645,3.4734067916870117,217,251.91895512530846,0.26669076085090637,145.46984362602234
12.32410454750061,3.5405116081237793,0.14749999344348907,3.4337308406829834,218,292.11047229635017,0.2708207070827484,152.92899537086487
13.299098253250122,3.5379300117492676,0.1899999976158142,3.4399237632751465,219,270.695044990754,0.2792999744415283,148.6624677181244
21.454567909240723,3.535836935043335,0.15000000596046448,3.5890090465545654,220,167.79643455086503,0.28568845987319946,149.16987347602844
10.724436283111572,3.5351085662841797,0.14749999344348907,3.6004879474639893,221,335.68197944997263,0.29467108845710754,143.03676009178162
13.42232871055603,3.5352799892425537,0.11500000208616257,3.597968101501465,222,268.2097926247901,0.3025954067707062,150.0651490688324
10.790401697158813,3.532118797302246,0.20000000298023224,3.338927984237671,223,333.62984076375074,0.3124685287475586,144.57883524894714
10.740260362625122,3.5299501419067383,0.1574999988079071,3.641218662261963,224,335.1874050025443,0.31849566102027893,148.78550839424133
12.699116706848145,3.5245893001556396,0.20999999344348907,3.410946846008301,225,283.48428344300976,0.3222126066684723,148.27985882759094
13.340413808822632,3.515282392501831,0.19249999523162842,3.394186496734619,226,269.8566964706263,0.325994074344635,149.3021924495697
13.520779371261597,3.505051612854004,0.20000000298023224,3.493781328201294,227,266.2568407596234,0.32480672001838684,150.14132595062256
