"round_num","round_time_in_seconds","sparse_categorical_accuracy","loss","validation/eval/loss","validation/validation_time_in_seconds","eval/sparse_categorical_accuracy","eval/loss","validation/eval/sparse_categorical_accuracy","validation/stat/num_examples","stat/num_examples"
27.0,28.916322946548462,0.05171654000878334,15.284527778625488,15.221116065979004,18.32292151451111,"","",0.05565091595053673,77483.0,""
28.0,27.168809175491333,0.05805712938308716,15.182330131530762,15.221116065979004,18.58274483680725,"","",0.05565091595053673,77483.0,""
29.0,28.207260847091675,0.05434300750494003,15.242195129394531,15.221116065979004,18.318668365478516,"","",0.05565091595053673,77483.0,""
30.0,28.74518322944641,0.05341409519314766,15.257172584533691,15.221116065979004,18.495618104934692,"","",0.05565091595053673,77483.0,""
31.0,27.058456897735596,0.05713655427098274,15.197172164916992,15.221116065979004,18.247958421707153,"","",0.05565091595053673,77483.0,""
32.0,27.58938956260681,0.056991349905729294,15.199511528015137,15.221116065979004,18.46008563041687,"","",0.05565091595053673,77483.0,""
33.0,27.32036805152893,0.0586673878133297,15.172494888305664,15.221116065979004,18.366563081741333,"","",0.05565091595053673,77483.0,""
34.0,27.347875356674194,0.0559019111096859,15.217066764831543,15.221116065979004,18.44340705871582,"","",0.05565091595053673,77483.0,""
35.0,30.559888124465942,0.054024145007133484,15.247335433959961,15.221116065979004,18.345674991607666,"","",0.05565091595053673,77483.0,""
36.0,28.61109972000122,0.05246446281671524,15.272477149963379,15.221116065979004,18.38495683670044,"","",0.05565091595053673,77483.0,""
37.0,28.208266973495483,0.053832024335861206,15.250436782836914,15.221116065979004,18.409392833709717,"","",0.05565091595053673,77483.0,""
38.0,28.634060859680176,0.05182972550392151,15.282706260681152,15.221116065979004,18.418648719787598,"","",0.05565091595053673,77483.0,""
39.0,28.020694732666016,0.052365709096193314,15.274069786071777,15.221116065979004,18.248427629470825,"","",0.05565091595053673,77483.0,""
40.0,30.27246618270874,0.05248478800058365,15.272144317626953,15.221116065979004,18.391085863113403,"","",0.05565091595053673,77483.0,""
41.0,32.25969314575195,0.05134183168411255,15.290571212768555,15.221116065979004,18.637632846832275,"","",0.05565091595053673,77483.0,""
42.0,27.579259634017944,0.05367590859532356,15.252947807312012,15.221116065979004,18.281581163406372,"","",0.05565091595053673,77483.0,""
43.0,28.122204303741455,0.0524873323738575,15.272111892700195,15.221116065979004,18.35264801979065,"","",0.05565091595053673,77483.0,""
44.0,28.086048126220703,0.05549893155694008,15.223566055297852,15.221116065979004,18.36082911491394,"","",0.05565091595053673,77483.0,""
45.0,28.71677041053772,0.05462498217821121,15.237651824951172,15.221116065979004,18.3828547000885,"","",0.05565091595053673,77483.0,""
46.0,29.41312837600708,0.05050970986485481,15.30398178100586,15.221116065979004,18.2378408908844,"","",0.05565091595053673,77483.0,""
47.0,29.26386332511902,0.05053628236055374,15.30355167388916,15.221116065979004,18.348632097244263,"","",0.05565091595053673,77483.0,""
48.0,28.78725790977478,0.05147940665483475,15.288350105285645,15.221116065979004,18.325612545013428,"","",0.05565091595053673,77483.0,""
49.0,28.503614902496338,0.049468085169792175,15.320775032043457,15.221116065979004,18.295904397964478,"","",0.05565091595053673,77483.0,""
50.0,27.990902423858643,0.054136283695697784,15.245528221130371,15.221116065979004,18.318822622299194,"","",0.05565091595053673,77483.0,""
51.0,28.830331325531006,0.0499529205262661,15.312954902648926,15.221116065979004,18.340850114822388,"","",0.05565091595053673,77483.0,""
52.0,27.970023155212402,0.055575061589479446,15.22233772277832,15.221116065979004,18.271730661392212,"","",0.05565091595053673,77483.0,""
53.0,28.34172534942627,0.055358048528432846,15.225837707519531,15.221116065979004,18.382474899291992,"","",0.05565091595053673,77483.0,""
54.0,28.899452447891235,0.05092569440603256,15.29727554321289,15.221116065979004,18.583508729934692,"","",0.05565091595053673,77483.0,""
55.0,31.32290291786194,0.05486271530389786,15.233819007873535,15.221116065979004,18.308555841445923,"","",0.05565091595053673,77483.0,""
56.0,27.625372886657715,0.051104236394166946,15.294397354125977,15.221116065979004,18.374935388565063,"","",0.05565091595053673,77483.0,""
57.0,27.629085540771484,0.055363137274980545,15.225753784179688,15.221116065979004,18.390764236450195,"","",0.05565091595053673,77483.0,""
58.0,27.506367444992065,0.054488204419612885,15.23985481262207,15.221116065979004,18.255123615264893,"","",0.05565091595053673,77483.0,""
59.0,26.790571212768555,0.054725561290979385,15.236029624938965,15.221116065979004,18.419732809066772,"","",0.05565091595053673,77483.0,""
60.0,28.068674325942993,0.05673942342400551,15.203567504882812,15.221116065979004,18.273091077804565,"","",0.05565091595053673,77483.0,""
61.0,28.14906620979309,0.054212797433137894,15.244294166564941,15.221116065979004,18.412500858306885,"","",0.05565091595053673,77483.0,""
62.0,26.824548721313477,0.05485640466213226,15.23392105102539,15.221116065979004,18.285319566726685,"","",0.05565091595053673,77483.0,""
63.0,27.048160791397095,0.061347655951976776,15.129294395446777,15.221116065979004,18.345930576324463,"","",0.05565091595053673,77483.0,""
64.0,28.222235441207886,0.05265312269330025,15.269434928894043,15.221116065979004,18.331652879714966,"","",0.05565091595053673,77483.0,""
65.0,27.92965579032898,0.05311475321650505,15.261994361877441,15.221116065979004,18.452861785888672,"","",0.05565091595053673,77483.0,""
66.0,29.29707169532776,0.04941929876804352,15.321558952331543,15.221116065979004,18.310569524765015,"","",0.05565091595053673,77483.0,""
67.0,29.14197301864624,0.05260839685797691,15.27015495300293,15.221116065979004,18.607407331466675,"","",0.05565091595053673,77483.0,""
68.0,28.314305782318115,0.05036751925945282,15.306275367736816,15.221116065979004,18.312439441680908,"","",0.05565091595053673,77483.0,""
69.0,28.497390508651733,0.051519885659217834,15.28769588470459,15.221116065979004,18.369261741638184,"","",0.05565091595053673,77483.0,""
70.0,27.192671537399292,0.05680016800761223,15.202587127685547,15.221116065979004,18.313149213790894,"","",0.05565091595053673,77483.0,""
71.0,31.58023428916931,0.050844937562942505,15.298577308654785,15.221116065979004,18.30485200881958,"","",0.05565091595053673,77483.0,""
72.0,29.108046770095825,0.05145588517189026,15.288728713989258,15.221116065979004,18.360900402069092,"","",0.05565091595053673,77483.0,""
73.0,27.903738021850586,0.05891644209623337,15.168482780456543,15.221116065979004,18.45198917388916,"","",0.05565091595053673,77483.0,""
74.0,28.34348702430725,0.0547415129840374,15.235773086547852,15.221116065979004,18.35317635536194,"","",0.05565091595053673,77483.0,""
75.0,28.242478847503662,0.05264212191104889,15.269610404968262,15.221116065979004,18.41848134994507,"","",0.05565091595053673,77483.0,""
76.0,28.49779176712036,0.05377105623483658,15.251416206359863,15.221116065979004,18.347598552703857,"","",0.05565091595053673,77483.0,""
77.0,27.726182460784912,0.05815061926841736,15.180825233459473,15.221116065979004,18.474868297576904,"","",0.05565091595053673,77483.0,""
78.0,27.369126319885254,0.059703852981328964,15.155790328979492,15.221116065979004,18.292927980422974,"","",0.05565091595053673,77483.0,""
79.0,28.84107804298401,0.053214967250823975,15.260379791259766,15.221116065979004,18.397141933441162,"","",0.05565091595053673,77483.0,""
80.0,29.572493076324463,0.04740322753787041,15.354048728942871,15.221116065979004,18.514175176620483,"","",0.05565091595053673,77483.0,""
81.0,28.609344005584717,0.05368082597851753,15.252866744995117,15.221116065979004,18.383143186569214,"","",0.05565091595053673,77483.0,""
82.0,27.365285396575928,0.05432785674929619,15.242438316345215,15.221116065979004,18.34396266937256,"","",0.05565091595053673,77483.0,""
83.0,28.25262141227722,0.05412699282169342,15.24567985534668,15.221116065979004,18.401474714279175,"","",0.05565091595053673,77483.0,""
84.0,28.852107286453247,0.05090475082397461,15.297613143920898,15.221116065979004,18.287083625793457,"","",0.05565091595053673,77483.0,""
85.0,27.19997763633728,0.05791403353214264,15.184636116027832,15.221116065979004,18.376187324523926,"","",0.05565091595053673,77483.0,""
86.0,28.924588441848755,0.05399153381586075,15.247861862182617,15.221116065979004,18.353371143341064,"","",0.05565091595053673,77483.0,""
87.0,27.770430326461792,0.057216230779886246,15.195882797241211,15.221116065979004,18.368778705596924,"","",0.05565091595053673,77483.0,""
88.0,27.677836894989014,0.05382319539785385,15.250574111938477,15.221116065979004,18.280389308929443,"","",0.05565091595053673,77483.0,""
89.0,28.448522090911865,0.05283767357468605,15.266456604003906,15.221116065979004,18.32863140106201,"","",0.05565091595053673,77483.0,""
90.0,29.892189979553223,0.048512715846300125,15.336165428161621,15.221116065979004,18.31235361099243,"","",0.05565091595053673,77483.0,""
91.0,28.523046016693115,0.053288210183382034,15.259194374084473,15.221116065979004,18.361307382583618,"","",0.05565091595053673,77483.0,""
92.0,27.57155990600586,0.05452574044466019,15.239253997802734,15.221116065979004,18.324767351150513,"","",0.05565091595053673,77483.0,""
93.0,27.96092939376831,0.053030695766210556,15.263345718383789,15.221116065979004,18.653770208358765,"","",0.05565091595053673,77483.0,""
94.0,28.979690313339233,0.05151753127574921,15.287738800048828,15.221116065979004,18.43912649154663,"","",0.05565091595053673,77483.0,""
95.0,28.01147770881653,0.053443580865859985,15.256691932678223,15.221116065979004,18.367655992507935,"","",0.05565091595053673,77483.0,""
96.0,28.267664432525635,0.053372494876384735,15.257841110229492,15.221116065979004,18.389819383621216,"","",0.05565091595053673,77483.0,""
97.0,27.58544921875,0.05564656853675842,15.221183776855469,15.221116065979004,18.355096101760864,"","",0.05565091595053673,77483.0,""
98.0,28.51898956298828,0.054161567240953445,15.24512004852295,15.221116065979004,18.46224355697632,"","",0.05565091595053673,77483.0,""
99.0,28.34308695793152,0.04982590302824974,15.315001487731934,15.221116065979004,18.375619411468506,"","",0.05565091595053673,77483.0,""
100.0,32.295485496520996,0.052957892417907715,15.26452350616455,15.221116065979004,18.470484972000122,"","",0.05565091595053673,77483.0,""
101.0,28.801555633544922,0.05304577201604843,15.263105392456055,15.221116065979004,18.353100776672363,"","",0.05565091595053673,77483.0,""
102.0,27.9178683757782,0.05254890024662018,15.271112442016602,15.221116065979004,18.396281719207764,"","",0.05565091595053673,77483.0,""
103.0,27.83732295036316,0.054387424141168594,15.241485595703125,15.221116065979004,18.3761203289032,"","",0.05565091595053673,77483.0,""
104.0,29.471045970916748,0.053666699677705765,15.253097534179688,15.221116065979004,18.41387367248535,"","",0.05565091595053673,77483.0,""
105.0,29.1385817527771,0.04999762773513794,15.312234878540039,15.221116065979004,18.263598203659058,"","",0.05565091595053673,77483.0,""
106.0,28.503128051757812,0.053299881517887115,15.259008407592773,15.221116065979004,18.461960554122925,"","",0.05565091595053673,77483.0,""
107.0,27.593626976013184,0.05550824850797653,15.22341537475586,15.221116065979004,18.24030613899231,"","",0.05565091595053673,77483.0,""
108.0,31.43953561782837,0.04742991551756859,15.353620529174805,15.221116065979004,18.47301745414734,"","",0.05565091595053673,77483.0,""
109.0,28.563018083572388,0.052094072103500366,15.27843952178955,15.221116065979004,18.260518312454224,"","",0.05565091595053673,77483.0,""
110.0,28.83556866645813,0.05271771550178528,15.268391609191895,15.221116065979004,18.454691886901855,"","",0.05565091595053673,77483.0,""
111.0,28.349212646484375,0.05610310658812523,15.213831901550293,15.221116065979004,18.361654043197632,"","",0.05565091595053673,77483.0,""
112.0,27.79103946685791,0.0539785698056221,15.24807071685791,15.221116065979004,18.622016191482544,"","",0.05565091595053673,77483.0,""
113.0,28.913836240768433,0.05431056022644043,15.242718696594238,15.221116065979004,18.324597358703613,"","",0.05565091595053673,77483.0,""
114.0,28.95393705368042,0.053101688623428345,15.262205123901367,15.221116065979004,18.36195993423462,"","",0.05565091595053673,77483.0,""
115.0,28.11252522468567,0.05575176700949669,15.219489097595215,15.221116065979004,18.30897808074951,"","",0.05565091595053673,77483.0,""
116.0,28.60627770423889,0.05519186332821846,15.228514671325684,15.221116065979004,18.3517906665802,"","",0.05565091595053673,77483.0,""
117.0,29.301947593688965,0.05145814269781113,15.28869342803955,15.221116065979004,18.35141396522522,"","",0.05565091595053673,77483.0,""
118.0,28.552979707717896,0.054401930421590805,15.24124526977539,15.221116065979004,18.477279663085938,"","",0.05565091595053673,77483.0,""
119.0,28.29213285446167,0.054225992411375046,15.244080543518066,15.221116065979004,18.412172555923462,"","",0.05565091595053673,77483.0,""
120.0,28.230762243270874,0.05668389052152634,15.204465866088867,15.221116065979004,18.38961172103882,"","",0.05565091595053673,77483.0,""
121.0,28.33617639541626,0.053687166422605515,15.252763748168945,15.221116065979004,18.357552528381348,"","",0.05565091595053673,77483.0,""
122.0,26.585346937179565,0.061358775943517685,15.12911605834961,15.221116065979004,18.42128610610962,"","",0.05565091595053673,77483.0,""
123.0,28.70393466949463,0.052718453109264374,15.268381118774414,15.221116065979004,18.278146982192993,"","",0.05565091595053673,77483.0,""
124.0,28.684925317764282,0.05281532183289528,15.266819953918457,15.221116065979004,18.457000017166138,"","",0.05565091595053673,77483.0,""
125.0,27.632583141326904,0.05614931508898735,15.213082313537598,15.221116065979004,18.538776397705078,"","",0.05565091595053673,77483.0,""
126.0,28.439513683319092,0.05539550259709358,15.22523021697998,15.221116065979004,18.404611587524414,"","",0.05565091595053673,77483.0,""
127.0,26.734042644500732,0.05491375923156738,15.232996940612793,15.221116065979004,18.31484341621399,"","",0.05565091595053673,77483.0,""
128.0,28.761160612106323,0.052877139300107956,15.265822410583496,15.221116065979004,18.383907556533813,"","",0.05565091595053673,77483.0,""
129.0,28.883105278015137,0.04891787841916084,15.329636573791504,15.221116065979004,18.413148164749146,"","",0.05565091595053673,77483.0,""
130.0,29.890731811523438,0.052076276391744614,15.278730392456055,15.221116065979004,18.51568078994751,"","",0.05565091595053673,77483.0,""
131.0,28.910932302474976,0.0541369765996933,15.245518684387207,15.221116065979004,18.388009548187256,"","",0.05565091595053673,77483.0,""
132.0,26.937121152877808,0.055387768894433975,15.22535514831543,15.221116065979004,18.446518898010254,"","",0.05565091595053673,77483.0,""
133.0,28.33060121536255,0.05086646229028702,15.298232078552246,15.221116065979004,18.470730781555176,"","",0.05565091595053673,77483.0,""
134.0,31.80108332633972,0.053236447274684906,15.260029792785645,15.221116065979004,18.361860752105713,"","",0.05565091595053673,77483.0,""
135.0,27.05859398841858,0.05653145909309387,15.206924438476562,15.221116065979004,18.40448260307312,"","",0.05565091595053673,77483.0,""
136.0,26.869014024734497,0.05937640741467476,15.161065101623535,15.221116065979004,18.266555309295654,"","",0.05565091595053673,77483.0,""
137.0,29.095577478408813,0.05324927344918251,15.259828567504883,15.221116065979004,18.375707387924194,"","",0.05565091595053673,77483.0,""
138.0,27.754964590072632,0.055147625505924225,15.229225158691406,15.221116065979004,18.531405925750732,"","",0.05565091595053673,77483.0,""
139.0,29.22528910636902,0.05040225014090538,15.30571174621582,15.221116065979004,18.364794731140137,"","",0.05565091595053673,77483.0,""
140.0,28.879767417907715,0.05101637914776802,15.295815467834473,15.221116065979004,18.368950128555298,"","",0.05565091595053673,77483.0,""
141.0,27.496726512908936,0.0569748692214489,15.199772834777832,15.221116065979004,18.4422664642334,"","",0.05565091595053673,77483.0,""
142.0,28.825315475463867,0.050995271652936935,15.29615592956543,15.221116065979004,18.321314334869385,"","",0.05565091595053673,77483.0,""
143.0,28.713263034820557,0.05039401724934578,15.305849075317383,15.221116065979004,18.436713218688965,"","",0.05565091595053673,77483.0,""
144.0,27.204588413238525,0.057367052882909775,15.193449974060059,15.221116065979004,18.32786536216736,"","",0.05565091595053673,77483.0,""
145.0,29.9559383392334,0.048077818006277084,15.34317684173584,15.221116065979004,18.413703441619873,"","",0.05565091595053673,77483.0,""
146.0,28.512627124786377,0.051159992814064026,15.293498039245605,15.221116065979004,18.266589641571045,"","",0.05565091595053673,77483.0,""
147.0,27.596288919448853,0.055332303047180176,15.2262544631958,15.221116065979004,18.429624795913696,"","",0.05565091595053673,77483.0,""
148.0,28.57543158531189,0.05072140321135521,15.30057144165039,15.221116065979004,18.286613941192627,"","",0.05565091595053673,77483.0,""
149.0,27.134678602218628,0.06218099966645241,15.115863800048828,15.221116065979004,18.351717233657837,"","",0.05565091595053673,77483.0,""
150.0,27.901677131652832,0.05325112119317055,15.259797096252441,15.221116065979004,18.312614917755127,"","",0.05565091595053673,77483.0,""
151.0,28.39522361755371,0.051256127655506134,15.291947364807129,15.221116065979004,18.660399913787842,"","",0.05565091595053673,77483.0,""
152.0,31.06873106956482,0.050638992339372635,15.301898956298828,15.221116065979004,18.383883953094482,"","",0.05565091595053673,77483.0,""
153.0,28.34389066696167,0.0520484521985054,15.27917766571045,15.221116065979004,18.359514713287354,"","",0.05565091595053673,77483.0,""
154.0,28.098108768463135,0.054883137345314026,15.233488082885742,15.221116065979004,18.3187837600708,"","",0.05565091595053673,77483.0,""
155.0,29.19705367088318,0.052361395210027695,15.274134635925293,15.221116065979004,18.446363925933838,"","",0.05565091595053673,77483.0,""
156.0,27.08682608604431,0.055978696793317795,15.21583366394043,15.221116065979004,18.390352249145508,"","",0.05565091595053673,77483.0,""
157.0,27.472536325454712,0.05651585012674332,15.207172393798828,15.221116065979004,18.32972240447998,"","",0.05565091595053673,77483.0,""
158.0,28.39736270904541,0.05381675437092781,15.250682830810547,15.221116065979004,18.218138933181763,"","",0.05565091595053673,77483.0,""
159.0,27.471577644348145,0.056219253689050674,15.211956977844238,15.221116065979004,18.412537336349487,"","",0.05565091595053673,77483.0,""
160.0,27.15729856491089,0.05557917058467865,15.222274780273438,15.221116065979004,18.363659143447876,"","",0.05565091595053673,77483.0,""
161.0,27.963523864746094,0.05546035245060921,15.224185943603516,15.221116065979004,18.457526206970215,"","",0.05565091595053673,77483.0,""
162.0,28.147705554962158,0.05138441175222397,15.28987979888916,15.221116065979004,18.301398038864136,"","",0.05565091595053673,77483.0,""
163.0,28.34942317008972,0.05321064218878746,15.26044750213623,15.221116065979004,18.342623472213745,"","",0.05565091595053673,77483.0,""
164.0,28.42799210548401,0.05391455441713333,15.249100685119629,15.221116065979004,18.51900839805603,"","",0.05565091595053673,77483.0,""
165.0,29.07777214050293,0.05005371570587158,15.31132984161377,15.221116065979004,18.4535653591156,"","",0.05565091595053673,77483.0,""
166.0,28.136563301086426,0.05206875875592232,15.278851509094238,15.221116065979004,18.381809949874878,"","",0.05565091595053673,77483.0,""
167.0,28.48274326324463,0.054379284381866455,15.241606712341309,15.221116065979004,18.409746408462524,"","",0.05565091595053673,77483.0,""
168.0,28.78487730026245,0.051607780158519745,15.286282539367676,15.221116065979004,18.25784945487976,"","",0.05565091595053673,77483.0,""
169.0,27.54358673095703,0.05459636077284813,15.238110542297363,15.221116065979004,18.316973447799683,"","",0.05565091595053673,77483.0,""
170.0,29.335469961166382,0.05037662386894226,15.306124687194824,15.221116065979004,18.303542375564575,"","",0.05565091595053673,77483.0,""
171.0,28.193154335021973,0.05301760137081146,15.263553619384766,15.221116065979004,18.38765811920166,"","",0.05565091595053673,77483.0,""
172.0,28.0781466960907,0.05548086762428284,15.223854064941406,15.221116065979004,18.29331398010254,"","",0.05565091595053673,77483.0,""
173.0,28.53019952774048,0.04921939596533775,15.32481575012207,15.221116065979004,18.353564500808716,"","",0.05565091595053673,77483.0,""
174.0,27.87696862220764,0.056882940232753754,15.20125961303711,15.221116065979004,18.245165824890137,"","",0.05565091595053673,77483.0,""
175.0,28.55605912208557,0.05284307897090912,15.266368865966797,15.221116065979004,18.481696128845215,"","",0.05565091595053673,77483.0,""
176.0,28.208850383758545,0.054234061390161514,15.243949890136719,15.221116065979004,18.33060574531555,"","",0.05565091595053673,77483.0,""
177.0,29.16341996192932,0.05249369144439697,15.272003173828125,15.221116065979004,18.56674838066101,"","",0.05565091595053673,77483.0,""
178.0,27.684726238250732,0.0516330823302269,15.285871505737305,15.221116065979004,18.238425254821777,"","",0.05565091595053673,77483.0,""
179.0,29.10936689376831,0.05301886051893234,15.263541221618652,15.221116065979004,18.424097776412964,"","",0.05565091595053673,77483.0,""
180.0,27.81670904159546,0.053135886788368225,15.261651992797852,15.221116065979004,18.359959602355957,"","",0.05565091595053673,77483.0,""
181.0,27.392927169799805,0.05917894095182419,15.164247512817383,15.291417121887207,18.401982307434082,"","",0.0512886680662632,77483.0,""
182.0,30.87214970588684,0.053702402859926224,15.252521514892578,15.291417121887207,18.304237842559814,"","",0.0512886680662632,77483.0,""
183.0,28.2344491481781,0.053594041615724564,15.254267692565918,15.291417121887207,18.41210651397705,"","",0.0512886680662632,77483.0,""
184.0,29.519657373428345,0.04942009225487709,15.32154655456543,15.291417121887207,18.31088089942932,"","",0.0512886680662632,77483.0,""
185.0,28.3121178150177,0.05178879201412201,15.283369064331055,15.291417121887207,18.324307918548584,"","",0.0512886680662632,77483.0,""
186.0,29.168902158737183,0.05155511200428009,15.28713321685791,15.291417121887207,18.3333101272583,"","",0.0512886680662632,77483.0,""
187.0,27.922589540481567,0.052335791289806366,15.274548530578613,15.291417121887207,18.38584017753601,"","",0.0512886680662632,77483.0,""
188.0,28.66739273071289,0.05220138281583786,15.276715278625488,15.291417121887207,18.402031421661377,"","",0.0512886680662632,77483.0,""
189.0,28.124594926834106,0.056521739810705185,15.207084655761719,15.291417121887207,18.381512880325317,"","",0.0512886680662632,77483.0,""
190.0,27.596656799316406,0.05339105427265167,15.257535934448242,15.291417121887207,18.480137825012207,"","",0.0512886680662632,77483.0,""
191.0,28.59903860092163,0.05037984624505043,15.306076049804688,15.291417121887207,18.321674346923828,"","",0.0512886680662632,77483.0,""
192.0,29.108962774276733,0.05213452875614166,15.277792930603027,15.291417121887207,18.331143856048584,"","",0.0512886680662632,77483.0,""
193.0,29.199432134628296,0.051325712352991104,15.290830612182617,15.291417121887207,18.36167287826538,"","",0.0512886680662632,77483.0,""
194.0,28.11744499206543,0.0543009378015995,15.242877960205078,15.291417121887207,18.433719635009766,"","",0.0512886680662632,77483.0,""
195.0,27.695371389389038,0.05291701853275299,15.265175819396973,15.291417121887207,18.334129810333252,"","",0.0512886680662632,77483.0,""
196.0,27.728055238723755,0.05391797050833702,15.249046325683594,15.291417121887207,18.620444297790527,"","",0.0512886680662632,77483.0,""
197.0,27.33728837966919,0.055608514696359634,15.221796989440918,15.291417121887207,18.335137844085693,"","",0.0512886680662632,77483.0,""
198.0,28.145594120025635,0.05243503302335739,15.272950172424316,15.291417121887207,18.375649452209473,"","",0.0512886680662632,77483.0,""
199.0,27.868793725967407,0.05285212770104408,15.266229629516602,15.291417121887207,18.4194598197937,"","",0.0512886680662632,77483.0,""
200.0,26.97130513191223,0.05449794605374336,15.239701271057129,15.291417121887207,18.33409881591797,"","",0.0512886680662632,77483.0,""
201,"","","","","",0.0512886680662632,15.291438102722168,"","",77483
