"validation/validation_time_in_seconds","validation/loss","loss","train_steps_per_hour","train_step_time_in_seconds","sparse_categorical_accuracy","validation/sparse_categorical_accuracy","round_num"
19.21928644180298,4.137059688568115,"","","","",0.004400965292006731,0.0
18.417304039001465,4.032281875610352,3.980729818344116,381.48711892139926,9.436753749847412,0.048597678542137146,0.05131448060274124,1
18.30850911140442,3.8108701705932617,3.871511220932007,737.7136949652042,4.879941940307617,0.06069651618599892,0.05700605362653732,2
18.201447010040283,3.7115585803985596,3.711405038833618,753.2977285965982,4.778986930847168,0.06529656797647476,0.05978085473179817,3
17.99306607246399,3.6969590187072754,3.703202486038208,745.6206848226939,4.828192234039307,0.05940131098031998,0.05304389446973801,4
18.06070041656494,3.6581056118011475,3.6523239612579346,699.9646714610444,5.14311671257019,0.06821705400943756,0.13228708505630493,5
18.02264165878296,3.621549129486084,3.6066434383392334,852.6430164561095,4.222165584564209,0.07831325381994247,0.11681272089481354,6
