"loss","round_num","train_steps_per_hour","sparse_categorical_accuracy","validation/validation_time_in_seconds","validation/loss","validation/sparse_categorical_accuracy","train_step_time_in_seconds"
3.7516448497772217,50,81.13713755230054,0.05867237597703934,179.1066393852234,3.67545747756958,0.08830323815345764,44.369324684143066
3.64697265625,51,111.58579408816993,0.076966293156147,184.8741705417633,3.6738271713256836,0.07912703603506088,32.262171268463135
3.7571401596069336,52,117.70650686441732,0.06373429298400879,179.58627009391785,3.67447566986084,0.07994011789560318,30.584545373916626
3.715040922164917,53,97.47278118619374,0.06487026065587997,172.93433928489685,3.673879623413086,0.07963036745786667,36.93338751792908
3.6963376998901367,54,109.01438197648623,0.07721280306577682,182.45901823043823,3.6757102012634277,0.08034020662307739,33.023165702819824
3.703908920288086,55,107.10856990318081,0.06658130884170532,174.1156027317047,3.677401065826416,0.08235354721546173,33.610755920410156
3.705573558807373,56,119.78251653280165,0.06524184346199036,183.39713048934937,3.678440809249878,0.08856136351823807,30.0544695854187
3.7311038970947266,57,81.28451403545787,0.06708760559558868,170.44202280044556,3.6802093982696533,0.0898132473230362,44.28887891769409
3.725961923599243,58,108.36514495091367,0.0667620375752449,186.70569586753845,3.6814074516296387,0.09414968639612198,33.22101402282715
3.660291910171509,59,120.8103635271957,0.06148187071084976,179.17544102668762,3.6795289516448975,0.0994153544306755,29.798768043518066
3.6386332511901855,60,104.52014003371214,0.08003811538219452,173.59965920448303,3.6764278411865234,0.1087077185511589,34.44312262535095
3.6473569869995117,61,134.0994177456984,0.07945945858955383,183.39243602752686,3.668184518814087,0.11793554574251175,26.845754146575928
3.632935047149658,62,124.59664528720184,0.0591653473675251,181.06843757629395,3.660649299621582,0.1363137662410736,28.89323377609253
3.7541115283966064,63,120.28962824751247,0.05962897464632988,184.39495086669922,3.653726816177368,0.14932307600975037,29.927767276763916
3.671499252319336,64,99.3638107831744,0.07715582102537155,170.0485701560974,3.647343635559082,0.16222913563251495,36.23049449920654
3.6256375312805176,65,82.48186023864626,0.08256880939006805,182.0896577835083,3.6398096084594727,0.174347922205925,43.645960330963135
3.632573127746582,66,116.63722958548786,0.06858054548501968,176.3411421775818,3.6320245265960693,0.18708619475364685,30.864930629730225
