"validation/eval/mean_squared_error","round_time_in_seconds","round_num","eval/loss","validation/validation_time_in_seconds","mean_absolute_error","eval/mean_squared_error","validation/eval/mean_absolute_error","validation/stat/num_examples","loss","stat/num_examples","eval/mean_absolute_error","validation/eval/loss","mean_squared_error"
0.016796553507447243,7.878075361251831,48.0,"",7.83254075050354,0.047325801104307175,"",0.047743480652570724,77483.0,0.01678491197526455,"","",0.016796553507447243,0.01678491197526455
0.016805104911327362,8.271911859512329,49.0,"",7.879029989242554,0.047006718814373016,"",0.04774858057498932,77483.0,0.01646631397306919,"","",0.016805104911327362,0.01646631397306919
0.016839690506458282,7.69574499130249,50.0,"",7.825439453125,0.04598064720630646,"",0.047204431146383286,77483.0,0.015875672921538353,"","",0.016839690506458282,0.015875672921538353
0.01680654287338257,7.77701997756958,51.0,"",8.136956930160522,0.04585672542452812,"",0.04721946641802788,77483.0,0.01580936834216118,"","",0.01680654287338257,0.01580936834216118
0.016800720244646072,8.374993801116943,52.0,"",7.82801365852356,0.04544319212436676,"",0.04704258218407631,77483.0,0.01565004698932171,"","",0.016800720244646072,0.01565004698932171
0.016807325184345245,7.892946720123291,53.0,"",7.854499340057373,0.04699282348155975,"",0.047583818435668945,77483.0,0.016781559213995934,"","",0.016807325184345245,0.016781559213995934
0.016805745661258698,7.8253493309021,54.0,"",7.844723463058472,0.04753568768501282,"",0.047771088778972626,77483.0,0.0170305073261261,"","",0.016805745661258698,0.0170305073261261
0.016814034432172775,7.689911842346191,55.0,"",7.767343044281006,0.04703456163406372,"",0.047300249338150024,77483.0,0.016606345772743225,"","",0.016814034432172775,0.016606345772743225
0.016815615817904472,8.220869541168213,56.0,"",7.883416652679443,0.04682845622301102,"",0.04718490689992905,77483.0,0.01664731837809086,"","",0.016815615817904472,0.016647320240736008
0.01681271754205227,7.761410474777222,57.0,"",7.841052770614624,0.045850567519664764,"",0.04678007960319519,77483.0,0.016074202954769135,"","",0.01681271754205227,0.016074202954769135
0.01680387742817402,8.3392972946167,58.0,"",7.817641496658325,0.04643171653151512,"",0.047056976705789566,77483.0,0.01655285805463791,"","",0.01680387742817402,0.01655285805463791
0.016789481043815613,7.763261795043945,59.0,"",7.864243507385254,0.04600456729531288,"",0.04692663997411728,77483.0,0.01614433154463768,"","",0.016789481043815613,0.01614433154463768
0.016811609268188477,7.777965545654297,60.0,"",7.891825437545776,0.04509071260690689,"",0.046696264296770096,77483.0,0.015629062429070473,"","",0.016811609268188477,0.015629062429070473
0.01680234633386135,8.106451988220215,61.0,"",7.86702299118042,0.046665966510772705,"",0.04704096168279648,77483.0,0.016826994717121124,"","",0.01680234633386135,0.016826994717121124
0.016788948327302933,7.596955060958862,62.0,"",7.873303413391113,0.04601242393255234,"",0.04696565866470337,77483.0,0.016280965879559517,"","",0.016788948327302933,0.016280965879559517
0.0168086439371109,7.59428334236145,63.0,"",7.888468980789185,0.04505176469683647,"",0.046693772077560425,77483.0,0.015670496970415115,"","",0.0168086439371109,0.015670496970415115
0.016794517636299133,7.803304672241211,64.0,"",7.906351566314697,0.0476529523730278,"",0.04761307314038277,77483.0,0.017398923635482788,"","",0.016794517636299133,0.017398923635482788
0.016823740676045418,8.293601512908936,65.0,"",7.938355445861816,0.04593139886856079,"",0.046703923493623734,77483.0,0.016137415543198586,"","",0.016823740676045418,0.016137415543198586
0.01679178699851036,7.9587860107421875,66.0,"",7.878687858581543,0.0467899814248085,"",0.04693233594298363,77483.0,0.016914591193199158,"","",0.01679178699851036,0.016914591193199158
0.016789572313427925,8.00685429573059,67.0,"",7.9201500415802,0.0447264239192009,"",0.046563394367694855,77483.0,0.015429581515491009,"","",0.016789572313427925,0.015429581515491009
0.01678524538874626,7.674016714096069,68.0,"",7.811617374420166,0.04598188027739525,"",0.04687155783176422,77483.0,0.01643768884241581,"","",0.01678524538874626,0.01643768884241581
0.016783958300948143,7.661797761917114,69.0,"",7.93590784072876,0.04688958078622818,"",0.04689620062708855,77483.0,0.016959240660071373,"","",0.016783958300948143,0.016959240660071373
0.016788531094789505,7.698276996612549,70.0,"",8.055495977401733,0.04563809931278229,"",0.04662390798330307,77483.0,0.01608728989958763,"","",0.016788531094789505,0.01608728989958763
0.01681128703057766,8.335330247879028,71.0,"",7.974976062774658,0.044651735574007034,"",0.04613267257809639,77483.0,0.015621423721313477,"","",0.01681128703057766,0.015621421858668327
0.016802014783024788,7.95873236656189,72.0,"",7.842410087585449,0.04450486972928047,"",0.046198002994060516,77483.0,0.015612482093274593,"","",0.016802014783024788,0.015612482093274593
0.016782306134700775,7.867584466934204,73.0,"",7.897805690765381,0.044582292437553406,"",0.04635395109653473,77483.0,0.01563851162791252,"","",0.016782306134700775,0.01563851162791252
0.016786938533186913,8.181543588638306,74.0,"",7.851964473724365,0.046592243015766144,"",0.04674484580755234,77483.0,0.016904151067137718,"","",0.016786938533186913,0.016904152929782867
0.01677948608994484,7.826350927352905,75.0,"",7.989582061767578,0.04815124347805977,"",0.047150421887636185,77483.0,0.01795855723321438,"","",0.01677948608994484,0.017958559095859528
0.01680794544517994,7.7887773513793945,76.0,"",7.794860601425171,0.04699777066707611,"",0.047067370265722275,77483.0,0.017042310908436775,"","",0.01680794544517994,0.017042310908436775
0.016797367483377457,7.863350868225098,77.0,"",7.987920522689819,0.04638809338212013,"",0.04710020124912262,77483.0,0.01652080938220024,"","",0.016797367483377457,0.01652080938220024
0.01679198071360588,7.6748645305633545,78.0,"",7.7989137172698975,0.04632469266653061,"",0.04665515571832657,77483.0,0.016645148396492004,"","",0.01679198071360588,0.016645148396492004
0.016829071566462517,7.808180570602417,79.0,"",7.9967265129089355,0.044096775352954865,"",0.04586446285247803,77483.0,0.015292472206056118,"","",0.016829071566462517,0.015292472206056118
0.01680220104753971,8.393068075180054,80.0,"",7.941431283950806,0.04440844804048538,"",0.04590887948870659,77483.0,0.015715837478637695,"","",0.01680220104753971,0.015715837478637695
0.016798008233308792,7.791197299957275,81.0,"",7.940709352493286,0.04590848833322525,"",0.0464462973177433,77483.0,0.016687095165252686,"","",0.016798008233308792,0.016687095165252686
0.01681877113878727,7.609056711196899,82.0,"",7.863353252410889,0.044572390615940094,"",0.04595448076725006,77483.0,0.015732228755950928,"","",0.01681877113878727,0.015732228755950928
0.01686151511967182,7.915558099746704,83.0,"",7.883899688720703,0.04270142316818237,"",0.04565328359603882,77483.0,0.014499498531222343,"","",0.01686151511967182,0.014499498531222343
0.01680900901556015,7.64534068107605,84.0,"",7.863291263580322,0.044750042259693146,"",0.045846786350011826,77483.0,0.016108686104416847,"","",0.01680900901556015,0.016108686104416847
0.01678764820098877,7.905855894088745,85.0,"",7.929503679275513,0.04587612673640251,"",0.04644808545708656,77483.0,0.016708409413695335,"","",0.01678764820098877,0.016708409413695335
0.016806788742542267,7.88479208946228,86.0,"",7.844300270080566,0.04441134259104729,"",0.04577495530247688,77483.0,0.015703462064266205,"","",0.016806788742542267,0.015703462064266205
0.016793865710496902,7.683809041976929,87.0,"",7.983464241027832,0.04521616920828819,"",0.04607140272855759,77483.0,0.016267629340291023,"","",0.016793865710496902,0.016267627477645874
0.01678994856774807,7.637918472290039,88.0,"",7.869374990463257,0.04442962631583214,"",0.04595724120736122,77483.0,0.01574031449854374,"","",0.01678994856774807,0.01574031449854374
0.01680499128997326,8.370261669158936,89.0,"",8.168099403381348,0.04372705519199371,"",0.04567762464284897,77483.0,0.015372483059763908,"","",0.01680499128997326,0.015372483059763908
0.01680709607899189,7.90235161781311,90.0,"",7.902385473251343,0.04585056006908417,"",0.046150896698236465,77483.0,0.016841894015669823,"","",0.01680709607899189,0.016841894015669823
0.01676865853369236,7.878749132156372,91.0,"",7.827524423599243,0.04596563056111336,"",0.046435654163360596,77483.0,0.016769390553236008,"","",0.01676865853369236,0.016769390553236008
0.01678253896534443,8.596951246261597,92.0,"",7.8651204109191895,0.04616030678153038,"",0.04628737270832062,77483.0,0.016903294250369072,"","",0.01678253896534443,0.016903294250369072
0.016774209216237068,7.816429376602173,93.0,"",7.863544702529907,0.045871417969465256,"",0.04646329954266548,77483.0,0.01668637990951538,"","",0.016774209216237068,0.01668637990951538
0.0167764313519001,7.93999719619751,94.0,"",7.814804553985596,0.0461544431746006,"",0.04623730853199959,77483.0,0.017010262235999107,"","",0.0167764313519001,0.017010262235999107
0.016786396503448486,7.885576486587524,95.0,"",7.944488525390625,0.04465094208717346,"",0.045823533087968826,77483.0,0.01581476628780365,"","",0.016786396503448486,0.01581476628780365
0.016768351197242737,7.667876243591309,96.0,"",7.847738027572632,0.046145617961883545,"",0.046249669045209885,77483.0,0.01703627035021782,"","",0.016768351197242737,0.01703627035021782
0.01679261401295662,7.877795696258545,97.0,"",7.815782308578491,0.04556683823466301,"",0.04623479023575783,77483.0,0.01643340103328228,"","",0.01679261401295662,0.01643340103328228
0.016796182841062546,7.853463411331177,98.0,"",7.790727376937866,0.04402478411793709,"",0.04571845382452011,77483.0,0.015393906272947788,"","",0.016796182841062546,0.015393906272947788
0.01683446206152439,7.849994421005249,99.0,"",7.891453742980957,0.042575251311063766,"",0.04520193114876747,77483.0,0.01477363146841526,"","",0.01683446206152439,0.01477363146841526
0.016775526106357574,7.8059680461883545,100.0,"",7.826658248901367,0.046301331371068954,"",0.04622702673077583,77483.0,0.017269307747483253,"","",0.016775526106357574,0.017269305884838104
0.016809800639748573,8.126915454864502,101.0,"",7.855738639831543,0.04466235637664795,"",0.045693282037973404,77483.0,0.015995409339666367,"","",0.016809800639748573,0.015995409339666367
0.016806919127702713,7.689998388290405,102.0,"",7.839153051376343,0.044644054025411606,"",0.045816440135240555,77483.0,0.01607857644557953,"","",0.016806919127702713,0.01607857644557953
0.016761809587478638,7.636591196060181,103.0,"",7.874697685241699,0.04522355645895004,"",0.045950230211019516,77483.0,0.01660524681210518,"","",0.016761809587478638,0.01660524681210518
0.016841141507029533,8.066810607910156,104.0,"",7.7993996143341064,0.04493136331439018,"",0.04568959400057793,77483.0,0.016215311363339424,"","",0.016841141507029533,0.016215313225984573
0.016787348315119743,7.9344587326049805,105.0,"",7.828750371932983,0.044423602521419525,"",0.04566740244626999,77483.0,0.015969417989253998,"","",0.016787348315119743,0.015969417989253998
0.016797319054603577,7.601325750350952,106.0,"",7.861093044281006,0.045188404619693756,"",0.04586608335375786,77483.0,0.016482412815093994,"","",0.016797319054603577,0.016482412815093994
0.016782458871603012,7.769949436187744,107.0,"",7.8995161056518555,0.045542292296886444,"",0.04622121527791023,77483.0,0.016614794731140137,"","",0.016782458871603012,0.016614794731140137
0.01680763065814972,8.619550704956055,108.0,"",7.828631162643433,0.043254464864730835,"",0.045300181955099106,77483.0,0.01515157613903284,"","",0.01680763065814972,0.01515157613903284
0.016765698790550232,8.282604217529297,109.0,"",7.870518445968628,0.0446346178650856,"",0.04561474174261093,77483.0,0.01637614704668522,"","",0.016765698790550232,0.01637614704668522
0.016806893050670624,7.738561630249023,110.0,"",7.824814081192017,0.043588973581790924,"",0.04525856673717499,77483.0,0.015468009747564793,"","",0.016806893050670624,0.015468009747564793
0.016762929037213326,8.21238899230957,111.0,"",7.894102096557617,0.04588177800178528,"",0.04591664671897888,77483.0,0.017274867743253708,"","",0.016762929037213326,0.017274867743253708
0.016776323318481445,7.826885223388672,112.0,"",7.943652153015137,0.045354969799518585,"",0.04576537385582924,77483.0,0.016687113791704178,"","",0.016776323318481445,0.016687113791704178
0.016768861562013626,7.779744625091553,113.0,"",7.886777639389038,0.044334929436445236,"",0.04582139849662781,77483.0,0.015874162316322327,"","",0.016768861562013626,0.015874162316322327
0.01679062470793724,8.258678674697876,114.0,"",7.954436302185059,0.043351829051971436,"",0.04521680250763893,77483.0,0.015290508978068829,"","",0.01679062470793724,0.015290508978068829
0.016829732805490494,7.753103971481323,115.0,"",7.892586946487427,0.043228890746831894,"",0.04500835761427879,77483.0,0.015466385520994663,"","",0.016829732805490494,0.015466385520994663
0.01679043658077717,7.648105621337891,116.0,"",7.927220582962036,0.04349982365965843,"",0.045184917747974396,77483.0,0.01570906490087509,"","",0.01679043658077717,0.01570906490087509
0.016790449619293213,8.305773735046387,117.0,"",7.843079328536987,0.04418307915329933,"",0.045401379466056824,77483.0,0.01612355187535286,"","",0.016790449619293213,0.01612355001270771
0.01678054966032505,8.038222312927246,118.0,"",7.920621633529663,0.04453505203127861,"",0.045437153428792953,77483.0,0.016320034861564636,"","",0.01678054966032505,0.016320034861564636
0.016799744218587875,7.816568851470947,119.0,"",7.829795598983765,0.04409599304199219,"",0.04528816044330597,77483.0,0.01595100574195385,"","",0.016799744218587875,0.01595100574195385
0.016771072521805763,8.216802835464478,120.0,"",7.952544689178467,0.044832732528448105,"",0.04558940231800079,77483.0,0.01648973487317562,"","",0.016771072521805763,0.01648973487317562
0.016806697472929955,7.726780652999878,121.0,"",7.912292957305908,0.04383661970496178,"",0.04520566016435623,77483.0,0.015710720792412758,"","",0.016806697472929955,0.01571071892976761
0.016812777146697044,7.631601572036743,122.0,"",8.000953197479248,0.04329216480255127,"",0.04533277451992035,77483.0,0.015387908555567265,"","",0.016812777146697044,0.015387908555567265
0.01679544895887375,8.345613241195679,123.0,"",7.901918888092041,0.04333167523145676,"",0.0450262650847435,77483.0,0.015492902137339115,"","",0.01679544895887375,0.015492903999984264
0.016771618276834488,7.996160268783569,124.0,"",8.030031442642212,0.043733999133110046,"",0.04515879228711128,77483.0,0.015879536047577858,"","",0.016771618276834488,0.015879536047577858
0.016760656610131264,7.841310977935791,125.0,"",7.848188161849976,0.04513654485344887,"",0.04566202312707901,77483.0,0.01687549613416195,"","",0.016760656610131264,0.01687549613416195
0.01677662879228592,8.089520454406738,126.0,"",7.892474412918091,0.044602975249290466,"",0.04544670507311821,77483.0,0.01617511361837387,"","",0.01677662879228592,0.01617511361837387
0.016781939193606377,7.708585262298584,127.0,"",7.897875547409058,0.043865423649549484,"",0.0452164001762867,77483.0,0.01582077145576477,"","",0.016781939193606377,0.01582077145576477
0.01684144139289856,8.189865112304688,128.0,"",7.869560956954956,0.04219139367341995,"",0.044559381902217865,77483.0,0.014804663136601448,"","",0.01684144139289856,0.014804663136601448
0.016782246530056,8.111049890518188,129.0,"",7.9066643714904785,0.044269755482673645,"",0.04522604122757912,77483.0,0.01639356091618538,"","",0.016782246530056,0.01639356091618538
0.01677255518734455,8.095479726791382,130.0,"",7.98883318901062,0.04460199177265167,"",0.04531540349125862,77483.0,0.016408788040280342,"","",0.01677255518734455,0.016408788040280342
0.016778724268078804,7.76396632194519,131.0,"",7.9003894329071045,0.04414376616477966,"",0.045201148837804794,77483.0,0.016150344163179398,"","",0.016778724268078804,0.016150344163179398
0.016788145527243614,7.981373071670532,132.0,"",8.00501823425293,0.0431055910885334,"",0.04493211954832077,77483.0,0.015413354150950909,"","",0.016788145527243614,0.015413354150950909
0.016775012016296387,7.8188652992248535,133.0,"",7.918389558792114,0.043846119195222855,"",0.04521811380982399,77483.0,0.015963315963745117,"","",0.016775012016296387,0.015963315963745117
0.01676500029861927,7.677280426025391,134.0,"",7.882442951202393,0.04596796631813049,"",0.04590877890586853,77483.0,0.01736362650990486,"","",0.01676500029861927,0.01736362650990486
0.016818225383758545,7.606200695037842,135.0,"",8.208251714706421,0.04409137740731239,"",0.04510413482785225,77483.0,0.01584615744650364,"","",0.016818225383758545,0.01584615558385849
0.016775768250226974,7.6256256103515625,136.0,"",7.8671605587005615,0.044692471623420715,"",0.04555349797010422,77483.0,0.01644173078238964,"","",0.016775768250226974,0.01644173078238964
0.016769442707300186,7.781500339508057,137.0,"",7.775955438613892,0.044425223022699356,"",0.04541156813502312,77483.0,0.016165461391210556,"","",0.016769442707300186,0.016165461391210556
0.01676749624311924,7.884938478469849,138.0,"",7.819599151611328,0.04486460983753204,"",0.04544594883918762,77483.0,0.016501495614647865,"","",0.01676749624311924,0.016501495614647865
0.016766153275966644,8.103008031845093,139.0,"",7.909068584442139,0.04536795616149902,"",0.04576735198497772,77483.0,0.01674463041126728,"","",0.016766153275966644,0.01674462854862213
0.01678699441254139,7.821673631668091,140.0,"",7.882242679595947,0.04446691647171974,"",0.04536551982164383,77483.0,0.016091221943497658,"","",0.01678699441254139,0.01609122008085251
0.016782032325863838,7.913887023925781,141.0,"",7.899051666259766,0.04521419107913971,"",0.045792169868946075,77483.0,0.01675119251012802,"","",0.016782032325863838,0.01675119251012802
0.016811929643154144,8.258810043334961,142.0,"",7.835686683654785,0.042836472392082214,"",0.04492007941007614,77483.0,0.015058006159961224,"","",0.016811929643154144,0.015058006159961224
0.016778377816081047,7.808398246765137,143.0,"",7.89387321472168,0.04366779699921608,"",0.04509584233164787,77483.0,0.0159683246165514,"","",0.016778377816081047,0.0159683246165514
0.0167631134390831,7.6396095752716064,144.0,"",7.8774330615997314,0.04482630640268326,"",0.045374613255262375,77483.0,0.016703790053725243,"","",0.0167631134390831,0.016703790053725243
0.016764262691140175,8.226310729980469,145.0,"",7.832957744598389,0.043960101902484894,"",0.04510661959648132,77483.0,0.016015589237213135,"","",0.016764262691140175,0.016015589237213135
0.016773298382759094,7.900435447692871,146.0,"",7.876164674758911,0.0443875752389431,"",0.04509338364005089,77483.0,0.01647213287651539,"","",0.016773298382759094,0.01647213287651539
0.016788166016340256,7.862047433853149,147.0,"",7.8649702072143555,0.045236822217702866,"",0.04540487378835678,77483.0,0.01684924028813839,"","",0.016788166016340256,0.01684924028813839
0.016767438501119614,8.290163278579712,148.0,"",7.787138938903809,0.04500559717416763,"",0.045342449098825455,77483.0,0.016702840104699135,"","",0.016767438501119614,0.016702840104699135
0.016798704862594604,7.615145921707153,149.0,"",7.865429162979126,0.04376136511564255,"",0.04512477666139603,77483.0,0.01581915281713009,"","",0.016798704862594604,0.01581915281713009
0.01678464002907276,7.783196449279785,150.0,"",7.835954666137695,0.04371582716703415,"",0.04518461972475052,77483.0,0.015810849145054817,"","",0.01678464002907276,0.015810849145054817
0.016762802377343178,8.287930488586426,151.0,"",7.9354400634765625,0.04554012417793274,"",0.04558764770627022,77483.0,0.01704058051109314,"","",0.016762802377343178,0.01704058051109314
0.016774889081716537,7.903510332107544,152.0,"",7.8924055099487305,0.04520007595419884,"",0.045543864369392395,77483.0,0.01665821298956871,"","",0.016774889081716537,0.01665821298956871
0.016805583611130714,7.913332462310791,153.0,"",7.835427761077881,0.042624350637197495,"",0.04477645829319954,77483.0,0.015067058615386486,"","",0.016805583611130714,0.015067058615386486
0.016767779365181923,8.040268182754517,154.0,"",7.861248016357422,0.04421398788690567,"",0.045153070241212845,77483.0,0.016346154734492302,"","",0.016767779365181923,0.016346154734492302
0.016828231513500214,7.702882766723633,155.0,"",7.77248477935791,0.04260656237602234,"",0.04453963413834572,77483.0,0.015238878317177296,"","",0.016828231513500214,0.015238878317177296
0.0168045274913311,7.728063583374023,156.0,"",7.886446475982666,0.04744574800133705,"",0.04615386575460434,77483.0,0.01865796372294426,"","",0.0168045274913311,0.01865796372294426
0.016781622543931007,8.159894943237305,157.0,"",7.950017213821411,0.044764094054698944,"",0.045436155050992966,77483.0,0.01628662459552288,"","",0.016781622543931007,0.01628662459552288
0.01680716685950756,7.798747539520264,158.0,"",7.929823875427246,0.04379095137119293,"",0.04485616087913513,77483.0,0.015890639275312424,"","",0.01680716685950756,0.015890639275312424
