"eval/mean_absolute_error","eval/loss","round_time_in_seconds","round_num","validation/eval/mean_absolute_error","validation/eval/mean_squared_error","validation/stat/num_examples","mean_squared_error","loss","eval/mean_squared_error","stat/num_examples","validation/eval/loss","validation/validation_time_in_seconds","mean_absolute_error"
"","",2.8757214546203613,23.0,0.050943925976753235,0.016910655423998833,77483.0,0.016654841601848602,0.016654841601848602,"","",0.016910655423998833,7.638414144515991,0.0499197319149971
"","",3.172755241394043,24.0,0.0510011650621891,0.016870468854904175,77483.0,0.01815865933895111,0.01815865933895111,"","",0.016870468854904175,7.774273872375488,0.0520186722278595
"","",3.178797721862793,25.0,0.049872566014528275,0.016894280910491943,77483.0,0.015101077035069466,0.015101077035069466,"","",0.016894280910491943,7.78484320640564,0.047963447868824005
"","",3.0955007076263428,26.0,0.050090935081243515,0.016861358657479286,77483.0,0.016660649329423904,0.016660649329423904,"","",0.016861358657479286,7.644191026687622,0.049447208642959595
"","",3.06179141998291,27.0,0.05033078417181969,0.01695956289768219,77483.0,0.01746906340122223,0.01746906340122223,"","",0.01695956289768219,7.703763246536255,0.05076190084218979
"","",3.123286247253418,28.0,0.050510261207818985,0.01692076027393341,77483.0,0.016756443306803703,0.016756443306803703,"","",0.01692076027393341,7.889026403427124,0.049959488213062286
"","",3.1858725547790527,29.0,0.04933493211865425,0.016966236755251884,77483.0,0.016104742884635925,0.016104744747281075,"","",0.016966236755251884,7.740971565246582,0.048499494791030884
"","",3.2379586696624756,30.0,0.04993864521384239,0.01687895879149437,77483.0,0.0177615936845541,0.0177615936845541,"","",0.01687895879149437,7.670132160186768,0.050507280975580215
"","",3.0618457794189453,31.0,0.05012749135494232,0.01689276099205017,77483.0,0.01741817407310009,0.01741817407310009,"","",0.01689276099205017,7.765777826309204,0.05060126632452011
"","",3.117905378341675,32.0,0.04930659756064415,0.016918951645493507,77483.0,0.01613178849220276,0.01613178849220276,"","",0.016918951645493507,7.702297925949097,0.04852055385708809
"","",2.993049383163452,33.0,0.049632925540208817,0.016874520108103752,77483.0,0.01700473204255104,0.01700473204255104,"","",0.016874520108103752,7.712993144989014,0.049466028809547424
"","",3.062856435775757,34.0,0.04966701939702034,0.01687706634402275,77483.0,0.017629988491535187,0.017629988491535187,"","",0.01687706634402275,7.679985284805298,0.05051194131374359
"","",3.247781991958618,35.0,0.049165479838848114,0.016890279948711395,77483.0,0.016207441687583923,0.016207441687583923,"","",0.016890279948711395,7.708986282348633,0.04851202294230461
"","",2.9446043968200684,36.0,0.04955064505338669,0.01688602939248085,77483.0,0.01711292937397957,0.01711292937397957,"","",0.01688602939248085,7.788137912750244,0.04929479956626892
"","",3.0987305641174316,37.0,0.04874676838517189,0.016848508268594742,77483.0,0.015910357236862183,0.015910357236862183,"","",0.016848508268594742,7.656188488006592,0.047695524990558624
"","",3.0473368167877197,38.0,0.048377882689237595,0.016874561086297035,77483.0,0.015880024060606956,0.015880024060606956,"","",0.016874561086297035,7.706307649612427,0.04722395911812782
"","",3.202575922012329,39.0,0.0489448718726635,0.01690845564007759,77483.0,0.016992691904306412,0.016992690041661263,"","",0.01690845564007759,7.780728816986084,0.048643529415130615
"","",3.153217077255249,40.0,0.04856099560856819,0.016839804127812386,77483.0,0.01624470390379429,0.01624470390379429,"","",0.016839804127812386,7.644243955612183,0.04779195785522461
"","",3.0542097091674805,41.0,0.04822998866438866,0.016852740198373795,77483.0,0.015876054763793945,0.015876052901148796,"","",0.016852740198373795,7.69133186340332,0.0469655841588974
"","",3.256427764892578,42.0,0.048105183988809586,0.016882019117474556,77483.0,0.015764473006129265,0.015764473006129265,"","",0.016882019117474556,7.820024013519287,0.046561747789382935
"","",3.1558187007904053,43.0,0.048269130289554596,0.016871429979801178,77483.0,0.016412153840065002,0.016412153840065002,"","",0.016871429979801178,7.718691110610962,0.04744482412934303
"","",3.2073874473571777,44.0,0.047535333782434464,0.016860289499163628,77483.0,0.015305188484489918,0.015305188484489918,"","",0.016860289499163628,7.720313549041748,0.04569980129599571
"","",3.1207363605499268,45.0,0.04757586866617203,0.01688101701438427,77483.0,0.01567195914685726,0.01567195914685726,"","",0.01688101701438427,7.785069704055786,0.046129852533340454
"","",3.132550001144409,46.0,0.04676038771867752,0.016938110813498497,77483.0,0.014353514648973942,0.014353515580296516,"","",0.016938110813498497,7.682995319366455,0.04376887157559395
"","",2.994274139404297,47.0,0.048440106213092804,0.016959503293037415,77483.0,0.01734599657356739,0.01734599657356739,"","",0.016959503293037415,7.730042219161987,0.04780804365873337
"","",3.1347098350524902,48.0,0.0488349124789238,0.016915444284677505,77483.0,0.01809263788163662,0.01809263788163662,"","",0.016915444284677505,7.8374598026275635,0.04952703043818474
"","",3.036895990371704,49.0,0.04852971062064171,0.016850901767611504,77483.0,0.017774617299437523,0.017774619162082672,"","",0.016850901767611504,7.692983627319336,0.04935935139656067
"","",3.385631561279297,50.0,0.047396402806043625,0.01684565655887127,77483.0,0.01600346341729164,0.01600346341729164,"","",0.01684565655887127,7.6413185596466064,0.04643814265727997
"","",3.125488519668579,51.0,0.047484997659921646,0.01685931161046028,77483.0,0.016056515276432037,0.016056515276432037,"","",0.01685931161046028,7.727332353591919,0.046279627829790115
"","",3.2349255084991455,52.0,0.04738137498497963,0.016819782555103302,77483.0,0.01610865630209446,0.01610865630209446,"","",0.016819782555103302,7.718441963195801,0.046351250261068344
"","",3.23042368888855,53.0,0.0479218065738678,0.016824720427393913,77483.0,0.01726960949599743,0.01726960949599743,"","",0.016824720427393913,7.716807842254639,0.04807152971625328
"","",3.2614829540252686,54.0,0.04771845415234566,0.016872897744178772,77483.0,0.016752304509282112,0.016752304509282112,"","",0.016872897744178772,7.690810918807983,0.04724831506609917
"","",3.17646861076355,55.0,0.048429787158966064,0.01685585454106331,77483.0,0.01834527775645256,0.01834527775645256,"","",0.01685585454106331,7.708175182342529,0.04963935166597366
"","",3.1864817142486572,56.0,0.04649314656853676,0.01701563224196434,77483.0,0.014605104923248291,0.014605104923248291,"","",0.01701563224196434,7.814169645309448,0.044082093983888626
"","",3.149679660797119,57.0,0.04665568470954895,0.016859471797943115,77483.0,0.01564461924135685,0.0156446173787117,"","",0.016859471797943115,7.912651062011719,0.04469127953052521
"","",3.105297088623047,58.0,0.04746396094560623,0.01683589071035385,77483.0,0.01722593978047371,0.01722593978047371,"","",0.01683589071035385,7.703136920928955,0.04727375879883766
"","",3.0329134464263916,59.0,0.04656994342803955,0.016867099329829216,77483.0,0.015198497101664543,0.015198497101664543,"","",0.016867099329829216,7.855440139770508,0.0446644052863121
"","",3.005058526992798,60.0,0.046819694340229034,0.016868652775883675,77483.0,0.015653707087039948,0.015653707087039948,"","",0.016868652775883675,7.758888006210327,0.0451386533677578
"","",2.9850423336029053,61.0,0.048328083008527756,0.016881626099348068,77483.0,0.01839066483080387,0.01839066483080387,"","",0.016881626099348068,7.867330074310303,0.04919862002134323
"","",2.9945130348205566,62.0,0.04757436737418175,0.016863221302628517,77483.0,0.016770679503679276,0.016770679503679276,"","",0.016863221302628517,7.800660610198975,0.04732765629887581
"","",3.1548547744750977,63.0,0.047127120196819305,0.01687789149582386,77483.0,0.016062287613749504,0.016062287613749504,"","",0.01687789149582386,7.714416265487671,0.04591052979230881
"","",3.168527126312256,64.0,0.04756014794111252,0.016836272552609444,77483.0,0.01735640875995159,0.01735640875995159,"","",0.016836272552609444,7.727776765823364,0.04782598838210106
"","",3.241358757019043,65.0,0.04723967984318733,0.016822809353470802,77483.0,0.0165322944521904,0.0165322944521904,"","",0.016822809353470802,7.860950946807861,0.04685075208544731
"","",3.0558128356933594,66.0,0.04726998507976532,0.01684158481657505,77483.0,0.01700364239513874,0.01700364239513874,"","",0.01684158481657505,7.791355609893799,0.04714517295360565
"","",3.0532126426696777,67.0,0.04668731614947319,0.016828924417495728,77483.0,0.015697475522756577,0.015697475522756577,"","",0.016828924417495728,7.720073223114014,0.04530205577611923
"","",2.9393463134765625,68.0,0.04681159928441048,0.016836736351251602,77483.0,0.01584509015083313,0.01584509015083313,"","",0.016836736351251602,7.658312797546387,0.04516736418008804
"","",3.0996570587158203,69.0,0.04670341685414314,0.0168316550552845,77483.0,0.016720063984394073,0.016720063984394073,"","",0.0168316550552845,7.6791253089904785,0.046459540724754333
"","",2.944977283477783,70.0,0.04712211713194847,0.016842462122440338,77483.0,0.016210436820983887,0.016210436820983887,"","",0.016842462122440338,7.702765941619873,0.045841850340366364
"","",3.2556698322296143,71.0,0.04578239470720291,0.016858510673046112,77483.0,0.014845870435237885,0.014845870435237885,"","",0.016858510673046112,7.6974241733551025,0.04356824979186058
"","",3.334768772125244,72.0,0.046887774020433426,0.01683232933282852,77483.0,0.016753433272242546,0.016753433272242546,"","",0.01683232933282852,7.722689390182495,0.046230919659137726
"","",3.1149497032165527,73.0,0.04673135280609131,0.01680203713476658,77483.0,0.016026467084884644,0.016026467084884644,"","",0.01680203713476658,7.810690402984619,0.04544714093208313
"","",3.1370902061462402,74.0,0.046886734664440155,0.016849245876073837,77483.0,0.016730984672904015,0.016730984672904015,"","",0.016849245876073837,7.684428930282593,0.04668313264846802
"","",3.1277315616607666,75.0,0.04667584225535393,0.016828829422593117,77483.0,0.017080405727028847,0.017080405727028847,"","",0.016828829422593117,7.741974592208862,0.04689043387770653
"","",3.053800106048584,76.0,0.047139205038547516,0.016849275678396225,77483.0,0.017471561208367348,0.017471561208367348,"","",0.016849275678396225,7.837874889373779,0.047538429498672485
"","",2.9382150173187256,77.0,0.04726193845272064,0.016803160309791565,77483.0,0.016349801793694496,0.016349801793694496,"","",0.016803160309791565,7.705702781677246,0.046254243701696396
"","",3.0711212158203125,78.0,0.04667641595005989,0.016890957951545715,77483.0,0.016753094270825386,0.016753094270825386,"","",0.016890957951545715,7.7132248878479,0.04645915701985359
"","",3.4347314834594727,79.0,0.04610123112797737,0.016835981979966164,77483.0,0.015340072102844715,0.015340072102844715,"","",0.016835981979966164,8.006571292877197,0.044194526970386505
"","",3.3015542030334473,80.0,0.04579534754157066,0.016838284209370613,77483.0,0.015224318020045757,0.015224318020045757,"","",0.016838284209370613,7.70798397064209,0.043748050928115845
"","",3.0412330627441406,81.0,0.046618860214948654,0.016823314130306244,77483.0,0.016429027542471886,0.016429027542471886,"","",0.016823314130306244,7.707814455032349,0.04552328214049339
"","",3.04262113571167,82.0,0.046187400817871094,0.016807343810796738,77483.0,0.016135359182953835,0.016135359182953835,"","",0.016807343810796738,7.782795667648315,0.04514163359999657
"","",3.0775556564331055,83.0,0.045981019735336304,0.01693466678261757,77483.0,0.015243170782923698,0.015243170782923698,"","",0.01693466678261757,7.7425360679626465,0.0439695343375206
"","",3.003800392150879,84.0,0.04581744223833084,0.016840284690260887,77483.0,0.015645867213606834,0.015645867213606834,"","",0.016840284690260887,7.650118350982666,0.044339511543512344
"","",3.042975664138794,85.0,0.04684406518936157,0.016826272010803223,77483.0,0.01742474175989628,0.01742474175989628,"","",0.016826272010803223,7.802694797515869,0.04690105468034744
"","",2.998795509338379,86.0,0.0466373972594738,0.01684342324733734,77483.0,0.016683565452694893,0.016683565452694893,"","",0.01684342324733734,7.651276350021362,0.04613349586725235
"","",3.209990978240967,87.0,0.04610248655080795,0.01684597320854664,77483.0,0.01542850024998188,0.01542850024998188,"","",0.01684597320854664,7.699004888534546,0.04444160312414169
"","",3.1367287635803223,88.0,0.04540013149380684,0.016848498955368996,77483.0,0.014698544517159462,0.014698544517159462,"","",0.016848498955368996,7.687795162200928,0.04286378622055054
"","",3.2822701930999756,89.0,0.045785848051309586,0.016842804849147797,77483.0,0.015559304505586624,0.015559305436909199,"","",0.016842804849147797,7.70823335647583,0.04375555366277695
"","",3.4872372150421143,90.0,0.04741762951016426,0.016940906643867493,77483.0,0.018318459391593933,0.018318459391593933,"","",0.016940906643867493,7.679502010345459,0.048125315457582474
"","",3.1812493801116943,91.0,0.04694182798266411,0.01679934188723564,77483.0,0.017292151227593422,0.017292151227593422,"","",0.01679934188723564,7.623123645782471,0.047260209918022156
"","",3.090947389602661,92.0,0.04542490094900131,0.016879569739103317,77483.0,0.015035747550427914,0.015035747550427914,"","",0.016879569739103317,7.7267091274261475,0.04367978870868683
"","",3.093431234359741,93.0,0.046191487461328506,0.016794607043266296,77483.0,0.016106586903333664,0.016106586903333664,"","",0.016794607043266296,7.878567457199097,0.044635970145463943
"","",3.4473612308502197,94.0,0.04653756320476532,0.016829675063490868,77483.0,0.017643515020608902,0.017643515020608902,"","",0.016829675063490868,7.721236944198608,0.047138988971710205
"","",3.0760533809661865,95.0,0.04600074887275696,0.016828810796141624,77483.0,0.0158504880964756,0.0158504880964756,"","",0.016828810796141624,7.747170925140381,0.04475574940443039
"","",3.162823438644409,96.0,0.04668508842587471,0.016842590644955635,77483.0,0.01740604266524315,0.01740604266524315,"","",0.016842590644955635,7.798527717590332,0.046750735491514206
"","",3.0039923191070557,97.0,0.04791085794568062,0.01700780726969242,77483.0,0.018606437370181084,0.018606437370181084,"","",0.01700780726969242,7.777927875518799,0.049099136143922806
"","",3.1024224758148193,98.0,0.045627426356077194,0.016844335943460464,77483.0,0.014545263722538948,0.014545263722538948,"","",0.016844335943460464,7.702004671096802,0.0433008149266243
"","",3.0755324363708496,99.0,0.04538598284125328,0.016916749998927116,77483.0,0.014717343263328075,0.014717343263328075,"","",0.016916749998927116,7.851393461227417,0.04252760112285614
"","",3.0878372192382812,100.0,0.04645692557096481,0.016803264617919922,77483.0,0.01786218211054802,0.01786218211054802,"","",0.016803264617919922,7.694394588470459,0.047259826213121414
"","",3.0500833988189697,101.0,0.04619225114583969,0.016809316352009773,77483.0,0.01643773540854454,0.01643773540854454,"","",0.016809316352009773,7.628906726837158,0.04552692174911499
"","",3.083390951156616,102.0,0.044877126812934875,0.01692378893494606,77483.0,0.013868521898984909,0.013868521898984909,"","",0.01692378893494606,7.829976558685303,0.04143088683485985
"","",3.3154637813568115,103.0,0.04586106166243553,0.01681588776409626,77483.0,0.016790909692645073,0.016790909692645073,"","",0.01681588776409626,7.629944801330566,0.044907934963703156
"","",3.0773158073425293,104.0,0.04603550583124161,0.01683107763528824,77483.0,0.01712450198829174,0.01712450198829174,"","",0.01683107763528824,7.9310455322265625,0.04601386934518814
"","",3.022221803665161,105.0,0.04547109827399254,0.01684494875371456,77483.0,0.015603157691657543,0.015603157691657543,"","",0.01684494875371456,7.676938056945801,0.044024765491485596
"","",3.1589503288269043,106.0,0.045124128460884094,0.01684957928955555,77483.0,0.015170108526945114,0.015170108526945114,"","",0.01684957928955555,7.763539791107178,0.04303281754255295
"","",3.0316920280456543,107.0,0.0459909588098526,0.016863219439983368,77483.0,0.01689625158905983,0.01689625158905983,"","",0.016863219439983368,7.958038091659546,0.04554872587323189
"","",3.457183599472046,108.0,0.04527565464377403,0.016829129308462143,77483.0,0.015979357063770294,0.015979357063770294,"","",0.016829129308462143,7.723550081253052,0.04427400976419449
"","",3.13437557220459,109.0,0.045407336205244064,0.016792962327599525,77483.0,0.016065170988440514,0.016065170988440514,"","",0.016792962327599525,7.645915985107422,0.04407807067036629
"","",3.157590627670288,110.0,0.044981949031353,0.01691393181681633,77483.0,0.014564297161996365,0.014564297161996365,"","",0.01691393181681633,7.866286039352417,0.04199988767504692
"","",3.0862152576446533,111.0,0.045833464711904526,0.016808494925498962,77483.0,0.01782580465078354,0.01782580465078354,"","",0.016808494925498962,7.7016441822052,0.04630812630057335
"","",3.1920366287231445,112.0,0.04586775600910187,0.01685616374015808,77483.0,0.017383534461259842,0.017383534461259842,"","",0.01685616374015808,7.6623101234436035,0.04612911865115166
"","",3.0872390270233154,113.0,0.04530394822359085,0.016910569742321968,77483.0,0.014664562419056892,0.014664562419056892,"","",0.016910569742321968,7.783697843551636,0.042710259556770325
"","",3.2141032218933105,114.0,0.04411543160676956,0.017023790627717972,77483.0,0.013381601311266422,0.013381601311266422,"","",0.017023790627717972,7.692455530166626,0.040083061903715134
"","",3.133985757827759,115.0,0.044640716165304184,0.01684771105647087,77483.0,0.014594312757253647,0.014594312757253647,"","",0.01684771105647087,7.711035251617432,0.04143059253692627
"","",2.9529128074645996,116.0,0.045616235584020615,0.016785550862550735,77483.0,0.01660817675292492,0.01660817675292492,"","",0.016785550862550735,7.878000736236572,0.04457137733697891
"","",3.187220573425293,117.0,0.04483485594391823,0.016849655658006668,77483.0,0.015324274078011513,0.015324274078011513,"","",0.016849655658006668,7.7420055866241455,0.042836993932724
"","",3.52002215385437,118.0,0.04499003291130066,0.016827447339892387,77483.0,0.016571689397096634,0.016571689397096634,"","",0.016827447339892387,7.760063409805298,0.04445434361696243
"","",3.08935809135437,119.0,0.046140156686306,0.016848765313625336,77483.0,0.01771269179880619,0.01771269179880619,"","",0.016848765313625336,7.794109344482422,0.04660825431346893
"","",3.0846667289733887,120.0,0.04629092290997505,0.016830386593937874,77483.0,0.017174066975712776,0.017174066975712776,"","",0.016830386593937874,7.712684869766235,0.046353165060281754
"","",3.0402863025665283,121.0,0.04525552690029144,0.016807157546281815,77483.0,0.015334188006818295,0.015334188006818295,"","",0.016807157546281815,7.711000680923462,0.043640997260808945
"","",3.028364896774292,122.0,0.045100137591362,0.016828235238790512,77483.0,0.014780580997467041,0.014780580997467041,"","",0.016828235238790512,7.70913553237915,0.042340874671936035
"","",3.2507877349853516,123.0,0.04443657025694847,0.016898686066269875,77483.0,0.01450458262115717,0.01450458262115717,"","",0.016898686066269875,7.718715667724609,0.0416719913482666
"","",3.152590036392212,124.0,0.04454242065548897,0.016838908195495605,77483.0,0.01499041635543108,0.01499041635543108,"","",0.016838908195495605,7.720104455947876,0.04199103266000748
"","",3.3439948558807373,125.0,0.04495023563504219,0.01680559292435646,77483.0,0.01643630675971508,0.01643630675971508,"","",0.01680559292435646,7.737053155899048,0.04403485730290413
"","",3.3767857551574707,126.0,0.04572803154587746,0.016819963231682777,77483.0,0.016940461471676826,0.016940461471676826,"","",0.016819963231682777,7.7259180545806885,0.04543813318014145
"","",3.073489189147949,127.0,0.04529954865574837,0.016877293586730957,77483.0,0.015977945178747177,0.015977945178747177,"","",0.016877293586730957,7.833651542663574,0.04428029805421829
"","",3.1368801593780518,128.0,0.044799745082855225,0.01685987040400505,77483.0,0.015255138278007507,0.015255138278007507,"","",0.01685987040400505,7.70061182975769,0.043144676834344864
"","",2.986424446105957,129.0,0.045729294419288635,0.016791943460702896,77483.0,0.016707060858607292,0.01670706272125244,"","",0.016791943460702896,7.680997371673584,0.04501945897936821
"","",3.3808774948120117,130.0,0.04501364380121231,0.016842558979988098,77483.0,0.015876730903983116,0.015876730903983116,"","",0.016842558979988098,7.833249092102051,0.0439276285469532
"","",3.212440252304077,131.0,0.04504998400807381,0.01685389317572117,77483.0,0.015834974125027657,0.015834974125027657,"","",0.01685389317572117,7.705159902572632,0.04344826564192772
"","",2.8576595783233643,132.0,0.04555429518222809,0.016886616125702858,77483.0,0.0164193008095026,0.0164193008095026,"","",0.016886616125702858,7.694944381713867,0.04472345858812332
"","",3.0595338344573975,133.0,0.04521262273192406,0.016852160915732384,77483.0,0.0154180359095335,0.0154180359095335,"","",0.016852160915732384,7.787001609802246,0.043309472501277924
"","",3.3259479999542236,134.0,0.04592979699373245,0.0168386809527874,77483.0,0.017156066372990608,0.017156066372990608,"","",0.0168386809527874,7.795050621032715,0.04570727422833443
"","",3.0014946460723877,135.0,0.04594612866640091,0.016812987625598907,77483.0,0.017541423439979553,0.017541423439979553,"","",0.016812987625598907,7.98759126663208,0.046628352254629135
"","",3.015598773956299,136.0,0.04728518798947334,0.016940636560320854,77483.0,0.01827148348093033,0.01827148348093033,"","",0.016940636560320854,7.765182018280029,0.04799581691622734
"","",3.094867706298828,137.0,0.04499951750040054,0.016863903030753136,77483.0,0.01423917431384325,0.01423917431384325,"","",0.016863903030753136,7.700357437133789,0.042132988572120667
"","",3.2766165733337402,138.0,0.04541505128145218,0.01680258847773075,77483.0,0.016471918672323227,0.016471918672323227,"","",0.01680258847773075,7.908753871917725,0.04457838460803032
"","",3.093268394470215,139.0,0.04637352377176285,0.016805598512291908,77483.0,0.01727282628417015,0.01727282628417015,"","",0.016805598512291908,7.774032115936279,0.04620983079075813
"","",3.170022487640381,140.0,0.045309584587812424,0.016839509829878807,77483.0,0.015850910916924477,0.015850910916924477,"","",0.016839509829878807,7.715615272521973,0.04435622692108154
"","",3.241722583770752,141.0,0.045657869428396225,0.01682642102241516,77483.0,0.016478650271892548,0.016478650271892548,"","",0.01682642102241516,7.714524745941162,0.04480249434709549
"","",3.250875234603882,142.0,0.04463028535246849,0.016834717243909836,77483.0,0.014496391639113426,0.014496391639113426,"","",0.016834717243909836,7.715903043746948,0.04187406599521637
"","",3.159486770629883,143.0,0.04455956071615219,0.016846852377057076,77483.0,0.015081178396940231,0.015081179328262806,"","",0.016846852377057076,7.730281591415405,0.04219252988696098
"","",3.0537664890289307,144.0,0.04513200744986534,0.01684660091996193,77483.0,0.01643146015703678,0.01643146201968193,"","",0.01684660091996193,7.688377857208252,0.04431714117527008
"","",3.183448076248169,145.0,0.04518819972872734,0.016800614073872566,77483.0,0.016441617161035538,0.016441617161035538,"","",0.016800614073872566,7.6846795082092285,0.044564440846443176
"","",3.1187825202941895,146.0,0.04593920335173607,0.016794346272945404,77483.0,0.017881466075778008,0.017881466075778008,"","",0.016794346272945404,7.715678691864014,0.0467296838760376
"","",3.146707534790039,147.0,0.04600377008318901,0.01682213693857193,77483.0,0.016722071915864944,0.016722071915864944,"","",0.01682213693857193,7.852041959762573,0.045484643429517746
"","",3.429661273956299,148.0,0.04490445926785469,0.016860077157616615,77483.0,0.015539162792265415,0.015539162792265415,"","",0.016860077157616615,7.738389015197754,0.043535906821489334
"","",2.8765869140625,149.0,0.04498607665300369,0.016896886751055717,77483.0,0.015124170109629631,0.015124170109629631,"","",0.016896886751055717,7.696885108947754,0.04263290762901306
"","",3.1035377979278564,150.0,0.04470163211226463,0.016978159546852112,77483.0,0.01451503112912178,0.01451503112912178,"","",0.016978159546852112,7.8188581466674805,0.04199858009815216
"","",3.192399501800537,151.0,0.045327626168727875,0.016795480623841286,77483.0,0.01642371155321598,0.01642371155321598,"","",0.016795480623841286,7.7346720695495605,0.04448314756155014
"","",3.131876230239868,152.0,0.0453353151679039,0.016855137422680855,77483.0,0.016696032136678696,0.016696032136678696,"","",0.016855137422680855,7.718205213546753,0.04515396058559418
"","",3.0467419624328613,153.0,0.04466969147324562,0.016842039301991463,77483.0,0.015239816159009933,0.015239816159009933,"","",0.016842039301991463,7.827574968338013,0.04283495619893074
"","",3.0201823711395264,154.0,0.04511800408363342,0.016797322779893875,77483.0,0.015835978090763092,0.015835978090763092,"","",0.016797322779893875,7.697704553604126,0.04330230504274368
"","",2.8943252563476562,155.0,0.044545721262693405,0.016896681860089302,77483.0,0.014885405078530312,0.014885405078530312,"","",0.016896681860089302,7.785703659057617,0.04198029637336731
"","",3.2933812141418457,156.0,0.045361392199993134,0.01685449481010437,77483.0,0.01788148283958435,0.01788148283958435,"","",0.01685449481010437,7.825305223464966,0.04620201513171196
"","",2.9482312202453613,157.0,0.04589635133743286,0.01679917797446251,77483.0,0.018152529373764992,0.018152529373764992,"","",0.01679917797446251,7.753451347351074,0.04695496708154678
"","",3.2413246631622314,158.0,0.04536514729261398,0.01682668924331665,77483.0,0.016268150880932808,0.016268150880932808,"","",0.01682668924331665,7.743520975112915,0.044380396604537964
"","",2.978234052658081,159.0,0.04517682269215584,0.016794754192233086,77483.0,0.01640101708471775,0.01640101708471775,"","",0.016794754192233086,7.7743446826934814,0.044629137963056564
