"validation/eval/mean_absolute_error","eval/loss","validation/validation_time_in_seconds","stat/num_examples","mean_absolute_error","mean_squared_error","validation/eval/loss","loss","eval/mean_absolute_error","eval/mean_squared_error","round_time_in_seconds","validation/eval/mean_squared_error","round_num","validation/stat/num_examples"
0.0394572839140892,"",8.136766195297241,"",0.04194525629281998,0.0320083349943161,0.029967674985527992,0.0320083349943161,"","",2.242921829223633,0.029967674985527992,29.0,77483.0
0.0394572839140892,"",8.235939979553223,"",0.039078935980796814,0.029816366732120514,0.029967674985527992,0.029816363006830215,"","",2.5051140785217285,0.029967674985527992,30.0,77483.0
0.0394572839140892,"",8.149741411209106,"",0.039032481610774994,0.029295479878783226,0.029967674985527992,0.029295479878783226,"","",2.1170384883880615,0.029967674985527992,31.0,77483.0
0.0394572839140892,"",8.146238327026367,"",0.03878698870539665,0.029210131615400314,0.029967674985527992,0.029210131615400314,"","",2.1661465167999268,0.029967674985527992,32.0,77483.0
0.0394572839140892,"",8.202759742736816,"",0.043898142874240875,0.03371071442961693,0.029967674985527992,0.03371071442961693,"","",2.2366175651550293,0.029967674985527992,33.0,77483.0
0.0394572839140892,"",8.251846313476562,"",0.04124687612056732,0.031391456723213196,0.029967674985527992,0.031391456723213196,"","",2.141922950744629,0.029967674985527992,34.0,77483.0
0.0394572839140892,"",8.321004152297974,"",0.03885733708739281,0.029154229909181595,0.029967674985527992,0.029154229909181595,"","",2.219841718673706,0.029967674985527992,35.0,77483.0
0.0394572839140892,"",8.171853065490723,"",0.038397956639528275,0.029558386653661728,0.029967674985527992,0.029558386653661728,"","",2.1555016040802,0.029967674985527992,36.0,77483.0
0.0394572839140892,"",8.169745206832886,"",0.04000807926058769,0.03049495816230774,0.029967674985527992,0.03049495816230774,"","",2.3184478282928467,0.029967674985527992,37.0,77483.0
0.0394572839140892,"",8.225089073181152,"",0.03822015970945358,0.029053829610347748,0.029967674985527992,0.029053829610347748,"","",2.204197406768799,0.029967674985527992,38.0,77483.0
0.0394572839140892,"",8.224142074584961,"",0.04248286411166191,0.03255802020430565,0.029967674985527992,0.03255802020430565,"","",2.1486599445343018,0.029967674985527992,39.0,77483.0
0.0394572839140892,"",8.157448530197144,"",0.03937441110610962,0.029997827485203743,0.029967674985527992,0.029997827485203743,"","",2.4315059185028076,0.029967674985527992,40.0,77483.0
0.0394572839140892,"",8.137512922286987,"",0.037791866809129715,0.028046295046806335,0.029967674985527992,0.028046295046806335,"","",2.232696056365967,0.029967674985527992,41.0,77483.0
0.0394572839140892,"",8.230467796325684,"",0.0397808738052845,0.03023386560380459,0.029967674985527992,0.03023386187851429,"","",2.122574806213379,0.029967674985527992,42.0,77483.0
0.0394572839140892,"",8.191802978515625,"",0.038916997611522675,0.02978142909705639,0.029967674985527992,0.02978142537176609,"","",2.4341554641723633,0.029967674985527992,43.0,77483.0
0.0394572839140892,"",8.191518068313599,"",0.03775681555271149,0.028780115768313408,0.029967674985527992,0.02878011390566826,"","",2.2995264530181885,0.029967674985527992,44.0,77483.0
0.0394572839140892,"",8.25615668296814,"",0.037296101450920105,0.027595145627856255,0.029967674985527992,0.027595145627856255,"","",2.2112467288970947,0.029967674985527992,45.0,77483.0
0.0394572839140892,"",8.219360589981079,"",0.03757380321621895,0.028147948905825615,0.029967674985527992,0.028147948905825615,"","",2.084181070327759,0.029967674985527992,46.0,77483.0
0.0394572839140892,"",8.18867015838623,"",0.04373034089803696,0.03428108990192413,0.029967674985527992,0.03428108990192413,"","",2.067917585372925,0.029967674985527992,47.0,77483.0
0.0394572839140892,"",8.241737842559814,"",0.04723268374800682,0.036699987947940826,0.029967674985527992,0.036699987947940826,"","",2.151184320449829,0.029967674985527992,48.0,77483.0
0.0394572839140892,"",8.098956108093262,"",0.04073502495884895,0.031468626111745834,0.029967674985527992,0.031468626111745834,"","",2.3633761405944824,0.029967674985527992,49.0,77483.0
0.0394572839140892,"",8.192199945449829,"",0.037551987916231155,0.02837381698191166,0.029967674985527992,0.02837381698191166,"","",2.265768527984619,0.029967674985527992,50.0,77483.0
0.0394572839140892,"",8.295417308807373,"",0.04131440073251724,0.03131954371929169,0.029967674985527992,0.03131954371929169,"","",2.173348903656006,0.029967674985527992,51.0,77483.0
0.0394572839140892,"",8.190044164657593,"",0.039566438645124435,0.03024994023144245,0.029967674985527992,0.03024994023144245,"","",2.296431303024292,0.029967674985527992,52.0,77483.0
0.0394572839140892,"",8.186134815216064,"",0.04228586703538895,0.03214875981211662,0.029967674985527992,0.03214875981211662,"","",2.241076707839966,0.029967674985527992,53.0,77483.0
0.0394572839140892,"",8.291903972625732,"",0.042484041303396225,0.0327693410217762,0.029967674985527992,0.0327693410217762,"","",2.2301037311553955,0.029967674985527992,54.0,77483.0
0.0394572839140892,"",8.226311445236206,"",0.04114961624145508,0.031137386336922646,0.029967674985527992,0.031137386336922646,"","",2.3583390712738037,0.029967674985527992,55.0,77483.0
0.0394572839140892,"",8.15360951423645,"",0.03565583378076553,0.026829758659005165,0.029967674985527992,0.026829758659005165,"","",2.1674609184265137,0.029967674985527992,56.0,77483.0
0.0394572839140892,"",8.264943599700928,"",0.03824413940310478,0.02917966991662979,0.029967674985527992,0.02917966991662979,"","",2.324838399887085,0.029967674985527992,57.0,77483.0
0.0394572839140892,"",8.133882999420166,"",0.03981238976120949,0.030480628833174706,0.029967674985527992,0.030480628833174706,"","",2.2477006912231445,0.029967674985527992,58.0,77483.0
0.0394572839140892,"",8.181544780731201,"",0.03744211792945862,0.02875027433037758,0.029967674985527992,0.02875027433037758,"","",2.1474695205688477,0.029967674985527992,59.0,77483.0
0.0394572839140892,"",8.2288179397583,"",0.03594853729009628,0.0267619751393795,0.029967674985527992,0.0267619751393795,"","",2.258958339691162,0.029967674985527992,60.0,77483.0
0.0394572839140892,"",8.238178014755249,"",0.04477907717227936,0.034725651144981384,0.029967674985527992,0.034725651144981384,"","",2.082371234893799,0.029967674985527992,61.0,77483.0
0.0394572839140892,"",8.221176862716675,"",0.03703141584992409,0.02787826582789421,0.029967674985527992,0.02787826582789421,"","",2.2197213172912598,0.029967674985527992,62.0,77483.0
0.0394572839140892,"",8.215348958969116,"",0.03769613057374954,0.028793783858418465,0.029967674985527992,0.028793783858418465,"","",2.5232059955596924,0.029967674985527992,63.0,77483.0
0.0394572839140892,"",8.46041202545166,"",0.04095486178994179,0.030832353979349136,0.029967674985527992,0.030832353979349136,"","",2.182108163833618,0.029967674985527992,64.0,77483.0
0.0394572839140892,"",8.215328931808472,"",0.03995438665151596,0.03032955341041088,0.029967674985527992,0.03032955341041088,"","",2.146040916442871,0.029967674985527992,65.0,77483.0
0.0394572839140892,"",8.27455186843872,"",0.041780903935432434,0.031812623143196106,0.029967674985527992,0.031812623143196106,"","",2.2265007495880127,0.029967674985527992,66.0,77483.0
0.0394572839140892,"",8.182523012161255,"",0.04230625182390213,0.032473351806402206,0.029967674985527992,0.032473351806402206,"","",2.1802573204040527,0.029967674985527992,67.0,77483.0
0.0394572839140892,"",8.203956842422485,"",0.038407426327466965,0.029177039861679077,0.029967674985527992,0.029177039861679077,"","",2.1067047119140625,0.029967674985527992,68.0,77483.0
0.0394572839140892,"",8.270761013031006,"",0.03874154016375542,0.029296042397618294,0.029967674985527992,0.029296042397618294,"","",2.111384630203247,0.029967674985527992,69.0,77483.0
0.0394572839140892,"",8.164168357849121,"",0.042312368750572205,0.03237372636795044,0.029967674985527992,0.03237373009324074,"","",2.0134236812591553,0.029967674985527992,70.0,77483.0
0.0394572839140892,"",8.202507734298706,"",0.03851653262972832,0.028816794976592064,0.029967674985527992,0.028816794976592064,"","",2.079641103744507,0.029967674985527992,71.0,77483.0
0.0394572839140892,"",8.30344533920288,"",0.038912441581487656,0.029252249747514725,0.029967674985527992,0.029252249747514725,"","",2.1123223304748535,0.029967674985527992,72.0,77483.0
0.0394572839140892,"",8.177964210510254,"",0.03835345059633255,0.028770925477147102,0.029967674985527992,0.028770925477147102,"","",2.186105251312256,0.029967674985527992,73.0,77483.0
0.0394572839140892,"",8.192476987838745,"",0.03806456923484802,0.028452148661017418,0.029967674985527992,0.02845214679837227,"","",2.2768516540527344,0.029967674985527992,74.0,77483.0
0.0394572839140892,"",8.225282907485962,"",0.04190234839916229,0.03226221352815628,0.029967674985527992,0.03226221352815628,"","",2.0662436485290527,0.029967674985527992,75.0,77483.0
0.0394572839140892,"",8.165272951126099,"",0.042363397777080536,0.03228495270013809,0.029967674985527992,0.03228495270013809,"","",2.1899571418762207,0.029967674985527992,76.0,77483.0
0.0394572839140892,"",8.147198677062988,"",0.039843324571847916,0.030719658359885216,0.029967674985527992,0.030719658359885216,"","",2.241640567779541,0.029967674985527992,77.0,77483.0
0.0394572839140892,"",8.321212768554688,"",0.04183884710073471,0.032038118690252304,0.029967674985527992,0.032038118690252304,"","",2.258604049682617,0.029967674985527992,78.0,77483.0
0.0394572839140892,"",8.1968252658844,"",0.03940869867801666,0.03003094345331192,0.029967674985527992,0.03003094345331192,"","",2.2503716945648193,0.029967674985527992,79.0,77483.0
0.0394572839140892,"",8.148062705993652,"",0.035174064338207245,0.026773208752274513,0.029967674985527992,0.026773208752274513,"","",2.3578667640686035,0.029967674985527992,80.0,77483.0
0.0394572839140892,"",8.25450325012207,"",0.037506550550460815,0.028230099007487297,0.029967674985527992,0.028230099007487297,"","",2.190965175628662,0.029967674985527992,81.0,77483.0
0.0394572839140892,"",8.10423755645752,"",0.04179374501109123,0.03184330463409424,0.029967674985527992,0.03184330463409424,"","",2.197232246398926,0.029967674985527992,82.0,77483.0
0.0394572839140892,"",8.174169063568115,"",0.04170294478535652,0.03168575093150139,0.029967674985527992,0.03168575093150139,"","",2.142179012298584,0.029967674985527992,83.0,77483.0
0.0394572839140892,"",8.28614616394043,"",0.037723563611507416,0.028112448751926422,0.029967674985527992,0.028112448751926422,"","",2.232844114303589,0.029967674985527992,84.0,77483.0
0.0394572839140892,"",8.151955127716064,"",0.040954701602458954,0.03147122263908386,0.029967674985527992,0.03147122636437416,"","",2.017559766769409,0.029967674985527992,85.0,77483.0
0.0394572839140892,"",8.19674277305603,"",0.040732815861701965,0.03133809566497803,0.029967674985527992,0.03133809566497803,"","",2.17561411857605,0.029967674985527992,86.0,77483.0
0.0394572839140892,"",8.3151695728302,"",0.03744993358850479,0.027863968163728714,0.029967674985527992,0.027863968163728714,"","",2.110260009765625,0.029967674985527992,87.0,77483.0
0.0394572839140892,"",8.23655915260315,"",0.035678837448358536,0.02653198130428791,0.029967674985527992,0.02653198130428791,"","",2.0622787475585938,0.029967674985527992,88.0,77483.0
0.0394572839140892,"",8.209766387939453,"",0.03555215522646904,0.02658112533390522,0.029967674985527992,0.02658112533390522,"","",2.267789363861084,0.029967674985527992,89.0,77483.0
0.0394572839140892,"",8.235603332519531,"",0.04238462448120117,0.03243882209062576,0.029967674985527992,0.03243882209062576,"","",2.4525773525238037,0.029967674985527992,90.0,77483.0
0.0394572839140892,"",8.147101640701294,"",0.045207105576992035,0.03482804447412491,0.029967674985527992,0.03482804447412491,"","",2.079869031906128,0.029967674985527992,91.0,77483.0
0.0394572839140892,"",8.178076028823853,"",0.042128246277570724,0.032283198088407516,0.029967674985527992,0.032283198088407516,"","",2.1382346153259277,0.029967674985527992,92.0,77483.0
0.0394572839140892,"",8.382606744766235,"",0.03955128416419029,0.030500026419758797,0.029967674985527992,0.030500026419758797,"","",2.359123706817627,0.029967674985527992,93.0,77483.0
0.0394572839140892,"",8.18914270401001,"",0.0404641292989254,0.030778000131249428,0.029967674985527992,0.030778000131249428,"","",2.4533050060272217,0.029967674985527992,94.0,77483.0
0.0394572839140892,"",8.152338981628418,"",0.03676271066069603,0.0278250090777874,0.029967674985527992,0.0278250090777874,"","",2.26310133934021,0.029967674985527992,95.0,77483.0
0.0394572839140892,"",8.305667638778687,"",0.04057837277650833,0.030895495787262917,0.029967674985527992,0.030895501375198364,"","",2.442473888397217,0.029967674985527992,96.0,77483.0
0.0394572839140892,"",8.168452739715576,"",0.04527350515127182,0.034701280295848846,0.029967674985527992,0.034701280295848846,"","",2.175595998764038,0.029967674985527992,97.0,77483.0
0.0394572839140892,"",8.194672107696533,"",0.03938264772295952,0.029507232829928398,0.029967674985527992,0.029507232829928398,"","",2.2473316192626953,0.029967674985527992,98.0,77483.0
0.0394572839140892,"",8.22156286239624,"",0.034628935158252716,0.026250356808304787,0.029967674985527992,0.026250356808304787,"","",2.261888265609741,0.029967674985527992,99.0,77483.0
0.0394572839140892,"",8.173486471176147,"",0.041624780744314194,0.03147527948021889,0.029967674985527992,0.03147527948021889,"","",2.1316487789154053,0.029967674985527992,100.0,77483.0
0.0394572839140892,"",8.222859382629395,"",0.043091148138046265,0.033030182123184204,0.029967674985527992,0.033030182123184204,"","",2.0768778324127197,0.029967674985527992,101.0,77483.0
0.0394572839140892,"",8.299664974212646,"",0.03543812409043312,0.026717862114310265,0.029967674985527992,0.026717862114310265,"","",2.0885720252990723,0.029967674985527992,102.0,77483.0
0.0394572839140892,"",8.206228971481323,"",0.04392652213573456,0.03422676771879196,0.029967674985527992,0.03422676771879196,"","",2.139129400253296,0.029967674985527992,103.0,77483.0
0.0394572839140892,"",8.185014486312866,"",0.04223274812102318,0.03226106986403465,0.029967674985527992,0.03226106986403465,"","",2.050952434539795,0.029967674985527992,104.0,77483.0
0.0394572839140892,"",8.244773387908936,"",0.04094329848885536,0.031354304403066635,0.029967674985527992,0.031354304403066635,"","",2.090986490249634,0.029967674985527992,105.0,77483.0
0.0394572839140892,"",8.144413709640503,"",0.034733399748802185,0.026157690212130547,0.029967674985527992,0.026157690212130547,"","",2.24177622795105,0.029967674985527992,106.0,77483.0
0.0394572839140892,"",8.158458471298218,"",0.04336622729897499,0.032785139977931976,0.029967674985527992,0.032785139977931976,"","",1.9954304695129395,0.029967674985527992,107.0,77483.0
0.0394572839140892,"",8.314555406570435,"",0.0379963219165802,0.028728922829031944,0.029967674985527992,0.028728922829031944,"","",2.5486838817596436,0.029967674985527992,108.0,77483.0
0.0394572839140892,"",8.175634384155273,"",0.03728078678250313,0.028437631204724312,0.029967674985527992,0.028437631204724312,"","",2.317704677581787,0.029967674985527992,109.0,77483.0
0.0394572839140892,"",8.181092023849487,"",0.03343690559267998,0.024650398641824722,0.029967674985527992,0.024650398641824722,"","",2.087240695953369,0.029967674985527992,110.0,77483.0
0.0394572839140892,"",8.290565013885498,"",0.03780138120055199,0.02874419465661049,0.029967674985527992,0.02874419465661049,"","",2.182011604309082,0.029967674985527992,111.0,77483.0
0.0394572839140892,"",8.164875745773315,"",0.04091683030128479,0.03143339976668358,0.029967674985527992,0.03143339976668358,"","",2.2124626636505127,0.029967674985527992,112.0,77483.0
0.0394572839140892,"",8.246258020401001,"",0.03717600926756859,0.028097908943891525,0.029967674985527992,0.028097908943891525,"","",2.2453579902648926,0.029967674985527992,113.0,77483.0
0.0394572839140892,"",8.274232625961304,"",0.035066086798906326,0.026139821857213974,0.029967674985527992,0.026139821857213974,"","",2.3486568927764893,0.029967674985527992,114.0,77483.0
0.0394572839140892,"",8.20536756515503,"",0.03552398830652237,0.026686981320381165,0.029967674985527992,0.026686981320381165,"","",2.190244197845459,0.029967674985527992,115.0,77483.0
0.0394572839140892,"",8.171462774276733,"",0.043378863483667374,0.03343569487333298,0.029967674985527992,0.03343569487333298,"","",2.067260980606079,0.029967674985527992,116.0,77483.0
0.0394572839140892,"",8.27807331085205,"",0.03863728046417236,0.029670387506484985,0.029967674985527992,0.029670387506484985,"","",2.346851110458374,0.029967674985527992,117.0,77483.0
0.0394572839140892,"",8.12563419342041,"",0.04129248484969139,0.03151090070605278,0.029967674985527992,0.03151090070605278,"","",2.4007561206817627,0.029967674985527992,118.0,77483.0
0.0394572839140892,"",8.178741216659546,"",0.04298101365566254,0.0329541452229023,0.029967674985527992,0.0329541452229023,"","",2.080033540725708,0.029967674985527992,119.0,77483.0
0.0394572839140892,"",8.340075969696045,"",0.04565043747425079,0.0353999063372612,0.029967674985527992,0.0353999063372612,"","",2.2115492820739746,0.029967674985527992,120.0,77483.0
0.0394572839140892,"",8.212144374847412,"",0.03949018567800522,0.029754143208265305,0.029967674985527992,0.029754143208265305,"","",2.076272487640381,0.029967674985527992,121.0,77483.0
0.0394572839140892,"",8.245907068252563,"",0.03782636672258377,0.02863055281341076,0.029967674985527992,0.02863055281341076,"","",2.1460392475128174,0.029967674985527992,122.0,77483.0
0.0394572839140892,"",8.28297734260559,"",0.0372493639588356,0.027970371767878532,0.029967674985527992,0.027970371767878532,"","",2.1291427612304688,0.029967674985527992,123.0,77483.0
0.0394572839140892,"",8.137744903564453,"",0.037241581827402115,0.028353925794363022,0.029967674985527992,0.028353925794363022,"","",2.26340389251709,0.029967674985527992,124.0,77483.0
0.0394572839140892,"",8.16985535621643,"",0.039789728820323944,0.030789494514465332,0.029967674985527992,0.030789494514465332,"","",2.278127431869507,0.029967674985527992,125.0,77483.0
0.0394572839140892,"",8.324926853179932,"",0.04238150268793106,0.03212332725524902,0.029967674985527992,0.03212332725524902,"","",2.1878111362457275,0.029967674985527992,126.0,77483.0
0.0394572839140892,"",8.195282220840454,"",0.04070085659623146,0.030971067026257515,0.029967674985527992,0.030971067026257515,"","",2.290987014770508,0.029967674985527992,127.0,77483.0
0.0394572839140892,"",8.206916570663452,"",0.036669131368398666,0.027519354596734047,0.029967674985527992,0.027519354596734047,"","",2.2583746910095215,0.029967674985527992,128.0,77483.0
0.0394572839140892,"",8.348386526107788,"",0.04107191041111946,0.03141292557120323,0.029967674985527992,0.03141292557120323,"","",2.0469906330108643,0.029967674985527992,129.0,77483.0
0.0394572839140892,"",8.186424255371094,"",0.03916637971997261,0.029686952009797096,0.029967674985527992,0.029686952009797096,"","",2.3873116970062256,0.029967674985527992,130.0,77483.0
0.0394572839140892,"",8.131327629089355,"",0.03512075915932655,0.0266130194067955,0.029967674985527992,0.0266130194067955,"","",2.4215030670166016,0.029967674985527992,131.0,77483.0
0.0394572839140892,"",8.318795680999756,"",0.04230833426117897,0.03209541738033295,0.029967674985527992,0.03209541738033295,"","",1.981276512145996,0.029967674985527992,132.0,77483.0
0.0394572839140892,"",8.162998676300049,"",0.04322738200426102,0.03308316320180893,0.029967674985527992,0.03308316320180893,"","",2.267954111099243,0.029967674985527992,133.0,77483.0
0.0394572839140892,"",8.15410828590393,"",0.03925701230764389,0.029801929369568825,0.029967674985527992,0.029801929369568825,"","",2.2681102752685547,0.029967674985527992,134.0,77483.0
0.0394572839140892,"",8.270983219146729,"",0.0443829707801342,0.03418122977018356,0.029967674985527992,0.03418122977018356,"","",2.1835737228393555,0.029967674985527992,135.0,77483.0
0.0394572839140892,"",8.192733526229858,"",0.04540000855922699,0.03525565192103386,0.029967674985527992,0.03525565192103386,"","",1.9841887950897217,0.029967674985527992,136.0,77483.0
0.0394572839140892,"",8.37710952758789,"",0.03672826290130615,0.027903331443667412,0.029967674985527992,0.027903331443667412,"","",2.2438747882843018,0.029967674985527992,137.0,77483.0
0.0394572839140892,"",8.287245273590088,"",0.038111601024866104,0.028898563235998154,0.029967674985527992,0.028898559510707855,"","",2.3002328872680664,0.029967674985527992,138.0,77483.0
0.0394572839140892,"",8.186614990234375,"",0.04252589866518974,0.032618895173072815,0.029967674985527992,0.032618895173072815,"","",2.206270217895508,0.029967674985527992,139.0,77483.0
0.0394572839140892,"",8.209200859069824,"",0.03881499916315079,0.02939034067094326,0.029967674985527992,0.02939034067094326,"","",2.1382923126220703,0.029967674985527992,140.0,77483.0
0.0394572839140892,"",8.31039047241211,"",0.037149831652641296,0.028157541528344154,0.029967674985527992,0.028157541528344154,"","",2.2387359142303467,0.029967674985527992,141.0,77483.0
0.0394572839140892,"",8.175650596618652,"",0.03660500422120094,0.027589652687311172,0.029967674985527992,0.027589652687311172,"","",2.2453110218048096,0.029967674985527992,142.0,77483.0
0.0394572839140892,"",8.103143453598022,"",0.03621122986078262,0.027439968660473824,0.029967674985527992,0.027439968660473824,"","",2.3096067905426025,0.029967674985527992,143.0,77483.0
0.0394572839140892,"",8.317045211791992,"",0.038076095283031464,0.028864217922091484,0.029967674985527992,0.028864217922091484,"","",2.17500376701355,0.029967674985527992,144.0,77483.0
0.0394572839140892,"",8.183632135391235,"",0.0395975261926651,0.030117254704236984,0.029967674985527992,0.030117254704236984,"","",2.1823089122772217,0.029967674985527992,145.0,77483.0
0.0394572839140892,"",8.097908735275269,"",0.04293080046772957,0.03295133262872696,0.029967674985527992,0.03295133262872696,"","",2.203070878982544,0.029967674985527992,146.0,77483.0
0.0394572839140892,"",8.343035697937012,"",0.04121272638440132,0.031274355947971344,0.029967674985527992,0.031274355947971344,"","",2.173884630203247,0.029967674985527992,147.0,77483.0
0.0394572839140892,"",8.174038171768188,"",0.039463967084884644,0.02962891384959221,0.029967674985527992,0.02962891384959221,"","",2.22135329246521,0.029967674985527992,148.0,77483.0
0.0394572839140892,"",8.162812232971191,"",0.040200792253017426,0.030333517119288445,0.029967674985527992,0.030333517119288445,"","",1.982844352722168,0.029967674985527992,149.0,77483.0
0.0394572839140892,"",8.241348266601562,"",0.03851459175348282,0.028408201411366463,0.029967674985527992,0.028408201411366463,"","",2.231884241104126,0.029967674985527992,150.0,77483.0
0.0394572839140892,"",8.43893837928772,"",0.04241549223661423,0.03223324567079544,0.029967674985527992,0.03223324567079544,"","",2.3076837062835693,0.029967674985527992,151.0,77483.0
0.0394572839140892,"",8.229047060012817,"",0.039576832205057144,0.029597830027341843,0.029967674985527992,0.029597830027341843,"","",2.3236587047576904,0.029967674985527992,152.0,77483.0
0.0394572839140892,"",8.263122320175171,"",0.03955531120300293,0.029717976227402687,0.029967674985527992,0.029717976227402687,"","",2.343310594558716,0.029967674985527992,153.0,77483.0
0.0394572839140892,"",9.083814859390259,"",0.04005406051874161,0.030591381713747978,0.029967674985527992,0.030591381713747978,"","",2.161508321762085,0.029967674985527992,154.0,77483.0
0.0394572839140892,"",8.978421449661255,"",0.03854313865303993,0.02957429736852646,0.029967674985527992,0.02957429736852646,"","",2.27805495262146,0.029967674985527992,155.0,77483.0
0.0394572839140892,"",8.997761249542236,"",0.04271373525261879,0.03299630433320999,0.029967674985527992,0.03299630433320999,"","",2.5329179763793945,0.029967674985527992,156.0,77483.0
0.0394572839140892,"",8.98658037185669,"",0.04598039388656616,0.03602807968854904,0.029967674985527992,0.03602807968854904,"","",2.24904465675354,0.029967674985527992,157.0,77483.0
0.0394572839140892,"",8.569964408874512,"",0.03727872297167778,0.028270628303289413,0.029967674985527992,0.028270628303289413,"","",2.4311270713806152,0.029967674985527992,158.0,77483.0
