"validation/eval/mean_squared_error","round_num","eval/loss","mean_squared_error","stat/num_examples","eval/mean_squared_error","round_time_in_seconds","validation/eval/loss","validation/eval/mean_absolute_error","validation/stat/num_examples","mean_absolute_error","eval/mean_absolute_error","loss","validation/validation_time_in_seconds"
0.029122525826096535,56.0,"",0.029108259826898575,"","",20.96080780029297,0.029122525826096535,0.038612160831689835,77483.0,0.03854071721434593,"",0.029108259826898575,8.71509575843811
0.029122525826096535,57.0,"",0.029424495995044708,"","",20.468305110931396,0.029122525826096535,0.038612160831689835,77483.0,0.038934119045734406,"",0.029424499720335007,8.75535798072815
0.029122525826096535,58.0,"",0.029623031616210938,"","",24.32986354827881,0.029122525826096535,0.038612160831689835,77483.0,0.03910908102989197,"",0.029623031616210938,8.683474779129028
0.029122525826096535,59.0,"",0.0298125259578228,"","",21.004805088043213,0.029122525826096535,0.038612160831689835,77483.0,0.03948741778731346,"",0.0298125259578228,8.74388337135315
0.029122525826096535,60.0,"",0.028462495654821396,"","",20.838300943374634,0.029122525826096535,0.038612160831689835,77483.0,0.03788517415523529,"",0.028462495654821396,8.769670248031616
0.029122525826096535,61.0,"",0.02918669581413269,"","",21.38240647315979,0.029122525826096535,0.038612160831689835,77483.0,0.038573287427425385,"",0.02918669581413269,8.825753927230835
0.029122525826096535,62.0,"",0.02931760437786579,"","",20.476744890213013,0.029122525826096535,0.038612160831689835,77483.0,0.03878232464194298,"",0.02931760437786579,8.737076044082642
0.029122525826096535,63.0,"",0.028937460854649544,"","",21.084112882614136,0.029122525826096535,0.038612160831689835,77483.0,0.03824229910969734,"",0.028937460854649544,8.684480905532837
0.029122525826096535,64.0,"",0.029778894037008286,"","",23.998305320739746,0.029122525826096535,0.038612160831689835,77483.0,0.03947369009256363,"",0.029778897762298584,8.833244323730469
0.029122525826096535,65.0,"",0.029698872938752174,"","",20.650191068649292,0.029122525826096535,0.038612160831689835,77483.0,0.03930116817355156,"",0.029698872938752174,8.745374917984009
0.029122525826096535,66.0,"",0.028945188969373703,"","",25.805789947509766,0.029122525826096535,0.038612160831689835,77483.0,0.03841512277722359,"",0.028945188969373703,8.638306140899658
0.029122525826096535,67.0,"",0.02824019454419613,"","",21.17835307121277,0.029122525826096535,0.038612160831689835,77483.0,0.037491485476493835,"",0.028240196406841278,8.796266794204712
0.029122525826096535,68.0,"",0.029162926599383354,"","",21.78341031074524,0.029122525826096535,0.038612160831689835,77483.0,0.038741983473300934,"",0.029162926599383354,8.778491258621216
0.029122525826096535,69.0,"",0.029952850192785263,"","",20.74391198158264,0.029122525826096535,0.038612160831689835,77483.0,0.03967486321926117,"",0.029952850192785263,8.764818668365479
0.029122525826096535,70.0,"",0.0293924231082201,"","",21.271559953689575,0.029122525826096535,0.038612160831689835,77483.0,0.038924410939216614,"",0.0293924231082201,8.7769615650177
0.029122525826096535,71.0,"",0.029195623472332954,"","",21.74924874305725,0.029122525826096535,0.038612160831689835,77483.0,0.03876075893640518,"",0.029195623472332954,8.88468599319458
0.029122525826096535,72.0,"",0.028146101161837578,"","",21.19243812561035,0.029122525826096535,0.038612160831689835,77483.0,0.03747010976076126,"",0.028146101161837578,8.74384355545044
0.029122525826096535,73.0,"",0.02886544167995453,"","",20.16755509376526,0.029122525826096535,0.038612160831689835,77483.0,0.03835046663880348,"",0.02886544167995453,8.608755350112915
0.029122525826096535,74.0,"",0.029842941090464592,"","",20.66597056388855,0.029122525826096535,0.038612160831689835,77483.0,0.03954601287841797,"",0.029842941090464592,8.657725095748901
0.029122525826096535,75.0,"",0.030653320252895355,"","",21.611238479614258,0.029122525826096535,0.038612160831689835,77483.0,0.040269605815410614,"",0.030653320252895355,8.581536293029785
0.029122525826096535,76.0,"",0.030178364366292953,"","",23.81538200378418,0.029122525826096535,0.038612160831689835,77483.0,0.039813484996557236,"",0.030178364366292953,8.573536396026611
0.029122525826096535,77.0,"",0.02905935049057007,"","",20.48952078819275,0.029122525826096535,0.038612160831689835,77483.0,0.03859231248497963,"",0.02905935049057007,8.593705892562866
0.029122525826096535,78.0,"",0.029621794819831848,"","",21.27142357826233,0.029122525826096535,0.038612160831689835,77483.0,0.03918192908167839,"",0.029621794819831848,8.598175764083862
0.029122525826096535,79.0,"",0.028454937040805817,"","",21.272279262542725,0.029122525826096535,0.038612160831689835,77483.0,0.03769857808947563,"",0.028454937040805817,8.725514650344849
0.029122525826096535,80.0,"",0.02885383926331997,"","",22.69289541244507,0.029122525826096535,0.038612160831689835,77483.0,0.038361404091119766,"",0.02885383926331997,8.654930114746094
0.029122525826096535,81.0,"",0.02970912493765354,"","",21.720797061920166,0.029122525826096535,0.038612160831689835,77483.0,0.03940676525235176,"",0.02970912493765354,8.792171716690063
0.029122525826096535,82.0,"",0.02883291058242321,"","",20.675763845443726,0.029122525826096535,0.038612160831689835,77483.0,0.038207489997148514,"",0.02883291058242321,8.7010178565979
0.029122525826096535,83.0,"",0.028187764808535576,"","",21.85979986190796,0.029122525826096535,0.038612160831689835,77483.0,0.037570688873529434,"",0.028187764808535576,8.642717361450195
0.029122525826096535,84.0,"",0.028060339391231537,"","",20.949430465698242,0.029122525826096535,0.038612160831689835,77483.0,0.037291206419467926,"",0.028060339391231537,8.711024522781372
0.029122525826096535,85.0,"",0.02904202975332737,"","",21.565315008163452,0.029122525826096535,0.038612160831689835,77483.0,0.03864315524697304,"",0.02904202975332737,8.713929176330566
0.029122525826096535,86.0,"",0.028005650267004967,"","",21.231106519699097,0.029122525826096535,0.038612160831689835,77483.0,0.03726084530353546,"",0.028005650267004967,8.628631591796875
0.029122525826096535,87.0,"",0.02911345288157463,"","",21.52529287338257,0.029122525826096535,0.038612160831689835,77483.0,0.03865661099553108,"",0.02911345288157463,8.553679466247559
0.029122525826096535,88.0,"",0.02943545952439308,"","",21.794600009918213,0.029122525826096535,0.038612160831689835,77483.0,0.038921501487493515,"",0.02943545952439308,8.726604700088501
0.029122525826096535,89.0,"",0.028672629967331886,"","",20.884347438812256,0.029122525826096535,0.038612160831689835,77483.0,0.03812675178050995,"",0.028672629967331886,8.648033380508423
0.029122525826096535,90.0,"",0.029591666534543037,"","",22.54735803604126,0.029122525826096535,0.038612160831689835,77483.0,0.03909716010093689,"",0.029591666534543037,8.55257272720337
0.029122525826096535,91.0,"",0.02875460684299469,"","",21.005133867263794,0.029122525826096535,0.038612160831689835,77483.0,0.038054704666137695,"",0.02875460684299469,8.769575595855713
0.029122525826096535,92.0,"",0.02975601702928543,"","",20.309300661087036,0.029122525826096535,0.038612160831689835,77483.0,0.03940481320023537,"",0.02975601702928543,8.682762145996094
0.029122525826096535,93.0,"",0.030328718945384026,"","",20.47865128517151,0.029122525826096535,0.038612160831689835,77483.0,0.03989653289318085,"",0.030328718945384026,8.576789140701294
0.029122525826096535,94.0,"",0.029857099056243896,"","",21.943300485610962,0.029122525826096535,0.038612160831689835,77483.0,0.03931448981165886,"",0.029857099056243896,8.59413766860962
0.029122525826096535,95.0,"",0.028663739562034607,"","",21.491280555725098,0.029122525826096535,0.038612160831689835,77483.0,0.0382392443716526,"",0.028663739562034607,8.686741828918457
0.029122525826096535,96.0,"",0.03000410832464695,"","",23.44305396080017,0.029122525826096535,0.038612160831689835,77483.0,0.03979877382516861,"",0.03000410832464695,8.6605806350708
0.029122525826096535,97.0,"",0.030322380363941193,"","",24.072920560836792,0.029122525826096535,0.038612160831689835,77483.0,0.04020300880074501,"",0.030322380363941193,8.713391304016113
0.029122525826096535,98.0,"",0.028995627537369728,"","",20.586045503616333,0.029122525826096535,0.038612160831689835,77483.0,0.038531284779310226,"",0.028995627537369728,8.58724331855774
0.029122525826096535,99.0,"",0.02854171022772789,"","",22.07352328300476,0.029122525826096535,0.038612160831689835,77483.0,0.03773749619722366,"",0.02854171022772789,8.678170204162598
0.029122525826096535,100.0,"",0.029926985502243042,"","",20.804523468017578,0.029122525826096535,0.038612160831689835,77483.0,0.03972463309764862,"",0.029926985502243042,8.663951873779297
0.029122525826096535,101.0,"",0.028750482946634293,"","",21.94399857521057,0.029122525826096535,0.038612160831689835,77483.0,0.03817252442240715,"",0.028750482946634293,8.9112868309021
0.029122525826096535,102.0,"",0.028949089348316193,"","",21.64054560661316,0.029122525826096535,0.038612160831689835,77483.0,0.03842983767390251,"",0.028949089348316193,8.67651081085205
0.029122525826096535,103.0,"",0.02945641055703163,"","",20.345836400985718,0.029122525826096535,0.038612160831689835,77483.0,0.03879097104072571,"",0.02945641055703163,8.659200668334961
0.029122525826096535,104.0,"",0.028446845710277557,"","",21.512298107147217,0.029122525826096535,0.038612160831689835,77483.0,0.03792855516076088,"",0.028446845710277557,8.67156982421875
0.029122525826096535,105.0,"",0.028164833784103394,"","",21.555623531341553,0.029122525826096535,0.038612160831689835,77483.0,0.03747137635946274,"",0.028164833784103394,8.58390760421753
0.029122525826096535,106.0,"",0.028452550992369652,"","",21.579915046691895,0.029122525826096535,0.038612160831689835,77483.0,0.037788547575473785,"",0.028452550992369652,8.660684823989868
0.029122525826096535,107.0,"",0.029988247901201248,"","",20.666882753372192,0.029122525826096535,0.038612160831689835,77483.0,0.0396554097533226,"",0.029988247901201248,8.787570476531982
0.029122525826096535,108.0,"",0.028884384781122208,"","",22.257912635803223,0.029122525826096535,0.038612160831689835,77483.0,0.03835763782262802,"",0.028884384781122208,8.787716150283813
