"round_num","sparse_categorical_accuracy","validation/validation_time_in_seconds","loss","train_steps_per_hour","train_step_time_in_seconds","validation/sparse_categorical_accuracy","validation/loss"
128,0.4589637815952301,178.3692123889923,2.282118320465088,112.75442253894498,31.927794218063354,0.5127576589584351,2.1421642303466797
129,0.5035884976387024,172.03857278823853,2.203211784362793,155.39433956444677,23.16686701774597,0.5167198181152344,2.1195714473724365
130,0.46870341897010803,177.40844631195068,2.2202017307281494,94.49303795163974,38.098044872283936,0.5217531323432922,2.0931034088134766
131,0.4541265070438385,173.3106451034546,2.2989108562469482,120.20977387545565,29.94764804840088,0.5283352732658386,2.0654332637786865
132,0.5285904407501221,173.8298807144165,2.046440362930298,125.21728538709635,28.75002431869507,0.5358078479766846,2.0343987941741943
133,0.5108920931816101,174.7975037097931,2.0745339393615723,93.81682727247326,38.37264704704285,0.5420544147491455,2.0055932998657227
134,0.4980601370334625,169.29385566711426,2.124619483947754,110.31755196190957,32.63306641578674,0.5464553236961365,1.9775954484939575
135,0.5022172927856445,175.88205933570862,2.148808479309082,118.65508522824385,30.34003973007202,0.5496560335159302,1.9527662992477417
136,0.5741849541664124,165.28832173347473,1.9629908800125122,127.89271911422298,28.148592233657837,0.5519016981124878,1.932240605354309
137,0.4865671694278717,177.81747817993164,2.2047476768493652,123.31546475973957,29.193418741226196,0.5545345544815063,1.9133658409118652
138,0.4911268949508667,172.27998518943787,2.1418349742889404,115.92757661984942,31.053870916366577,0.5569092631340027,1.895205020904541
139,0.5004873275756836,181.84961080551147,2.0928094387054443,125.30854028870031,28.729087352752686,0.5599421858787537,1.8766225576400757
140,0.5349206328392029,174.37633395195007,2.0033059120178223,139.1496351102541,25.871429681777954,0.5629363656044006,1.8583179712295532
141,0.5152671933174133,178.5104603767395,2.015787124633789,115.23064066710795,31.241690397262573,0.5666404366493225,1.8390874862670898
142,0.5262650847434998,180.47685432434082,1.9555374383926392,129.88787359239842,27.71621322631836,0.5709510445594788,1.8188211917877197
143,0.5572481751441956,171.9102165699005,1.8799382448196411,102.99912175642602,34.951754331588745,0.5751713514328003,1.7963184118270874
144,0.526943027973175,175.4339575767517,2.0163638591766357,124.32937003591165,28.95534658432007,0.5798562169075012,1.7735660076141357
145,0.5343734622001648,177.01825785636902,1.9970647096633911,119.1505292847679,30.213881731033325,0.584257185459137,1.7521013021469116
146,0.5143011212348938,179.23684668540955,2.066829204559326,152.48192023942926,23.60935640335083,0.5887355804443359,1.732472538948059
147,0.5232668519020081,173.20541071891785,1.9319361448287964,125.77709125805869,28.622064352035522,0.5922847390174866,1.7135226726531982
148,0.5261893272399902,177.27767825126648,1.9776049852371216,118.38612790518995,30.408968210220337,0.5958468317985535,1.6973870992660522
149,0.5522695779800415,165.7144706249237,1.9712599515914917,130.3342965676859,27.62127923965454,0.5990733504295349,1.6814953088760376
150,0.577049195766449,175.03722858428955,1.7738937139511108,110.09726733880213,32.69835925102234,0.6012415885925293,1.6651782989501953
151,0.5568973422050476,165.5070309638977,1.8677659034729004,101.23694095273696,35.560142040252686,0.6033323407173157,1.6506117582321167
152,0.5494880676269531,181.849262714386,1.884892463684082,109.47553820592934,32.884058475494385,0.6056941747665405,1.636167049407959
153,0.5833333134651184,171.34202766418457,1.8019527196884155,103.32601781160689,34.8411762714386,0.6078623533248901,1.621030330657959
154,0.5820556282997131,173.49791741371155,1.773983120918274,119.59944219486995,30.10047483444214,0.6093853116035461,1.605816125869751
155,0.562987744808197,174.11803889274597,1.9087183475494385,128.20966143602413,28.079007148742676,0.6106371879577637,1.591528058052063
156,0.5740740895271301,176.13140511512756,1.7290661334991455,108.96516996454781,33.03807997703552,0.6121342778205872,1.578050136566162
157,0.5246105790138245,171.99443864822388,1.9723020792007446,142.52330326956857,25.259027242660522,0.613218367099762,1.5679022073745728
158,0.583001971244812,163.98748421669006,1.7570788860321045,108.98003548090159,33.033573389053345,0.6154511570930481,1.5558546781539917
159,0.5963076949119568,171.68878078460693,1.7036415338516235,122.52402523011574,29.38199257850647,0.6172837615013123,1.5459567308425903
160,0.5766763687133789,177.48267817497253,1.8124010562896729,118.67641344411426,30.33458709716797,0.6195165514945984,1.5362449884414673
161,0.5776727795600891,177.64504766464233,1.7768528461456299,123.9632316355828,29.04086923599243,0.6210523843765259,1.5279035568237305
162,0.6084070801734924,180.24656653404236,1.6882960796356201,118.7208496156044,30.323233127593994,0.6231173276901245,1.5189212560653687
163,0.6141119003295898,176.49859237670898,1.5852298736572266,104.05562523113096,34.596880197525024,0.6249758005142212,1.5071227550506592
164,0.6098165512084961,176.67940831184387,1.634504795074463,102.90444925623285,34.98391008377075,0.6275957226753235,1.493922233581543
165,0.6133919954299927,174.86831045150757,1.564246654510498,128.3722425909222,28.043445587158203,0.6312610507011414,1.4783958196640015
166,0.5646571516990662,170.22241926193237,1.786618947982788,111.80591442732963,32.19865441322327,0.6362169981002808,1.458763599395752
167,0.6001904010772705,176.87482142448425,1.6342823505401611,111.28581653100767,32.349135875701904,0.640527606010437,1.440593957901001
168,0.5943000912666321,171.85344576835632,1.580479383468628,103.55127265037912,34.76538634300232,0.6441155076026917,1.4229286909103394
169,0.6742121577262878,164.63809514045715,1.3668278455734253,93.55343629343199,38.48068165779114,0.6473549008369446,1.4068323373794556
170,0.6171960830688477,175.2544186115265,1.6270017623901367,115.39565546793301,31.197015047073364,0.6489294171333313,1.3948193788528442
171,0.5696269273757935,176.29405212402344,1.7153658866882324,113.75861348227703,31.645955324172974,0.6494198441505432,1.385261058807373
172,0.6342182755470276,185.5144329071045,1.5289537906646729,144.38464117097226,24.93339991569519,0.6499748229980469,1.3769158124923706
173,0.6051206588745117,171.62048506736755,1.58269464969635,116.9573349986963,30.780455112457275,0.65062016248703,1.3696153163909912
174,0.6563079953193665,175.09925413131714,1.3932846784591675,118.7808345410248,30.30791974067688,0.6502200365066528,1.3639227151870728
