"validation/stat/num_examples","loss","eval/sparse_categorical_accuracy","sparse_categorical_accuracy","stat/num_examples","eval/loss","validation/validation_time_in_seconds","validation/eval/sparse_categorical_accuracy","validation/eval/loss","round_time_in_seconds","round_num"
77483.0,1.2328476905822754,"",0.6809297204017639,"","",142.5744776725769,0.7094975709915161,1.0069576501846313,17.57185387611389,62.0
77483.0,1.35969877243042,"",0.6333922147750854,"","",162.3224585056305,0.7051998376846313,1.0211671590805054,20.904349088668823,63.0
77483.0,1.2402693033218384,"",0.6651538014411926,"","",139.33262753486633,0.7238361835479736,0.956059992313385,21.678056240081787,64.0
77483.0,1.100759506225586,"",0.7098020315170288,"","",140.26595783233643,0.7252816557884216,0.9477574825286865,19.07340908050537,65.0
77483.0,1.1669994592666626,"",0.6895268559455872,"","",136.76911449432373,0.7146212458610535,0.9928032755851746,20.277777671813965,66.0
77483.0,1.2257767915725708,"",0.6644364595413208,"","",156.43855500221252,0.7300569415092468,0.9504145979881287,14.414285659790039,67.0
77483.0,1.067943811416626,"",0.7161622047424316,"","",156.4282410144806,0.7333995699882507,0.9256199598312378,21.26267123222351,68.0
77483.0,1.183256983757019,"",0.6775510311126709,"","",139.52931928634644,0.7240169048309326,0.9512147903442383,15.632693767547607,69.0
77483.0,0.982552707195282,"",0.7339611649513245,"","",143.2326476573944,0.7344062328338623,0.9144880175590515,18.5997793674469,70.0
77483.0,1.1318824291229248,"",0.7105985879898071,"","",141.05948948860168,0.741840124130249,0.8844872713088989,17.17655324935913,71.0
77483.0,1.086540937423706,"",0.7047461271286011,"","",165.55600261688232,0.7424596548080444,0.898639440536499,20.43906283378601,72.0
77483.0,1.1714019775390625,"",0.6941115260124207,"","",134.3558337688446,0.7447827458381653,0.8908496499061584,14.224944114685059,73.0
77483.0,1.167797565460205,"",0.681216299533844,"","",137.87452816963196,0.7322509288787842,0.8991041779518127,17.935498476028442,74.0
77483.0,0.965293824672699,"",0.7338663339614868,"","",141.05403542518616,0.7438535094261169,0.8818985819816589,20.749354124069214,75.0
77483.0,1.0682141780853271,"",0.7070165872573853,"","",160.87070870399475,0.7442665100097656,0.8801233172416687,20.977850198745728,76.0
77483.0,0.9559471607208252,"",0.7379649877548218,"","",138.00917267799377,0.7508872747421265,0.8560786247253418,22.39833664894104,77.0
77483.0,0.9844159483909607,"",0.7341211438179016,"","",151.38612031936646,0.7363550662994385,0.8942692279815674,18.50242829322815,78.0
77483.0,1.079845666885376,"",0.7110609412193298,"","",142.30122923851013,0.7488868236541748,0.8549432754516602,18.20733904838562,79.0
77483.0,1.1382075548171997,"",0.6842549443244934,"","",157.36405277252197,0.7459313869476318,0.8506993055343628,16.077714443206787,80.0
77483.0,0.9880059957504272,"",0.7373090386390686,"","",152.84165501594543,0.7506808042526245,0.8402434587478638,21.060325622558594,81.0
77483.0,0.9742985963821411,"",0.7362334728240967,"","",150.64685654640198,0.7533136010169983,0.8393989205360413,20.646254062652588,82.0
77483.0,1.004525899887085,"",0.7248104214668274,"","",129.4996440410614,0.7516358494758606,0.8385136723518372,16.312731504440308,83.0
77483.0,1.1300365924835205,"",0.6980249285697937,"","",146.01288318634033,0.7590309977531433,0.8163760304450989,13.305384159088135,84.0
77483.0,0.956183910369873,"",0.7281665802001953,"","",155.6915249824524,0.761070191860199,0.8253399729728699,19.039371252059937,85.0
77483.0,0.969155490398407,"",0.7200424075126648,"","",132.95380210876465,0.7568628191947937,0.8255434036254883,13.047821760177612,86.0
77483.0,0.9495792984962463,"",0.7349823117256165,"","",144.8546919822693,0.7613670229911804,0.8047462701797485,16.54021120071411,87.0
77483.0,1.0597294569015503,"",0.7031528949737549,"","",136.94892287254333,0.7478672862052917,0.8389748334884644,12.65888237953186,88.0
77483.0,0.8406506180763245,"",0.7698653936386108,"","",155.61170721054077,0.7464218139648438,0.8170611262321472,20.77062463760376,89.0
77483.0,0.8515741229057312,"",0.7523077130317688,"","",143.68547940254211,0.7345224022865295,0.8814096450805664,22.183547973632812,90.0
77483.0,0.9080157279968262,"",0.7537485361099243,"","",146.03460812568665,0.7609152793884277,0.8057959079742432,17.48218297958374,91.0
77483.0,0.8844327330589294,"",0.7562630772590637,"","",146.35570430755615,0.7624253034591675,0.8002154231071472,16.260703563690186,92.0
77483.0,0.8193897008895874,"",0.7657800912857056,"","",159.11202001571655,0.7535071969032288,0.8117533922195435,17.57105565071106,93.0
77483.0,0.8996616005897522,"",0.7428700923919678,"","",152.50593948364258,0.7578307390213013,0.7999340295791626,23.333250284194946,94.0
77483.0,0.8409562706947327,"",0.7493723630905151,"","",148.29331851005554,0.7540234923362732,0.8038535714149475,20.06220531463623,95.0
77483.0,0.9593220949172974,"",0.747773289680481,"","",139.63447308540344,0.7513132095336914,0.8122178912162781,16.855963230133057,96.0
77483.0,1.035321593284607,"",0.7097808718681335,"","",161.20449328422546,0.7562562227249146,0.8010320663452148,16.003940105438232,97.0
77483.0,0.9137320518493652,"",0.7434343695640564,"","",156.96946549415588,0.7666584849357605,0.7719455361366272,20.924978733062744,98.0
77483.0,1.0073068141937256,"",0.7122774124145508,"","",142.80257034301758,0.7654324173927307,0.7627086639404297,14.887235879898071,99.0
77483.0,0.9410111904144287,"",0.7325383424758911,"","",141.35363912582397,0.7710336446762085,0.7543918490409851,19.01548480987549,100.0
77483.0,0.9749982357025146,"",0.7393674850463867,"","",144.23796033859253,0.767807126045227,0.7712053656578064,15.890666246414185,101.0
77483.0,0.9463313221931458,"",0.731576144695282,"","",151.21670269966125,0.7715628147125244,0.7587901949882507,17.373266220092773,102.0
77483.0,0.8910409808158875,"",0.7505102157592773,"","",139.32790184020996,0.7699753642082214,0.7581847310066223,20.48872709274292,103.0
77483.0,0.9778814911842346,"",0.7308132648468018,"","",133.8460500240326,0.7719886898994446,0.7503347992897034,17.705835342407227,104.0
77483.0,1.0921117067337036,"",0.7106955051422119,"","",143.0189723968506,0.7698333859443665,0.7636093497276306,12.594428777694702,105.0
77483.0,0.9116044640541077,"",0.732876718044281,"","",159.5592029094696,0.7742730379104614,0.7361139059066772,18.89654517173767,106.0
77483.0,1.0093575716018677,"",0.7241610884666443,"","",150.78304362297058,0.7397493720054626,0.8495920896530151,16.754822254180908,107.0
77483.0,1.0519306659698486,"",0.711737871170044,"","",146.42282032966614,0.7692397236824036,0.7434845566749573,22.974485158920288,108.0
77483.0,0.9013974070549011,"",0.7459926009178162,"","",144.5110046863556,0.7629286646842957,0.7585921287536621,15.641380310058594,109.0
77483.0,1.0006885528564453,"",0.7254053950309753,"","",141.57123470306396,0.7742214202880859,0.7360231876373291,17.17727303504944,110.0
77483.0,0.8823195695877075,"",0.7589239478111267,"","",151.67316365242004,0.7731115221977234,0.7382584810256958,19.325690746307373,111.0
77483.0,1.0191956758499146,"",0.7072115540504456,"","",145.37081623077393,0.7587857842445374,0.7593398690223694,15.970897197723389,112.0
77483.0,0.9071409106254578,"",0.742090106010437,"","",144.39960408210754,0.7695494294166565,0.7315815091133118,15.60824465751648,113.0
77483.0,0.7677097320556641,"",0.7879858613014221,"","",147.10979056358337,0.7613024711608887,0.7520835399627686,19.205631494522095,114.0
77483.0,0.946092426776886,"",0.7268862724304199,"","",159.27363443374634,0.7677038908004761,0.7408122420310974,19.913445472717285,115.0
77483.0,0.8658559322357178,"",0.7557522058486938,"","",153.29917645454407,0.7632383704185486,0.778286874294281,23.604232788085938,116.0
77483.0,0.8925392031669617,"",0.7358649969100952,"","",128.21917271614075,0.781423032283783,0.7150387763977051,20.14769959449768,117.0
77483.0,0.9051655530929565,"",0.7462340593338013,"","",137.90507555007935,0.7591601014137268,0.7737552523612976,15.170878887176514,118.0
77483.0,0.8463238477706909,"",0.7683706283569336,"","",148.01153993606567,0.7740407586097717,0.7318575978279114,14.844651460647583,119.0
77483.0,0.8073277473449707,"",0.7799999713897705,"","",157.58726620674133,0.7672134637832642,0.7445006370544434,19.796808004379272,120.0
77483.0,0.7807760238647461,"",0.7834882736206055,"","",141.15932369232178,0.7804163694381714,0.7109033465385437,20.45609402656555,121.0
77483.0,0.940895676612854,"",0.7428737878799438,"","",140.81961607933044,0.7793967723846436,0.7186323404312134,15.63233757019043,122.0
77483.0,0.8571463823318481,"",0.762241542339325,"","",156.86734867095947,0.7755765914916992,0.7354799509048462,15.827519178390503,123.0
77483.0,0.9116154313087463,"",0.7392473220825195,"","",175.03787660598755,0.7875404953956604,0.6988651752471924,22.856881380081177,124.0
77483.0,0.7191624641418457,"",0.7930427193641663,"","",136.20989608764648,0.784275233745575,0.6986492276191711,18.824719190597534,125.0
77483.0,0.7764261364936829,"",0.7739130258560181,"","",143.96653199195862,0.7816424369812012,0.7092477083206177,15.49398159980774,126.0
77483.0,0.8427492380142212,"",0.7614912986755371,"","",146.99581813812256,0.782520055770874,0.700575590133667,16.16010332107544,127.0
77483.0,0.8163057565689087,"",0.7666208148002625,"","",169.19817447662354,0.7823909521102905,0.6910779476165771,21.8838107585907,128.0
77483.0,0.8755024671554565,"",0.7571770548820496,"","",149.40057158470154,0.7851528525352478,0.6914724707603455,22.226754426956177,129.0
77483.0,0.8045414090156555,"",0.7734724283218384,"","",134.596421957016,0.7757185697555542,0.717366635799408,17.230291843414307,130.0
77483.0,0.8404521346092224,"",0.7662337422370911,"","",140.28815031051636,0.7820425033569336,0.6942476630210876,16.991162300109863,131.0
77483.0,0.818051278591156,"",0.7752659320831299,"","",150.82589769363403,0.7779513001441956,0.7226212620735168,16.788451194763184,132.0
77483.0,0.7350466847419739,"",0.7847510576248169,"","",158.97031569480896,0.785269021987915,0.6912174820899963,19.92298150062561,133.0
77483.0,0.7737339735031128,"",0.7749757766723633,"","",135.19394278526306,0.7841333150863647,0.6942346692085266,18.685591459274292,134.0
77483.0,0.8742751479148865,"",0.7566518783569336,"","",142.48304224014282,0.7870371341705322,0.6888949871063232,13.929518699645996,135.0
77483.0,0.7799559831619263,"",0.7777777910232544,"","",152.21899032592773,0.7744924426078796,0.7386419177055359,11.890307664871216,136.0
77483.0,0.9229475855827332,"",0.7452736496925354,"","",158.26430940628052,0.7872565388679504,0.6857607364654541,20.12329387664795,137.0
77483.0,0.8340950012207031,"",0.7599822282791138,"","",135.20840215682983,0.786714494228363,0.6804612874984741,17.11958408355713,138.0
77483.0,0.8408182859420776,"",0.7612085938453674,"","",144.5958857536316,0.7817069292068481,0.6962330341339111,14.246867656707764,139.0
77483.0,0.8010860085487366,"",0.761904776096344,"","",149.36429953575134,0.7903669476509094,0.6720401644706726,15.30133867263794,140.0
77483.0,0.7992923855781555,"",0.7628816962242126,"","",172.1257610321045,0.7874501347541809,0.6735403537750244,19.53199601173401,141.0
77483.0,0.769120991230011,"",0.7715662717819214,"","",132.7439363002777,0.7880309224128723,0.6717190146446228,26.877461433410645,142.0
77483.0,0.7493665814399719,"",0.7818182110786438,"","",138.9198293685913,0.7760798931121826,0.7149940133094788,17.47544264793396,143.0
77483.0,0.8450338244438171,"",0.7647668123245239,"","",143.94149899482727,0.7875146865844727,0.6805709600448608,16.759644508361816,144.0
77483.0,0.8855410218238831,"",0.7591418623924255,"","",165.6370644569397,0.7878115177154541,0.6719338893890381,16.347747564315796,145.0
77483.0,0.9922236204147339,"",0.7215326428413391,"","",163.38789749145508,0.7848173379898071,0.6880201101303101,22.858654499053955,146.0
77483.0,0.785040557384491,"",0.7758784294128418,"","",141.55527520179749,0.7777189612388611,0.6951223015785217,14.222080945968628,147.0
77483.0,0.8851230144500732,"",0.741470456123352,"","",141.82054805755615,0.7782739400863647,0.6918095350265503,15.415907621383667,148.0
77483.0,0.981848955154419,"",0.7303988933563232,"","",154.09180068969727,0.7673683166503906,0.7461882829666138,12.235599994659424,149.0
77483.0,0.7120820879936218,"",0.7878220081329346,"","",171.40838193893433,0.7862756848335266,0.6746038794517517,22.711591243743896,150.0
77483.0,0.7927621006965637,"",0.7649791240692139,"","",142.38091468811035,0.7891537547111511,0.6745859980583191,17.47075128555298,151.0
77483.0,0.8687513470649719,"",0.7423208355903625,"","",140.69055223464966,0.7745957374572754,0.710791826248169,15.507920980453491,152.0
77483.0,0.7918497920036316,"",0.7742537260055542,"","",136.32372856140137,0.7932191491127014,0.659438967704773,15.540944337844849,153.0
77483.0,0.822138786315918,"",0.7654741406440735,"","",177.34062433242798,0.7887923717498779,0.6752627491950989,16.75006866455078,154.0
77483.0,0.9471074342727661,"",0.7430323362350464,"","",151.80209279060364,0.7842881679534912,0.6834917664527893,22.730501413345337,155.0
77483.0,0.7629140615463257,"",0.7759711146354675,"","",138.77006101608276,0.7812036275863647,0.680526614189148,17.209473609924316,156.0
77483.0,0.9389840364456177,"",0.7308411002159119,"","",147.6002655029297,0.7936708927154541,0.660054624080658,15.00440239906311,157.0
77483.0,0.7218959331512451,"",0.7823061347007751,"","",175.87412309646606,0.7934772968292236,0.6534444093704224,15.259676933288574,158.0
77483.0,0.8034272193908691,"",0.7760000228881836,"","",155.97014999389648,0.7935547232627869,0.6616008877754211,27.025418519973755,159.0
77483.0,0.8895828127861023,"",0.7422740459442139,"","",143.8867266178131,0.7955164313316345,0.655855655670166,15.852043151855469,160.0
77483.0,0.847730278968811,"",0.7548729777336121,"","",145.16265201568604,0.7964069247245789,0.649135947227478,13.696640253067017,161.0
77483.0,0.7983513474464417,"",0.7693583965301514,"","",144.25777125358582,0.7947162389755249,0.6537259817123413,14.605520963668823,162.0
77483.0,0.7017709612846375,"",0.7907542586326599,"","",162.88666701316833,0.799697995185852,0.6402991414070129,24.06409502029419,163.0
77483.0,0.7612500190734863,"",0.7843331694602966,"","",120.44366550445557,0.7968844771385193,0.6383949518203735,15.965230703353882,164.0
77483.0,0.7192747592926025,"",0.7913001179695129,"","",140.6312382221222,0.7962262630462646,0.6396811008453369,11.975360870361328,165.0
77483.0,0.8451831936836243,"",0.7611596584320068,"","",153.7128939628601,0.7906250357627869,0.6516393423080444,14.386167049407959,166.0
77483.0,0.7991248369216919,"",0.7762969732284546,"","",170.89382696151733,0.7978524565696716,0.6353920698165894,21.04555630683899,167.0
77483.0,0.7338410019874573,"",0.7766135931015015,"","",141.02438759803772,0.7942903637886047,0.6504417061805725,19.579553842544556,168.0
77483.0,0.6118724346160889,"",0.8086994886398315,"","",139.30104160308838,0.791476845741272,0.659473717212677,15.932801246643066,169.0
77483.0,0.8812586069107056,"",0.7530120611190796,"","",141.7092001438141,0.7972845435142517,0.645727276802063,16.919729948043823,170.0
77483.0,0.8154950737953186,"",0.7635312676429749,"","",181.39762377738953,0.793064296245575,0.6506360173225403,21.407505989074707,171.0
77483.0,0.7751343250274658,"",0.7734513282775879,"","",139.42046403884888,0.798458993434906,0.6416459679603577,20.388270139694214,172.0
77483.0,0.7923083901405334,"",0.7661250829696655,"","",137.43446016311646,0.7977879047393799,0.6368173360824585,16.273984670639038,173.0
77483.0,0.7136711478233337,"",0.7931354641914368,"","",137.4463746547699,0.7946130037307739,0.6526405215263367,17.249797105789185,174.0
77483.0,0.6649643182754517,"",0.8028585314750671,"","",165.67082166671753,0.7908573746681213,0.666527509689331,17.48173236846924,175.0
77483.0,0.7113558053970337,"",0.7930654883384705,"","",160.90496301651,0.7986139059066772,0.6399862170219421,29.944414138793945,176.0
77483.0,0.8284303545951843,"",0.7607864737510681,"","",142.0058023929596,0.7976717352867126,0.6420305371284485,16.127973794937134,177.0
77483.0,0.8720122575759888,"",0.7458286881446838,"","",139.14666271209717,0.7810100317001343,0.6823530793190002,12.123259782791138,178.0
77483.0,0.7116363644599915,"",0.7857142686843872,"","",145.49479985237122,0.7929093837738037,0.6405611038208008,14.586001873016357,179.0
77483.0,0.7513766884803772,"",0.7756966948509216,"","",167.9393961429596,0.7854626178741455,0.6757479906082153,23.818946599960327,180.0
77483.0,0.7659853100776672,"",0.7621592879295349,"","",140.834481716156,0.7977491617202759,0.6393065452575684,18.732436656951904,181.0
77483.0,0.7460021376609802,"",0.7819754481315613,"","",145.9137327671051,0.7989236116409302,0.6364240050315857,16.906352281570435,182.0
77483.0,0.7467235922813416,"",0.7756381630897522,"","",142.4268615245819,0.7905604839324951,0.6520310640335083,17.867915868759155,183.0
77483.0,0.7344431281089783,"",0.7936170101165771,"","",172.81640648841858,0.798355758190155,0.6251408457756042,19.402170181274414,184.0
77483.0,0.8148903846740723,"",0.765500009059906,"","",155.73850965499878,0.7891150116920471,0.6651898622512817,23.33788561820984,185.0
77483.0,0.916939377784729,"",0.7453893423080444,"","",152.20558786392212,0.79849773645401,0.627052903175354,16.516844987869263,186.0
77483.0,0.6600136756896973,"",0.8126773834228516,"","",144.34290504455566,0.7979943752288818,0.6303435564041138,16.29920792579651,187.0
77483.0,0.9024090766906738,"",0.7420474290847778,"","",170.0978808403015,0.7977104783058167,0.6439322829246521,18.362234354019165,188.0
77483.0,0.6319928169250488,"",0.8139418363571167,"","",155.27340650558472,0.7995689511299133,0.6318750381469727,20.481506824493408,189.0
77483.0,0.7402821779251099,"",0.7864752411842346,"","",142.26823449134827,0.798355758190155,0.6327995657920837,15.867487907409668,190.0
77483.0,0.6639819145202637,"",0.8061011433601379,"","",135.42400574684143,0.7933740019798279,0.6510452032089233,16.66424870491028,191.0
77483.0,0.8307170271873474,"",0.7655127644538879,"","",154.11131644248962,0.8042538166046143,0.6192964315414429,14.614044427871704,192.0
77483.0,0.6335160732269287,"",0.8184210658073425,"","",142.64474248886108,0.8034665584564209,0.6198482513427734,23.406328439712524,193.0
77483.0,0.7430683374404907,"",0.7911778688430786,"","",135.99918961524963,0.7951808571815491,0.6391158103942871,11.312404155731201,194.0
77483.0,0.7384305000305176,"",0.7842344641685486,"","",142.92370676994324,0.7974136471748352,0.6340473890304565,13.230837345123291,195.0
77483.0,0.8636371493339539,"",0.7496717572212219,"","",159.10450077056885,0.7889989018440247,0.6558318734169006,15.960941791534424,196.0
77483.0,0.8053935766220093,"",0.7715908885002136,"","",160.69630193710327,0.8004078269004822,0.6347960233688354,23.212316513061523,197.0
77483.0,0.7596914768218994,"",0.7821199297904968,"","",146.62985014915466,0.8026405572891235,0.6186215281486511,22.633981466293335,198.0
77483.0,0.7340753078460693,"",0.7826467752456665,"","",137.3161642551422,0.801569402217865,0.622188150882721,17.239708185195923,199.0
77483.0,0.7833648920059204,"",0.7733333110809326,"","",148.95811414718628,0.7971426248550415,0.6289010643959045,14.603024959564209,200.0
"","",0.7971426248550415,"",77483,0.6289008259773254,"","","","",201
