"round_num","sparse_categorical_accuracy","train_step_time_in_seconds","validation/loss","train_steps_per_hour","validation/sparse_categorical_accuracy","loss","validation/validation_time_in_seconds"
1146,0.8475215435028076,113.3081693649292,0.5020346641540527,31.771760325643925,0.8356413841247559,0.6125591397285461,177.12513899803162
1147,0.9099709391593933,114.01061701774597,0.5003634095191956,31.57600664015048,0.8358736634254456,0.276393860578537,176.0276358127594
1148,0.9108649492263794,104.71913313865662,0.49815061688423157,34.37767189338082,0.8367125988006592,0.2810680568218231,175.65825939178467
1149,0.9247635006904602,104.08399438858032,0.49602559208869934,34.58745046390128,0.8372804522514343,0.23073449730873108,169.59259390830994
1150,0.9284014701843262,115.06061744689941,0.49687546491622925,31.287855739705236,0.8372030258178711,0.2268356829881668,173.44494366645813
1151,0.9160466194152832,98.142249584198,0.49954888224601746,36.68144978592013,0.8365448117256165,0.261059433221817,177.27277374267578
1152,0.9183153510093689,112.36721110343933,0.5038736462593079,32.03781569951069,0.8359510898590088,0.24870052933692932,179.808762550354
1153,0.9060944318771362,141.3853588104248,0.5076788067817688,25.462325309277784,0.8365964293479919,0.28599223494529724,159.97432208061218
1154,0.8952292799949646,111.98470783233643,0.5096835494041443,32.147246438236216,0.8380935192108154,0.33190637826919556,156.7684681415558
1155,0.9142534136772156,91.68408727645874,0.5129325985908508,39.26526518331119,0.8385452032089233,0.2862935960292816,159.8967821598053
1156,0.8406627774238586,105.24627900123596,0.5112729072570801,34.20548483198844,0.8388679027557373,0.5955317616462708,162.91719555854797
1157,0.9207437634468079,91.04930830001831,0.5084667205810547,39.539015366679905,0.8390098214149475,0.25242987275123596,161.15933275222778
1158,0.9122071266174316,118.85192966461182,0.5085575580596924,30.28979007878827,0.8386097550392151,0.27426114678382874,155.79104208946228
1159,0.91634202003479,94.29044580459595,0.5084047913551331,38.17990220833729,0.8382999897003174,0.2526642084121704,166.2685263156891
1160,0.9361070990562439,117.55310583114624,0.5128738284111023,30.624456704453685,0.8374869227409363,0.19341985881328583,156.35265445709229
1161,0.9068096876144409,110.32165050506592,0.5195177793502808,32.63185406961156,0.8374869227409363,0.29467275738716125,155.7764823436737
1162,0.9241974353790283,110.66794204711914,0.5321330428123474,32.529745592153745,0.8365448117256165,0.22857636213302612,159.99973726272583
1163,0.9186147451400757,116.13729977607727,0.5481905937194824,30.997793189105572,0.8354219794273376,0.2512339651584625,162.69817566871643
1164,0.9197771549224854,109.17295718193054,0.5587555766105652,32.97519910540487,0.8341442346572876,0.23776808381080627,163.44152402877808
1165,0.8329309225082397,106.4778037071228,0.5568527579307556,33.80986341437073,0.8341701030731201,0.6074338555335999,159.70180463790894
1166,0.9198333621025085,118.32396578788757,0.5604825019836426,30.424943721490102,0.8341701030731201,0.25539281964302063,162.2615020275116
1167,0.9246203303337097,96.51374983787537,0.5606092214584351,37.30038472287432,0.8342862129211426,0.2380797564983368,161.6716160774231
1168,0.9093220233917236,92.8949294090271,0.5280826091766357,38.75346074217662,0.8373320698738098,0.30034807324409485,163.32516169548035
1169,0.9084048271179199,88.51601004600525,0.5015888214111328,40.67060860661182,0.8400294184684753,0.2863665819168091,160.44534254074097
1170,0.8867647051811218,101.69407534599304,0.4934577941894531,35.400292374474574,0.8401455879211426,0.36138468980789185,160.9157841205597
1171,0.9080436825752258,93.00169110298157,0.4910854399204254,38.70897353913371,0.8387129902839661,0.3032926619052887,166.9972722530365
1172,0.9037859439849854,97.96831750869751,0.4919038712978363,36.74657370409976,0.837551474571228,0.2986997365951538,157.60038542747498
1173,0.9126423597335815,100.97905826568604,0.4954436719417572,35.65095636491319,0.834518551826477,0.28078746795654297,158.98352313041687
1174,0.9134283065795898,99.42600798606873,0.5005978345870972,36.20783005292158,0.8324019312858582,0.28233885765075684,165.08656215667725
1175,0.902065634727478,79.15587878227234,0.5087191462516785,45.47988166365038,0.8274847269058228,0.3151019215583801,164.87970566749573
1176,0.932691216468811,100.97442078590393,0.5170097351074219,35.65259371611628,0.8240517377853394,0.22438596189022064,161.97136330604553
1177,0.912506103515625,105.4494297504425,0.5156612992286682,34.13958717955886,0.8243356347084045,0.27118292450904846,156.58565163612366
1178,0.907336413860321,75.7852520942688,0.5210031270980835,47.50264597024739,0.8221545219421387,0.30146294832229614,160.85394287109375
1179,0.9048094749450684,90.31000852584839,0.5280619859695435,39.86269139781571,0.8190957903862,0.3095044195652008,161.03388810157776
1180,0.9307039380073547,99.66041684150696,0.5293217301368713,36.12266649180478,0.8185537457466125,0.22730988264083862,157.080881357193
1181,0.9082615375518799,100.44379210472107,0.5231496691703796,35.840940734761375,0.8209542632102966,0.29243844747543335,160.78652596473694
1182,0.9138092994689941,101.2670328617096,0.5151985287666321,35.549575200017614,0.8252648711204529,0.267100989818573,164.78608012199402
1183,0.9280118942260742,92.93781161308289,0.5035203695297241,38.73557960442902,0.8328665494918823,0.21755193173885345,150.1728277206421
1184,0.892612636089325,76.2142264842987,0.4949653744697571,47.23527569674482,0.8388420939445496,0.33723750710487366,144.1688084602356
1185,0.9352422952651978,85.37228775024414,0.4990573525428772,42.16825031714937,0.8412554860115051,0.19059543311595917,145.98741245269775
1186,0.9146586060523987,79.25992035865784,0.5162126421928406,45.42018189911995,0.8412038683891296,0.2750340700149536,149.77094960212708
1187,0.9025393128395081,77.43361115455627,0.5420779585838318,46.491438876774794,0.8383387327194214,0.3002735674381256,147.71959042549133
1188,0.9192885160446167,81.08390879631042,0.5649681091308594,44.398451597141204,0.8360930681228638,0.26418355107307434,143.92943811416626
1189,0.9331080913543701,85.58189225196838,0.5808593034744263,42.06497315344415,0.8341313600540161,0.20781652629375458,149.0143620967865
1190,0.9193893074989319,85.68505477905273,0.5806613564491272,42.01432804452247,0.8340926170349121,0.24309098720550537,147.5162377357483
1191,0.8976117372512817,86.71195006370544,0.5470108389854431,41.51676899614362,0.83775794506073,0.3286200165748596,141.37887620925903
1192,0.9079731106758118,94.71954774856567,0.5130388736724854,38.0069382252146,0.8414362072944641,0.27925246953964233,143.70977401733398
1193,0.9286195039749146,91.87889456748962,0.4983067810535431,39.18201254974417,0.8421202301979065,0.21839433908462524,146.56440234184265
1194,0.9035626649856567,73.35048627853394,0.5016982555389404,49.07942922600013,0.8374224305152893,0.31083881855010986,146.6135711669922
1195,0.9249462485313416,86.46573162078857,0.5155178904533386,41.63499148759262,0.8298465609550476,0.22846007347106934,147.50399351119995
1196,0.914966344833374,88.5133810043335,0.5269107818603516,40.67181661294521,0.8232773542404175,0.26173269748687744,149.51673126220703
1197,0.9269925355911255,92.58068037033081,0.5254932641983032,38.88500263337541,0.8229030966758728,0.22007735073566437,149.58507370948792
1198,0.9246524572372437,96.67649841308594,0.5196660757064819,37.23759195970953,0.8250713348388672,0.231673926115036,147.809814453125
1199,0.9001468420028687,65.65436840057373,0.517734169960022,54.83260425316255,0.8255359530448914,0.31838804483413696,142.3222451210022
1200,0.9302168488502502,89.36848473548889,0.5132926106452942,40.28265680743285,0.8279622793197632,0.21441230177879333,148.62228178977966
1201,0.9177234172821045,83.2779610157013,0.5127655267715454,43.22872409569746,0.8303627967834473,0.25038352608680725,150.12871050834656
1202,0.9223712682723999,99.74705934524536,0.5190181732177734,36.091289544082194,0.8326858878135681,0.24023431539535522,141.0820746421814
1203,0.9207430481910706,83.9484486579895,0.5330081582069397,42.883460713688635,0.8322083353996277,0.24293769896030426,143.34194231033325
1204,0.8948606848716736,92.67142939567566,0.5445228815078735,38.846924272951675,0.8323503136634827,0.3352081775665283,147.20587253570557
1205,0.9041340947151184,82.9465720653534,0.54539954662323,43.40143191407077,0.8327762484550476,0.30579033493995667,152.50031065940857
1206,0.8962025046348572,85.38487267494202,0.5423986911773682,42.162035114874584,0.8332537412643433,0.3402036428451538,144.64069175720215
1207,0.9257035851478577,101.28667831420898,0.5360045433044434,35.54268004359044,0.8340151906013489,0.23513028025627136,146.45906114578247
1208,0.9180310368537903,87.74996852874756,0.5281361937522888,41.02565573935918,0.8338603377342224,0.2569732964038849,142.34452748298645
1209,0.9213014841079712,87.3123767375946,0.5220219492912292,41.23126794290925,0.8338732123374939,0.2664671540260315,144.17307996749878
1210,0.9048361778259277,92.03318929672241,0.5172233581542969,39.11632344276705,0.8332021236419678,0.2880374491214752,145.79519152641296
1211,0.9262253046035767,97.43731260299683,0.5190794467926025,36.946831802186594,0.8328536748886108,0.22641104459762573,146.42946934700012
1212,0.9127451181411743,76.29154777526855,0.5230630040168762,47.187402864135,0.8329181671142578,0.2781203091144562,149.50069642066956
1213,0.9209766983985901,73.62733721733093,0.5176827311515808,48.894882472438596,0.8331891894340515,0.2588021457195282,141.14357233047485
1214,0.9272024631500244,86.91502165794373,0.5154989361763,41.41976762276941,0.8346863389015198,0.22606132924556732,132.47440671920776
1215,0.9181517958641052,69.34953331947327,0.5126831531524658,51.910947740857026,0.8354219794273376,0.26258641481399536,131.28519582748413
1216,0.9291666746139526,74.301274061203,0.509770929813385,48.451389905301355,0.8364028334617615,0.23391741514205933,132.91448998451233
1217,0.9124864339828491,73.01606941223145,0.5078316330909729,49.30421520878168,0.8368416428565979,0.266475111246109,128.35691833496094
1218,0.9013614654541016,82.2367012500763,0.5063474774360657,43.77607497962062,0.8376289010047913,0.3056829571723938,130.23353958129883
1219,0.9267553687095642,85.90529441833496,0.5069336891174316,41.90661383999219,0.8375643491744995,0.2241443544626236,132.07230758666992
1220,0.8862290978431702,56.859647035598755,0.5022258758544922,63.31379436362148,0.8371772170066833,0.3613754212856293,134.08711075782776
1221,0.9155034422874451,64.12527132034302,0.5004764795303345,56.140113341835345,0.8366093039512634,0.259552538394928,136.16593527793884
1222,0.9047058820724487,76.30206155776978,0.4991763234138489,47.18090083679285,0.8350476622581482,0.3027483820915222,127.85429072380066
1223,0.9300397038459778,86.47689318656921,0.49994176626205444,41.62961766252628,0.8347766399383545,0.21074779331684113,133.55205941200256
1224,0.9213609099388123,86.6725218296051,0.5015570521354675,41.53565540734426,0.8356930017471313,0.2514806091785431,135.8026659488678
1225,0.9183943271636963,66.23504638671875,0.5052915215492249,54.35189067402633,0.8353187441825867,0.24352949857711792,132.6758575439453
1226,0.9361940026283264,79.39313650131226,0.5141713619232178,45.34397000350902,0.8355122804641724,0.19350430369377136,135.6780846118927
1227,0.9294505715370178,56.54824256896973,0.5185132622718811,63.6624559217595,0.8355768322944641,0.22397340834140778,135.65642619132996
1228,0.90727698802948,72.91888737678528,0.5152208209037781,49.36992498799576,0.8356284499168396,0.29324692487716675,131.53215885162354
1229,0.9291085600852966,81.2743079662323,0.5163370370864868,44.294440519822345,0.8370610475540161,0.21373455226421356,131.2032551765442
1230,0.9191228747367859,75.39755725860596,0.516011118888855,47.7469049514743,0.8386097550392151,0.23947912454605103,134.41632413864136
1231,0.8923453688621521,65.0338339805603,0.5084351301193237,55.35580142908536,0.839242160320282,0.33697596192359924,134.72418689727783
1232,0.8985135555267334,65.68250274658203,0.5016979575157166,54.809117336615735,0.8399519920349121,0.31412753462791443,132.1640694141388
1233,0.8949756622314453,83.97384142875671,0.4969141483306885,42.8704932244196,0.8385968804359436,0.3311512768268585,129.83471274375916
1234,0.9286209940910339,87.87694334983826,0.4945785105228424,40.9663771038143,0.8386226892471313,0.21674330532550812,132.25632643699646
1235,0.9122257232666016,71.94982504844666,0.4929521977901459,50.03486801498097,0.8382999897003174,0.2736784815788269,135.04842615127563
1236,0.9091406464576721,60.387447357177734,0.4937957525253296,59.61503851465745,0.8375901579856873,0.2879718244075775,132.75339698791504
1237,0.9023067951202393,60.14523649215698,0.49365925788879395,59.85511421955161,0.8370223045349121,0.3032307028770447,135.1293933391571
1238,0.9159957766532898,68.41715955734253,0.4949263632297516,52.61837853678695,0.8357058763504028,0.26162514090538025,130.99350333213806
1239,0.92075115442276,81.03889966011047,0.4966142773628235,44.423110569108786,0.8349444270133972,0.2408508062362671,127.19411778450012
1240,0.9175000190734863,90.03354382514954,0.4948289096355438,39.98509718768165,0.8355510234832764,0.2393881380558014,127.65247011184692
1241,0.9127725958824158,84.61951446533203,0.49313610792160034,42.54337811728868,0.837409496307373,0.2744271457195282,130.4328441619873
1242,0.9235967993736267,70.2140383720398,0.49498534202575684,51.271798111438216,0.8372933268547058,0.23479090631008148,132.91677570343018
1243,0.9276067018508911,83.80296349525452,0.5018307566642761,42.95790804825006,0.8378483057022095,0.22627098858356476,133.92231273651123
1244,0.9405191540718079,79.99068808555603,0.5217962265014648,45.005238561637704,0.836312472820282,0.1779366135597229,129.56961393356323
1245,0.9173974394798279,76.48925065994263,0.562928318977356,47.06543689393624,0.833421528339386,0.24582849442958832,132.63696265220642
1246,0.9119812846183777,65.52753472328186,0.6190371513366699,54.93873705462208,0.83024662733078,0.2757978141307831,132.73347330093384
1247,0.9075335264205933,73.55096626281738,0.6592105627059937,48.9456520140909,0.8275492787361145,0.2771906554698944,138.08995747566223
1248,0.8764773011207581,66.49204111099243,0.5925390720367432,54.141818176263655,0.8325955271720886,0.41747739911079407,133.95277786254883
1249,0.9202306270599365,69.08731460571289,0.5558964610099792,52.107974098363826,0.83482825756073,0.26048144698143005,135.48580956459045
1250,0.9229549169540405,81.54865717887878,0.5370855927467346,44.14542341394194,0.8362866640090942,0.23804669082164764,131.46392512321472
1251,0.9152542352676392,83.62405061721802,0.5227835774421692,43.04981609272545,0.8380805850028992,0.25301888585090637,130.82733631134033
1252,0.9066355228424072,77.29825830459595,0.5159861445426941,46.57284755128763,0.8395519256591797,0.3015879988670349,130.9252598285675
1253,0.9259400367736816,78.21122980117798,0.5111852288246155,46.029195668596664,0.8410360813140869,0.22453665733337402,132.34000754356384
1254,0.9410051703453064,84.02182650566101,0.5165515542030334,42.846009777679,0.8419782519340515,0.190557599067688,133.41920399665833
