"validation/sparse_categorical_accuracy","sparse_categorical_accuracy","train_step_time_in_seconds","train_steps_per_hour","round_num","validation/loss","validation/validation_time_in_seconds","loss"
0.10056399554014206,0.05999999865889549,17.52519917488098,205.4184927701085,52,3.6895742416381836,183.87346816062927,3.6361780166625977
0.049869004637002945,0.06499999761581421,15.550010919570923,231.51109144683068,53,3.6972546577453613,199.70739769935608,3.6423239707946777
0.0735258087515831,0.0949999988079071,16.92776846885681,212.66831517829237,54,3.6851720809936523,193.25993871688843,3.6059999465942383
0.08289559930562973,0.03500000014901161,14.42183780670166,249.6214454947705,55,3.726212501525879,201.9972221851349,3.6608126163482666
0.05343107506632805,0.09000000357627869,17.349387407302856,207.50012179015937,56,3.681666135787964,194.42933773994446,3.7075982093811035
0.08289559930562973,0.08500000089406967,14.915476560592651,241.36003870713452,57,3.7554028034210205,199.4926426410675,3.734929084777832
0.11297962069511414,0.07000000029802322,22.630481481552124,159.0774815345684,58,3.689455986022949,190.65597009658813,3.768122911453247
0.06641456484794617,0.08500000089406967,17.290401697158813,208.20800251225847,59,3.6904091835021973,196.84695649147034,3.672518014907837
0.05130157619714737,0.05999999865889549,15.369531631469727,234.22964904336166,60,3.6752119064331055,195.22023558616638,3.6098687648773193
0.0512886680662632,0.03500000014901161,15.86875581741333,226.86088571919396,61,3.762859344482422,193.49924206733704,3.7462472915649414
0.0512886680662632,0.09000000357627869,17.49971604347229,205.71762370640664,62,3.6935219764709473,187.32637453079224,3.711117744445801
0.07890763133764267,0.04500000178813934,17.245683908462524,208.7478826069325,63,3.741594076156616,205.24988722801208,3.6860573291778564
0.1325322985649109,0.08500000089406967,15.665113925933838,229.81001076794882,64,3.6935744285583496,198.35134553909302,3.7883541584014893
0.04896558076143265,0.05999999865889549,16.890401601791382,213.13880420807678,65,3.697739362716675,200.37114000320435,3.720407724380493
0.04896558076143265,0.07999999821186066,22.02312469482422,163.4645423792227,66,3.6822919845581055,195.4392385482788,3.6517999172210693
0.04896558076143265,0.07999999821186066,15.54995846748352,231.51187236467229,67,3.6789751052856445,196.37268209457397,3.5287790298461914
0.05230824649333954,0.04500000178813934,16.815442085266113,214.0889297911687,68,3.7345926761627197,191.1475875377655,3.658931255340576
0.06982176750898361,0.09000000357627869,17.147067308425903,209.94843813501538,69,3.6857423782348633,196.55605387687683,3.7622060775756836
0.14612238109111786,0.08500000089406967,13.980467319488525,257.50212190558636,70,3.6756982803344727,193.5611171722412,3.581364631652832
0.06446575373411179,0.07999999821186066,17.447198390960693,206.33685244647316,71,3.7773196697235107,194.0671739578247,3.741825580596924
0.05300517380237579,0.10000000149011612,16.02039122581482,224.71361337287811,72,3.679126024246216,174.00548267364502,3.7292113304138184
0.05039815232157707,0.07000000029802322,14.442111015319824,249.2710377438043,73,3.7134335041046143,181.41379952430725,3.638420343399048
0.09076829999685287,0.0949999988079071,15.809795141220093,227.70693534250165,74,3.6763386726379395,182.6929030418396,3.704929828643799
0.09731166809797287,0.09000000357627869,15.273672103881836,235.69970440082005,75,3.755750894546509,181.30419325828552,3.7747297286987305
0.11717408895492554,0.08500000089406967,14.064831495285034,255.95756345938673,76,3.740514039993286,176.34995317459106,3.579181432723999
0.06161351501941681,0.10499999672174454,15.223382472991943,236.47832578514138,77,3.760066270828247,178.39787936210632,3.4904675483703613
0.14767110347747803,0.08500000089406967,16.27043890953064,221.26016513858448,78,3.6760494709014893,184.16901993751526,3.7309529781341553
0.0500238761305809,0.07999999821186066,16.473089456558228,218.5382413841489,79,3.6927406787872314,178.39739227294922,3.6374566555023193
0.061587702482938766,0.05999999865889549,15.047580003738403,239.24112708526025,80,3.67574143409729,180.16177320480347,3.6821343898773193
0.10459068417549133,0.0949999988079071,16.078545570373535,223.90084875794926,81,3.677703380584717,180.96683263778687,3.5023293495178223
0.11494134366512299,0.0949999988079071,15.31719970703125,235.02990552166307,82,3.7590537071228027,187.92905044555664,3.6821253299713135
0.1014932319521904,0.12999999523162842,17.779846906661987,202.47643407160638,83,3.669710159301758,189.34759783744812,3.7154953479766846
0.049856096506118774,0.05999999865889549,14.200486421585083,253.51244268139385,84,3.700984001159668,196.89575743675232,3.6488382816314697
0.06313642859458923,0.05999999865889549,12.80957293510437,281.03981438243534,85,3.68165922164917,188.3917374610901,3.569368600845337
0.10850121825933456,0.054999999701976776,12.376956701278687,290.86310042823993,86,3.734996795654297,192.97007822990417,3.6236255168914795
0.09700192511081696,0.07000000029802322,14.031724214553833,256.56148488622995,87,3.6678078174591064,186.52451515197754,3.663240909576416
0.12854433059692383,0.05999999865889549,14.270484924316406,252.26893263211582,88,3.754281520843506,191.1158618927002,3.7324414253234863
0.10368726402521133,0.15000000596046448,15.624290704727173,230.41045945918108,89,3.6611671447753906,187.11177897453308,3.725032091140747
0.13503606617450714,0.06499999761581421,13.816644668579102,260.5553002449923,90,3.7930045127868652,195.83697128295898,3.895477533340454
0.15551798045635223,0.1550000011920929,13.855889558792114,259.8173134048731,91,3.6537938117980957,179.8711075782776,3.639070749282837
0.19140972197055817,0.09000000357627869,22.6399347782135,159.01105878910457,92,3.653757095336914,188.67054510116577,3.517193555831909
0.13673967123031616,0.07999999821186066,16.23345136642456,221.76430130229937,93,3.6877105236053467,190.26262211799622,3.7199738025665283
0.13476504385471344,0.11500000208616257,16.54326105117798,217.61126714153244,94,3.650611162185669,187.89973545074463,3.681525945663452
0.13671386241912842,0.10999999940395355,16.305572271347046,220.78341931770754,95,3.6452794075012207,186.45258951187134,3.580918788909912
0.1481744349002838,0.07500000298023224,12.235995769500732,294.21389708006507,96,3.6810126304626465,189.03545022010803,3.7053639888763428
0.12487900257110596,0.08500000089406967,12.201412677764893,295.0478026663601,97,3.6427953243255615,189.1170027256012,3.581589937210083
0.051430635154247284,0.14000000059604645,14.361337661743164,250.67302815321702,98,3.6651220321655273,193.29609608650208,3.5344786643981934
0.10342913866043091,0.05999999865889549,16.60689640045166,216.77741061250254,99,3.635354995727539,188.66382956504822,3.635807991027832
0.05567672848701477,0.10999999940395355,14.005536317825317,257.04120986914006,100,3.633572816848755,190.14694666862488,3.5039072036743164
0.2053353637456894,0.10000000149011612,14.596173286437988,246.63998771136366,101,3.6352946758270264,190.5221357345581,3.46763277053833
0.05594775453209877,0.14000000059604645,24.933323860168457,144.3850815956023,102,3.6369245052337646,188.69358229637146,3.4594736099243164
0.19511376321315765,0.0949999988079071,15.290475845336914,235.440678002044,103,3.6631789207458496,188.41248178482056,3.6014492511749268
0.1351393163204193,0.14499999582767487,16.035049200057983,224.5081979534545,104,3.6352829933166504,180.30371832847595,3.556778907775879
0.11892931163311005,0.14499999582767487,12.761852264404297,282.09071265001376,105,3.6326451301574707,178.44320106506348,3.3843178749084473
0.12429822981357574,0.13500000536441803,14.43505311012268,249.39291684874203,106,3.6340019702911377,175.59059619903564,3.4984588623046875
0.0993766337633133,0.1599999964237213,13.507280588150024,266.52293009729067,107,3.6426446437835693,181.2034683227539,3.456472873687744
0.16935327649116516,0.10999999940395355,13.607893943786621,264.5523263828613,108,3.8239126205444336,182.08786725997925,3.8136672973632812
0.1470128893852234,0.17000000178813934,13.681127309799194,263.1362108165953,109,3.655350685119629,174.15845918655396,3.7587029933929443
0.13542325794696808,0.15000000596046448,15.253716707229614,236.00805423990553,110,3.614461898803711,181.1130030155182,3.559995651245117
0.07115109264850616,0.10999999940395355,13.971532821655273,257.6667890312046,111,3.627469062805176,175.1778256893158,3.501997947692871
0.15691183507442474,0.10499999672174454,24.25573468208313,148.41850998061892,112,3.6573054790496826,177.75461792945862,3.741844892501831
0.1701921671628952,0.15000000596046448,13.376972198486328,269.1191957779024,113,3.59837007522583,181.60869550704956,3.5625295639038086
0.20088277757167816,0.14000000059604645,14.557637691497803,247.29286964618805,114,3.6206183433532715,177.92180395126343,3.5677878856658936
0.14383800327777863,0.19499999284744263,13.630756378173828,264.10860117524214,115,3.599924325942993,175.63434648513794,3.5960280895233154
0.09078120440244675,0.1599999964237213,13.297301530838013,270.7316211226146,116,3.616107702255249,181.9772527217865,3.3862476348876953
0.08075319975614548,0.04500000178813934,12.596456050872803,285.79466998184444,117,3.768468141555786,182.51935076713562,3.763979434967041
0.05594775453209877,0.10999999940395355,14.086061477661133,255.57179384096713,118,3.6739139556884766,179.5122230052948,3.8087451457977295
0.16046100854873657,0.06499999761581421,15.924064636230469,226.0729331510795,119,3.588606595993042,178.87494802474976,3.585709571838379
0.2241394817829132,0.10499999672174454,15.031108140945435,239.50329983944653,120,3.581949472427368,177.26742696762085,3.4897778034210205
0.262973815202713,0.14499999582767487,15.908857822418213,226.2890296830112,121,3.5691163539886475,175.4020392894745,3.457780122756958
0.18308532238006592,0.1550000011920929,15.042610883712769,239.32015710769085,122,3.5784566402435303,183.8219850063324,3.2861719131469727
0.23745854198932648,0.14499999582767487,9.543429136276245,377.2228984564646,123,3.597975969314575,183.6183693408966,3.482717514038086
0.2729114890098572,0.17000000178813934,15.010841846466064,239.82665574799407,124,3.557838201522827,178.62253618240356,3.5286736488342285
0.19218409061431885,0.20000000298023224,11.664321422576904,308.63347035619336,125,3.549525737762451,180.9214153289795,3.4368059635162354
0.22626899182796478,0.20499999821186066,12.058277130126953,298.5501130178535,126,3.5327281951904297,185.81076097488403,3.3677499294281006
0.18025889992713928,0.14499999582767487,13.79095458984375,261.04066810945733,127,3.557647705078125,178.36499047279358,3.509974718093872
0.17296697199344635,0.1850000023841858,16.566293001174927,217.3087243926374,128,3.520209312438965,170.35185837745667,3.4879534244537354
0.2433566004037857,0.16500000655651093,15.11878776550293,238.11432873039243,129,3.592522382736206,182.71022415161133,3.5153005123138428
0.20951692759990692,0.14499999582767487,13.798860549926758,260.8911066949733,130,3.526402235031128,178.3959755897522,3.6079938411712646
0.21172386407852173,0.2150000035762787,14.640525341033936,245.89281573865728,131,3.5081050395965576,178.1918466091156,3.5414438247680664
0.18089129030704498,0.23499999940395355,14.039244413375854,256.4240563096194,132,3.4990384578704834,182.03483200073242,3.3573837280273438
0.20138610899448395,0.23999999463558197,19.834024667739868,181.5062782419252,133,3.4906821250915527,181.10679078102112,3.295372724533081
0.21415020525455475,0.25,14.761176347732544,243.8830019501118,134,3.4760706424713135,176.25793027877808,3.408456325531006
0.2059161365032196,0.2199999988079071,14.229726314544678,252.99151371030376,135,3.520076274871826,184.79506754875183,3.5158495903015137
0.19764335453510284,0.25,15.911388397216797,226.25304028338022,136,3.4764492511749268,173.35712122917175,3.2524163722991943
0.2687041163444519,0.22499999403953552,14.15571928024292,254.31417003475804,137,3.513331651687622,177.61385035514832,3.375410795211792
0.2459249198436737,0.19499999284744263,14.071932315826416,255.82840502658996,138,3.4359259605407715,179.6207354068756,3.5271267890930176
0.2477833777666092,0.1899999976158142,14.861331224441528,242.23940275816605,139,3.457658529281616,180.31399393081665,3.4667904376983643
0.21413730084896088,0.30000001192092896,15.730794668197632,228.85048568321773,140,3.4077768325805664,175.14513635635376,3.296755075454712
0.2668069005012512,0.18000000715255737,16.571474075317383,217.24078278359505,141,3.4338817596435547,186.7600438594818,3.328225612640381
0.3184053301811218,0.25,17.30154776573181,208.07386996499324,142,3.3643994331359863,163.0688672065735,3.322636127471924
0.2864370346069336,0.25,20.98627471923828,171.54068781439577,143,3.3667781352996826,167.1294138431549,3.2780065536499023
0.2815069258213043,0.23000000417232513,12.32286524772644,292.1398495909218,144,3.3825459480285645,163.1282126903534,3.4497814178466797
0.3208962082862854,0.23000000417232513,13.18553113937378,273.02654416778955,145,3.3240396976470947,165.95998358726501,3.3147668838500977
0.2542364001274109,0.25999999046325684,14.539992332458496,247.59297788372996,146,3.324465274810791,155.70230793952942,3.2045705318450928
0.27021411061286926,0.26499998569488525,13.4329092502594,267.9985350106107,147,3.3059091567993164,169.74271249771118,3.2376248836517334
0.31150057911872864,0.20499999821186066,12.80985403060913,281.03364733101597,148,3.3126888275146484,164.71258902549744,3.441054105758667
0.2628834843635559,0.33000001311302185,12.56166958808899,286.5861082203221,149,3.2764956951141357,168.24248957633972,3.0214667320251465
0.30418285727500916,0.28999999165534973,11.218794107437134,320.89010329670793,150,3.2699363231658936,161.02655220031738,2.9956274032592773
0.307848185300827,0.26499998569488525,10.001734018325806,359.93758616294474,151,3.215609312057495,169.92239499092102,3.193509817123413
0.2840106785297394,0.25,12.790461778640747,281.4597363491418,152,3.2997593879699707,158.05382680892944,3.3587234020233154
0.30378276109695435,0.3100000023841858,18.359182119369507,196.08716644310033,153,3.2123184204101562,172.9206099510193,3.1946139335632324
0.1343391388654709,0.3199999928474426,13.335026979446411,269.9657080220958,154,3.358893632888794,156.72601675987244,3.116236686706543
0.2454732060432434,0.08500000089406967,14.288892984390259,251.9439402291542,155,3.3770108222961426,163.81118392944336,3.4722228050231934
0.29434844851493835,0.2150000035762787,13.36702013015747,269.3195614988268,156,3.2731680870056152,163.25898623466492,3.351749897003174
0.33297625184059143,0.19499999284744263,13.162388563156128,273.5065890758643,157,3.2479195594787598,167.8303141593933,3.3335611820220947
0.33169856667518616,0.25,13.648238897323608,263.77029498699295,158,3.1920814514160156,159.13758897781372,3.2564444541931152
0.31866344809532166,0.3100000023841858,14.920239448547363,241.28299096101279,159,3.169374942779541,169.0728919506073,3.0271501541137695
0.31486907601356506,0.3149999976158142,12.888137817382812,279.32662196896416,160,3.1418297290802,164.51803994178772,3.0162136554718018
0.32560691237449646,0.3100000023841858,10.999807119369507,327.2784659706239,161,3.1084165573120117,167.5798316001892,2.9242303371429443
0.2989817261695862,0.4000000059604645,13.795527458190918,260.95413973189886,162,3.0817978382110596,162.036634683609,2.7580149173736572
0.321902871131897,0.2199999988079071,21.018589973449707,171.27695076346475,163,3.090914011001587,170.1311764717102,3.0812156200408936
0.3520772159099579,0.3400000035762787,12.597392559051514,285.7734235973553,164,3.0411288738250732,163.14329528808594,2.8798766136169434
0.3254004120826721,0.32499998807907104,13.621575355529785,264.28661194011977,165,3.035480499267578,170.6609616279602,2.934767961502075
0.3521546721458435,0.2849999964237213,11.760308742523193,306.11441236938265,166,3.007075309753418,162.68864631652832,3.081662654876709
0.3553553819656372,0.32499998807907104,12.654466152191162,284.48454140253466,167,2.9603869915008545,167.4876036643982,2.781137704849243
0.37929609417915344,0.28999999165534973,13.132718563079834,274.1245068725315,168,2.984997510910034,157.3994541168213,3.1679739952087402
0.3467470407485962,0.4000000059604645,14.381785869598389,250.3166180223854,169,2.937840700149536,170.63965439796448,2.740919589996338
0.3713201582431793,0.36500000953674316,13.099165678024292,274.826663658397,170,2.910630941390991,156.5328245162964,2.833367109298706
0.3646219074726105,0.26499998569488525,15.504112005233765,232.196464962633,171,2.9721596240997314,161.59238266944885,3.2696917057037354
0.3525676727294922,0.39500001072883606,14.511924982070923,248.07184466896703,172,2.887856960296631,165.29761338233948,2.7504889965057373
0.3742498457431793,0.25999999046325684,20.85640263557434,172.6088656276492,173,2.918485403060913,164.00723433494568,3.135695219039917
0.37217196822166443,0.33000001311302185,15.132163286209106,237.90385630327597,174,2.888221025466919,157.502379655838,2.949519157409668
0.38573622703552246,0.3100000023841858,14.990012645721436,240.15990413640776,175,2.843148708343506,169.993572473526,2.9634854793548584
0.3939831852912903,0.375,13.374333381652832,269.17229421980386,176,2.80049729347229,159.0355145931244,2.741037607192993
0.3773860037326813,0.3499999940395355,13.715067148208618,262.48504371852175,177,2.775606393814087,170.57756209373474,2.771965742111206
0.3858911097049713,0.29499998688697815,13.45851469039917,267.4886555325539,178,2.7743406295776367,166.06252264976501,2.807765483856201
0.3677709996700287,0.38499999046325684,13.533175230026245,266.01295991591314,179,2.820009708404541,167.46096205711365,2.7689905166625977
0.3968612551689148,0.38999998569488525,13.76716160774231,261.49180946459217,180,2.7497005462646484,152.70914506912231,2.64046049118042
0.3512899577617645,0.3449999988079071,15.095752716064453,238.47767433080605,181,2.8129401206970215,163.9789958000183,2.817288875579834
0.4125679135322571,0.3799999952316284,13.351988554000854,269.6227595942088,182,2.7096686363220215,178.22950172424316,2.6608550548553467
0.4143489599227905,0.36500000953674316,13.627464771270752,264.1723945300137,183,2.720876455307007,167.16857290267944,2.9719879627227783
0.40670856833457947,0.4350000023841858,14.545638084411621,247.49687700934032,184,2.700162649154663,159.3192436695099,2.4787139892578125
0.40694087743759155,0.27000001072883606,14.412672281265259,249.78018855528734,185,2.7423012256622314,160.88415265083313,3.191586494445801
0.4140779376029968,0.3700000047683716,12.961422681808472,277.7472881161917,186,2.669856071472168,144.28576350212097,2.955228567123413
0.43369513750076294,0.42500001192092896,12.012280464172363,299.6933022615733,187,2.601686716079712,150.1174898147583,2.5124576091766357
0.4268161952495575,0.3199999928474426,11.465517044067383,313.98496780943276,188,2.6107935905456543,147.96230459213257,2.789238929748535
0.41691726446151733,0.4399999976158142,13.266761302947998,271.3548482401689,189,2.5856215953826904,150.17090034484863,2.3253514766693115
0.43797993659973145,0.4099999964237213,11.741922855377197,306.5937363360708,190,2.5898971557617188,140.93968105316162,2.5790252685546875
0.44479435682296753,0.3400000035762787,11.505797147750854,312.8857526141703,191,2.534522771835327,153.52244186401367,2.715933322906494
0.42462217807769775,0.47999998927116394,10.935322761535645,329.2083899583457,192,2.5968573093414307,145.87515592575073,2.326916456222534
0.4408321678638458,0.47999998927116394,17.89541506767273,201.1688461198779,193,2.5406978130340576,145.78807163238525,2.6197714805603027
0.44094833731651306,0.35499998927116394,12.90470814704895,278.9679517721793,194,2.513638496398926,142.0744113922119,2.850818395614624
0.45186686515808105,0.4650000035762787,11.615649700164795,309.926701728008,195,2.4837241172790527,150.7632577419281,2.4975647926330566
0.44569775462150574,0.3199999928474426,12.218686580657959,294.6306852406509,196,2.4968903064727783,146.45597529411316,2.7721292972564697
0.4541899561882019,0.48500001430511475,11.792523384094238,305.2781735294824,197,2.448643207550049,143.1133852005005,2.3439767360687256
0.4364570379257202,0.4350000023841858,11.927852153778076,301.8146061493327,198,2.486191511154175,144.58616995811462,2.4599111080169678
0.4554676413536072,0.375,12.277349710464478,293.22289296130225,199,2.4142627716064453,151.16662502288818,2.6003806591033936
0.46385657787323,0.3499999940395355,12.971892356872559,277.5231169793593,200,2.456655502319336,142.01144433021545,2.6266536712646484
0.4601912796497345,0.4399999976158142,9.810036659240723,366.9711057204788,201,2.375027894973755,152.69175386428833,2.47244930267334
0.4800278842449188,0.3400000035762787,11.934606552124023,301.64379397654307,202,2.4572715759277344,147.68409895896912,2.6932196617126465
0.46692824363708496,0.41499999165534973,19.7754864692688,182.04356214419388,203,2.3722610473632812,143.7398066520691,2.59963321685791
0.47131627798080444,0.5350000262260437,12.808686017990112,281.05927453789656,204,2.3574321269989014,150.96828055381775,2.137963056564331
0.45076984167099,0.4749999940395355,11.630029916763306,309.54348576619117,205,2.4064793586730957,150.13882517814636,2.3242146968841553
0.4854871332645416,0.5249999761581421,10.902180910110474,330.2091599545398,206,2.3146135807037354,145.67679047584534,2.1909656524658203
0.4967799484729767,0.4300000071525574,12.851360321044922,280.1259874493419,207,2.301405191421509,148.90789079666138,2.5472586154937744
0.47207775712013245,0.5699999928474426,10.020918846130371,359.2484936039731,208,2.251971483230591,149.35678243637085,2.0151820182800293
0.47220680117607117,0.5099999904632568,13.620997667312622,264.29782075649297,209,2.273813009262085,145.59576272964478,2.2179675102233887
0.4624369144439697,0.49000000953674316,11.596612453460693,310.43548402151504,210,2.2772138118743896,144.25473523139954,2.211118459701538
0.49098512530326843,0.550000011920929,11.7822585105896,305.5441362761146,211,2.2440085411071777,149.06035351753235,2.177410840988159
0.48984938859939575,0.4749999940395355,11.605504989624023,310.19761770113433,212,2.2170979976654053,148.59327912330627,2.236557722091675
0.4594685137271881,0.4749999940395355,11.539155721664429,311.9812304154198,213,2.2693817615509033,144.83927869796753,2.2722408771514893
0.47203901410102844,0.5649999976158142,16.30428647994995,220.80083077705163,214,2.2328133583068848,146.72361707687378,1.978749394416809
0.48207995295524597,0.5550000071525574,11.39393663406372,315.95752334073114,215,2.2091119289398193,146.5337417125702,2.054628849029541
0.5102280378341675,0.38999998569488525,10.448108434677124,344.55997681376004,216,2.306411027908325,147.70390915870667,2.6309092044830322
0.4981738030910492,0.4350000023841858,10.822632789611816,332.63625126923705,217,2.229835033416748,149.62585997581482,2.5313005447387695
0.47139373421669006,0.5199999809265137,11.162094354629517,322.52011904082207,218,2.209524393081665,149.3754472732544,2.0738365650177
0.46463096141815186,0.48500001430511475,11.66838788986206,308.5259106896692,219,2.2248034477233887,152.51475858688354,2.20424747467041
0.516035795211792,0.41999998688697815,11.581580877304077,310.8383940101618,220,2.1794052124023438,152.92270135879517,2.424504041671753
0.5105506777763367,0.47999998927116394,10.672127485275269,337.3273046978734,221,2.137096643447876,146.6456015110016,2.1792306900024414
0.5168488621711731,0.38999998569488525,10.67857027053833,337.123782378642,222,2.1075551509857178,147.8276925086975,2.64982533454895
0.5062658786773682,0.4650000035762787,9.59165906906128,375.3261009466141,223,2.10267972946167,146.30880093574524,2.1875972747802734
0.5083308815956116,0.4699999988079071,17.759410619735718,202.7094297825055,224,2.12990403175354,145.74024486541748,2.272423505783081
0.5062530040740967,0.4950000047683716,12.280975103378296,293.1363323918553,225,2.086829900741577,145.05775785446167,2.2035417556762695
0.49008169770240784,0.5450000166893005,9.174533367156982,392.3905288619135,226,2.131918430328369,151.9096953868866,2.084566116333008
