"validation/loss","validation/validation_time_in_seconds","sparse_categorical_accuracy","validation/sparse_categorical_accuracy","train_steps_per_hour","loss","round_num","train_step_time_in_seconds"
3.7990689277648926,172.7100009918213,0.04026845470070839,0.05565091595053673,269.4841445657729,3.479520082473755,27,13.358856439590454
3.757188320159912,180.20199179649353,0.023728813976049423,0.05565091595053673,190.2956240686151,3.9183573722839355,28,18.917933702468872
3.7146854400634766,181.77995657920837,0.05263157933950424,0.05565091595053673,277.8515153737815,3.5930538177490234,29,12.956560611724854
3.687138319015503,187.38967299461365,0.032967034727334976,0.05565091595053673,311.01133149027197,3.754129648208618,30,11.575140953063965
3.686256170272827,170.26168632507324,0.046666666865348816,0.049856096506118774,241.37073756575379,3.5239264965057373,31,14.914815425872803
3.6919171810150146,184.01891326904297,0.05128205195069313,0.049856096506118774,218.95206063916507,3.800487756729126,32,16.44195532798767
3.6912503242492676,182.27949690818787,0.0714285746216774,0.049856096506118774,323.85448297602983,3.3639161586761475,33,11.116103649139404
3.690096616744995,179.4866189956665,0.043478261679410934,0.054347407072782516,263.7752668481874,3.505653142929077,34,13.647981643676758
3.712223529815674,172.19570398330688,0.0398230105638504,0.05214047059416771,190.11380883245198,3.7520804405212402,35,18.936025857925415
3.7282838821411133,177.79394102096558,0.0573248416185379,0.05214047059416771,229.035700565323,3.5066540241241455,36,15.718073606491089
3.6983728408813477,180.64085030555725,0.03437500074505806,0.05214047059416771,192.7592035867689,3.851308822631836,37,18.676151037216187
3.7011938095092773,182.44268703460693,0.07801418751478195,0.05214047059416771,282.3706456497579,3.497519016265869,38,12.749200582504272
3.7226133346557617,191.3069896697998,0.06106870248913765,0.05214047059416771,322.0437589796698,3.349071741104126,39,11.178605079650879
3.746725559234619,194.5623595714569,0.07500000298023224,0.05214047059416771,268.0115165742452,3.4150805473327637,40,13.432258605957031
3.7633936405181885,185.65829420089722,0.07975459843873978,0.05214047059416771,213.49291261096081,3.466728687286377,41,16.862386465072632
3.718503475189209,193.13092494010925,0.04593639448285103,0.05837409570813179,184.45881020840966,3.8364343643188477,42,19.516552209854126
3.676258087158203,197.21959280967712,0.034574467688798904,0.049856096506118774,168.48910360103622,3.8910932540893555,43,21.366366863250732
3.7189505100250244,193.97110033035278,0.025714285671710968,0.053689196705818176,169.97327615435984,3.8476502895355225,44,21.179800033569336
3.7186951637268066,191.64528036117554,0.07792207598686218,0.08458629995584488,253.00053433491394,3.5327847003936768,45,14.22921895980835
3.6689560413360596,190.90747141838074,0.10322580486536026,0.08796768635511398,259.0857313364304,3.4873228073120117,46,13.895014524459839
3.649595260620117,191.15206146240234,0.05243445560336113,0.09027786552906036,207.51416640829598,3.857682466506958,47,17.34821319580078
3.638505697250366,197.89103150367737,0.09285714477300644,0.08545099943876266,288.6437183021309,3.568530321121216,48,12.472123146057129
3.6338608264923096,194.7124218940735,0.08955223858356476,0.11010157316923141,285.6644881592172,3.3574485778808594,49,12.602196455001831
3.6489028930664062,189.79984211921692,0.11320754885673523,0.06460771709680557,253.39872604307527,3.44484543800354,50,14.206859111785889
3.653965711593628,191.72174739837646,0.09259258955717087,0.08703844994306564,228.18135621243863,3.447695016860962,51,15.77692437171936
3.6235620975494385,187.69455289840698,0.0479704812169075,0.09534994512796402,215.3942365761817,3.8260507583618164,52,16.713539123535156
3.6102871894836426,186.54106426239014,0.08124999701976776,0.08994230628013611,258.7590276079079,3.33467173576355,53,13.91255807876587
3.640706777572632,175.70784044265747,0.09219858050346375,0.12099428474903107,270.40666530694716,3.46355938911438,54,13.313281297683716
3.636361837387085,185.67077779769897,0.0995260700583458,0.10304195433855057,296.363911111638,3.4958481788635254,55,12.147228002548218
3.5988454818725586,182.05201148986816,0.1225806474685669,0.1152510866522789,338.27710285128757,3.4568521976470947,56,10.642162799835205
3.5606706142425537,177.44973635673523,0.11724138259887695,0.12366583943367004,262.51508512606136,3.393969774246216,57,13.713497638702393
3.5204944610595703,178.6485950946808,0.06068601459264755,0.13633958995342255,160.97803550667496,3.8613181114196777,58,22.36329936981201
3.4723479747772217,183.45891308784485,0.1560283750295639,0.2009989321231842,239.63330496466688,3.3268682956695557,59,15.022953510284424
3.4905898571014404,175.9361834526062,0.24840764701366425,0.2710401117801666,264.0083481185873,3.174424886703491,60,13.635932445526123
3.4442574977874756,183.9643039703369,0.07954545319080353,0.2824748754501343,248.7913386211447,3.6676383018493652,61,14.469957113265991
3.427501916885376,173.16068267822266,0.28947368264198303,0.26417407393455505,230.79038495061798,3.1321675777435303,62,15.598570108413696
3.3548424243927,178.74314379692078,0.10526315867900848,0.2672328054904938,175.4980950903531,3.7480885982513428,63,20.51304316520691
3.278958559036255,176.96208357810974,0.14159291982650757,0.2778545022010803,163.77652060446493,3.546856641769409,64,21.981172800064087
3.241036891937256,182.40202736854553,0.23943662643432617,0.3169340491294861,258.0845275298583,2.9370813369750977,65,13.948918342590332
3.2213640213012695,179.84184503555298,0.3448275923728943,0.3223416805267334,306.79155004387775,2.924180746078491,66,11.734351873397827
3.179389238357544,182.44794607162476,0.326241135597229,0.3131009340286255,283.7782592939834,3.0299460887908936,67,12.685961246490479
3.1032662391662598,173.26881217956543,0.31677019596099854,0.33373773097991943,299.5765056619177,2.79707932472229,68,12.016963720321655
3.014953851699829,181.44401240348816,0.15723270177841187,0.34194597601890564,184.8501580154508,3.4619009494781494,69,19.475233554840088
2.9795212745666504,178.02898025512695,0.375,0.31714051961898804,258.6770538403779,2.9262478351593018,70,13.916966915130615
2.9817755222320557,184.45157837867737,0.4394904375076294,0.30201464891433716,268.1871885638596,2.6905736923217773,71,13.423460006713867
2.9783999919891357,175.58199882507324,0.4776119291782379,0.3154885470867157,290.04273202433114,2.683298110961914,72,12.411964178085327
2.854567766189575,184.0106029510498,0.38650307059288025,0.3572009205818176,289.1348153258992,2.7819488048553467,73,12.450939178466797
2.8832736015319824,176.39316964149475,0.3396226465702057,0.35926589369773865,293.9671310769543,2.9216182231903076,74,12.246267080307007
2.900336742401123,186.92693066596985,0.47297295928001404,0.3521675765514374,319.4650680861039,2.587519884109497,75,11.268837690353394
2.906768321990967,181.13095474243164,0.23507462441921234,0.34848934412002563,250.96547073183402,3.079655170440674,76,14.344602823257446
2.8991591930389404,180.96067428588867,0.446540892124176,0.3481925129890442,250.07298152340982,2.5173797607421875,77,14.395797491073608
2.835582971572876,178.22980284690857,0.5563910007476807,0.3618471026420593,273.86342916607157,2.1384940147399902,78,13.145238161087036
2.743903398513794,178.72699165344238,0.21052631735801697,0.3815804719924927,220.47582583409343,3.2955620288848877,79,16.328320741653442
2.6449334621429443,180.95421409606934,0.22418878972530365,0.40509530901908875,195.53286711298082,3.0356602668762207,80,18.411226987838745
2.6098952293395996,182.38152623176575,0.4968944191932678,0.41469740867614746,261.24998531500995,2.270200490951538,81,13.779905080795288
2.5963447093963623,174.77600765228271,0.29870128631591797,0.40406283736228943,187.58123440088684,2.663591146469116,82,19.19168519973755
2.5801305770874023,179.64609909057617,0.38749998807907104,0.3899565041065216,252.22090279732373,2.6094324588775635,83,14.273202419281006
2.4933364391326904,185.50357294082642,0.4217686951160431,0.41362622380256653,241.264651306499,2.4198524951934814,84,14.92137360572815
2.398637533187866,175.94559383392334,0.4492753744125366,0.44826605916023254,302.34570656823183,2.5509819984436035,85,11.906899690628052
2.3535940647125244,179.21017622947693,0.5,0.4604623019695282,256.2392816058955,2.1455862522125244,86,14.049368143081665
2.3708086013793945,179.82541728019714,0.5524475574493408,0.4474142789840698,252.02290454172663,2.035041332244873,87,14.28441596031189
2.401799440383911,183.33463883399963,0.4206896424293518,0.4304557144641876,285.1545084012447,2.519651174545288,88,12.62473464012146
2.3803765773773193,184.35726284980774,0.31986531615257263,0.43215930461883545,217.51281384242583,2.710537910461426,89,16.55074906349182
2.303637981414795,183.7874505519867,0.3132183849811554,0.4489242732524872,224.17746090065702,2.6369357109069824,90,16.058706283569336
2.305912971496582,172.94490885734558,0.556291401386261,0.4498147964477539,242.37226766479873,2.117567539215088,91,14.853184461593628
2.314276933670044,181.2337737083435,0.49056604504585266,0.4527961015701294,257.25668133731955,2.357677459716797,92,13.993805646896362
2.303609848022461,177.73762893676758,0.6134969592094421,0.4595072567462921,270.8361038911142,1.7790101766586304,93,13.292171716690063
2.2663867473602295,184.14429831504822,0.3727598488330841,0.4666959345340729,197.36207732450254,2.3565735816955566,94,18.240586280822754
2.217181921005249,178.23849368095398,0.38181817531585693,0.4646051526069641,188.6180462348541,2.427907943725586,95,19.086190700531006
2.2022886276245117,187.68654465675354,0.32098764181137085,0.45411252975463867,306.10089650426744,2.6320948600769043,96,11.760828018188477
2.2401175498962402,171.06331992149353,0.2928571403026581,0.43693456053733826,246.1643521932299,2.867401123046875,97,14.624375820159912
2.2193992137908936,180.2917046546936,0.4797297418117523,0.4458526372909546,258.8209501902629,2.2384300231933594,98,13.909229516983032
2.483891487121582,177.50756168365479,0.3409961760044098,0.4363279640674591,191.7799107804901,2.653991222381592,99,18.771517753601074
2.830449342727661,182.51210117340088,0.3581395447254181,0.32037994265556335,264.46796170747,2.4920575618743896,100,13.612234830856323
2.8828036785125732,174.97492289543152,0.5092024803161621,0.2935095429420471,269.81913649981755,2.040426731109619,101,13.342270851135254
2.644324541091919,178.14807724952698,0.45652174949645996,0.35019293427467346,264.18785078016583,2.29374361038208,102,13.626667499542236
2.371405601501465,180.91610383987427,0.446601927280426,0.41051584482192993,188.30464066885654,2.1983449459075928,103,19.11795687675476
2.1599812507629395,185.47499179840088,0.5384615659713745,0.4627208411693573,316.02560922882606,1.8732388019561768,104,11.391481876373291
2.079416513442993,175.40028357505798,0.4161490797996521,0.4888298213481903,252.7663550622753,2.4945709705352783,105,14.242401838302612
2.112417221069336,178.47025179862976,0.41558441519737244,0.4878876805305481,282.6733429232072,2.5263519287109375,106,12.735548257827759
2.2299935817718506,172.02403140068054,0.43150684237480164,0.46517300605773926,251.93052651305533,2.523122549057007,107,14.289653778076172
2.2223734855651855,184.22518682479858,0.2590361535549164,0.463611364364624,204.91186662640672,2.8091812133789062,108,17.568528652191162
2.227796792984009,185.0596969127655,0.42592594027519226,0.45208626985549927,290.83946360627044,2.2251546382904053,109,12.377962589263916
2.1978747844696045,191.61481142044067,0.4178082048892975,0.44808539748191833,496.6084911450097,2.6471242904663086,110,7.249171257019043
2.0298988819122314,179.1386682987213,0.46607670187950134,0.4873972237110138,188.90064935584036,2.1396708488464355,111,19.057636976242065
1.9526649713516235,183.54465460777283,0.41860464215278625,0.5106152296066284,325.4720451106426,2.3508830070495605,112,11.060857772827148
2.1806483268737793,174.86705207824707,0.36000001430511475,0.46024289727211,177.05094770572396,2.456277847290039,113,20.333130359649658
2.2998483180999756,186.1399962902069,0.4363143742084503,0.42570629715919495,184.75873207264846,2.0078470706939697,114,19.484870672225952
2.160231828689575,179.9287679195404,0.39700374007225037,0.45533859729766846,230.92556920279603,2.409794569015503,115,15.589438676834106
1.9133343696594238,180.39456391334534,0.47445255517959595,0.5167456269264221,275.6361050043703,2.122051239013672,116,13.06069827079773
1.8978328704833984,180.81881999969482,0.44086021184921265,0.5180361866950989,200.47972554335973,2.201920986175537,117,17.95692801475525
1.992280125617981,180.3164825439453,0.5070821642875671,0.4917207658290863,203.43782910286367,1.868817687034607,118,17.695823907852173
2.073634386062622,184.0558955669403,0.6375839114189148,0.46851566433906555,307.8124749320644,1.6456401348114014,119,11.695432424545288
1.929880142211914,178.50905871391296,0.4159291982650757,0.5070273280143738,226.8896259959905,2.152648448944092,120,15.866745710372925
1.82433021068573,177.3732407093048,0.3931034505367279,0.5325039029121399,276.653800185214,2.470092296600342,121,13.012653350830078
1.8451693058013916,180.76385283470154,0.5394737124443054,0.5280641913414001,263.41543680103166,1.8672348260879517,122,13.666625022888184
1.9551210403442383,177.18693590164185,0.553459107875824,0.5017616748809814,268.80765783534514,1.891638994216919,123,13.392475605010986
2.013680934906006,184.10557103157043,0.4901960790157318,0.4876682758331299,238.1145765599164,1.993660569190979,124,15.118772029876709
1.975959300994873,182.74978351593018,0.3233082592487335,0.49223700165748596,250.2927097204876,2.5913097858428955,125,14.383159637451172
1.8921267986297607,176.8088927268982,0.553459107875824,0.5112218260765076,305.5354373181055,1.847783088684082,126,11.782593965530396
1.8413349390029907,184.13719749450684,0.36000001430511475,0.5297678112983704,265.92907096047657,2.5061521530151367,127,13.537444353103638
1.8763540983200073,179.4774146080017,0.5,0.5265026092529297,296.7001748663979,2.2725131511688232,128,12.133460998535156
1.9031555652618408,174.31923627853394,0.695364236831665,0.5254572033882141,326.52847691811843,1.330776572227478,129,11.02507209777832
1.906631588935852,174.76148772239685,0.5443037748336792,0.5279480814933777,226.42473198699082,1.7823747396469116,130,15.899323225021362
1.8592673540115356,180.7338376045227,0.48543688654899597,0.5464940667152405,181.11502243364583,2.1229913234710693,131,19.876871347427368
1.8134294748306274,179.55384755134583,0.6666666865348816,0.560587465763092,274.65630160323525,1.4148563146591187,132,13.107290744781494
1.7441811561584473,180.3316934108734,0.5268456339836121,0.5843604207038879,206.09724586031288,1.8995423316955566,133,17.467482328414917
1.6660127639770508,175.1976330280304,0.5095541477203369,0.6000154614448547,212.80886753224803,1.978513240814209,134,16.916588306427002
1.6548597812652588,182.22831916809082,0.4698275923728943,0.5871352553367615,246.32118653528073,1.9831022024154663,135,14.6150643825531
1.6514763832092285,174.66632390022278,0.5032258033752441,0.5727837085723877,280.0776438322909,2.101500988006592,136,12.853578567504883
1.6498404741287231,183.90768671035767,0.49800798296928406,0.5622523427009583,202.59761379249161,1.9756089448928833,137,17.769212245941162
1.5970553159713745,167.62195253372192,0.5773480534553528,0.5718286633491516,159.146482536804,1.5348787307739258,138,22.62066960334778
1.627913475036621,183.54232168197632,0.5089285969734192,0.5678277611732483,170.00469183624995,1.7970103025436401,139,21.175886154174805
1.7214463949203491,178.4569320678711,0.6066666841506958,0.553747296333313,269.67817136789205,1.6444778442382812,140,13.349245071411133
1.7204253673553467,182.89838433265686,0.4243542551994324,0.5565478801727295,197.76876099577103,2.2604217529296875,141,18.2030770778656
1.7871533632278442,175.4631495475769,0.6583850979804993,0.537446916103363,275.963777280344,1.2836146354675293,142,13.045190334320068
1.7007567882537842,180.20346999168396,0.597484290599823,0.5574513077735901,260.85718606660873,1.6768131256103516,143,13.800654888153076
1.6595770120620728,171.02634811401367,0.5714285969734192,0.5634009838104248,250.7946453583515,1.7333476543426514,144,14.354373455047607
1.7960195541381836,184.66607666015625,0.6057692170143127,0.5180491209030151,187.51263377627163,1.5173131227493286,145,19.19870638847351
1.8627644777297974,179.4649977684021,0.5743243098258972,0.5004065632820129,312.25261346094123,1.6155036687850952,146,11.5291268825531
1.742567777633667,180.89816665649414,0.550684928894043,0.5454486608505249,179.33586191113324,1.7628928422927856,147,20.074066400527954
1.5828608274459839,175.26324796676636,0.260869562625885,0.5813791155815125,286.33135939492325,3.0816664695739746,148,12.572845697402954
1.4553947448730469,182.04243779182434,0.5157232880592346,0.6064684987068176,241.78191229796025,1.8264068365097046,149,14.889451265335083
1.4266562461853027,172.1971492767334,0.5833333134651184,0.6076429486274719,217.90634804670867,1.5014386177062988,150,16.520858764648438
1.4737685918807983,172.87570881843567,0.5234899520874023,0.5963243842124939,191.9453109921341,1.6667410135269165,151,18.75534224510193
1.4712673425674438,175.26432251930237,0.5457875728607178,0.5968406200408936,210.24503500864137,1.7138125896453857,152,17.122877597808838
1.4648396968841553,188.38982439041138,0.5246913433074951,0.6019642949104309,268.4821456417541,1.8793020248413086,153,13.40871286392212
1.4673168659210205,183.70586705207825,0.5649350881576538,0.6078623533248901,325.31263752863737,1.5841106176376343,154,11.066277742385864
1.442144513130188,174.3143994808197,0.4791666567325592,0.6166900992393494,227.79098406284706,1.893192172050476,155,15.803961753845215
1.449824333190918,178.43857622146606,0.5570470094680786,0.6134765148162842,200.0006914162697,1.7321900129318237,156,17.999937772750854
1.4781922101974487,173.7275035381317,0.42957746982574463,0.6074106693267822,263.3130321488251,2.2583165168762207,157,13.671940088272095
1.4695994853973389,180.34527921676636,0.6428571343421936,0.6117342114448547,238.99372737585483,1.4421002864837646,158,15.063156843185425
1.414947748184204,177.58160495758057,0.5065789222717285,0.6261631846427917,269.83798027765005,1.8826271295547485,159,13.341339111328125
1.4532305002212524,186.53342413902283,0.5192307829856873,0.6108178496360779,312.0860141162264,1.791231632232666,160,11.535281419754028
1.6540931463241577,173.87108325958252,0.5675675868988037,0.5624717473983765,302.8401116133545,1.6214627027511597,161,11.887460947036743
1.8989338874816895,180.38040041923523,0.5199999809265137,0.5107830166816711,299.38646521261626,1.784234642982483,162,12.02459168434143
1.8916300535202026,182.69617819786072,0.6234567761421204,0.5067821145057678,279.70107956006103,1.507533073425293,163,12.870883464813232
1.6748822927474976,183.61040663719177,0.5531914830207825,0.556251049041748,253.96809677134183,1.5940948724746704,164,14.175008773803711
1.515745759010315,178.9868505001068,0.45390069484710693,0.6128569841384888,272.80538604519404,2.130938768386841,165,13.196220397949219
1.5068416595458984,183.17052578926086,0.6783216595649719,0.6229495406150818,216.80344095524555,1.4296883344650269,166,16.604902505874634
1.5543227195739746,175.99718642234802,0.4726027250289917,0.6075655221939087,192.32209950826433,2.0305652618408203,167,18.718597650527954
1.5984457731246948,181.11872053146362,0.5071089863777161,0.5905811786651611,253.35946434995518,1.9710214138031006,168,14.209060668945312
1.533540964126587,184.85394620895386,0.5333333611488342,0.6055392622947693,306.7581240092752,1.594050645828247,169,11.735630512237549
1.446533203125,183.82073402404785,0.6415094137191772,0.6211040019989014,352.41025175677726,1.2671102285385132,170,10.215366840362549
1.440496563911438,168.66967940330505,0.19565217196941376,0.6157221794128418,355.77847773973855,3.3500940799713135,171,10.118655920028687
1.4378468990325928,186.7404716014862,0.5019304752349854,0.6117470860481262,222.85930894504716,1.8097890615463257,172,16.15368914604187
1.4777196645736694,176.9118230342865,0.38842976093292236,0.5966986417770386,304.4845972922266,2.1087446212768555,173,11.8232581615448
1.4438494443893433,179.7155876159668,0.6061776280403137,0.6036291718482971,204.5416152902334,1.42959725856781,174,17.600330352783203
1.3131574392318726,175.6817741394043,0.5629138946533203,0.6321128606796265,188.66778602472422,1.5822176933288574,175,19.081158876419067
1.2535886764526367,184.45070481300354,0.4726027250289917,0.6431087851524353,300.72245112857547,2.2835030555725098,176,11.971171379089355
1.316001534461975,179.22447514533997,0.5648415088653564,0.6195810437202454,214.54252602587442,1.5713083744049072,177,16.779890060424805
1.4178231954574585,178.34090995788574,0.5395683646202087,0.5834699273109436,284.09852219418104,1.752439260482788,178,12.671660423278809
1.39127516746521,179.4435682296753,0.5415282249450684,0.5848766565322876,182.77371473940943,1.7058545351028442,179,19.696486473083496
1.3699301481246948,179.47347950935364,0.5734265446662903,0.597137451171875,248.30449056769828,1.4619369506835938,180,14.49832820892334
1.3019753694534302,177.95642614364624,0.5575757622718811,0.6243950128555298,231.16748833640597,1.4223672151565552,181,15.573124170303345
1.31234610080719,184.3667676448822,0.6540880799293518,0.6289637684822083,257.4853436054895,1.127842664718628,182,13.981378316879272
1.3911726474761963,178.50182557106018,0.5779221057891846,0.6098499298095703,268.9764405444365,1.6435688734054565,183,13.384071826934814
1.5055015087127686,182.50519514083862,0.7310924530029297,0.5906714797019958,275.4024174429901,1.0283678770065308,184,13.071780681610107
1.5441592931747437,179.7436830997467,0.6000000238418579,0.5881935358047485,283.3346793744962,1.5218425989151,185,12.705821990966797
1.5861836671829224,180.6776270866394,0.42105263471603394,0.5870062112808228,282.03292252524074,2.417586326599121,186,12.764467239379883
1.453161358833313,175.7523250579834,0.5478261113166809,0.6152962446212769,215.8153250734279,1.6054943799972534,187,16.680928468704224
1.3485198020935059,177.54288601875305,0.5921052694320679,0.6351199746131897,230.36407591467514,1.4928785562515259,188,15.627436637878418
1.3847267627716064,180.24522614479065,0.699999988079071,0.6285765767097473,359.37226653729465,1.174066185951233,189,10.017467498779297
1.6029175519943237,181.11600375175476,0.648829460144043,0.5832247138023376,189.35295389902512,1.3300493955612183,190,19.01211428642273
1.6945918798446655,173.97939920425415,0.701298713684082,0.5491527318954468,238.67434753811492,1.2916327714920044,191,15.083313465118408
1.4345881938934326,181.47285389900208,0.4838709533214569,0.6108824014663696,240.6372734597125,1.7956138849258423,192,14.960275888442993
1.242571234703064,175.54420709609985,0.6458333134651184,0.6522462964057922,165.90681438361358,1.3479557037353516,193,21.698927879333496
1.1685975790023804,182.02172660827637,0.7080745100975037,0.6710633039474487,240.76199033663815,0.974556028842926,194,14.952526330947876
1.2116869688034058,177.9733853340149,0.480701744556427,0.6605319976806641,182.88007391412287,1.8904988765716553,195,19.685031414031982
1.2766560316085815,177.19113492965698,0.6225680708885193,0.6367590427398682,195.40577361089697,1.3938636779785156,196,18.4232017993927
1.2960132360458374,172.67261815071106,0.4893617033958435,0.6264600157737732,235.1044531660218,1.8088836669921875,197,15.312342882156372
1.250910997390747,190.5847852230072,0.5394737124443054,0.640914797782898,407.0804169268519,1.6477876901626587,198,8.843461513519287
1.1963754892349243,177.97075843811035,0.6447368264198303,0.6600544452667236,223.09838238209616,1.2430936098098755,199,16.1363787651062
1.1446796655654907,174.05526661872864,0.6320754885673523,0.6741607785224915,243.5617324735779,1.3249436616897583,200,14.780647039413452
1.1498043537139893,177.68387961387634,0.5629629492759705,0.6730766892433167,264.5058026195465,1.5478687286376953,201,13.610287427902222
1.2542486190795898,181.53071975708008,0.6697819232940674,0.6455996632575989,206.15871590549727,1.2636823654174805,202,17.462274074554443
1.4626054763793945,182.8340151309967,0.6116207838058472,0.5911877155303955,223.02229282894774,1.3593533039093018,203,16.141884088516235
1.5395349264144897,183.27881741523743,0.5671641826629639,0.569441020488739,266.7348965581567,1.7848060131072998,204,13.496546745300293
1.3531758785247803,182.56446313858032,0.611940324306488,0.6136313676834106,237.88672756046094,1.444467544555664,205,15.1332528591156
1.200091004371643,177.2504017353058,0.6621983647346497,0.6491617560386658,168.86257884538884,1.1722055673599243,206,21.31911063194275
1.1652107238769531,172.93240809440613,0.7318840622901917,0.6587251424789429,204.17329311192114,1.0150001049041748,207,17.632080793380737
1.2257381677627563,183.17824459075928,0.47863247990608215,0.6452124714851379,266.58802703900454,2.0198423862457275,208,13.503982305526733
1.267177700996399,181.89141535758972,0.7233429551124573,0.6361395120620728,230.26816571280352,0.9659978747367859,209,15.63394570350647
1.2344856262207031,177.68090629577637,0.6604938507080078,0.6453415751457214,284.39888418482826,1.2046304941177368,210,12.65827751159668
1.1788523197174072,178.5947608947754,0.6369863152503967,0.6604158282279968,255.50020077742687,1.308457612991333,211,14.09000849723816
1.1321067810058594,203.55538702011108,0.5675675868988037,0.6763548254966736,235.89915426540261,1.5129212141036987,212,15.260758399963379
1.1479620933532715,178.42226934432983,0.6800000071525574,0.6748964190483093,344.4035188634869,1.2720900774002075,213,10.452854871749878
1.2112549543380737,173.64828610420227,0.5942028760910034,0.663564920425415,180.41869244212023,1.4352338314056396,214,19.95358657836914
1.218726396560669,187.3226194381714,0.6795580387115479,0.6596931219100952,206.72455887438076,1.2532678842544556,215,17.4144766330719
1.2225593328475952,170.50835537910461,0.4676056206226349,0.6610094904899597,179.87878789611574,2.012826919555664,216,20.013477087020874
1.2232396602630615,175.96544647216797,0.4771241843700409,0.6631003022193909,258.1933194704527,1.900913953781128,217,13.94304084777832
1.1899937391281128,178.35693955421448,0.686274528503418,0.6729734539985657,234.10346857762684,1.067132830619812,218,15.37781572341919
1.1651049852371216,181.63363909721375,0.698630154132843,0.6759288907051086,263.97600262404427,1.2653635740280151,219,13.637603282928467
1.181234359741211,182.44999361038208,0.7030302882194519,0.6665332913398743,347.9584330146642,1.0433038473129272,220,10.346063375473022
1.1980211734771729,183.2404088973999,0.6383763551712036,0.6603512763977051,241.6052856686146,1.1600534915924072,221,14.900336265563965
1.1562626361846924,175.19306564331055,0.6229507923126221,0.6729992628097534,186.19781358713183,1.4655628204345703,222,19.3342764377594
1.0892401933670044,170.17857360839844,0.5521235466003418,0.6910160779953003,204.66690322073268,1.6272971630096436,223,17.589556217193604
1.0950525999069214,170.80271196365356,0.5702247023582458,0.6888995170593262,165.8477456829677,1.3171298503875732,224,21.706656217575073
1.1683577299118042,184.9994237422943,0.6315789222717285,0.6657589673995972,305.2805683018392,1.523093581199646,225,11.792430877685547
