"loss","train_steps_per_hour","round_num","validation/sparse_categorical_accuracy","train_step_time_in_seconds","validation/validation_time_in_seconds","validation/loss","sparse_categorical_accuracy"
0.18956789374351501,21.966993931619857,814,0.8201799392700195,163.88223218917847,189.16225361824036,0.5940048098564148,0.943250298500061
0.1671106368303299,15.967741527151748,815,0.8437851071357727,225.45455121994019,191.1794044971466,0.6452283263206482,0.9470618367195129
0.1684032529592514,16.64136343451497,816,0.842068612575531,216.3284285068512,200.31579518318176,0.5945327281951904,0.9480790495872498
0.18732349574565887,16.615850155798896,817,0.8370997309684753,216.66059613227844,186.67306876182556,0.5704555511474609,0.9408787488937378
0.16975922882556915,16.050215428740483,818,0.8416426777839661,224.2960548400879,189.62933158874512,0.6253551840782166,0.9463692903518677
0.19468164443969727,16.39807937743074,819,0.8274718523025513,219.53790545463562,191.64748859405518,0.5664471387863159,0.9429307579994202
0.17172953486442566,16.868547131074987,820,0.8426751494407654,213.41494154930115,195.44425082206726,0.5792445540428162,0.9465458393096924
0.1674644649028778,14.88554662651249,821,0.8395131826400757,241.84533429145813,184.1007423400879,0.6343521475791931,0.9464483261108398
0.17584601044654846,15.438090142225366,822,0.8380547761917114,233.18946623802185,193.2203245162964,0.663821280002594,0.9447546005249023
0.165945366024971,16.55136263408827,823,0.8321825265884399,217.5047504901886,192.15358233451843,0.7970240116119385,0.9489485025405884
0.15945327281951904,14.266692341651733,824,0.8327503800392151,252.3359944820404,192.5785310268402,0.8099443912506104,0.9495748281478882
0.16709603369235992,15.526797311930174,825,0.8323503136634827,231.85721611976624,192.91252326965332,0.5603901743888855,0.9476326107978821
0.16287527978420258,15.655477436680838,826,0.8391905426979065,229.95146679878235,171.23209261894226,0.6459994316101074,0.9480184316635132
0.14668391644954681,20.953985501213282,827,0.8124620914459229,171.80502486228943,177.5745885372162,0.6500912308692932,0.9531832933425903
0.13674333691596985,16.890519216889846,828,0.8404166102409363,213.1373200416565,172.6541633605957,0.5920639038085938,0.9592962265014648
0.1940860152244568,18.95223099044682,829,0.8363382816314697,189.951251745224,179.70473957061768,0.5659887790679932,0.9415083527565002
0.1404121369123459,18.0352168630672,830,0.847850501537323,199.60946559906006,174.54144668579102,0.5752204060554504,0.9543906450271606
0.14888320863246918,16.64113162990446,831,0.8436560034751892,216.33144187927246,185.70370507240295,0.6463710069656372,0.9555976986885071
0.13399682939052582,16.963738582295612,832,0.8371384739875793,212.2173707485199,185.4767255783081,0.7137037515640259,0.9595305323600769
0.17032277584075928,18.478614990585218,833,0.8452950716018677,194.8197958469391,181.98838448524475,0.5638065338134766,0.948573112487793
0.18626731634140015,15.656057116685263,834,0.8439787030220032,229.94295263290405,185.1159851551056,0.5942530632019043,0.942768394947052
0.17954157292842865,18.252752180477884,835,0.8468696475028992,197.23053073883057,178.89936590194702,0.5572177171707153,0.9465625286102295
0.1722012758255005,19.98521629490963,836,0.8455016016960144,180.13315176963806,181.67178297042847,0.5449996590614319,0.946678876876831
0.13313032686710358,13.424224660055135,837,0.8312274813652039,268.1719124317169,186.26915001869202,0.8459441065788269,0.955906093120575
0.18541137874126434,18.40427034518155,838,0.8468696475028992,195.60677671432495,176.61149144172668,0.540188729763031,0.9447696208953857
0.15423248708248138,17.903252992692376,839,0.8447272181510925,201.08077573776245,188.31070375442505,0.5446491837501526,0.9525547623634338
0.13646526634693146,14.513145848409788,840,0.8458242416381836,248.05097651481628,186.21120071411133,0.6094753742218018,0.9549010396003723
0.18232683837413788,18.460470859488886,841,0.8455274105072021,195.0112771987915,185.0024619102478,0.5592920184135437,0.9426873326301575
0.1426028609275818,15.83950324060076,842,0.843514084815979,227.27985501289368,183.50457453727722,0.6353743076324463,0.9531055688858032
0.17007577419281006,16.800484166556156,843,0.8391776084899902,214.2795388698578,178.53344178199768,0.622950553894043,0.9454587697982788
0.15199822187423706,17.222799150183125,844,0.8317824602127075,209.0252559185028,179.43406772613525,0.7230892181396484,0.9506829977035522
0.1353149265050888,15.889122554268836,845,0.8368287086486816,226.5700945854187,175.36953496932983,0.6981915831565857,0.9563302993774414
0.16002771258354187,15.165666220622125,846,0.8333311676979065,237.37829566001892,173.83819675445557,0.7575158476829529,0.9521281123161316
0.20017404854297638,18.885799338266963,847,0.8476827144622803,190.61941385269165,180.69955611228943,0.5423952341079712,0.9391029477119446
0.1385364979505539,17.105983286366794,848,0.8375901579856873,210.45267844200134,179.40404510498047,0.7221031785011292,0.9561657309532166
0.17514239251613617,16.215058740936602,849,0.8479150533676147,222.01584696769714,181.3942642211914,0.6111295819282532,0.9435440897941589
0.14292217791080475,16.950031914891788,850,0.8338603377342224,212.38898062705994,176.15032029151917,0.810889720916748,0.9529131054878235
0.1559513807296753,21.500901122259457,851,0.8457854986190796,167.4348428249359,172.24478697776794,0.5886059999465942,0.9528679847717285
0.15108516812324524,21.132258355429624,852,0.8407392501831055,170.3556685447693,177.57835984230042,0.6490230560302734,0.9549522399902344
0.15884946286678314,17.183560504840596,853,0.8398874402046204,209.50256490707397,180.87631130218506,0.6354754567146301,0.9503980278968811
0.17355003952980042,16.765009489729472,854,0.8397196531295776,214.73295331001282,176.4216010570526,0.6511759757995605,0.9455223679542542
0.15045008063316345,15.967901033092225,855,0.8372030258178711,225.452299118042,174.5343680381775,0.7741371393203735,0.95168536901474
0.16787606477737427,18.974388762794685,856,0.8457080721855164,189.7294318675995,185.2444190979004,0.6271782517433167,0.9500805139541626
0.15801222622394562,16.408563063407694,857,0.8364415168762207,219.39763927459717,174.8403160572052,0.727321982383728,0.9488245844841003
0.16938291490077972,16.39341089580634,858,0.8395261168479919,219.6004250049591,183.2710247039795,0.6697675585746765,0.9471548795700073
0.1611417680978775,16.99685406963619,859,0.8448304533958435,211.80390119552612,171.25567150115967,0.590865433216095,0.9484257698059082
0.1616625338792801,17.686776647522887,860,0.8381063938140869,203.5418930053711,177.48376655578613,0.6228268146514893,0.9506250023841858
0.1414804607629776,17.18685230750523,861,0.8427267670631409,209.4624388217926,181.9747235774994,0.694525957107544,0.9549878239631653
0.1703387051820755,20.258142592006255,862,0.8459146022796631,177.70632147789001,166.37559270858765,0.6251897811889648,0.9487882256507874
0.1787358671426773,18.118732424601035,863,0.8374611139297485,198.68939590454102,162.87632822990417,0.7007088661193848,0.9427192807197571
0.1919170618057251,22.08749927575078,864,0.8455144762992859,162.98812079429626,167.41960310935974,0.5905286073684692,0.9439799189567566
0.1330104023218155,18.584426073355253,865,0.8402359485626221,193.71058249473572,165.22360277175903,0.6560884118080139,0.9582396745681763
0.1396845281124115,15.887035113649667,866,0.8323632478713989,226.59986424446106,165.68545484542847,0.804333508014679,0.9537313580513
0.19843092560768127,21.472842578642545,867,0.8310596942901611,167.65362977981567,166.0558934211731,0.5571370720863342,0.9409396052360535
0.16179078817367554,19.51616203844106,868,0.8419395089149475,184.46249794960022,165.12767386436462,0.5427175760269165,0.9481972455978394
0.15940459072589874,18.529314093832376,869,0.8412038683891296,194.28673839569092,162.25122547149658,0.6476513147354126,0.9502778053283691
0.16353145241737366,18.77023115641164,870,0.8409328460693359,191.79305624961853,171.02320051193237,0.6570188403129578,0.9473657608032227
0.2082955539226532,19.160477081805993,871,0.8449337482452393,187.8867621421814,162.61747908592224,0.548655092716217,0.9361909627914429
0.17099089920520782,19.17456155620751,872,0.8389453291893005,187.7487518787384,162.77755975723267,0.677496075630188,0.9465634226799011
0.1729763001203537,19.525487456668067,873,0.8409586548805237,184.37439823150635,165.92678880691528,0.5476675629615784,0.9451579451560974
0.14685532450675964,28.4348453829498,874,0.8064994812011719,126.60522508621216,162.97369837760925,0.6680141091346741,0.9535994529724121
0.14118079841136932,16.18514872883245,875,0.8459532856941223,222.4261302947998,162.18978548049927,0.620879590511322,0.9553482532501221
0.1370440274477005,18.661034932025615,876,0.8499283790588379,192.91534543037415,171.38861989974976,0.5720229148864746,0.9557957053184509
0.14251062273979187,18.181758391276553,877,0.8486506938934326,198.00065112113953,153.31452822685242,0.5852977633476257,0.9525550603866577
0.14245480298995972,17.988303796699093,878,0.8454112410545349,200.13004231452942,169.477801322937,0.6189526319503784,0.953849732875824
0.1259174942970276,17.454769844859086,879,0.8457210063934326,206.2473485469818,162.7265341281891,0.620185911655426,0.9602605700492859
0.1760375052690506,17.85961135943097,880,0.842029869556427,201.5721354484558,164.05283880233765,0.697916567325592,0.9430391788482666
0.14710581302642822,20.735769449985238,881,0.8487409949302673,173.61304140090942,168.7704153060913,0.569037914276123,0.953767716884613
0.1700439751148224,21.207248403815306,882,0.8254068493843079,169.7532811164856,157.82696056365967,0.5977960228919983,0.946505069732666
0.14631423354148865,16.36054615585424,883,0.8326858878135681,220.0415539741516,163.96954989433289,0.7623838782310486,0.9542682766914368
0.19115981459617615,21.95805417210375,884,0.8451531529426575,163.94895339012146,147.51755356788635,0.5738275647163391,0.9410035610198975
0.14978432655334473,20.21521912523799,885,0.8416168689727783,178.08364963531494,148.38690543174744,0.6437656283378601,0.9533618688583374
0.17126375436782837,22.155319915029537,886,0.8431139588356018,162.4891905784607,146.88008093833923,0.5781269073486328,0.947080671787262
0.14824850857257843,23.428542878927477,887,0.8453467488288879,153.65872383117676,146.35328841209412,0.5887736678123474,0.9561861753463745
0.13789579272270203,23.50480017870722,888,0.8421976566314697,153.16020441055298,144.85091519355774,0.6644245982170105,0.9570444822311401
0.17441897094249725,20.956340682111314,889,0.8477214574813843,171.7857165336609,146.50633311271667,0.5971299409866333,0.9460489153862
0.16082143783569336,21.0211780369158,890,0.836312472820282,171.25586366653442,142.17447757720947,0.7154186367988586,0.9488418102264404
0.17567870020866394,20.576888571742842,891,0.8469341397285461,174.95356440544128,144.46407961845398,0.5407885909080505,0.9462559819221497
0.17275521159172058,22.51966032175617,892,0.8458113670349121,159.86031532287598,148.99216651916504,0.5777013897895813,0.9436384439468384
0.14197468757629395,19.48418195402361,893,0.8393067121505737,184.76526284217834,146.8098018169403,0.7183683514595032,0.9565326571464539
0.1614982932806015,19.607669267090373,894,0.842068612575531,183.60162806510925,145.34125185012817,0.6941457390785217,0.9463286995887756
