"train_steps_per_hour","sparse_categorical_accuracy","validation/loss","validation/validation_time_in_seconds","round_num","train_step_time_in_seconds","validation/sparse_categorical_accuracy","loss"
59.6016864336884,0.8015538454055786,0.9333945512771606,152.6021213531494,18,60.400975465774536,0.7315152883529663,0.69327712059021
36.81057819904076,0.8422733545303345,0.9894756078720093,166.66799902915955,19,97.7979748249054,0.7255139946937561,0.5372337698936462
50.3544056736442,0.8313589096069336,0.95301753282547,170.99006819725037,20,71.49324774742126,0.7273982763290405,0.5912439823150635
29.124522152334446,0.8179519772529602,0.9297105669975281,175.4116747379303,21,123.60717821121216,0.7294632196426392,0.6190174221992493
35.0560046203411,0.8253095149993896,0.9173728823661804,179.1461992263794,22,102.69282078742981,0.7350515723228455,0.6154305934906006
39.91533204051614,0.8385628461837769,0.9005501866340637,173.29408884048462,23,90.19090700149536,0.7369616627693176,0.5637242197990417
29.011868291960056,0.8166068196296692,0.8788623213768005,180.16550159454346,24,124.08714818954468,0.7419562935829163,0.6230150461196899
26.49472472104161,0.8286494016647339,0.8724492192268372,186.10033416748047,25,135.87610507011414,0.7476091384887695,0.5983574986457825
33.27023975608564,0.8312931656837463,0.8536794781684875,193.30436277389526,26,108.20481085777283,0.7530425786972046,0.5666526556015015
30.66346809856238,0.8327586054801941,0.8260249495506287,187.5108184814453,27,117.4035496711731,0.7545139193534851,0.5870752334594727
35.095237800499056,0.8382470011711121,0.8203923106193542,189.19565057754517,28,102.57801985740662,0.7536491751670837,0.5464955568313599
33.71082385332387,0.8206827044487,0.8146288394927979,186.14385724067688,29,106.7906265258789,0.7607604265213013,0.6402801871299744
31.6204461794771,0.8615831136703491,0.8431280851364136,178.68744945526123,30,113.85038590431213,0.753520131111145,0.46418431401252747
37.16548860306621,0.8222222328186035,0.8366326093673706,170.04094791412354,31,96.86405682563782,0.7501774430274963,0.6235743165016174
34.522454276136095,0.8209921717643738,0.7775272130966187,171.84165263175964,32,104.27995562553406,0.7672779560089111,0.599335253238678
37.52836213948632,0.8507263660430908,0.7976455688476562,182.76385974884033,33,95.92744779586792,0.7652517557144165,0.5202109813690186
40.679858744240114,0.8389390707015991,0.7650548219680786,179.73304963111877,34,88.49588251113892,0.7714079022407532,0.542413055896759
30.39907863629008,0.8443590998649597,0.7922177314758301,180.4536030292511,35,118.42464184761047,0.7634835839271545,0.5343319773674011
37.39677383228713,0.8464052081108093,0.7853444814682007,174.48454666137695,36,96.2649884223938,0.764064371585846,0.5266518592834473
34.215448693112926,0.846976101398468,0.7751592397689819,178.26065158843994,37,105.21563029289246,0.766361653804779,0.5355250239372253
32.26906183043261,0.8333007097244263,0.7909144163131714,176.26872992515564,38,111.56196665763855,0.7642837762832642,0.5632771849632263
29.669123123735268,0.8631138801574707,0.815174400806427,180.61793851852417,39,121.33826756477356,0.7576113343238831,0.4562344253063202
28.24711908555439,0.797566294670105,0.7754146456718445,189.49790740013123,40,127.44662523269653,0.7648387551307678,0.7761548757553101
30.954356191485466,0.8497878313064575,0.7651035189628601,193.30485820770264,41,116.30027055740356,0.7687105536460876,0.5149306654930115
32.73476540428022,0.844556987285614,0.7407641410827637,189.57061195373535,42,109.97482204437256,0.7768284678459167,0.5090907216072083
25.773267791163885,0.8782436847686768,0.7906006574630737,182.76999855041504,43,139.67961025238037,0.7655227780342102,0.40622878074645996
29.978253106595037,0.8631171584129333,0.7426853179931641,192.4542944431305,44,120.08705067634583,0.7782351970672607,0.4587116241455078
29.335722789181677,0.8542138934135437,0.7807605862617493,189.4079303741455,45,122.71727633476257,0.7690719366073608,0.477102667093277
39.001609466928144,0.836836040019989,0.7595081925392151,197.50023746490479,46,92.30388307571411,0.775563657283783,0.5718251466751099
38.34136856515579,0.8470796346664429,0.7211906909942627,191.80948066711426,47,93.89336204528809,0.7802227735519409,0.5293501019477844
33.41383867011107,0.8762056231498718,0.7231389284133911,184.90613770484924,48,107.73979115486145,0.7773576378822327,0.4131114184856415
34.042985609926916,0.8825819492340088,0.7262173295021057,176.13739657402039,49,105.74865674972534,0.7787773013114929,0.37597766518592834
29.93525524979561,0.8548179864883423,0.7833320498466492,177.54843592643738,50,120.25953912734985,0.7693816423416138,0.4911063313484192
34.56227975193652,0.8655056357383728,0.7220470905303955,174.05244898796082,51,104.1597957611084,0.7830491662025452,0.446270614862442
29.572768395314622,0.8726211786270142,0.7878380417823792,173.1388771533966,52,121.73361492156982,0.7740795016288757,0.4018663465976715
33.554641753793895,0.8715568780899048,0.785315990447998,176.76653695106506,53,107.28768992424011,0.7669424414634705,0.42954403162002563
33.20625080881095,0.8800376653671265,0.770670473575592,176.34111618995667,54,108.4133231639862,0.776763916015625,0.3879665434360504
29.50177010393198,0.8748612999916077,0.851138710975647,179.08362984657288,55,122.02657628059387,0.7603474259376526,0.4161853790283203
38.695308570797096,0.8584926724433899,0.7481609582901001,174.7067928314209,56,93.03453397750854,0.7749183773994446,0.5020503997802734
27.538287288638482,0.8891870379447937,0.8162693977355957,169.4236078262329,57,130.72708415985107,0.7681168913841248,0.36132603883743286
31.360197973797533,0.8574153780937195,0.7507412433624268,176.99966096878052,58,114.79519367218018,0.7734212875366211,0.4757869839668274
31.30562245559569,0.8598003387451172,0.7092220187187195,174.38292145729065,59,114.99531769752502,0.7843397855758667,0.46508365869522095
32.59341564666672,0.8819437623023987,0.7532200217247009,175.14296793937683,60,110.45175623893738,0.7812939882278442,0.40184658765792847
37.37918898430597,0.8732972741127014,0.7301926612854004,176.42239141464233,61,96.31027579307556,0.7752668261528015,0.42179766297340393
32.98933344198476,0.8656101226806641,0.6986284255981445,178.06464314460754,62,109.1261818408966,0.7876953482627869,0.44707924127578735
31.65268256033916,0.8463780879974365,0.7357193827629089,170.41150069236755,63,113.73443603515625,0.7777189612388611,0.524546205997467
32.080525205441845,0.8561775088310242,0.689578115940094,170.25085163116455,64,112.21761417388916,0.7891021370887756,0.46067625284194946
28.7395366168974,0.8824722170829773,0.6953576803207397,175.05985975265503,65,125.26297998428345,0.7883793711662292,0.39364370703697205
34.68236413934784,0.8714513778686523,0.6987274885177612,180.32026505470276,66,103.79915237426758,0.7884826064109802,0.43583694100379944
35.55940981178198,0.8665980696678162,0.6867335438728333,184.55282187461853,67,101.23902559280396,0.7936450839042664,0.4584808051586151
37.72998136951075,0.8828098177909851,0.6887956261634827,170.56087851524353,68,95.41483640670776,0.7959810495376587,0.37343478202819824
32.08531937840114,0.8695918321609497,0.6818305850028992,174.78691387176514,69,112.2008466720581,0.7940322160720825,0.4326004087924957
36.11690437416525,0.8975868225097656,0.6902329325675964,178.82764983177185,70,99.67631673812866,0.795464813709259,0.33939129114151
31.81011655366278,0.8724876642227173,0.6776749491691589,173.82544779777527,71,113.17154383659363,0.7971038818359375,0.43782246112823486
34.706628515005065,0.8774834275245667,0.6637564301490784,170.7998628616333,72,103.72658348083496,0.7994140386581421,0.4081154465675354
32.15469202485636,0.8686816096305847,0.6734180450439453,169.5268361568451,73,111.95877718925476,0.8006917834281921,0.4450322091579437
32.13578245820687,0.8685629963874817,0.6874874830245972,180.39321064949036,74,112.02465677261353,0.7909348011016846,0.4305437505245209
37.941378035180705,0.8985722661018372,0.686201810836792,174.89589738845825,75,94.88321685791016,0.7949614524841309,0.34205198287963867
32.11489079804767,0.8797000646591187,0.669621467590332,168.78746938705444,76,112.09753203392029,0.7984331846237183,0.3958452343940735
33.45453519669104,0.884463906288147,0.6450810432434082,173.50220346450806,77,107.60872864723206,0.8011564016342163,0.3652189373970032
30.77940025981537,0.8871492147445679,0.6720196604728699,177.00832509994507,78,116.96134328842163,0.8002142310142517,0.3781992495059967
31.821724062513425,0.881534993648529,0.6853629946708679,173.64288520812988,79,113.13026261329651,0.7982653975486755,0.39058536291122437
30.943572536831955,0.8628957271575928,0.7145450711250305,178.0646996498108,80,116.34080052375793,0.7904830574989319,0.45698264241218567
28.60462121878953,0.8919664621353149,0.6944651007652283,167.47906851768494,81,125.85379028320312,0.7957874536514282,0.3545454144477844
36.06102787730922,0.8892070651054382,0.6774442791938782,168.80202531814575,82,99.83076500892639,0.7964327931404114,0.37660929560661316
36.559693215647215,0.8856987953186035,0.6835559010505676,173.590824842453,83,98.46909761428833,0.8012983202934265,0.3859822154045105
32.24025549366246,0.8742203712463379,0.6628010272979736,165.2623336315155,84,111.6616461277008,0.8018662333488464,0.4421583116054535
35.47574714372318,0.8853672742843628,0.6496096849441528,178.62081789970398,85,101.47777819633484,0.805557370185852,0.3841060996055603
33.66901131167486,0.8876988291740417,0.6521933674812317,166.10619258880615,86,106.92324662208557,0.8064994812011719,0.3692498803138733
36.665274124729144,0.8878681063652039,0.6369706392288208,176.1166958808899,87,98.18554711341858,0.8064349889755249,0.37075570225715637
41.85318017583299,0.8784056901931763,0.6602832078933716,180.15523052215576,88,86.01496911048889,0.7963553071022034,0.41233494877815247
29.573162829422913,0.8986539244651794,0.7007883191108704,170.3578975200653,89,121.73199129104614,0.7934772968292236,0.31847336888313293
26.491091633561197,0.8959230780601501,0.7378166913986206,170.5261414051056,90,135.89473962783813,0.7932837009429932,0.32447052001953125
36.273078257630885,0.901268720626831,0.6588442921638489,169.08543467521667,91,99.24715995788574,0.805763840675354,0.32516127824783325
33.953965520509335,0.9075156450271606,0.656901478767395,173.4798300266266,92,106.02590727806091,0.8075577616691589,0.30514639616012573
25.767549886350036,0.8967050313949585,0.760504424571991,174.2577986717224,93,139.7106056213379,0.7850238084793091,0.3188304603099823
32.86450668092497,0.892168402671814,0.7174731492996216,179.61108303070068,94,109.54066753387451,0.7915542721748352,0.35742542147636414
30.42858396804363,0.8902928829193115,0.718607485294342,178.74745106697083,95,118.30981040000916,0.7929352521896362,0.35880014300346375
29.717439037518247,0.8856680393218994,0.6990711688995361,174.52541875839233,96,121.14099049568176,0.7996721863746643,0.38698241114616394
36.679833564564916,0.8755745887756348,0.6837603449821472,178.1890993118286,97,98.14657402038574,0.8001368045806885,0.40999674797058105
33.12729448064712,0.8912121057510376,0.636101484298706,172.51342582702637,98,108.67171788215637,0.8042021989822388,0.35982364416122437
32.164710645946954,0.8675726056098938,0.6781967282295227,166.06332755088806,99,111.92390441894531,0.7968328595161438,0.42783069610595703
37.00928720336415,0.8931289315223694,0.6252418160438538,168.59024786949158,100,97.27288126945496,0.8065769076347351,0.35263827443122864
37.04794912750741,0.8827698826789856,0.6318104863166809,176.77950525283813,101,97.1713707447052,0.8063316941261292,0.3842999339103699
35.78835368205199,0.8781065344810486,0.6461672186851501,174.37482595443726,102,100.59138321876526,0.8038924932479858,0.41605737805366516
32.94311783618098,0.8846938610076904,0.6304539442062378,174.0450713634491,103,109.2792739868164,0.8118038773536682,0.3763182461261749
39.00123431416629,0.8766322731971741,0.614837110042572,173.0220913887024,104,92.30477094650269,0.8074416518211365,0.4037531614303589
35.74190936979419,0.8729398250579834,0.6265895366668701,174.25971293449402,105,100.72209525108337,0.7986655235290527,0.4298260807991028
29.524414100890432,0.8842465877532959,0.6252061128616333,170.43851900100708,106,121.93298697471619,0.8071318864822388,0.38128501176834106
41.03579455074721,0.883221447467804,0.6964988708496094,168.80809140205383,107,87.72828793525696,0.788198709487915,0.40606778860092163
31.49014626565747,0.868021547794342,0.6279070973396301,174.4520263671875,108,114.32147598266602,0.805763840675354,0.43347135186195374
28.492487720114408,0.8892725110054016,0.6855006217956543,180.5448443889618,109,126.3490936756134,0.7982653975486755,0.3632071614265442
33.07493315458135,0.8775135278701782,0.6473922729492188,173.98039889335632,110,108.84375739097595,0.8002787828445435,0.3979756534099579
30.466555842708537,0.8936368227005005,0.6529238224029541,170.70807790756226,111,118.16235542297363,0.8040215373039246,0.3469950556755066
32.986633589155275,0.8606730699539185,0.6695674657821655,173.89742374420166,112,109.13511347770691,0.7939289808273315,0.4549570381641388
33.529933987075545,0.8897411227226257,0.6724022030830383,173.49545097351074,113,107.36674880981445,0.7979427576065063,0.3515052795410156
28.682894956135126,0.9091872572898865,0.6909407377243042,173.11549162864685,114,125.51034355163574,0.8015564680099487,0.29000425338745117
33.7432668950334,0.8731136918067932,0.6332852244377136,167.33599829673767,115,106.68795084953308,0.8063316941261292,0.3942130506038666
36.11767048839658,0.8933333158493042,0.6285173296928406,166.86242175102234,116,99.67420244216919,0.8082934617996216,0.37684550881385803
28.930387378902445,0.8972151875495911,0.6419121026992798,176.52377676963806,117,124.43663311004639,0.8084869980812073,0.33323895931243896
26.900608557748516,0.8880648612976074,0.7249646186828613,178.3124029636383,118,133.8259687423706,0.7952712178230286,0.3742939531803131
36.24183154069912,0.894568681716919,0.631467878818512,172.20563507080078,119,99.33272814750671,0.8142818212509155,0.3529545068740845
34.35295803581282,0.9021000266075134,0.6616090536117554,169.1346595287323,120,104.79446911811829,0.8081514835357666,0.3185799717903137
33.5241094430088,0.9004920721054077,0.6223085522651672,173.47843027114868,121,107.38540291786194,0.8127718567848206,0.33104830980300903
36.86995932321053,0.8831878900527954,0.6041809916496277,172.75689029693604,122,97.64046573638916,0.8149400353431702,0.3928128182888031
33.694551842110364,0.8983677625656128,0.6175841689109802,169.95007753372192,123,106.84219861030579,0.8131073713302612,0.32851725816726685
29.224147740205524,0.8717741966247559,0.6036859750747681,179.61037302017212,124,123.18579936027527,0.8121265172958374,0.416694313287735
30.15839674400165,0.9025099277496338,0.6302139759063721,179.26977562904358,125,119.3697407245636,0.8092613816261292,0.3078416585922241
33.44004549415843,0.9080306887626648,0.6188068985939026,178.50878143310547,126,107.65535593032837,0.8088871240615845,0.2964809238910675
31.53162770235959,0.9018386006355286,0.6350719928741455,166.01837921142578,127,114.17108035087585,0.8036730885505676,0.33166077733039856
29.4754486541408,0.8930765986442566,0.6270571947097778,178.91164350509644,128,122.13554549217224,0.8068479299545288,0.3466111421585083
44.826509321181696,0.8968899250030518,0.6107374429702759,180.65164804458618,129,80.3096215724945,0.8118426203727722,0.3515170216560364
28.878058523322213,0.8996274471282959,0.6825546026229858,173.7416250705719,130,124.66212010383606,0.8048346042633057,0.32653549313545227
29.674567556864133,0.8900712132453918,0.6335369348526001,174.97645115852356,131,121.31600546836853,0.8084869980812073,0.35015052556991577
39.969522932973284,0.9047872424125671,0.6397058367729187,179.80926966667175,132,90.06862568855286,0.8147464394569397,0.32392576336860657
36.854932031127696,0.903215765953064,0.6068522334098816,181.64397621154785,133,97.68027782440186,0.8171728253364563,0.3207237422466278
34.21229574935219,0.9000970125198364,0.5982305407524109,175.3086142539978,134,105.22532677650452,0.816062867641449,0.31893888115882874
36.66703793892797,0.8952327966690063,0.604550302028656,174.31832313537598,135,98.18082404136658,0.812887966632843,0.3475622832775116
39.7605123613226,0.902594804763794,0.6176207661628723,178.87834239006042,136,90.54209280014038,0.8052992224693298,0.3175826966762543
31.70184713596059,0.8830845952033997,0.6201744675636292,170.6908392906189,137,113.5580518245697,0.8099325299263,0.3816399574279785
31.15639638393193,0.8997337818145752,0.6245262622833252,171.2731556892395,138,115.54609704017639,0.8090419769287109,0.34573492407798767
33.05682272571619,0.8867446184158325,0.6545224189758301,173.29220247268677,139,108.90338826179504,0.8097131252288818,0.34905779361724854
35.25290505804887,0.8922751545906067,0.6076639294624329,176.4389624595642,140,102.11924362182617,0.8097905516624451,0.34071922302246094
32.09101871931588,0.8938931226730347,0.6229973435401917,179.45782589912415,141,112.18091988563538,0.8097647428512573,0.3410651683807373
34.407954809457955,0.896096408367157,0.6380563974380493,173.6912407875061,142,104.62696838378906,0.8083966970443726,0.31555798649787903
33.20931138983273,0.8993611931800842,0.620394229888916,177.57458400726318,143,108.4033317565918,0.814372181892395,0.3195286989212036
34.451036532584475,0.8960621953010559,0.6177648305892944,174.6643898487091,144,104.4961302280426,0.8154820799827576,0.34534722566604614
30.62746899007422,0.887859582901001,0.6258317232131958,171.1665210723877,145,117.54154419898987,0.808693528175354,0.3693389594554901
35.09397178796433,0.8741500377655029,0.6163656115531921,168.7058298587799,146,102.58172035217285,0.8132364749908447,0.4289909303188324
29.93839952177377,0.8967711329460144,0.6424201726913452,177.71537590026855,147,120.24690890312195,0.8042538166046143,0.33567723631858826
31.59461203685215,0.8841903209686279,0.6407851576805115,180.8952751159668,148,113.94347858428955,0.8065124154090881,0.3838362693786621
46.3039200371376,0.8789545893669128,0.6681535243988037,174.8102855682373,149,77.74719715118408,0.7901087999343872,0.40797412395477295
34.574791728562765,0.9019203782081604,0.5915620923042297,175.86731672286987,150,104.1221022605896,0.8177019357681274,0.30650606751441956
33.485616825050066,0.8936367630958557,0.6267939209938049,180.1562032699585,151,107.50884532928467,0.8153788447380066,0.3274320960044861
31.90880251858906,0.8967576622962952,0.6753647923469543,174.04314756393433,152,112.82153248786926,0.807144820690155,0.33396387100219727
36.952952052749296,0.9087064862251282,0.6097998023033142,173.72272658348083,153,97.42117476463318,0.8156111836433411,0.3032209575176239
37.73361925178939,0.8918796181678772,0.6103387475013733,172.928715467453,154,95.40563750267029,0.8182181715965271,0.35890793800354004
34.0819832315542,0.8897435665130615,0.6181129813194275,178.25746870040894,155,105.62765598297119,0.8117006421089172,0.36178186535835266
33.563920520331095,0.8965672850608826,0.6231279373168945,179.7326455116272,156,107.25803017616272,0.8115328550338745,0.32486608624458313
37.35773454023639,0.8844859600067139,0.589826762676239,170.36446118354797,157,96.36558651924133,0.8185408115386963,0.3803819715976715
29.858817799118505,0.9053677916526794,0.6055953502655029,174.03616666793823,158,120.56739902496338,0.8165404200553894,0.3054891526699066
37.8488031258764,0.8948923349380493,0.5832862257957458,176.1545763015747,159,95.11529302597046,0.8148109912872314,0.3479957580566406
35.93586435768485,0.8857142925262451,0.5606362819671631,174.18423891067505,160,100.1784725189209,0.8240001201629639,0.3766373097896576
36.617734382633564,0.8915534615516663,0.576026439666748,167.51346278190613,161,98.31301856040955,0.8167468905448914,0.34440773725509644
33.875527814941584,0.8887168169021606,0.5933156609535217,181.46689748764038,162,106.27140688896179,0.8137785196304321,0.3420264422893524
33.32648594578119,0.9100729823112488,0.5994223356246948,174.90667700767517,163,108.02219009399414,0.8257036805152893,0.2853788435459137
33.138075644382134,0.8937035202980042,0.5801859498023987,172.0037384033203,164,108.63636255264282,0.8240388035774231,0.3428223431110382
30.305228627791305,0.9035190343856812,0.5809432864189148,177.66661095619202,165,118.79138231277466,0.8235613107681274,0.3101648986339569
32.71708276194068,0.8843994736671448,0.6109030842781067,176.91101169586182,166,110.03426027297974,0.8141915202140808,0.37738290429115295
36.643278371792896,0.9072822332382202,0.579007089138031,177.59282732009888,167,98.24448466300964,0.8246325254440308,0.3112488389015198
29.99693413121387,0.9038558006286621,0.6364040374755859,173.95310163497925,168,120.01226472854614,0.8170953392982483,0.2929284870624542
30.620280749761424,0.9248113632202148,0.6486821174621582,172.77433133125305,169,117.56913757324219,0.817263126373291,0.23447372019290924
34.53477621806645,0.8928806185722351,0.6007880568504333,180.27115154266357,170,104.2427487373352,0.8178697228431702,0.3760855495929718
37.78704545135472,0.8900682926177979,0.6127337217330933,177.00672793388367,171,95.27074575424194,0.814475417137146,0.35656097531318665
37.62628754957308,0.8975811004638672,0.588253378868103,171.31149792671204,172,95.67778897285461,0.8169146776199341,0.32083019614219666
31.259057654051766,0.8997538089752197,0.60068279504776,173.40019869804382,173,115.16661953926086,0.8181278705596924,0.3270473778247833
29.98412341119086,0.9143784642219543,0.634463906288147,177.03009676933289,174,120.06353998184204,0.8139463067054749,0.2824034094810486
33.68524851288758,0.9111877679824829,0.6464567184448242,179.59691739082336,175,106.87170672416687,0.8142431378364563,0.28437337279319763
30.93527558189153,0.9127132892608643,0.5911011099815369,169.94412922859192,176,116.37200355529785,0.8199863433837891,0.290365993976593
31.997505687604036,0.8993992209434509,0.588194727897644,177.0835223197937,177,112.50876975059509,0.8226449489593506,0.32473912835121155
38.63658205318161,0.8874304890632629,0.6099659204483032,179.4895462989807,178,93.17594385147095,0.8132880926132202,0.3586081862449646
34.045549338529874,0.896628201007843,0.6038494110107422,173.14785432815552,179,105.74069356918335,0.8186957240104675,0.3207511603832245
29.107684988028456,0.8992233872413635,0.6522912383079529,168.88104224205017,180,123.67867803573608,0.8105778098106384,0.32912886142730713
31.23367247762951,0.9013361930847168,0.5912073254585266,168.19657230377197,181,115.26022124290466,0.8202186226844788,0.3161807060241699
32.982396384533004,0.9066909551620483,0.600040853023529,172.4911231994629,182,109.14913392066956,0.8219738602638245,0.31191402673721313
28.836566516266718,0.8984326124191284,0.59987872838974,167.5488564968109,183,124.84149241447449,0.8211478590965271,0.32100021839141846
34.190001176583,0.9046808481216431,0.5900354981422424,168.39147567749023,184,105.29394197463989,0.817198634147644,0.3071504831314087
33.763530670895875,0.9054999947547913,0.6161794662475586,174.7751820087433,185,106.62392020225525,0.816101610660553,0.32716840505599976
32.563545455014804,0.8762295246124268,0.5864068865776062,175.40692234039307,186,110.55307245254517,0.82008957862854,0.4133751690387726
34.324727238969295,0.9111636877059937,0.5961623191833496,177.13374948501587,187,104.8806586265564,0.8245937824249268,0.28641343116760254
32.280118512962574,0.8925390243530273,0.6057872176170349,168.15371561050415,188,111.52375411987305,0.8190183639526367,0.3646913170814514
33.02442115677722,0.9242728352546692,0.6237311959266663,176.96149516105652,189,109.01023769378662,0.8191603422164917,0.2440442144870758
30.433370796522,0.9022695422172546,0.5981736779212952,168.32760500907898,190,118.2912015914917,0.8193151950836182,0.32388949394226074
27.85290979776616,0.9150856733322144,0.6722248792648315,175.93989729881287,191,129.2504096031189,0.8113134503364563,0.2767695188522339
41.48134867160214,0.8952319025993347,0.5664195418357849,169.14216470718384,192,86.78599214553833,0.8249035477638245,0.35163360834121704
28.481485501578316,0.9156140089035034,0.5844442248344421,171.38646721839905,193,126.39790153503418,0.8236258029937744,0.27637752890586853
31.849409867941148,0.9047395586967468,0.6347322463989258,175.52790689468384,194,113.03192162513733,0.8159725069999695,0.30831748247146606
35.12422812185875,0.90328449010849,0.5955964922904968,181.1469225883484,195,102.49335551261902,0.8199863433837891,0.30674150586128235
27.84219206742196,0.8897155523300171,0.6130399107933044,174.995911359787,196,129.3001639842987,0.817650318145752,0.35483279824256897
36.80745571436419,0.8897727131843567,0.5947135090827942,176.59118962287903,197,97.80627131462097,0.8220770955085754,0.34622660279273987
29.42083002903779,0.8975374698638916,0.5646966099739075,173.22339487075806,198,122.36228537559509,0.8257552981376648,0.34506741166114807
32.289321184147134,0.9020158052444458,0.5971043109893799,179.1443223953247,199,111.49196910858154,0.8231095671653748,0.3181997835636139
37.00254816410488,0.8994782567024231,0.6009237766265869,172.7497169971466,200,97.2905969619751,0.8213930726051331,0.31894585490226746
36.190413613546546,0.8903306126594543,0.5743612051010132,171.07571840286255,201,99.47385621070862,0.8227611184120178,0.3634891211986542
32.908170380674186,0.8958520889282227,0.6033015251159668,169.89837050437927,202,109.39532518386841,0.821883499622345,0.3291441798210144
33.41199835872113,0.8865929841995239,0.5838684439659119,179.82629942893982,203,107.74572539329529,0.8240001201629639,0.3709562420845032
37.11066861642654,0.8907268047332764,0.5487914681434631,175.8970341682434,204,97.00714468955994,0.827704131603241,0.36534640192985535
32.67481508627252,0.9156946539878845,0.6146990656852722,173.8168749809265,205,110.17659902572632,0.8205928802490234,0.27185726165771484
28.425107140734063,0.9284159541130066,0.6527208089828491,170.20529341697693,206,126.64859914779663,0.8169792294502258,0.2315649539232254
28.085887667750278,0.9073127508163452,0.6474815011024475,170.17346596717834,207,128.1782524585724,0.8164758682250977,0.3136363923549652
31.389228936396613,0.9309589266777039,0.6390396952629089,171.35010695457458,208,114.6890230178833,0.8213543891906738,0.2190379798412323
34.53270453591605,0.9094438552856445,0.6040785908699036,168.29709100723267,209,104.24900245666504,0.8194829821586609,0.32322075963020325
34.826514557809084,0.8959695100784302,0.5722985863685608,184.18896961212158,210,103.36951732635498,0.8246195912361145,0.3395082354545593
39.62930036103632,0.8983290195465088,0.5765872001647949,188.62391829490662,211,90.84187626838684,0.8258069753646851,0.3361049294471741
34.04973979354865,0.889060914516449,0.5737624764442444,177.96383452415466,212,105.72768020629883,0.8279880881309509,0.3676174283027649
38.15369358061056,0.8485293984413147,0.5712567567825317,177.4533553123474,213,94.35521602630615,0.8165274858474731,0.5920798778533936
34.974421411107144,0.9069740176200867,0.5875758528709412,178.7760353088379,214,102.93236756324768,0.8154950141906738,0.29757633805274963
28.4543649020428,0.9118139743804932,0.5950013995170593,181.45743680000305,215,126.51837468147278,0.8222706913948059,0.27568319439888
29.710190272810244,0.8889532089233398,0.6063834428787231,184.09536409378052,216,121.17054677009583,0.8201670050621033,0.35580843687057495
33.58712339213029,0.9032390713691711,0.5817278623580933,170.60676217079163,217,107.18393349647522,0.8242453336715698,0.3238459825515747
30.962570307970662,0.9028288125991821,0.5684219002723694,181.89962482452393,218,116.26941704750061,0.8241807818412781,0.31530413031578064
33.96580782475551,0.9012023210525513,0.567203938961029,185.36637139320374,219,105.98894095420837,0.8251487612724304,0.32167860865592957
33.33118483475847,0.908695638179779,0.6534329652786255,181.74151706695557,220,108.00696158409119,0.8135074973106384,0.28941312432289124
29.72090322495156,0.9016101956367493,0.6776805520057678,185.50247168540955,221,121.12687063217163,0.8105003833770752,0.31848469376564026
33.383019984730936,0.8858720660209656,0.6338500380516052,188.06804418563843,222,107.83925485610962,0.8164888024330139,0.38103634119033813
33.22970862890168,0.9201750159263611,0.6086110472679138,181.62929558753967,223,108.33679103851318,0.8226707577705383,0.2721174955368042
31.883375676366708,0.9118001461029053,0.6883347630500793,184.84414649009705,224,112.91150712966919,0.8073770999908447,0.2883922755718231
