"train_step_time_in_seconds","train_steps_per_hour","validation/loss","validation/sparse_categorical_accuracy","round_num","validation/validation_time_in_seconds","loss","sparse_categorical_accuracy"
206.77075338363647,17.410586077038975,2.9748682975769043,0.4124130308628082,26,172.36337232589722,2.0640077590942383,0.5310463905334473
207.7461438179016,17.328841507429157,2.8524792194366455,0.42950066924095154,27,174.8831684589386,1.9725812673568726,0.5494253039360046
180.36115193367004,19.959952358942253,2.729271650314331,0.445091187953949,28,176.9709837436676,1.9152379035949707,0.5551508069038391
200.54290509223938,17.951270818302874,2.6088151931762695,0.4587457776069641,29,170.24676203727722,1.9028675556182861,0.5562751293182373
230.9001648426056,15.59115387576254,2.491748809814453,0.4726456105709076,30,174.02904868125916,1.6228669881820679,0.6204724311828613
176.99336457252502,20.33974555314394,2.380579948425293,0.48399004340171814,31,174.09654068946838,1.7594494819641113,0.5967721939086914
191.99678659439087,18.750313814393667,2.2774147987365723,0.49391478300094604,32,173.64942264556885,1.7429022789001465,0.5831853747367859
189.16053771972656,19.03145361816433,2.1829845905303955,0.5039944052696228,33,171.95300436019897,1.5221346616744995,0.6285714507102966
188.47975540161133,19.100194566409243,2.097604513168335,0.5137127041816711,34,173.9483470916748,1.5554288625717163,0.6314898133277893
213.78972101211548,16.838976088078564,2.020362615585327,0.5226307511329651,35,169.69264245033264,1.510117769241333,0.6298607587814331
191.09467840194702,18.838829161049627,1.9514776468276978,0.5325684547424316,36,174.81216859817505,1.5252925157546997,0.6342048048973083
208.7683868408203,17.243990119753583,1.8882181644439697,0.5413703918457031,37,165.62820291519165,1.3727457523345947,0.6563525795936584
203.83495378494263,17.661347738220616,1.830933928489685,0.5500819683074951,38,169.48394775390625,1.4631750583648682,0.6324681639671326
204.15114879608154,17.633993348702127,1.777194619178772,0.5586645007133484,39,169.6670367717743,1.2332288026809692,0.6839603185653687
227.6411907672882,15.814361135020544,1.727769374847412,0.5674406290054321,40,172.943208694458,1.4064459800720215,0.6485006809234619
214.65682768821716,16.770955011172045,1.6825436353683472,0.5755714178085327,41,171.422669172287,1.2421143054962158,0.6862800717353821
210.89861536026,17.06981335012764,1.6409947872161865,0.5834828019142151,42,168.6636471748352,1.1945809125900269,0.700506329536438
240.40655660629272,14.974633183135774,1.6027852296829224,0.5910457968711853,43,176.18729758262634,1.0054163932800293,0.7418908476829529
210.3523814678192,17.114139497159655,1.566585659980774,0.597343921661377,44,174.2749514579773,1.1073075532913208,0.7124394774436951
203.1746907234192,17.71874236491721,1.5327861309051514,0.6047133207321167,45,173.73218536376953,1.1190557479858398,0.7109413743019104
182.8689568042755,19.68622812155634,1.5002952814102173,0.6107662320137024,46,177.0490746498108,1.2010117769241333,0.6912240386009216
174.19318962097168,20.666709231476087,1.470397710800171,0.6166256070137024,47,169.78799724578857,1.079121708869934,0.7238348126411438
196.16773962974548,18.351641339166054,1.4424134492874146,0.6223042607307434,48,174.68570017814636,0.9187117218971252,0.7633810043334961
209.79288625717163,17.159781078501354,1.4160221815109253,0.6267568469047546,49,171.01117038726807,0.8815251588821411,0.764600396156311
236.92268466949463,15.194830351605939,1.3910268545150757,0.6320096254348755,50,165.6745240688324,1.0177075862884521,0.7293789982795715
204.18928503990173,17.63069986408202,1.3654162883758545,0.6373656392097473,51,171.21372723579407,0.9306699633598328,0.7554494142532349
233.08251476287842,15.445174013427751,1.341275691986084,0.6425280570983887,52,173.62822937965393,0.8779434561729431,0.7602782845497131
204.9261178970337,17.567306875977813,1.3189074993133545,0.6468902826309204,53,169.20210313796997,0.8597960472106934,0.7720558643341064
211.5136206150055,17.020180494913262,1.2983754873275757,0.6511622071266174,54,171.4086241722107,0.8093715906143188,0.7828625440597534
222.31410717964172,16.193304355134813,1.2799123525619507,0.6546210050582886,55,172.12946772575378,0.7799443602561951,0.7847630977630615
194.57844638824463,18.50153532841391,1.2631080150604248,0.6577700972557068,56,174.8434841632843,0.94461989402771,0.7505061626434326
240.19959139823914,14.987535903137225,1.2485886812210083,0.6602867841720581,57,169.86391973495483,0.725182056427002,0.7970797419548035
219.27553343772888,16.417700340573333,1.2355000972747803,0.662261426448822,58,175.31442022323608,0.8284785747528076,0.773581326007843
209.2303340435028,17.20591814020377,1.2219903469085693,0.6649458408355713,59,177.38909196853638,0.8237163424491882,0.7699422240257263
207.14703726768494,17.37895963893471,1.2096219062805176,0.6673980355262756,60,173.90485453605652,0.7529217600822449,0.7989518642425537
190.33936190605164,18.913586574787935,1.1967946290969849,0.6697598099708557,61,167.06677746772766,0.7338069677352905,0.7951892018318176
196.87681651115417,18.2855455700445,1.1824297904968262,0.6724055409431458,62,171.02459526062012,0.7923736572265625,0.7857897281646729
215.3154468536377,16.71965505775871,1.1687538623809814,0.6755417585372925,63,172.6229748725891,0.8997606039047241,0.754372775554657
206.42110562324524,17.44007711387145,1.1533390283584595,0.6792199611663818,64,167.65932893753052,0.7525884509086609,0.7867372632026672
220.78003239631653,16.305822410324375,1.1378309726715088,0.6823690533638,65,179.12276792526245,0.6774651408195496,0.8166103363037109
202.67905068397522,17.76207253710328,1.1224957704544067,0.6861504912376404,66,173.1806676387787,0.7176414728164673,0.800478458404541
213.3772587776184,16.871526143992305,1.1062155961990356,0.6893770098686218,67,175.06192445755005,0.7515469193458557,0.7937725186347961
178.8331458568573,20.13049640630677,1.090789794921875,0.6933004856109619,68,173.45618963241577,0.6503303647041321,0.8139920234680176
204.0824420452118,17.639930039657536,1.0764724016189575,0.6965270042419434,69,172.08137464523315,0.6803276538848877,0.8064285516738892
197.93364071846008,18.18791382269689,1.0625237226486206,0.6995341181755066,70,173.08523678779602,0.5741389393806458,0.8371983766555786
198.76039481163025,18.112260258950492,1.0493896007537842,0.7027993202209473,71,179.3378655910492,0.6882463693618774,0.8119714260101318
190.25010228157043,18.922460260609977,1.036036729812622,0.7061032652854919,72,174.20800018310547,0.6357346177101135,0.8198675513267517
204.47302508354187,17.606234360396154,1.0233131647109985,0.7098073363304138,73,166.80721950531006,0.6880890130996704,0.8101615309715271
212.1842496395111,16.96638655374371,1.0119086503982544,0.7133823037147522,74,178.10659623146057,0.6855739951133728,0.8046100735664368
192.5204141139984,18.699315688508275,1.002000093460083,0.7169572710990906,75,169.19255948066711,0.538107693195343,0.8517418503761292
196.44672751426697,18.32557887602658,0.9927207827568054,0.720041811466217,76,171.36179327964783,0.6087068915367126,0.8265666961669922
215.3296709060669,16.718550605923813,0.9831588864326477,0.7224939465522766,77,176.5470254421234,0.5470179319381714,0.8402078747749329
209.45646739006042,17.187342290538574,0.9756765961647034,0.7245460152626038,78,176.35808849334717,0.5712618231773376,0.8415558934211731
224.12780451774597,16.062264152125575,0.9677905440330505,0.727165937423706,79,176.2516918182373,0.6102723479270935,0.8254627585411072
223.3609127998352,16.117412643393603,0.9586282968521118,0.7298891544342041,80,175.61215710639954,0.6812100410461426,0.8057830333709717
217.25801277160645,16.57015984853234,0.9498332738876343,0.7318766713142395,81,175.9330337047577,0.5525423884391785,0.8411039710044861
200.37151455879211,17.966625684928406,0.9418311715126038,0.733554482460022,82,173.20185256004333,0.5369957089424133,0.8473017811775208
198.38623046875,18.146420704168154,0.9350444078445435,0.7351677417755127,83,178.92219805717468,0.5557817220687866,0.8380281925201416
198.2719132900238,18.156883344006832,0.9285320043563843,0.7362905144691467,84,169.77187085151672,0.6194964647293091,0.824999988079071
187.7838649749756,19.17097616709371,0.9230703115463257,0.7373488545417786,85,178.7374882698059,0.532197117805481,0.8445343971252441
180.0880582332611,19.990220536094952,0.9177402257919312,0.7389104962348938,86,179.4809217453003,0.5218934416770935,0.8479321599006653
182.12895965576172,19.766214043084023,0.9124648571014404,0.7402139902114868,87,173.71707153320312,0.5288670063018799,0.8492932915687561
171.67693281173706,20.969619744708524,0.9074764847755432,0.7412464618682861,88,169.54934811592102,0.5787432789802551,0.8318857550621033
235.86011600494385,15.263284276195897,0.9036751389503479,0.7418659329414368,89,172.5193212032318,0.4776141941547394,0.8590968251228333
251.79589247703552,14.297294386278878,0.9010438919067383,0.7422015070915222,90,170.95473790168762,0.4492809474468231,0.8642692565917969
191.71833872795105,18.777546393766805,0.8977353572845459,0.7429500818252563,91,180.97526168823242,0.4519427716732025,0.8683967590332031
207.3263339996338,17.363930237662714,0.8947244882583618,0.7435824871063232,92,169.9508707523346,0.4207671284675598,0.8770354986190796
253.74502420425415,14.187470321002827,0.8927146792411804,0.7442923188209534,93,176.2680628299713,0.46343159675598145,0.8594680428504944
217.0407373905182,16.586747922453714,0.8912887573242188,0.744705319404602,94,171.50734090805054,0.4789794683456421,0.8569488525390625
229.7788450717926,15.667238639289042,0.891059398651123,0.7446536421775818,95,178.36535930633545,0.4804254472255707,0.8582008481025696
241.34100151062012,14.91665310687618,0.8922134637832642,0.7444213628768921,96,178.4917495250702,0.5178261995315552,0.8525506258010864
191.3036243915558,18.818252981091483,0.8947395086288452,0.7440471053123474,97,169.2474184036255,0.5038028359413147,0.8501335978507996
200.1343605518341,17.987915668622094,0.8961493968963623,0.7438921928405762,98,173.48103523254395,0.47480231523513794,0.8622221946716309
213.7828242778778,16.839519321349556,0.8966481685638428,0.743711531162262,99,175.27809262275696,0.5721469521522522,0.8296626210212708
184.9892840385437,19.460586696740318,0.8936888575553894,0.7440341711044312,100,176.1697804927826,0.4695681929588318,0.8616127371788025
206.10716032981873,17.46664208191105,0.8885471224784851,0.7451440691947937,101,171.2756896018982,0.4932522475719452,0.8557797074317932
208.41281723976135,17.273409801176015,0.8786482810974121,0.7473897337913513,102,178.22587537765503,0.5222686529159546,0.8468531370162964
207.73637914657593,17.329656051528122,0.8675617575645447,0.7495450377464294,103,173.97413086891174,0.4833873212337494,0.8535714149475098
185.77816343307495,19.377950204017765,0.8565599918365479,0.7512486577033997,104,171.28060245513916,0.49846351146698,0.8546391725540161
186.08788585662842,19.34569777837996,0.8464847803115845,0.7529909610748291,105,172.64505052566528,0.5572881102561951,0.8473407626152039
215.45293021202087,16.708986025195138,0.8382437229156494,0.7544364333152771,106,171.90254044532776,0.493295818567276,0.8543052673339844
156.74139380455017,22.967768198418895,0.830523669719696,0.7557012438774109,107,168.53508830070496,0.4801618456840515,0.8632214665412903
234.94082903862,15.32300713644041,0.8254455327987671,0.7557786703109741,108,173.04574251174927,0.5385464429855347,0.8458730578422546
236.34331464767456,15.232078831451817,0.8210165500640869,0.7564626932144165,109,170.96926426887512,0.46926042437553406,0.8605425357818604
212.7911446094513,16.91799725316249,0.8177810907363892,0.7565401196479797,110,178.0993230342865,0.5119836926460266,0.8500000238418579
213.38435006141663,16.870965461918093,0.8159215450286865,0.756759524345398,111,178.12916779518127,0.43342646956443787,0.871908962726593
200.71523880958557,17.935857891762996,0.8132824301719666,0.7571209073066711,112,161.67484331130981,0.5401294231414795,0.8370673060417175
213.1981656551361,16.885698753258826,0.8114051222801208,0.7574822902679443,113,176.0177025794983,0.4589315354824066,0.8610738515853882
218.46787023544312,16.478395638316407,0.8114942312240601,0.7577662467956543,114,179.6101472377777,0.3921085298061371,0.8821996450424194
186.60918354988098,19.291655059611326,0.8131377696990967,0.7574951648712158,115,171.4650158882141,0.47455301880836487,0.8563761711120605
189.43283033370972,19.004097619499998,0.8141865730285645,0.758282482624054,116,181.64478206634521,0.4432447850704193,0.8693215250968933
229.96683287620544,15.65443135853392,0.8162609338760376,0.7584889531135559,117,177.1463921070099,0.44400089979171753,0.8643459677696228
249.51895785331726,14.42776144534999,0.8194822669029236,0.7591729760169983,118,177.05184650421143,0.44994527101516724,0.8674777746200562
188.21713280677795,19.126845395608743,0.8227383494377136,0.7594053149223328,119,173.8202304840088,0.402828574180603,0.8823748826980591
196.96024298667908,18.277800359149015,0.8264384269714355,0.7598828077316284,120,179.35199069976807,0.3749825954437256,0.8831999897956848
196.82580184936523,18.290284943206544,0.8280221819877625,0.7602441906929016,121,190.42804956436157,0.4008125066757202,0.8828868269920349
181.2345690727234,19.863760089585558,0.8266077637672424,0.7615606188774109,122,165.21083664894104,0.4752555787563324,0.8595113158226013
206.24432611465454,17.45502563788689,0.825361967086792,0.7626059651374817,123,176.93405032157898,0.4087599515914917,0.878400444984436
219.41080713272095,16.40757830958787,0.8221282958984375,0.7636255621910095,124,175.32151627540588,0.48674875497817993,0.8546594977378845
214.1993567943573,16.80677315691564,0.8192418813705444,0.7645419239997864,125,172.43396759033203,0.37719112634658813,0.8859973549842834
198.67797207832336,18.119774237381478,0.8164701461791992,0.765303373336792,126,172.9012725353241,0.35225123167037964,0.8909462690353394
197.78227043151855,18.201833724254307,0.8126823902130127,0.7656260132789612,127,175.22901940345764,0.4101211130619049,0.8766087889671326
214.63033962249756,16.77302475657383,0.8085551261901855,0.7660518884658813,128,169.6085968017578,0.4140402376651764,0.8757908940315247
171.29320669174194,21.01659528435669,0.8039177060127258,0.766813337802887,129,179.63678431510925,0.4212248623371124,0.8764952421188354
240.25587844848633,14.984024629274083,0.8015244007110596,0.7670844197273254,130,171.03325366973877,0.3951253294944763,0.8828986883163452
224.76604318618774,16.01665424620166,0.7981737852096558,0.7674844861030579,131,186.22480511665344,0.4440939724445343,0.868747353553772
164.70430040359497,21.857352790294378,0.7934996485710144,0.768194317817688,132,175.95049667358398,0.3778893053531647,0.890159547328949
205.71137237548828,17.500247839622894,0.789996325969696,0.7687492966651917,133,176.10442996025085,0.35860708355903625,0.8898340463638306
210.51164722442627,17.101191537217144,0.7863599061965942,0.7694591283798218,134,178.37453603744507,0.3696790337562561,0.8887487649917603
184.35263919830322,19.527792038429002,0.7830309867858887,0.7698979377746582,135,182.39890265464783,0.4013264775276184,0.882815957069397
141.46709990501404,25.447612924963938,0.7798218131065369,0.7709690928459167,136,171.4743721485138,0.3641733229160309,0.8896207809448242
215.53555393218994,16.702580777613157,0.7765215039253235,0.7715240716934204,137,171.78437161445618,0.44955185055732727,0.8656716346740723
221.82718753814697,16.22884931262503,0.7740074396133423,0.7716789245605469,138,177.23679089546204,0.4027920067310333,0.8816770315170288
209.0933256149292,17.217192320283996,0.7719650864601135,0.772182285785675,139,174.31235146522522,0.3975769579410553,0.8787524104118347
202.21116304397583,17.803171426382086,0.7705416083335876,0.7718338370323181,140,170.9842710494995,0.36599451303482056,0.8868783116340637
207.2323546409607,17.371804736944483,0.7705271244049072,0.7722984552383423,141,178.30117344856262,0.3880440294742584,0.8801526427268982
201.72925114631653,17.8457015011119,0.7716894149780273,0.7722597122192383,142,182.56449580192566,0.3846876323223114,0.8804337382316589
218.4028947353363,16.483298009225248,0.7731209397315979,0.7722339034080505,143,179.9543216228485,0.3677937984466553,0.8878132700920105
187.6521759033203,19.184429824329584,0.7740737199783325,0.7727372646331787,144,188.28377747535706,0.3891039788722992,0.8813471794128418
201.38560724258423,17.87615336215923,0.7747588753700256,0.772711455821991,145,179.5183126926422,0.42406582832336426,0.8770356178283691
194.62647032737732,18.496970088110377,0.7738075852394104,0.7733309268951416,146,180.52284002304077,0.4760098159313202,0.8589314818382263
216.2495894432068,16.64743044955219,0.772996187210083,0.773911714553833,147,185.73390817642212,0.3808462619781494,0.8864672183990479
208.34042692184448,17.27941164942741,0.7728074789047241,0.7740795016288757,148,180.86259078979492,0.4344450533390045,0.8681883811950684
146.8330090045929,24.51764779871393,0.7680191397666931,0.7748667597770691,149,179.94641256332397,0.42554423213005066,0.8764098882675171
215.4560513496399,16.708743975623857,0.7636051177978516,0.7753958702087402,150,184.62704133987427,0.3482149839401245,0.8901171088218689
207.37274813652039,17.360043845442988,0.7621256113052368,0.7759250402450562,151,178.94913983345032,0.3655126988887787,0.8866697549819946
227.21860122680664,15.843773267517507,0.7627820372581482,0.7759895920753479,152,184.7620828151703,0.39471322298049927,0.8797781467437744
169.73477125167847,21.20956109023772,0.763115644454956,0.7762606143951416,153,184.43352031707764,0.32826441526412964,0.9032338261604309
166.5201072692871,21.61901081518209,0.7635506987571716,0.7768800854682922,154,187.46959280967712,0.3856029212474823,0.8854628205299377
173.5733094215393,20.74051599291143,0.7612044811248779,0.7779899835586548,155,176.32887291908264,0.4021192491054535,0.8809921741485596
215.2733223438263,16.722926746353725,0.7594432234764099,0.7789579629898071,156,173.0034477710724,0.3476080000400543,0.8932249546051025
165.13280129432678,21.800635438767184,0.7567784786224365,0.7796807289123535,157,181.1408212184906,0.4200136661529541,0.8754516839981079
196.8927822113037,18.284062826317875,0.7538943886756897,0.7806357741355896,158,171.20872616767883,0.3426673114299774,0.896421492099762
178.7944416999817,20.134854113870187,0.751105546951294,0.7813584804534912,159,170.28200268745422,0.3758704960346222,0.8873845934867859
181.85899829864502,19.795556082895363,0.7461509108543396,0.7823264598846436,160,170.56190180778503,0.42268839478492737,0.875451922416687
189.22798657417297,19.02467000349805,0.7417103052139282,0.7828943133354187,161,166.7152123451233,0.39017555117607117,0.8868281245231628
197.9031581878662,18.19071526176747,0.7371512651443481,0.7836815714836121,162,171.9029722213745,0.38797828555107117,0.8807522058486938
234.0225169658661,15.383135121673298,0.734228253364563,0.7840816974639893,163,179.44199442863464,0.32519304752349854,0.8992214202880859
208.41000127792358,17.27364319334775,0.7319949269294739,0.784171998500824,164,174.29619240760803,0.37165799736976624,0.8837382197380066
226.75512647628784,15.87615705074901,0.7304874062538147,0.7848560214042664,165,170.29032278060913,0.34019336104393005,0.8966764211654663
220.14600467681885,16.352783714085167,0.727242648601532,0.7857852578163147,166,172.7234706878662,0.4230581521987915,0.8735849261283875
211.40321135520935,17.02906960079767,0.7241970896720886,0.7864564061164856,167,171.01148390769958,0.34982722997665405,0.8971441984176636
238.42941117286682,15.098808415837242,0.7225046753883362,0.7877986431121826,168,169.0778453350067,0.33760955929756165,0.8925817012786865
225.10262989997864,15.992705201176957,0.7243767380714417,0.7879793047904968,169,183.96958303451538,0.2680966556072235,0.9142032861709595
209.56557393074036,17.178394010410173,0.7277165055274963,0.7880438566207886,170,170.13109517097473,0.3861837387084961,0.8861445784568787
197.4462025165558,18.23281457995193,0.7310430407524109,0.7879405617713928,171,172.08527517318726,0.3895588517189026,0.8826063871383667
179.86597275733948,20.014903012571626,0.7339867353439331,0.7876566648483276,172,174.80190682411194,0.35043618083000183,0.8887315392494202
197.95613837242126,18.185846771910676,0.7387481331825256,0.7866241335868835,173,173.2738480567932,0.3521045744419098,0.894534707069397
234.46640253067017,15.354012178905204,0.7458676099777222,0.7857336401939392,174,174.22093057632446,0.32427605986595154,0.9009740352630615
206.90990471839905,17.39887708565494,0.7547540068626404,0.7846495509147644,175,172.42323803901672,0.3062927722930908,0.903745710849762
191.16133856773376,18.832259843819937,0.7617544531822205,0.7830233573913574,176,169.3116385936737,0.30939289927482605,0.9069895148277283
209.93967056274414,17.147783410111032,0.7649582624435425,0.7826361656188965,177,172.92451429367065,0.364968866109848,0.8928454518318176
185.44925117492676,19.412318880728538,0.7652994990348816,0.7824426293373108,178,175.69298458099365,0.40956538915634155,0.8781423568725586
223.41044521331787,16.113839245799944,0.7656140923500061,0.7820425033569336,179,166.41544914245605,0.3386998772621155,0.8923691511154175
223.7282772064209,16.0909476663001,0.7689861059188843,0.7813972234725952,180,179.04156517982483,0.3415391445159912,0.8937414288520813
212.18397045135498,16.9664088778343,0.7694777846336365,0.7808809876441956,181,172.3663523197174,0.3515351116657257,0.8930518627166748
211.47453093528748,17.02332656362114,0.7668035626411438,0.7809712886810303,182,170.61232089996338,0.347851037979126,0.8948566317558289
221.1508595943451,16.278480701379348,0.7643617391586304,0.7810229063034058,183,172.24886441230774,0.34527498483657837,0.8908195495605469
198.57717084884644,18.128972150279342,0.7610484957695007,0.781177818775177,184,171.65358805656433,0.32460111379623413,0.901063859462738
204.9130344390869,17.568428528006336,0.7586866617202759,0.781139075756073,185,173.96406602859497,0.36562809348106384,0.8931999802589417
200.76457285881042,17.93145049815006,0.7534096240997314,0.7808035016059875,186,172.02110600471497,0.4521496295928955,0.8654713034629822
214.11435723304749,16.81344514455735,0.7479352951049805,0.781139075756073,187,175.80538320541382,0.30248889327049255,0.9055818319320679
188.99491715431213,19.048131315937148,0.7379658818244934,0.7829588651657104,188,168.87538361549377,0.38435015082359314,0.8854250907897949
199.7271707057953,18.024588178355156,0.7330666780471802,0.784313976764679,189,177.26890897750854,0.2702392339706421,0.9178034067153931
225.94742679595947,15.932909929755294,0.7294450402259827,0.7847269773483276,190,174.07106590270996,0.32914695143699646,0.9003705382347107
227.76188039779663,15.805981201562062,0.7289755940437317,0.78541100025177,191,179.2678782939911,0.30257436633110046,0.9063100814819336
160.17317914962769,22.475673012877,0.7256841063499451,0.7866370677947998,192,172.3323917388916,0.3547845482826233,0.8976485729217529
223.0896656513214,16.1370092580919,0.7239758968353271,0.7876050472259521,193,175.1279571056366,0.31530243158340454,0.9025877118110657
210.44642901420593,17.10649126651128,0.7252401113510132,0.7878889441490173,194,168.54887175559998,0.34121793508529663,0.8973721265792847
196.82958245277405,18.289933632632483,0.7271056175231934,0.7884826064109802,195,170.1277425289154,0.33025678992271423,0.8973724246025085
224.82838201522827,16.012213261207215,0.7302766442298889,0.7886375188827515,196,171.8220055103302,0.3823370337486267,0.8785995841026306
182.6206123828888,19.712999277716328,0.7334678173065186,0.7890375852584839,197,172.96079754829407,0.3663950562477112,0.8867613673210144
205.82617735862732,17.490486614476804,0.7346041202545166,0.789850652217865,198,174.4564015865326,0.36085790395736694,0.8913276195526123
234.34889268875122,15.361711159358086,0.7348692417144775,0.7899668216705322,199,169.10341596603394,0.3587299585342407,0.8895267248153687
192.68977332115173,18.6828804557259,0.7352964878082275,0.7899539470672607,200,173.13461065292358,0.3350246548652649,0.8968695402145386
198.74018120765686,18.114102433259244,0.7333065867424011,0.7899539470672607,201,180.47794151306152,0.38113921880722046,0.8880224823951721
213.54962253570557,16.85790851443944,0.731635332107544,0.7906637787818909,202,169.01011300086975,0.35131508111953735,0.889455258846283
213.64756536483765,16.85018031379117,0.7284712791442871,0.791192889213562,203,176.48833465576172,0.3883052170276642,0.8827006220817566
186.9157841205597,19.260010688439337,0.7215829491615295,0.7924835085868835,204,173.72972059249878,0.3752448260784149,0.8860902190208435
216.81266832351685,16.60419581492472,0.7181481719017029,0.7935417890548706,205,168.9477105140686,0.28672152757644653,0.910621166229248
239.46639704704285,15.03342449877335,0.7198191285133362,0.793025553226471,206,175.82154393196106,0.242834210395813,0.9245062470436096
214.77264976501465,16.761910810984563,0.7227908372879028,0.7922641038894653,207,172.7132465839386,0.3458940088748932,0.8937444686889648
212.66980743408203,16.927649690545923,0.7288395166397095,0.7915413975715637,208,173.72648453712463,0.23858200013637543,0.9243835806846619
200.56967115402222,17.948875217706643,0.7327488660812378,0.7912574410438538,209,171.34671354293823,0.31940653920173645,0.9034102559089661
184.34528303146362,19.52857128102139,0.7327050566673279,0.7910767793655396,210,172.76899814605713,0.334537148475647,0.8983115553855896
169.57690501213074,21.229305958511702,0.7281549572944641,0.7917478680610657,211,169.6632022857666,0.36345764994621277,0.8934447169303894
194.46967005729675,18.51188413565637,0.721098780632019,0.7930384874343872,212,171.88560819625854,0.3746430277824402,0.8868936896324158
194.01548528671265,18.555219933501615,0.7085028290748596,0.7942000031471252,213,171.5040533542633,0.599368691444397,0.8450791835784912
195.51925587654114,18.41250870079614,0.6964455842971802,0.7961359024047852,214,176.9589512348175,0.3235238492488861,0.9005318880081177
219.5909185409546,16.3941205944206,0.6898002624511719,0.7970909476280212,215,169.5274465084076,0.30668410658836365,0.9011162519454956
211.15289449691772,17.04925716778441,0.6842266917228699,0.797258734703064,216,169.07594561576843,0.37447312474250793,0.8861553072929382
204.6873631477356,17.58779801858924,0.6792135834693909,0.7979943752288818,217,178.21476292610168,0.34441056847572327,0.8974292874336243
206.79531621932983,17.408518073889997,0.6758224368095398,0.7977233529090881,218,169.59837365150452,0.3062523603439331,0.9068486094474792
203.3237965106964,17.705748474997673,0.6736634373664856,0.7976975440979004,219,177.56189727783203,0.3550129234790802,0.8943544030189514
217.22989869117737,16.57230437287964,0.6716600060462952,0.7978653311729431,220,173.66364455223083,0.3186449408531189,0.9025992155075073
234.11973452568054,15.376747318176703,0.6725174784660339,0.797297477722168,221,184.32518339157104,0.3436374366283417,0.8958474397659302
217.65450143814087,16.539974942917265,0.6766729950904846,0.7972845435142517,222,172.0147249698639,0.38965752720832825,0.882282555103302
206.83234786987305,17.405401220242936,0.6860414743423462,0.7962262630462646,223,174.46594905853271,0.2904403805732727,0.9114730358123779
228.8704674243927,15.729421277077872,0.7021917700767517,0.7939547896385193,224,172.11152625083923,0.3324381113052368,0.8976744413375854
