"stat/num_examples","round_num","sparse_categorical_accuracy","validation/stat/num_examples","loss","eval/sparse_categorical_accuracy","validation/eval/loss","validation/eval/sparse_categorical_accuracy","round_time_in_seconds","validation/validation_time_in_seconds","eval/loss"
"",27.0,0.05118411034345627,77483.0,15.293111801147461,"",15.221111297607422,0.05565091595053673,5.326186895370483,18.178892612457275,""
"",28.0,0.07058088481426239,77483.0,14.980472564697266,"",15.221111297607422,0.05565091595053673,4.89992880821228,18.19641923904419,""
"",29.0,0.04697674512863159,77483.0,15.36092472076416,"",15.221111297607422,0.05565091595053673,5.587773323059082,18.248598098754883,""
"",30.0,0.04949328303337097,77483.0,15.32036304473877,"",15.221111297607422,0.05565091595053673,5.541222333908081,18.326834678649902,""
"",31.0,0.062368813902139664,77483.0,15.112834930419922,"",15.221111297607422,0.05565091595053673,4.864658355712891,18.319025993347168,""
"",32.0,0.05682381987571716,77483.0,15.202210426330566,"",15.221111297607422,0.05565091595053673,5.368093729019165,18.191623210906982,""
"",33.0,0.05887118726968765,77483.0,15.169209480285645,"",15.221111297607422,0.05565091595053673,5.234067678451538,18.306678771972656,""
"",34.0,0.06477272510528564,77483.0,15.074088096618652,"",15.221111297607422,0.05565091595053673,5.13539457321167,18.50733995437622,""
"",35.0,0.0648399367928505,77483.0,15.073005676269531,"",15.221111297607422,0.05565091595053673,5.143942356109619,18.290504217147827,""
"",36.0,0.05819648504257202,77483.0,15.180085182189941,"",15.221111297607422,0.05565091595053673,4.985804557800293,18.222166538238525,""
"",37.0,0.05507614091038704,77483.0,15.230378150939941,"",15.221111297607422,0.05565091595053673,5.271929502487183,18.379228830337524,""
"",38.0,0.05473965406417847,77483.0,15.235800743103027,"",15.221111297607422,0.05565091595053673,5.232519149780273,18.354382514953613,""
"",39.0,0.04695812985301018,77483.0,15.361225128173828,"",15.221111297607422,0.05565091595053673,5.591561555862427,18.29137897491455,""
"",40.0,0.04828402400016785,77483.0,15.339855194091797,"",15.221111297607422,0.05565091595053673,5.51749587059021,18.289925575256348,""
"",41.0,0.05551191419363022,77483.0,15.223355293273926,"",15.221111297607422,0.05565091595053673,5.362887382507324,18.285243272781372,""
"",42.0,0.05561384931206703,77483.0,15.221713066101074,"",15.221111297607422,0.05565091595053673,5.211083889007568,18.356499195098877,""
"",43.0,0.05249153450131416,77483.0,15.272039413452148,"",15.221111297607422,0.05565091595053673,5.737190008163452,18.334900856018066,""
"",44.0,0.05224059522151947,77483.0,15.276083946228027,"",15.221111297607422,0.05565091595053673,5.481949329376221,18.262606382369995,""
"",45.0,0.052419353276491165,77483.0,15.273202896118164,"",15.221111297607422,0.05565091595053673,5.411571025848389,18.19603991508484,""
"",46.0,0.051037851721048355,77483.0,15.295469284057617,"",15.221111297607422,0.05565091595053673,5.437576770782471,18.365617036819458,""
"",47.0,0.05956873297691345,77483.0,15.157967567443848,"",15.221111297607422,0.05565091595053673,5.138614892959595,18.55347514152527,""
"",48.0,0.059448521584272385,77483.0,15.159905433654785,"",15.221111297607422,0.05565091595053673,5.323552846908569,18.255838871002197,""
"",49.0,0.05865921825170517,77483.0,15.172627449035645,"",15.221111297607422,0.05565091595053673,5.368835926055908,18.179871797561646,""
"",50.0,0.05196419730782509,77483.0,15.280536651611328,"",15.221111297607422,0.05565091595053673,5.3869452476501465,18.29768204689026,""
"",51.0,0.061725206673145294,77483.0,15.12320613861084,"",15.221111297607422,0.05565091595053673,7.270275592803955,18.286928176879883,""
"",52.0,0.053741320967674255,77483.0,15.25189208984375,"",15.221111297607422,0.05565091595053673,5.361111640930176,18.287991046905518,""
"",53.0,0.044414229691028595,77483.0,15.402229309082031,"",15.221111297607422,0.05565091595053673,5.737040758132935,18.218324661254883,""
"",54.0,0.05085529386997223,77483.0,15.298410415649414,"",15.221111297607422,0.05565091595053673,5.724491357803345,18.271129608154297,""
"",55.0,0.052347417920827866,77483.0,15.274358749389648,"",15.221111297607422,0.05565091595053673,5.565561056137085,18.361382007598877,""
"",56.0,0.045110948383808136,77483.0,15.390998840332031,"",15.221111297607422,0.05565091595053673,5.431139945983887,18.322499752044678,""
"",57.0,0.05255681648850441,77483.0,15.270984649658203,"",15.221111297607422,0.05565091595053673,5.549127817153931,18.262672185897827,""
"",58.0,0.05022601783275604,77483.0,15.308553695678711,"",15.221111297607422,0.05565091595053673,5.417470455169678,18.22124981880188,""
"",59.0,0.060461416840553284,77483.0,15.143580436706543,"",15.221111297607422,0.05565091595053673,5.190417289733887,18.32748794555664,""
"",60.0,0.05248769745230675,77483.0,15.272099494934082,"",15.221111297607422,0.05565091595053673,5.324754953384399,18.369357347488403,""
"",61.0,0.06185853108763695,77483.0,15.121060371398926,"",15.221111297607422,0.05565091595053673,5.035265922546387,18.19629406929016,""
"",62.0,0.06284454464912415,77483.0,15.105167388916016,"",15.221111297607422,0.05565091595053673,5.214263916015625,18.27754545211792,""
"",63.0,0.055704209953546524,77483.0,15.220253944396973,"",15.221111297607422,0.05565091595053673,5.481626272201538,18.302268505096436,""
"",64.0,0.05190571770071983,77483.0,15.281478881835938,"",15.221111297607422,0.05565091595053673,5.301780700683594,18.30164909362793,""
"",65.0,0.058668769896030426,77483.0,15.17247200012207,"",15.221111297607422,0.05565091595053673,5.177505970001221,18.260366678237915,""
"",66.0,0.05046583712100983,77483.0,15.304689407348633,"",15.221111297607422,0.05565091595053673,5.419891357421875,18.255017042160034,""
"",67.0,0.05781695619225502,77483.0,15.186203956604004,"",15.221111297607422,0.05565091595053673,5.3517115116119385,18.335729837417603,""
"",68.0,0.06199304759502411,77483.0,15.118890762329102,"",15.221111297607422,0.05565091595053673,5.15796685218811,18.3911714553833,""
"",69.0,0.05864864960312843,77483.0,15.172795295715332,"",15.221111297607422,0.05565091595053673,5.095019340515137,18.287070751190186,""
"",70.0,0.05724402517080307,77483.0,15.19543743133545,"",15.221111297607422,0.05565091595053673,4.936969041824341,18.245906352996826,""
"",71.0,0.05027797818183899,77483.0,15.30771541595459,"",15.221111297607422,0.05565091595053673,5.4663732051849365,18.348417282104492,""
"",72.0,0.053233832120895386,77483.0,15.260072708129883,"",15.221111297607422,0.05565091595053673,5.344318151473999,18.34321689605713,""
"",73.0,0.058635130524635315,77483.0,15.173012733459473,"",15.221111297607422,0.05565091595053673,5.571796655654907,18.307109117507935,""
"",74.0,0.054867684841156006,77483.0,15.233738899230957,"",15.221111297607422,0.05565091595053673,5.416704177856445,18.228869676589966,""
"",75.0,0.04613497108221054,77483.0,15.374493598937988,"",15.221111297607422,0.05565091595053673,5.572495460510254,18.183754682540894,""
"",76.0,0.06052418425679207,77483.0,15.142565727233887,"",15.221111297607422,0.05565091595053673,5.2348973751068115,18.401758670806885,""
"",77.0,0.06380510330200195,77483.0,15.089685440063477,"",15.221111297607422,0.05565091595053673,5.038073539733887,18.30433940887451,""
"",78.0,0.05215419456362724,77483.0,15.277649879455566,"",15.221111297607422,0.05565091595053673,5.434587478637695,18.262694358825684,""
"",79.0,0.05336812138557434,77483.0,15.25790786743164,"",15.221111297607422,0.05565091595053673,5.681539058685303,18.276619911193848,""
"",80.0,0.04848093166947365,77483.0,15.336681365966797,"",15.221111297607422,0.05565091595053673,5.969430208206177,18.291196584701538,""
"",81.0,0.0604499876499176,77483.0,15.14376163482666,"",15.221111297607422,0.05565091595053673,5.354080677032471,18.311172485351562,""
"",82.0,0.055399540811777115,77483.0,15.225165367126465,"",15.221111297607422,0.05565091595053673,5.318171977996826,18.223437547683716,""
"",83.0,0.06198891997337341,77483.0,15.118956565856934,"",15.221111297607422,0.05565091595053673,5.436149597167969,18.25250816345215,""
"",84.0,0.06253443658351898,77483.0,15.110164642333984,"",15.221111297607422,0.05565091595053673,5.14782977104187,18.33083438873291,""
"",85.0,0.06839872896671295,77483.0,15.015644073486328,"",15.221111297607422,0.05565091595053673,5.470384120941162,18.524895429611206,""
"",86.0,0.06833333522081375,77483.0,15.016698837280273,"",15.221111297607422,0.05565091595053673,4.992413282394409,18.322879552841187,""
"",87.0,0.061332590878009796,77483.0,15.129536628723145,"",15.221111297607422,0.05565091595053673,5.0047571659088135,18.23840641975403,""
"",88.0,0.05807291716337204,77483.0,15.182076454162598,"",15.221111297607422,0.05565091595053673,5.288021564483643,18.338542938232422,""
"",89.0,0.05083220824599266,77483.0,15.298781394958496,"",15.221111297607422,0.05565091595053673,5.777951240539551,18.291003465652466,""
"",90.0,0.05310150235891342,77483.0,15.262205123901367,"",15.221111297607422,0.05565091595053673,5.521490812301636,18.327388525009155,""
"",91.0,0.05543237179517746,77483.0,15.224637985229492,"",15.221111297607422,0.05565091595053673,5.5108537673950195,18.2570481300354,""
"",92.0,0.05814240127801895,77483.0,15.18095588684082,"",15.221111297607422,0.05565091595053673,5.4560205936431885,18.210481643676758,""
"",93.0,0.05544554442167282,77483.0,15.2244234085083,"",15.221111297607422,0.05565091595053673,5.503398895263672,18.425767183303833,""
"",94.0,0.05647840350866318,77483.0,15.207776069641113,"",15.221111297607422,0.05565091595053673,5.750858783721924,18.351332426071167,""
"",95.0,0.057157840579748154,77483.0,15.19682502746582,"",15.221111297607422,0.05565091595053673,5.220752716064453,18.242451429367065,""
"",96.0,0.053955078125,77483.0,15.248446464538574,"",15.221111297607422,0.05565091595053673,5.519745349884033,18.27977180480957,""
"",97.0,0.06033994257450104,77483.0,15.145536422729492,"",15.221111297607422,0.05565091595053673,5.021765470504761,18.301440000534058,""
"",98.0,0.05722742900252342,77483.0,15.195704460144043,"",15.221111297607422,0.05565091595053673,5.377554655075073,18.54408860206604,""
"",99.0,0.057135600596666336,77483.0,15.197185516357422,"",15.221111297607422,0.05565091595053673,5.34091329574585,18.197869539260864,""
"",100.0,0.058292683213949203,77483.0,15.178532600402832,"",15.221111297607422,0.05565091595053673,5.575231075286865,18.285312175750732,""
"",101.0,0.059139784425497055,77483.0,15.16487979888916,"",15.221111297607422,0.05565091595053673,5.189527750015259,18.286706686019897,""
"",102.0,0.06214268133044243,77483.0,15.116479873657227,"",15.221111297607422,0.05565091595053673,5.361772537231445,18.34047555923462,""
"",103.0,0.060234542936086655,77483.0,15.147235870361328,"",15.221111297607422,0.05565091595053673,5.390661716461182,18.353349208831787,""
"",104.0,0.05751533806324005,77483.0,15.191064834594727,"",15.221111297607422,0.05565091595053673,5.440502405166626,18.191333055496216,""
"",105.0,0.06224953383207321,77483.0,15.114757537841797,"",15.221111297607422,0.05565091595053673,5.129063606262207,18.335912227630615,""
"",106.0,0.06178903952240944,77483.0,15.12217903137207,"",15.221111297607422,0.05565091595053673,5.195351839065552,18.30351710319519,""
"",107.0,0.0644986480474472,77483.0,15.078503608703613,"",15.221111297607422,0.05565091595053673,5.192625999450684,18.30225896835327,""
"",108.0,0.04657017067074776,77483.0,15.36747932434082,"",15.221111297607422,0.05565091595053673,6.023025274276733,18.250723361968994,""
"",109.0,0.053276754915714264,77483.0,15.259381294250488,"",15.221111297607422,0.05565091595053673,5.567440986633301,18.184196949005127,""
"",110.0,0.06985507160425186,77483.0,14.992171287536621,"",15.221111297607422,0.05565091595053673,4.9456377029418945,18.29528284072876,""
"",111.0,0.06015804409980774,77483.0,15.148468017578125,"",15.221111297607422,0.05565091595053673,5.480994701385498,18.586323976516724,""
"",112.0,0.05031145364046097,77483.0,15.307175636291504,"",15.221111297607422,0.05565091595053673,5.505052804946899,18.18496322631836,""
"",113.0,0.05825496464967728,77483.0,15.179141998291016,"",15.221111297607422,0.05565091595053673,5.447861671447754,18.230844259262085,""
"",114.0,0.05516596511006355,77483.0,15.228931427001953,"",15.221111297607422,0.05565091595053673,5.59671688079834,18.34594178199768,""
"",115.0,0.05968613177537918,77483.0,15.156075477600098,"",15.221111297607422,0.05565091595053673,5.260284423828125,18.298384189605713,""
"",116.0,0.062972292304039,77483.0,15.103109359741211,"",15.221111297607422,0.05565091595053673,5.056134223937988,18.23560380935669,""
"",117.0,0.050724636763334274,77483.0,15.300516128540039,"",15.221111297607422,0.05565091595053673,5.633378505706787,18.186723947525024,""
"",118.0,0.04893295839428902,77483.0,15.329394340515137,"",15.221111297607422,0.05565091595053673,5.831525087356567,18.307564973831177,""
"",119.0,0.05784708261489868,77483.0,15.185714721679688,"",15.221111297607422,0.05565091595053673,5.404344320297241,18.285643815994263,""
"",120.0,0.056579943746328354,77483.0,15.206140518188477,"",15.221111297607422,0.05565091595053673,5.500148773193359,18.354986906051636,""
"",121.0,0.05987865850329399,77483.0,15.152970314025879,"",15.221111297607422,0.05565091595053673,5.1967573165893555,18.252415895462036,""
"",122.0,0.06255259364843369,77483.0,15.109872817993164,"",15.221111297607422,0.05565091595053673,4.925781965255737,18.352468490600586,""
"",123.0,0.050692275166511536,77483.0,15.301037788391113,"",15.221111297607422,0.05565091595053673,5.771823167800903,18.33015727996826,""
"",124.0,0.0535714291036129,77483.0,15.254631996154785,"",15.221111297607422,0.05565091595053673,5.821589946746826,18.380959033966064,""
"",125.0,0.05265567824244499,77483.0,15.269393920898438,"",15.221111297607422,0.05565091595053673,5.708025217056274,18.253295183181763,""
"",126.0,0.0542767159640789,77483.0,15.24326229095459,"",15.221111297607422,0.05565091595053673,5.491825342178345,18.26002812385559,""
"",127.0,0.05857066065073013,77483.0,15.174054145812988,"",15.221111297607422,0.05565091595053673,5.151070594787598,18.331298828125,""
"",128.0,0.057934507727622986,77483.0,15.184308052062988,"",15.221111297607422,0.05565091595053673,5.438960075378418,18.32487201690674,""
"",129.0,0.059989143162965775,77483.0,15.151190757751465,"",15.221111297607422,0.05565091595053673,5.288302421569824,18.15185809135437,""
"",130.0,0.044054582715034485,77483.0,15.408025741577148,"",15.221111297607422,0.05565091595053673,6.4099390506744385,18.284034967422485,""
"",131.0,0.05040806531906128,77483.0,15.305618286132812,"",15.221111297607422,0.05565091595053673,5.494919300079346,18.36793828010559,""
"",132.0,0.0677439421415329,77483.0,15.02619743347168,"",15.221111297607422,0.05565091595053673,4.7420899868011475,18.252184867858887,""
"",133.0,0.05608438327908516,77483.0,15.214126586914062,"",15.221111297607422,0.05565091595053673,5.302088022232056,18.198593854904175,""
"",134.0,0.06026315689086914,77483.0,15.146773338317871,"",15.221111297607422,0.05565091595053673,5.293869495391846,18.177656412124634,""
"",135.0,0.06410974264144897,77483.0,15.084774017333984,"",15.221111297607422,0.05565091595053673,5.081681489944458,18.234745502471924,""
"",136.0,0.06401579082012177,77483.0,15.086287498474121,"",15.221111297607422,0.05565091595053673,5.000727653503418,18.59253692626953,""
"",137.0,0.05600207298994064,77483.0,15.215452194213867,"",15.221111297607422,0.05565091595053673,5.314490079879761,18.224748134613037,""
"",138.0,0.04885631799697876,77483.0,15.330632209777832,"",15.221111297607422,0.05565091595053673,5.999786615371704,18.26610231399536,""
"",139.0,0.052215997129678726,77483.0,15.276476860046387,"",15.221111297607422,0.05565091595053673,5.367656707763672,18.355621814727783,""
"",140.0,0.05111216381192207,77483.0,15.294271469116211,"",15.221111297607422,0.05565091595053673,5.570018529891968,18.3500759601593,""
"",141.0,0.05749128758907318,77483.0,15.191449165344238,"",15.221111297607422,0.05565091595053673,5.3492372035980225,18.276465892791748,""
"",142.0,0.05252822861075401,77483.0,15.271445274353027,"",15.221111297607422,0.05565091595053673,5.494288206100464,18.246729135513306,""
"",143.0,0.05546177923679352,77483.0,15.224163055419922,"",15.221111297607422,0.05565091595053673,5.53363299369812,18.26721692085266,""
"",144.0,0.05260416492819786,77483.0,15.270223617553711,"",15.221111297607422,0.05565091595053673,5.2044360637664795,18.343812227249146,""
"",145.0,0.0549888014793396,77483.0,15.23178482055664,"",15.221111297607422,0.05565091595053673,5.3182594776153564,18.311000108718872,""
"",146.0,0.05646999180316925,77483.0,15.20791244506836,"",15.221111297607422,0.05565091595053673,5.461007833480835,18.201581954956055,""
"",147.0,0.055137842893600464,77483.0,15.22938346862793,"",15.221111297607422,0.05565091595053673,5.45442795753479,18.156437158584595,""
"",148.0,0.051692165434360504,77483.0,15.284920692443848,"",15.221111297607422,0.05565091595053673,5.541415452957153,18.37698721885681,""
"",149.0,0.07648725062608719,77483.0,14.885272979736328,"",15.221111297607422,0.05565091595053673,4.700726747512817,18.571650981903076,""
"",150.0,0.058510638773441315,77483.0,15.17502212524414,"",15.221111297607422,0.05565091595053673,5.290156841278076,18.247995376586914,""
"",151.0,0.053408291190862656,77483.0,15.257261276245117,"",15.221111297607422,0.05565091595053673,5.757514715194702,18.16791868209839,""
"",152.0,0.055636897683143616,77483.0,15.221341133117676,"",15.221111297607422,0.05565091595053673,5.36048150062561,18.346291542053223,""
"",153.0,0.05849655717611313,77483.0,15.175248146057129,"",15.221111297607422,0.05565091595053673,5.191700458526611,18.279158353805542,""
"",154.0,0.05962343141436577,77483.0,15.157084465026855,"",15.221111297607422,0.05565091595053673,5.341236591339111,18.18032169342041,""
"",155.0,0.06812795996665955,77483.0,15.020007133483887,"",15.221111297607422,0.05565091595053673,5.140527725219727,18.23424530029297,""
"",156.0,0.05796357989311218,77483.0,15.183836936950684,"",15.221111297607422,0.05565091595053673,5.218698501586914,18.317856311798096,""
"",157.0,0.058481235057115555,77483.0,15.175496101379395,"",15.221111297607422,0.05565091595053673,4.870895862579346,18.27994155883789,""
"",158.0,0.04739448428153992,77483.0,15.354192733764648,"",15.221111297607422,0.05565091595053673,5.519878387451172,18.226328372955322,""
"",159.0,0.05941988155245781,77483.0,15.16036605834961,"",15.221111297607422,0.05565091595053673,5.039407968521118,18.209529638290405,""
"",160.0,0.056885458528995514,77483.0,15.201216697692871,"",15.221111297607422,0.05565091595053673,5.284009218215942,18.37767195701599,""
"",161.0,0.05545796826481819,77483.0,15.224224090576172,"",15.221111297607422,0.05565091595053673,5.393697023391724,18.35115623474121,""
"",162.0,0.06309590488672256,77483.0,15.101114273071289,"",15.221111297607422,0.05565091595053673,5.051241397857666,18.48992109298706,""
"",163.0,0.058705467730760574,77483.0,15.171879768371582,"",15.221111297607422,0.05565091595053673,5.7025933265686035,18.232847929000854,""
"",164.0,0.056239016354084015,77483.0,15.211634635925293,"",15.221111297607422,0.05565091595053673,5.441152095794678,18.25455641746521,""
"",165.0,0.05766312777996063,77483.0,15.188680648803711,"",15.221111297607422,0.05565091595053673,5.381573438644409,18.319219827651978,""
"",166.0,0.050836268812417984,77483.0,15.29871654510498,"",15.221111297607422,0.05565091595053673,5.761653900146484,18.27425456047058,""
"",167.0,0.06332068890333176,77483.0,15.097489356994629,"",15.221111297607422,0.05565091595053673,4.949081182479858,18.201911449432373,""
"",168.0,0.05202702805399895,77483.0,15.279523849487305,"",15.221111297607422,0.05565091595053673,5.9832823276519775,18.261674165725708,""
"",169.0,0.05637254938483238,77483.0,15.20948314666748,"",15.221111297607422,0.05565091595053673,5.413748025894165,18.344698190689087,""
"",170.0,0.05743666738271713,77483.0,15.19233226776123,"",15.221111297607422,0.05565091595053673,5.321133136749268,18.263327836990356,""
"",171.0,0.051917556673288345,77483.0,15.281289100646973,"",15.221111297607422,0.05565091595053673,5.155432462692261,18.232377290725708,""
"",172.0,0.0553075410425663,77483.0,15.226648330688477,"",15.221111297607422,0.05565091595053673,5.7780163288116455,18.204750299453735,""
"",173.0,0.05482134222984314,77483.0,15.234484672546387,"",15.221111297607422,0.05565091595053673,5.412107706069946,18.23992156982422,""
"",174.0,0.05542900413274765,77483.0,15.224689483642578,"",15.221111297607422,0.05565091595053673,5.347301006317139,18.318647623062134,""
"",175.0,0.049307748675346375,77483.0,15.32335376739502,"",15.221111297607422,0.05565091595053673,5.490584850311279,18.287496328353882,""
"",176.0,0.060549478977918625,77483.0,15.142159461975098,"",15.221111297607422,0.05565091595053673,5.29010796546936,18.17663335800171,""
"",177.0,0.06079340726137161,77483.0,15.138226509094238,"",15.221111297607422,0.05565091595053673,5.322350740432739,18.32122230529785,""
"",178.0,0.05827067792415619,77483.0,15.178888320922852,"",15.221111297607422,0.05565091595053673,5.240325927734375,18.32983946800232,""
"",179.0,0.0566909983754158,77483.0,15.204349517822266,"",15.221111297607422,0.05565091595053673,5.482623100280762,18.3397536277771,""
"",180.0,0.050859104841947556,77483.0,15.298349380493164,"",15.221111297607422,0.05565091595053673,5.740226984024048,18.475248098373413,""
"",181.0,0.05865633115172386,77483.0,15.172673225402832,"",15.221111297607422,0.05565091595053673,5.297194719314575,18.29701590538025,""
"",182.0,0.05197792127728462,77483.0,15.280315399169922,"",15.221111297607422,0.05565091595053673,5.606480598449707,18.296937942504883,""
"",183.0,0.05370780825614929,77483.0,15.252432823181152,"",15.221111297607422,0.05565091595053673,5.421947479248047,18.303809881210327,""
"",184.0,0.06096227467060089,77483.0,15.135503768920898,"",15.221111297607422,0.05565091595053673,5.099587917327881,18.211244583129883,""
"",185.0,0.053229060024023056,77483.0,15.260149955749512,"",15.221111297607422,0.05565091595053673,5.433196067810059,18.182920455932617,""
"",186.0,0.05857295170426369,77483.0,15.174015045166016,"",15.221111297607422,0.05565091595053673,5.089356184005737,18.299105882644653,""
"",187.0,0.050466395914554596,77483.0,15.304678916931152,"",15.221111297607422,0.05565091595053673,5.430621862411499,18.411011219024658,""
"",188.0,0.061763934791088104,77483.0,15.122584342956543,"",15.221111297607422,0.05565091595053673,5.422549724578857,18.24714469909668,""
"",189.0,0.06118493899703026,77483.0,15.131916999816895,"",15.221111297607422,0.05565091595053673,5.422237157821655,18.195707082748413,""
"",190.0,0.06002115458250046,77483.0,15.150675773620605,"",15.221111297607422,0.05565091595053673,5.222285985946655,18.34969973564148,""
"",191.0,0.04685378074645996,77483.0,15.362908363342285,"",15.221111297607422,0.05565091595053673,5.697499990463257,18.324976921081543,""
"",192.0,0.06072106212377548,77483.0,15.139395713806152,"",15.221111297607422,0.05565091595053673,5.1151182651519775,18.23030400276184,""
"",193.0,0.04752931371331215,77483.0,15.352019309997559,"",15.221111297607422,0.05565091595053673,6.157561302185059,18.225603342056274,""
"",194.0,0.06014474853873253,77483.0,15.148682594299316,"",15.221111297607422,0.05565091595053673,5.395691156387329,18.2960102558136,""
"",195.0,0.062377624213695526,77483.0,15.112691879272461,"",15.221111297607422,0.05565091595053673,5.071446180343628,18.277654886245728,""
"",196.0,0.05589605122804642,77483.0,15.2171630859375,"",15.221111297607422,0.05565091595053673,5.435718774795532,18.270514965057373,""
"",197.0,0.05451362952589989,77483.0,15.239445686340332,"",15.221111297607422,0.05565091595053673,5.471117258071899,18.238539934158325,""
"",198.0,0.058446552604436874,77483.0,15.176053047180176,"",15.221111297607422,0.05565091595053673,5.370861530303955,18.288801193237305,""
"",199.0,0.054269175976514816,77483.0,15.243386268615723,"",15.221111297607422,0.05565091595053673,5.458023548126221,18.375357151031494,""
"",200.0,0.05745553970336914,77483.0,15.192028045654297,"",15.221111297607422,0.05565091595053673,5.061028003692627,18.54342246055603,""
77483,201,"","","",0.05565091595053673,"","","","",15.221114158630371
