"validation/stat/num_examples","loss","validation/validation_time_in_seconds","sparse_categorical_accuracy","validation/eval/sparse_categorical_accuracy","train_step_time_in_seconds","train_steps_per_hour","eval/sparse_categorical_accuracy","eval/loss","validation/eval/loss","round_num","stat/num_examples"
10000.0,3.3185338973999023,53.66738843917847,0.1445000022649765,0.016499999910593033,91.76259779930115,39.231670488162855,"","",5.226754188537598,20.0,""
10000.0,3.706698179244995,53.47834253311157,0.10999999940395355,0.016899999231100082,91.06603860855103,39.53175140816944,"","",4.931106090545654,21.0,""
10000.0,3.502659559249878,53.64147758483887,0.12250000238418579,0.013000000268220901,90.95063281059265,39.581912612934815,"","",4.81205940246582,22.0,""
10000.0,3.365431308746338,53.4494264125824,0.1509999930858612,0.02630000002682209,91.11690497398376,39.50968265469391,"","",4.7528533935546875,23.0,""
10000.0,3.229020118713379,53.56142449378967,0.14100000262260437,0.010599999688565731,91.30951642990112,39.42633956192006,"","",5.039180755615234,24.0,""
10000.0,3.3077707290649414,53.58751177787781,0.16050000488758087,0.020899999886751175,91.2333927154541,39.45923628235513,"","",4.794721603393555,25.0,""
10000.0,3.496115207672119,53.4839768409729,0.13750000298023224,0.016899999231100082,91.02684760093689,39.54877154246246,"","",4.814842224121094,26.0,""
10000.0,3.4559326171875,53.470563650131226,0.13449999690055847,0.019700000062584877,91.83866381645203,39.199176582043144,"","",4.7817702293396,27.0,""
10000.0,3.3270275592803955,53.49310111999512,0.14399999380111694,0.01730000041425228,91.54524326324463,39.32481767127925,"","",4.924379825592041,28.0,""
10000.0,3.450479507446289,53.43036723136902,0.1289999932050705,0.02810000069439411,91.2224988937378,39.46394851771739,"","",4.760686874389648,29.0,""
10000.0,3.2587697505950928,53.46147799491882,0.15000000596046448,0.02250000089406967,91.11018085479736,39.51259855072984,"","",4.720794200897217,30.0,""
10000.0,3.42820405960083,53.48829913139343,0.14149999618530273,0.02199999988079071,91.31905555725098,39.422221112909334,"","",5.420139789581299,31.0,""
10000.0,3.547905206680298,53.414990186691284,0.1379999965429306,0.012299999594688416,91.27569437026978,39.44094892772011,"","",5.045503616333008,32.0,""
10000.0,3.247688055038452,53.51579189300537,0.17350000143051147,0.021800000220537186,91.51181197166443,39.339183898081906,"","",4.875672817230225,33.0,""
10000.0,3.3913655281066895,53.53549528121948,0.1420000046491623,0.019600000232458115,91.52122139930725,39.33513938033228,"","",4.858959674835205,34.0,""
10000.0,3.43871808052063,53.40756177902222,0.1274999976158142,0.018400000408291817,91.60834622383118,39.29772939251565,"","",4.9471001625061035,35.0,""
10000.0,3.502502679824829,53.511152267456055,0.1354999989271164,0.03180000185966492,91.75556206703186,39.23467873664188,"","",4.564497470855713,36.0,""
10000.0,3.237697124481201,53.47581601142883,0.1509999930858612,0.025599999353289604,91.62720036506653,39.289643093499166,"","",4.575420379638672,37.0,""
10000.0,3.1691486835479736,53.45285153388977,0.1535000056028366,0.02419999986886978,91.5476598739624,39.323779602409004,"","",4.588470935821533,38.0,""
10000.0,3.0846712589263916,53.63360857963562,0.19300000369548798,0.017400000244379044,90.82844948768616,39.635158590790006,"","",5.055186748504639,39.0,""
10000.0,3.211168050765991,53.47569704055786,0.1860000044107437,0.01769999973475933,91.35685563087463,39.40590966205887,"","",5.064821720123291,40.0,""
10000.0,3.2451205253601074,53.638373136520386,0.16949999332427979,0.01940000057220459,91.08205080032349,39.524801740489735,"","",4.933404922485352,41.0,""
10000.0,3.14607572555542,53.506664991378784,0.19599999487400055,0.021199999377131462,91.22097611427307,39.46460730139807,"","",4.683685779571533,42.0,""
10000.0,3.2405054569244385,53.654470682144165,0.18199999630451202,0.0210999995470047,90.99530982971191,39.56247862375565,"","",4.891387462615967,43.0,""
10000.0,3.1206276416778564,53.4830379486084,0.17749999463558197,0.02070000022649765,91.77059745788574,39.22825065677565,"","",4.897547721862793,44.0,""
10000.0,3.4602365493774414,53.720505475997925,0.13950000703334808,0.020800000056624413,92.30527067184448,39.00102316798789,"","",5.95542573928833,45.0,""
10000.0,3.5153398513793945,53.53081774711609,0.1420000046491623,0.01720000058412552,90.73994016647339,39.67381941618393,"","",4.941648483276367,46.0,""
10000.0,3.4340109825134277,53.404914140701294,0.1404999941587448,0.020899999886751175,90.6807906627655,39.69969795905406,"","",4.865481376647949,47.0,""
10000.0,3.3335540294647217,53.4662663936615,0.15049999952316284,0.023000000044703484,91.61106657981873,39.29656246129826,"","",5.169983386993408,48.0,""
10000.0,3.563570499420166,53.46160411834717,0.12800000607967377,0.0142000000923872,91.08319854736328,39.52430368514123,"","",5.665912628173828,49.0,""
10000.0,3.4854893684387207,53.49138808250427,0.11749999970197678,0.014700000174343586,91.57612466812134,39.311556511554365,"","",4.8633198738098145,50.0,""
10000.0,3.1110148429870605,53.471577405929565,0.16599999368190765,0.03060000017285347,91.18690991401672,39.479350746664885,"","",5.0272536277771,51.0,""
10000.0,3.2367258071899414,53.443095207214355,0.17350000143051147,0.020500000566244125,91.12101817131042,39.507899189974864,"","",4.855563163757324,52.0,""
10000.0,3.5485196113586426,53.49190664291382,0.12600000202655792,0.01810000091791153,91.11309003829956,39.51133693837771,"","",5.099429607391357,53.0,""
10000.0,3.454760789871216,53.4955198764801,0.1525000035762787,0.018200000748038292,91.5440444946289,39.32533262948874,"","",4.891974449157715,54.0,""
10000.0,3.2669870853424072,53.442391872406006,0.18000000715255737,0.02419999986886978,91.20589900016785,39.471131138056926,"","",4.658255100250244,55.0,""
10000.0,3.1775786876678467,53.50413274765015,0.19050000607967377,0.03669999912381172,91.27224087715149,39.44244126585481,"","",4.6316728591918945,56.0,""
10000.0,3.351369619369507,53.615299224853516,0.15850000083446503,0.01810000091791153,91.53538942337036,39.32905101161744,"","",5.372550010681152,57.0,""
10000.0,3.4051315784454346,53.42481327056885,0.14650000631809235,0.02590000070631504,91.66726803779602,39.272469629133674,"","",4.68429708480835,58.0,""
10000.0,3.3092401027679443,53.48738884925842,0.17249999940395355,0.021800000220537186,91.63293147087097,39.28718575531328,"","",5.0077033042907715,59.0,""
10000.0,3.391275644302368,53.47696399688721,0.13899999856948853,0.02889999933540821,91.77136659622192,39.227921883732805,"","",4.734571933746338,60.0,""
10000.0,3.3491923809051514,53.37526082992554,0.148499995470047,0.022700000554323196,91.52309679985046,39.33433336366173,"","",5.03669548034668,61.0,""
10000.0,3.2683379650115967,53.5890839099884,0.16249999403953552,0.015200000256299973,91.29727411270142,39.43162635453935,"","",4.88319206237793,62.0,""
10000.0,3.321840763092041,53.52203869819641,0.13950000703334808,0.022099999710917473,91.45489454269409,39.36366684365269,"","",5.240405559539795,63.0,""
10000.0,3.2101383209228516,53.59506058692932,0.17949999868869781,0.026599999517202377,90.71393942832947,39.68519086136986,"","",4.792780876159668,64.0,""
10000.0,3.250990152359009,53.48462390899658,0.1745000034570694,0.02710000053048134,92.33726739883423,38.98750852622102,"","",4.874626159667969,65.0,""
10000.0,3.3462588787078857,55.11504554748535,0.17149999737739563,0.014800000004470348,92.05382061004639,39.107556602676304,"","",5.693215370178223,66.0,""
10000.0,3.4483861923217773,53.41123938560486,0.14949999749660492,0.03319999948143959,91.2118330001831,39.46856325091913,"","",4.605236053466797,67.0,""
10000.0,3.5682740211486816,53.60453009605408,0.1420000046491623,0.01730000041425228,91.46116614341736,39.360967630294084,"","",5.149874210357666,68.0,""
10000.0,3.217151165008545,53.47030973434448,0.1574999988079071,0.016300000250339508,91.23258137702942,39.459587196404925,"","",6.003633499145508,69.0,""
10000.0,3.4446732997894287,53.455475091934204,0.14800000190734863,0.01860000006854534,91.83925867080688,39.198922684078006,"","",4.941726207733154,70.0,""
10000.0,3.160903215408325,53.48758244514465,0.1770000010728836,0.03480000048875809,91.26380681991577,39.4460863012609,"","",4.745448589324951,71.0,""
10000.0,3.2243776321411133,53.48668456077576,0.18150000274181366,0.01119999960064888,91.49814939498901,39.34505805641089,"","",5.339618682861328,72.0,""
10000.0,3.325991630554199,53.44396924972534,0.20100000500679016,0.02500000037252903,90.89638757705688,39.605534344784836,"","",5.659494400024414,73.0,""
10000.0,3.2584729194641113,53.53801465034485,0.18250000476837158,0.020999999716877937,92.39286541938782,38.9640475339622,"","",5.640536308288574,74.0,""
10000.0,3.3573215007781982,53.45555138587952,0.15850000083446503,0.03840000182390213,92.16583943367004,39.06002508218731,"","",4.587120056152344,75.0,""
10000.0,3.2140190601348877,53.44760012626648,0.18150000274181366,0.02449999935925007,90.67857384681702,39.70066849619257,"","",4.889097213745117,76.0,""
10000.0,3.1943588256835938,53.43093967437744,0.19599999487400055,0.03200000151991844,90.96444535255432,39.57590227750353,"","",5.014219284057617,77.0,""
10000.0,3.0911343097686768,53.53517818450928,0.18649999797344208,0.03020000085234642,90.70434093475342,39.68939041836594,"","",4.877824783325195,78.0,""
10000.0,3.261803150177002,53.44019031524658,0.1655000001192093,0.016100000590085983,91.66808772087097,39.272118460264906,"","",5.3170576095581055,79.0,""
10000.0,3.2740213871002197,53.43994402885437,0.15950000286102295,0.030799999833106995,91.14980697631836,39.49542099343465,"","",4.760583877563477,80.0,""
10000.0,3.4184489250183105,53.513169288635254,0.1459999978542328,0.01889999955892563,91.82624769210815,39.20447682966137,"","",5.008465766906738,81.0,""
10000.0,3.3382954597473145,53.4885413646698,0.16449999809265137,0.02969999983906746,91.91265559196472,39.16762035450015,"","",4.891790390014648,82.0,""
10000.0,3.0375986099243164,53.47364044189453,0.20149999856948853,0.04690000042319298,91.0417947769165,39.54227845377203,"","",4.560781955718994,83.0,""
10000.0,3.1122183799743652,53.57428789138794,0.19599999487400055,0.027000000700354576,91.10863161087036,39.51327043716104,"","",4.80126428604126,84.0,""
10000.0,3.2484166622161865,53.58873677253723,0.15700000524520874,0.03359999880194664,90.9656286239624,39.57538747829506,"","",4.38117790222168,85.0,""
10000.0,3.037637233734131,53.43143033981323,0.17900000512599945,0.025800000876188278,91.64903116226196,39.28028430138343,"","",4.869528770446777,86.0,""
10000.0,3.256714105606079,53.62808322906494,0.17100000381469727,0.026399999856948853,90.67513656616211,39.702173454938446,"","",5.1873908042907715,87.0,""
10000.0,3.26121187210083,53.40411734580994,0.2004999965429306,0.014000000432133675,91.73894715309143,39.24178456062308,"","",5.370982646942139,88.0,""
10000.0,3.3830249309539795,53.608413219451904,0.1589999943971634,0.039000000804662704,91.76675295829773,39.229894095043065,"","",5.067437171936035,89.0,""
10000.0,3.334461212158203,53.48129415512085,0.17149999737739563,0.026499999687075615,91.31300711631775,39.424832383563846,"","",5.005595684051514,90.0,""
10000.0,3.545686960220337,55.33587694168091,0.1459999978542328,0.021700000390410423,92.24498915672302,39.02651008916752,"","",5.359118938446045,91.0,""
10000.0,3.4146382808685303,55.340779304504395,0.16200000047683716,0.023000000044703484,93.9149956703186,38.33253650607113,"","",4.801018714904785,92.0,""
10000.0,3.3182756900787354,55.49317026138306,0.1615000069141388,0.027799999341368675,147.7488968372345,24.36566415765452,"","",4.84548807144165,93.0,""
10000.0,3.3409180641174316,55.40035629272461,0.17749999463558197,0.02969999983906746,94.19575190544128,38.218284022127364,"","",4.986208438873291,94.0,""
10000.0,3.0929832458496094,55.45902705192566,0.21649999916553497,0.02590000070631504,93.92802143096924,38.327220622290625,"","",4.7348456382751465,95.0,""
10000.0,3.252568006515503,55.3579843044281,0.15199999511241913,0.0357000008225441,94.40460896492004,38.13373138739158,"","",4.744300365447998,96.0,""
10000.0,3.1248412132263184,55.36611199378967,0.1914999932050705,0.024299999698996544,93.59166193008423,38.46496499537862,"","",4.852384567260742,97.0,""
10000.0,3.1004204750061035,55.2476019859314,0.2175000011920929,0.03869999945163727,95.4746663570404,37.70633758003735,"","",4.894190311431885,98.0,""
10000.0,2.972900629043579,55.45012044906616,0.22499999403953552,0.026799999177455902,94.15091872215271,38.23648296650087,"","",4.951402187347412,99.0,""
10000.0,3.1290128231048584,55.20527768135071,0.1835000067949295,0.050999999046325684,94.67655634880066,38.02419668431048,"","",4.554662704467773,100.0,""
10000,3.2124266624450684,55.93233251571655,0.20900000631809235,0.019899999722838402,112.74748373031616,31.929759147538405,"","",5.0450944900512695,101,""
10000,3.1983773708343506,53.49700665473938,0.1704999953508377,0.03750000149011612,91.37377667427063,39.39861228274809,"","",4.609842300415039,102,""
10000,3.012803792953491,53.57662892341614,0.1665000021457672,0.02889999933540821,91.0924665927887,39.520282353239,"","",5.084512710571289,103,""
10000,3.1779229640960693,53.55674505233765,0.2045000046491623,0.02070000022649765,91.31725859642029,39.4229968719311,"","",5.390295028686523,104,""
10000,3.3386034965515137,53.704933643341064,0.17350000143051147,0.03280000016093254,91.77911686897278,39.22460928818362,"","",4.971813678741455,105,""
10000,3.1147830486297607,53.56271934509277,0.20100000500679016,0.01209999993443489,90.97927904129028,39.56944963661633,"","",5.5574798583984375,106,""
10000,3.341057300567627,53.66798973083496,0.16449999809265137,0.03189999982714653,91.45960879325867,39.361637858496394,"","",4.804859161376953,107,""
10000,3.3106372356414795,53.499470949172974,0.17149999737739563,0.02070000022649765,91.97323107719421,39.14182374411178,"","",4.936811923980713,108,""
10000,3.0855066776275635,53.49214053153992,0.17800000309944153,0.03929999843239784,91.21100211143494,39.468922790715354,"","",4.917031764984131,109,""
10000,3.221858024597168,53.49801993370056,0.18299999833106995,0.03060000017285347,91.51814126968384,39.33646324166038,"","",4.802031993865967,110,""
10000,2.9549853801727295,53.519927978515625,0.2094999998807907,0.051899999380111694,91.08963012695312,39.5215129865235,"","",4.399014949798584,111,""
10000,3.0368432998657227,53.482646465301514,0.2199999988079071,0.02410000003874302,92.1007649898529,39.087623217859544,"","",5.20668888092041,112,""
10000,3.1237897872924805,54.716052293777466,0.17499999701976776,0.032499998807907104,93.721200466156,38.41179991393739,"","",4.762490749359131,113,""
10000,3.1592235565185547,53.5398805141449,0.19200000166893005,0.03579999879002571,91.40195989608765,39.38646396743287,"","",4.4669036865234375,114,""
10000,3.0668911933898926,53.55817174911499,0.1875,0.040800001472234726,92.22710609436035,39.03407742531497,"","",4.525002956390381,115,""
10000,3.1111032962799072,53.38169264793396,0.19949999451637268,0.052400000393390656,91.35962319374084,39.404715936335435,"","",4.310451507568359,116,""
10000,3.0900845527648926,54.306437730789185,0.1899999976158142,0.035599999129772186,91.93821334838867,39.156732210557955,"","",4.675164699554443,117,""
10000,3.014641284942627,53.4846887588501,0.17550000548362732,0.031599998474121094,94.77369403839111,37.985224027900664,"","",4.6981425285339355,118,""
10000,3.039278745651245,53.41704964637756,0.2045000046491623,0.017100000753998756,91.94024348258972,39.15586759003651,"","",5.1078619956970215,119,""
10000,3.230919361114502,53.512728452682495,0.1809999942779541,0.048500001430511475,91.11677384376526,39.50973951484272,"","",4.500187873840332,120,""
10000,3.135937213897705,53.4991090297699,0.17800000309944153,0.027899999171495438,91.85193753242493,39.19351182689155,"","",5.307302951812744,121,""
10000,3.2434241771698,53.51912975311279,0.19349999725818634,0.029200000688433647,91.68228149414062,39.26603855544404,"","",4.779160022735596,122,""
10000,3.169450521469116,53.532952547073364,0.18150000274181366,0.01940000057220459,91.3589289188385,39.40501538933507,"","",5.5635175704956055,123,""
10000,3.420928478240967,53.4883496761322,0.1704999953508377,0.023499999195337296,91.79629921913147,39.217267260483595,"","",5.150439739227295,124,""
10000,3.0852794647216797,53.451977491378784,0.2199999988079071,0.05660000070929527,91.6434531211853,39.28267516545363,"","",4.334199905395508,125,""
10000,2.9961352348327637,53.62316298484802,0.2150000035762787,0.019200000911951065,91.14372634887695,39.4980559190661,"","",4.901393413543701,126,""
10000,3.0737173557281494,53.48175406455994,0.1875,0.0333000011742115,91.59028887748718,39.305477077547216,"","",4.818812370300293,127,""
10000,3.208649158477783,53.49768829345703,0.1940000057220459,0.027499999850988388,91.70474576950073,39.25641982639128,"","",4.745945930480957,128,""
10000,3.0253536701202393,53.48355221748352,0.2134999930858612,0.03720000013709068,91.6084635257721,39.297679072929945,"","",5.0484442710876465,129,""
10000,2.9664981365203857,53.63608646392822,0.24199999868869781,0.03799999877810478,90.88643050193787,39.60987333442743,"","",4.4573564529418945,130,""
10000,3.0715293884277344,53.40679860115051,0.18799999356269836,0.03669999912381172,92.17983269691467,39.05409561586777,"","",5.050840377807617,131,""
10000,3.09554386138916,53.62958812713623,0.2175000011920929,0.02669999934732914,91.59649419784546,39.302814278285766,"","",4.827409744262695,132,""
10000,3.0593535900115967,53.48104929924011,0.19850000739097595,0.04349999874830246,91.47621083259583,39.35449410544679,"","",4.559885025024414,133,""
10000,2.9821321964263916,53.44163990020752,0.2084999978542328,0.04650000110268593,92.05737328529358,39.10604736508499,"","",4.4076247215271,134,""
10000,2.9539287090301514,53.53753113746643,0.20900000631809235,0.039000000804662704,90.918452501297,39.595922510324776,"","",4.7305121421813965,135,""
10000,2.9726178646087646,53.44941329956055,0.2224999964237213,0.029899999499320984,92.24641489982605,39.02590690282521,"","",5.124386787414551,136,""
10000,3.272437572479248,53.4239182472229,0.19699999690055847,0.02930000051856041,92.05179047584534,39.10841909093176,"","",4.673864841461182,137,""
10000,3.0338876247406006,53.504594564437866,0.19300000369548798,0.04619999974966049,91.50388550758362,39.34259162909143,"","",4.460374355316162,138,""
10000,2.887960910797119,53.50742053985596,0.23250000178813934,0.034699998795986176,91.67253470420837,39.27021339178414,"","",4.508553504943848,139,""
10000,2.928424596786499,53.44832372665405,0.21850000321865082,0.05040000006556511,91.82500076293945,39.20500920325566,"","",4.669886112213135,140,""
10000,2.8764514923095703,53.591694831848145,0.23749999701976776,0.017000000923871994,91.23381543159485,39.45905345479278,"","",5.642420768737793,141,""
10000,3.0653915405273438,53.577967405319214,0.20550000667572021,0.04399999976158142,91.04402804374695,39.541308500434404,"","",4.7630462646484375,142,""
10000,3.323352098464966,53.390280961990356,0.18199999630451202,0.0333000011742115,91.97923183441162,39.1392701178567,"","",4.7001142501831055,143,""
10000,3.0649166107177734,53.51307272911072,0.18050000071525574,0.04659999907016754,91.20924258232117,39.4696841907311,"","",4.894293308258057,144,""
10000,2.883399724960327,53.45181632041931,0.23999999463558197,0.03909999877214432,91.92557287216187,39.16211656365103,"","",5.200414180755615,145,""
10000,3.0093483924865723,53.48392677307129,0.20499999821186066,0.015799999237060547,92.13672399520874,39.07236814917802,"","",4.907854080200195,146,""
10000,3.228656768798828,53.50091576576233,0.18299999833106995,0.03319999948143959,91.96558380126953,39.145078530456786,"","",5.099715232849121,147,""
10000,3.1779332160949707,53.49060940742493,0.20350000262260437,0.04259999841451645,91.41852760314941,39.37932598988805,"","",4.677478790283203,148,""
10000,3.203050374984741,53.612902879714966,0.16249999403953552,0.042899999767541885,91.96829605102539,39.1439240975245,"","",4.514584064483643,149,""
10000,3.1850173473358154,53.52789926528931,0.17749999463558197,0.05979999899864197,91.25163841247559,39.45134643749938,"","",4.349574565887451,150,""
10000,2.8624346256256104,53.709357261657715,0.2345000058412552,0.05299999937415123,91.92093873023987,39.16409089951649,"","",4.504618167877197,151,""
10000,2.895813226699829,53.47603964805603,0.22349999845027924,0.0471000000834465,91.28692770004272,39.43609551445464,"","",4.638883113861084,152,""
10000,2.941885232925415,53.61017298698425,0.2240000069141388,0.029500000178813934,91.7102620601654,39.25405858766671,"","",5.110867023468018,153,""
10000,3.067253828048706,53.51931118965149,0.21549999713897705,0.03280000016093254,91.34800910949707,39.40972589435147,"","",4.624162673950195,154,""
10000,2.883017063140869,53.54999351501465,0.22550000250339508,0.051600001752376556,91.07485771179199,39.527923407712194,"","",4.467846393585205,155,""
10000,2.871530771255493,53.46609950065613,0.21950000524520874,0.043699998408555984,91.69417452812195,39.26094562196975,"","",4.656808376312256,156,""
10000,2.8585596084594727,53.510459899902344,0.23399999737739563,0.04360000044107437,91.02906823158264,39.54780676037916,"","",4.704905033111572,157,""
10000,3.089528799057007,53.42069387435913,0.19900000095367432,0.03189999982714653,91.68484687805176,39.26493987374261,"","",4.8570332527160645,158,""
10000,2.956728458404541,53.51267075538635,0.1889999955892563,0.0478999987244606,91.53458309173584,39.32939746272821,"","",4.60304594039917,159,""
10000,3.104919195175171,53.54662108421326,0.19050000607967377,0.02710000053048134,91.26726722717285,39.44459069908667,"","",5.131249904632568,160,""
10000,3.1048059463500977,53.44121265411377,0.21449999511241913,0.05700000002980232,92.02698302268982,39.11896143669512,"","",4.765555381774902,161,""
10000,3.1615257263183594,53.61219835281372,0.19300000369548798,0.018300000578165054,91.62113380432129,39.2922446003414,"","",5.523045539855957,162,""
10000,2.97814679145813,53.47136640548706,0.2475000023841858,0.03020000085234642,91.28414940834045,39.437295777344175,"","",6.304415702819824,163,""
10000,3.3178858757019043,53.43131136894226,0.1615000069141388,0.015300000086426735,91.33621788024902,39.414813570668784,"","",5.214086532592773,164,""
10000,3.182223081588745,53.46531558036804,0.20999999344348907,0.047200001776218414,91.14112377166748,39.4991838044366,"","",4.373165130615234,165,""
10000,3.015551805496216,53.55567002296448,0.2070000022649765,0.03370000049471855,91.32351064682007,39.42029795506283,"","",4.558835506439209,166,""
10000,2.8543665409088135,53.39154052734375,0.24799999594688416,0.03929999843239784,91.69449496269226,39.260808421102396,"","",5.011412620544434,167,""
10000,3.028269052505493,53.45069932937622,0.21799999475479126,0.025200000032782555,91.47746229171753,39.35395571555933,"","",5.823527812957764,168,""
10000,3.1145613193511963,53.45714855194092,0.20499999821186066,0.026000000536441803,91.19867324829102,39.47425847083209,"","",5.039026260375977,169,""
10000,3.063905715942383,53.395962715148926,0.20749999582767487,0.050999999046325684,91.42406845092773,39.376939366161714,"","",4.445252895355225,170,""
10000,2.9466099739074707,53.45529556274414,0.20350000262260437,0.04619999974966049,91.63890290260315,39.28462569904617,"","",4.4489665031433105,171,""
10000,3.1003973484039307,53.64129567146301,0.20100000500679016,0.040699999779462814,90.74983191490173,39.669494962544995,"","",4.649515628814697,172,""
10000,3.0091700553894043,53.38628530502319,0.20550000667572021,0.026599999517202377,91.54144716262817,39.326448418544345,"","",4.789379119873047,173,""
10000,3.198286771774292,53.67318773269653,0.1899999976158142,0.04989999905228615,91.22077965736389,39.46469229403683,"","",4.777599334716797,174,""
10000,2.946284532546997,53.44081783294678,0.23350000381469727,0.03790000081062317,91.51441383361816,39.33806543901532,"","",4.618884563446045,175,""
10000,3.0329365730285645,53.59500789642334,0.19249999523162842,0.06430000066757202,90.96108675003052,39.57736355869552,"","",4.198551177978516,176,""
10000,2.9662890434265137,53.52712631225586,0.20350000262260437,0.033399999141693115,91.49585008621216,39.346046805487816,"","",5.002627849578857,177,""
10000,3.1296463012695312,53.63522982597351,0.20649999380111694,0.03959999978542328,91.06633472442627,39.53162286473785,"","",4.89389181137085,178,""
10000,3.1878468990325928,53.34118628501892,0.19099999964237213,0.04899999871850014,92.19806981086731,39.04637057353744,"","",4.37066650390625,179,""
10000,2.9224820137023926,53.42950439453125,0.24699999392032623,0.03720000013709068,91.07272505760193,39.528849034912064,"","",4.57098913192749,180,""
10000,2.776371955871582,53.48619866371155,0.22499999403953552,0.04270000010728836,91.63222813606262,39.28748730909873,"","",4.737615585327148,181,""
10000,3.1203248500823975,53.38308048248291,0.18799999356269836,0.03400000184774399,92.47068428993225,38.931257269737216,"","",5.358455657958984,182,""
10000,2.8751213550567627,53.4923779964447,0.23600000143051147,0.050200000405311584,91.11410665512085,39.51089608578927,"","",4.568983554840088,183,""
10000,3.0573465824127197,53.405980825424194,0.20200000703334808,0.03700000047683716,90.96102118492126,39.57739208623547,"","",4.765152454376221,184,""
10000,3.0673937797546387,53.450838804244995,0.20600000023841858,0.04309999942779541,90.67225384712219,39.70343569566247,"","",4.648454666137695,185,""
10000,3.1699092388153076,53.46586728096008,0.20499999821186066,0.0364999994635582,91.35298991203308,39.40757717362686,"","",5.093492031097412,186,""
10000,3.0307838916778564,53.74503755569458,0.20499999821186066,0.045099999755620956,91.10983872413635,39.51274692626919,"","",4.666531085968018,187,""
10000,2.816511869430542,56.155102252960205,0.24500000476837158,0.030400000512599945,91.81700873374939,39.20842172542635,"","",5.123830318450928,188,""
10000,3.0224809646606445,53.5747013092041,0.2240000069141388,0.028300000354647636,91.30031895637512,39.43031131928622,"","",4.8321380615234375,189,""
10000,3.053379774093628,53.51051878929138,0.23600000143051147,0.040800001472234726,90.8060667514801,39.64492823868865,"","",4.659984588623047,190,""
10000,2.8445496559143066,53.45901966094971,0.2565000057220459,0.03669999912381172,92.11466836929321,39.08172350539638,"","",5.04930305480957,191,""
10000,2.926546335220337,53.4703950881958,0.23350000381469727,0.03660000115633011,92.49552464485168,38.92080199363869,"","",4.856301307678223,192,""
10000,2.9829909801483154,53.44424653053284,0.21899999678134918,0.0406000018119812,91.02118563652039,39.551231670130804,"","",4.799643516540527,193,""
