"sparse_categorical_accuracy","stat/num_examples","validation/validation_time_in_seconds","eval/loss","eval/sparse_categorical_accuracy","round_time_in_seconds","validation/stat/num_examples","validation/eval/sparse_categorical_accuracy","validation/eval/loss","loss","round_num"
0.03387679532170296,"",18.25031542778015,"","",13.727376937866211,77483.0,0.053289107978343964,15.259188652038574,15.572067260742188,15.0
0.038457706570625305,"",18.27286696434021,"","",13.755092859268188,77483.0,0.053289107978343964,15.259188652038574,15.498237609863281,16.0
0.03740674629807472,"",18.273515462875366,"","",13.104707479476929,77483.0,0.053289107978343964,15.259188652038574,15.51517391204834,17.0
0.03496042266488075,"",18.249794006347656,"","",13.196122646331787,77483.0,0.053289107978343964,15.259188652038574,15.554603576660156,18.0
0.04054877907037735,"",18.28599524497986,"","",15.256791353225708,77483.0,0.053289107978343964,15.259188652038574,15.464532852172852,19.0
0.03880089148879051,"",18.2423255443573,"","",14.971158027648926,77483.0,0.053289107978343964,15.259188652038574,15.492708206176758,20.0
0.03717108443379402,"",18.4210946559906,"","",14.03749942779541,77483.0,0.053289107978343964,15.259188652038574,15.518975257873535,21.0
0.034721504896879196,"",18.40782117843628,"","",13.19658613204956,77483.0,0.053289107978343964,15.259188652038574,15.55845832824707,22.0
0.03856942430138588,"",18.45856547355652,"","",12.171555757522583,77483.0,0.053289107978343964,15.259188652038574,15.49643325805664,23.0
0.03892455995082855,"",18.322905778884888,"","",13.826308488845825,77483.0,0.053289107978343964,15.259188652038574,15.490714073181152,24.0
0.039637476205825806,"",18.405241012573242,"","",12.80016303062439,77483.0,0.053289107978343964,15.259188652038574,15.479220390319824,25.0
0.04245029389858246,"",18.395514965057373,"","",12.848706722259521,77483.0,0.053289107978343964,15.259188652038574,15.433882713317871,26.0
0.04128535836935043,"",18.428757429122925,"","",13.510756015777588,77483.0,0.053289107978343964,15.259188652038574,15.452658653259277,27.0
0.03813076391816139,"",18.62917733192444,"","",13.322961807250977,77483.0,0.053289107978343964,15.259188652038574,15.503506660461426,28.0
0.040066614747047424,"",18.489611387252808,"","",13.597633600234985,77483.0,0.053289107978343964,15.259188652038574,15.472302436828613,29.0
0.03592934459447861,"",18.361061573028564,"","",13.723636865615845,77483.0,0.053289107978343964,15.259188652038574,15.538989067077637,30.0
0.042238421738147736,"",18.361311674118042,"","",12.864710092544556,77483.0,0.053289107978343964,15.259188652038574,15.437298774719238,31.0
0.039960041642189026,"",18.334481716156006,"","",13.350802183151245,77483.0,0.053289107978343964,15.259188652038574,15.474018096923828,32.0
0.037634409964084625,"",18.401839017868042,"","",13.26661229133606,77483.0,0.053289107978343964,15.259188652038574,15.51150894165039,33.0
0.037791308015584946,"",18.371373653411865,"","",13.289472818374634,77483.0,0.053289107978343964,15.259188652038574,15.508974075317383,34.0
0.042082738131284714,"",18.42224383354187,"","",13.266546487808228,77483.0,0.053289107978343964,15.259188652038574,15.439806938171387,35.0
0.038336385041475296,"",18.35767364501953,"","",13.421658754348755,77483.0,0.053289107978343964,15.259188652038574,15.500188827514648,36.0
0.03921568766236305,"",18.40041708946228,"","",13.243756294250488,77483.0,0.053289107978343964,15.259188652038574,15.486019134521484,37.0
0.03502487391233444,"",18.364103317260742,"","",13.551293849945068,77483.0,0.053289107978343964,15.259188652038574,15.553567886352539,38.0
0.04123317822813988,"",18.35747003555298,"","",13.862436771392822,77483.0,0.053289107978343964,15.259188652038574,15.453502655029297,39.0
0.03765971586108208,"",18.369200944900513,"","",14.117298126220703,77483.0,0.053289107978343964,15.259188652038574,15.511096000671387,40.0
0.03864406794309616,"",18.36220645904541,"","",13.77267599105835,77483.0,0.053289107978343964,15.259188652038574,15.495234489440918,41.0
0.04328358173370361,"",18.474331617355347,"","",12.86587119102478,77483.0,0.053289107978343964,15.259188652038574,15.420455932617188,42.0
0.040597595274448395,"",18.39176297187805,"","",13.276879787445068,77483.0,0.053289107978343964,15.259188652038574,15.463746070861816,43.0
0.0381944440305233,"",18.4736225605011,"","",13.170927047729492,77483.0,0.053289107978343964,15.259188652038574,15.502483367919922,44.0
0.03988433629274368,"",18.33186435699463,"","",13.574195146560669,77483.0,0.053289107978343964,15.259188652038574,15.475240707397461,45.0
0.03549455851316452,"",18.259878873825073,"","",14.20552134513855,77483.0,0.053289107978343964,15.259188652038574,15.54599380493164,46.0
0.03634927049279213,"",18.39967942237854,"","",13.646273612976074,77483.0,0.053289107978343964,15.259188652038574,15.532220840454102,47.0
0.0362347774207592,"",18.30728030204773,"","",13.547217845916748,77483.0,0.053289107978343964,15.259188652038574,15.534067153930664,48.0
0.03852563351392746,"",18.226332426071167,"","",13.67283010482788,77483.0,0.053289107978343964,15.259188652038574,15.497137069702148,49.0
0.038584183901548386,"",18.24463677406311,"","",13.604175567626953,77483.0,0.053289107978343964,15.259188652038574,15.496196746826172,50.0
0.039309293031692505,"",18.312424659729004,"","",13.486745357513428,77483.0,0.053289107978343964,15.259188652038574,15.484509468078613,51.0
0.038954779505729675,"",18.270789861679077,"","",13.898836851119995,77483.0,0.053289107978343964,15.259188652038574,15.490224838256836,52.0
0.04089147225022316,"",18.308545112609863,"","",14.247104406356812,77483.0,0.053289107978343964,15.259188652038574,15.45900821685791,53.0
0.04256638139486313,"",18.29389214515686,"","",13.315339803695679,77483.0,0.053289107978343964,15.259188652038574,15.432011604309082,54.0
0.03831377997994423,"",18.306285619735718,"","",13.362744808197021,77483.0,0.053289107978343964,15.259188652038574,15.500556945800781,55.0
0.041083477437496185,"",18.44381332397461,"","",13.820673942565918,77483.0,0.053289107978343964,15.259188652038574,15.455911636352539,56.0
0.04127655178308487,"",18.28600311279297,"","",13.572543859481812,77483.0,0.053289107978343964,15.259188652038574,15.452804565429688,57.0
0.040070541203022,"",18.308945178985596,"","",13.883619785308838,77483.0,0.053289107978343964,15.259188652038574,15.472243309020996,58.0
0.039829302579164505,"",18.355559825897217,"","",13.67949104309082,77483.0,0.053289107978343964,15.259188652038574,15.476127624511719,59.0
0.04082934558391571,"",18.370229959487915,"","",12.959996223449707,77483.0,0.053289107978343964,15.259188652038574,15.460007667541504,60.0
0.03762722387909889,"",18.37608313560486,"","",13.170408725738525,77483.0,0.053289107978343964,15.259188652038574,15.511622428894043,61.0
0.03659631684422493,"",18.35131597518921,"","",12.791963577270508,77483.0,0.053289107978343964,15.259188652038574,15.528240203857422,62.0
0.0382072813808918,"",18.338338375091553,"","",12.523444414138794,77483.0,0.053289107978343964,15.259188652038574,15.502272605895996,63.0
0.03700666502118111,"",18.38332438468933,"","",13.287346601486206,77483.0,0.053289107978343964,15.259188652038574,15.521626472473145,64.0
0.04122137278318405,"",18.362107276916504,"","",14.175228357315063,77483.0,0.053289107978343964,15.259188652038574,15.453693389892578,65.0
0.040662072598934174,"",18.524940490722656,"","",14.081374645233154,77483.0,0.053289107978343964,15.259188652038574,15.462705612182617,66.0
0.03863708674907684,"",18.374462366104126,"","",12.97921085357666,77483.0,0.053289107978343964,15.259188652038574,15.495346069335938,67.0
0.03892404958605766,"",18.372211456298828,"","",13.343022584915161,77483.0,0.053289107978343964,15.259188652038574,15.490716934204102,68.0
0.036789651960134506,"",18.42813730239868,"","",12.90429162979126,77483.0,0.053289107978343964,15.259188652038574,15.52512264251709,69.0
0.04049481824040413,"",18.34347176551819,"","",13.010963439941406,77483.0,0.053289107978343964,15.259188652038574,15.465399742126465,70.0
0.038299500942230225,"",18.433605194091797,"","",13.82374382019043,77483.0,0.053289107978343964,15.259188652038574,15.500783920288086,71.0
0.03923463448882103,"",18.35816192626953,"","",14.091201543807983,77483.0,0.053289107978343964,15.259188652038574,15.485713005065918,72.0
0.04066099226474762,"",18.341648817062378,"","",13.484525680541992,77483.0,0.053289107978343964,15.259188652038574,15.462721824645996,73.0
0.03818235918879509,"",18.390281677246094,"","",13.484193801879883,77483.0,0.053289107978343964,15.259188652038574,15.50267505645752,74.0
0.03973178565502167,"",18.603471517562866,"","",13.780012369155884,77483.0,0.053289107978343964,15.259188652038574,15.477699279785156,75.0
0.04335319623351097,"",18.388312339782715,"","",13.35950231552124,77483.0,0.053289107978343964,15.259188652038574,15.419330596923828,76.0
0.03862949460744858,"",18.389047145843506,"","",12.545861005783081,77483.0,0.053289107978343964,15.259188652038574,15.495467185974121,77.0
0.04081203415989876,"",18.4259192943573,"","",13.263077020645142,77483.0,0.053289107978343964,15.259188652038574,15.460289001464844,78.0
0.04101504758000374,"",18.36087942123413,"","",13.602748155593872,77483.0,0.053289107978343964,15.259188652038574,15.457015991210938,79.0
0.0387490876019001,"",18.452142477035522,"","",14.322550535202026,77483.0,0.053289107978343964,15.259188652038574,15.493539810180664,80.0
0.038542184978723526,"",18.339582681655884,"","",13.7488272190094,77483.0,0.053289107978343964,15.259188652038574,15.49687385559082,81.0
0.042908474802970886,"",18.40162682533264,"","",12.997307300567627,77483.0,0.053289107978343964,15.259188652038574,15.426498413085938,82.0
0.04009101912379265,"",18.30556631088257,"","",12.986217260360718,77483.0,0.053289107978343964,15.259188652038574,15.471912384033203,83.0
0.03999999910593033,"",18.28304624557495,"","",13.34488034248352,77483.0,0.053289107978343964,15.259188652038574,15.473376274108887,84.0
0.03653867170214653,"",18.489603281021118,"","",12.75040078163147,77483.0,0.053289107978343964,15.259188652038574,15.529168128967285,85.0
0.041947126388549805,"",18.323803901672363,"","",13.834816932678223,77483.0,0.053289107978343964,15.259188652038574,15.441993713378906,86.0
0.04209316894412041,"",18.239373445510864,"","",13.528525352478027,77483.0,0.053289107978343964,15.259188652038574,15.439638137817383,87.0
0.04100879654288292,"",18.274800300598145,"","",13.036363124847412,77483.0,0.053289107978343964,15.259188652038574,15.457117080688477,88.0
0.04221086576581001,"",18.36139440536499,"","",14.082516193389893,77483.0,0.053289107978343964,15.259188652038574,15.437745094299316,89.0
0.03575855866074562,"",18.648319721221924,"","",14.003024101257324,77483.0,0.053289107978343964,15.259188652038574,15.54173755645752,90.0
0.03777910768985748,"",18.301198959350586,"","",13.791855335235596,77483.0,0.053289107978343964,15.259188652038574,15.509173393249512,91.0
0.043802522122859955,"",18.28295660018921,"","",13.070963621139526,77483.0,0.053289107978343964,15.259188652038574,15.412086486816406,92.0
0.03843025490641594,"",18.327458143234253,"","",13.565938234329224,77483.0,0.053289107978343964,15.259188652038574,15.498680114746094,93.0
0.036617010831832886,"",18.425409078598022,"","",14.213575839996338,77483.0,0.053289107978343964,15.259188652038574,15.527902603149414,94.0
0.04029008746147156,"",18.343913555145264,"","",13.572251558303833,77483.0,0.053289107978343964,15.259188652038574,15.46869945526123,95.0
0.03839608654379845,"",18.3292076587677,"","",13.004855394363403,77483.0,0.053289107978343964,15.259188652038574,15.499228477478027,96.0
0.04719673842191696,"",18.289711236953735,"","",13.682161331176758,77483.0,0.053289107978343964,15.259188652038574,15.357380867004395,97.0
0.03946838527917862,"",18.3428053855896,"","",13.446640968322754,77483.0,0.053289107978343964,15.259188652038574,15.48194408416748,98.0
0.03843042254447937,"",18.42318630218506,"","",13.511704921722412,77483.0,0.053289107978343964,15.259188652038574,15.498677253723145,99.0
0.04253828525543213,"",18.425302743911743,"","",13.843655824661255,77483.0,0.053289107978343964,15.259188652038574,15.432467460632324,100.0
0.04136253148317337,"",18.38479518890381,"","",13.150560855865479,77483.0,0.053289107978343964,15.259188652038574,15.451416015625,101.0
0.03978671133518219,"",18.425666332244873,"","",13.20231819152832,77483.0,0.053289107978343964,15.259188652038574,15.476812362670898,102.0
0.03890664502978325,"",18.450892210006714,"","",12.960288763046265,77483.0,0.053289107978343964,15.259188652038574,15.49100399017334,103.0
0.04363293945789337,"",18.567325115203857,"","",13.156744003295898,77483.0,0.053289107978343964,15.259188652038574,15.41482162475586,104.0
0.043019164353609085,"",18.423611879348755,"","",13.7897469997406,77483.0,0.053289107978343964,15.259188652038574,15.424710273742676,105.0
0.03937426954507828,"",18.397786140441895,"","",13.332615613937378,77483.0,0.053289107978343964,15.259188652038574,15.483464241027832,106.0
0.03786933049559593,"",18.31718134880066,"","",13.041347742080688,77483.0,0.053289107978343964,15.259188652038574,15.507718086242676,107.0
0.04119491204619408,"",18.425448894500732,"","",14.731618404388428,77483.0,0.053289107978343964,15.259188652038574,15.454118728637695,108.0
0.03475123271346092,"",18.380536794662476,"","",14.183576583862305,77483.0,0.053289107978343964,15.259188652038574,15.557976722717285,109.0
0.03982674703001976,"",18.337022066116333,"","",13.054100036621094,77483.0,0.053289107978343964,15.259188652038574,15.476173400878906,110.0
0.03510946035385132,"",18.364908933639526,"","",13.206421375274658,77483.0,0.053289107978343964,15.259188652038574,15.552206039428711,111.0
0.03777534142136574,"",18.37365221977234,"","",13.47641372680664,77483.0,0.053289107978343964,15.259188652038574,15.509233474731445,112.0
0.038559623062610626,"",18.589903116226196,"","",13.6308913230896,77483.0,0.053289107978343964,15.259188652038574,15.49659252166748,113.0
0.040303271263837814,"",18.301852464675903,"","",13.534180164337158,77483.0,0.053289107978343964,15.259188652038574,15.468487739562988,114.0
0.03889062628149986,"",18.372715950012207,"","",13.157955169677734,77483.0,0.053289107978343964,15.259188652038574,15.491257667541504,115.0
0.04073844850063324,"",18.36764931678772,"","",13.566460371017456,77483.0,0.053289107978343964,15.259188652038574,15.461477279663086,116.0
0.04061406850814819,"",18.42539358139038,"","",13.689939975738525,77483.0,0.053289107978343964,15.259188652038574,15.463479995727539,117.0
0.041848134249448776,"",18.346616506576538,"","",14.214782953262329,77483.0,0.053289107978343964,15.259188652038574,15.44359016418457,118.0
0.03838810324668884,"",18.239365100860596,"","",13.428673028945923,77483.0,0.053289107978343964,15.259188652038574,15.499359130859375,119.0
0.04387084022164345,"",18.27199673652649,"","",13.818679332733154,77483.0,0.053289107978343964,15.259188652038574,15.41098403930664,120.0
0.040826715528964996,"",18.28302764892578,"","",13.410512924194336,77483.0,0.053289107978343964,15.259188652038574,15.460051536560059,121.0
0.035265859216451645,"",18.340759992599487,"","",13.113111734390259,77483.0,0.053289107978343964,15.259188652038574,15.54967975616455,122.0
0.03972877562046051,"",18.295491933822632,"","",14.016307830810547,77483.0,0.053289107978343964,15.259188652038574,15.477750778198242,123.0
0.03571763262152672,"",18.345423936843872,"","",14.247544527053833,77483.0,0.053289107978343964,15.259188652038574,15.542401313781738,124.0
0.04030841216444969,"",18.245924949645996,"","",14.022220373153687,77483.0,0.053289107978343964,15.259188652038574,15.468405723571777,125.0
0.040670860558748245,"",18.228981733322144,"","",13.173168182373047,77483.0,0.053289107978343964,15.259188652038574,15.462565422058105,126.0
0.03846553713083267,"",18.383870840072632,"","",13.214451789855957,77483.0,0.053289107978343964,15.259188652038574,15.498108863830566,127.0
0.041812505573034286,"",18.25212049484253,"","",14.356582403182983,77483.0,0.053289107978343964,15.259188652038574,15.44416618347168,128.0
0.04084507003426552,"",18.232550144195557,"","",13.496321439743042,77483.0,0.053289107978343964,15.259188652038574,15.459758758544922,129.0
0.03694874793291092,"",18.284903526306152,"","",14.334514617919922,77483.0,0.053289107978343964,15.259188652038574,15.522557258605957,130.0
0.03814934939146042,"",18.34412670135498,"","",13.719852447509766,77483.0,0.053289107978343964,15.259188652038574,15.503205299377441,131.0
0.04138083755970001,"",18.527188539505005,"","",12.749526977539062,77483.0,0.053289107978343964,15.259188652038574,15.45112133026123,132.0
0.040586020797491074,"",18.375880479812622,"","",13.624232769012451,77483.0,0.053289107978343964,15.259188652038574,15.463934898376465,133.0
0.03527558967471123,"",18.43230891227722,"","",13.342565536499023,77483.0,0.053289107978343964,15.259188652038574,15.549524307250977,134.0
0.041612058877944946,"",18.43504571914673,"","",12.876558065414429,77483.0,0.053289107978343964,15.259188652038574,15.447394371032715,135.0
0.04234282672405243,"",18.36110496520996,"","",13.152173042297363,77483.0,0.053289107978343964,15.259188652038574,15.435617446899414,136.0
0.04284103587269783,"",18.3719425201416,"","",13.3743577003479,77483.0,0.053289107978343964,15.259188652038574,15.42758560180664,137.0
0.037681449204683304,"",18.423771142959595,"","",13.8725745677948,77483.0,0.053289107978343964,15.259188652038574,15.510748863220215,138.0
0.03904888778924942,"",18.34824848175049,"","",13.239849090576172,77483.0,0.053289107978343964,15.259188652038574,15.48870849609375,139.0
0.03851744160056114,"",18.382264137268066,"","",13.181069374084473,77483.0,0.053289107978343964,15.259188652038574,15.497271537780762,140.0
0.038435209542512894,"",18.42498278617859,"","",13.93750262260437,77483.0,0.053289107978343964,15.259188652038574,15.4985990524292,141.0
0.0406000018119812,"",18.362403631210327,"","",13.778396606445312,77483.0,0.053289107978343964,15.259188652038574,15.463706016540527,142.0
0.04009551182389259,"",18.401004552841187,"","",13.487014293670654,77483.0,0.053289107978343964,15.259188652038574,15.471837043762207,143.0
0.04084949567914009,"",18.43143391609192,"","",13.194064855575562,77483.0,0.053289107978343964,15.259188652038574,15.459683418273926,144.0
0.0343518890440464,"",18.40889811515808,"","",13.722218751907349,77483.0,0.053289107978343964,15.259188652038574,15.564414024353027,145.0
0.038194794207811356,"",18.404820442199707,"","",13.480911254882812,77483.0,0.053289107978343964,15.259188652038574,15.502474784851074,146.0
0.0372651033103466,"",18.419052600860596,"","",13.227486610412598,77483.0,0.053289107978343964,15.259188652038574,15.517464637756348,147.0
0.041427988559007645,"",18.451438188552856,"","",13.258620500564575,77483.0,0.053289107978343964,15.259188652038574,15.450360298156738,148.0
0.03999133035540581,"",18.412205457687378,"","",12.75660514831543,77483.0,0.053289107978343964,15.259188652038574,15.473518371582031,149.0
0.03633720800280571,"",18.436309814453125,"","",13.453952074050903,77483.0,0.053289107978343964,15.259188652038574,15.532413482666016,150.0
0.037804994732141495,"",18.560017585754395,"","",13.835034608840942,77483.0,0.053289107978343964,15.259188652038574,15.50875473022461,151.0
0.041645556688308716,"",18.378573894500732,"","",13.353577613830566,77483.0,0.053289107978343964,15.259188652038574,15.446855545043945,152.0
0.04294658452272415,"",18.43631672859192,"","",13.97877287864685,77483.0,0.053289107978343964,15.259188652038574,15.425887107849121,153.0
0.038274407386779785,"",18.32288694381714,"","",13.058896780014038,77483.0,0.053289107978343964,15.259188652038574,15.501191139221191,154.0
0.03666219115257263,"",18.45836591720581,"","",13.206057786941528,77483.0,0.053289107978343964,15.259188652038574,15.527180671691895,155.0
0.03801047056913376,"",18.30905318260193,"","",13.038312435150146,77483.0,0.053289107978343964,15.259188652038574,15.505448341369629,156.0
0.04112209007143974,"",18.319304943084717,"","",13.363320350646973,77483.0,0.053289107978343964,15.259188652038574,15.455291748046875,157.0
0.043152160942554474,"",18.367557525634766,"","",13.305142879486084,77483.0,0.053289107978343964,15.259188652038574,15.42257022857666,158.0
0.03811902552843094,"",18.32413911819458,"","",12.958722591400146,77483.0,0.053289107978343964,15.259188652038574,15.503694534301758,159.0
0.03706083819270134,"",18.326264142990112,"","",13.361565589904785,77483.0,0.053289107978343964,15.259188652038574,15.520750999450684,160.0
0.0374259278178215,"",18.3320255279541,"","",13.196531295776367,77483.0,0.053289107978343964,15.259188652038574,15.514866828918457,161.0
0.04023796692490578,"",18.299055099487305,"","",12.855459451675415,77483.0,0.053289107978343964,15.259188652038574,15.469542503356934,162.0
0.03191056847572327,"",18.310574769973755,"","",13.696590900421143,77483.0,0.053289107978343964,15.259188652038574,15.603766441345215,163.0
0.039461515843868256,"",18.246570110321045,"","",13.262097835540771,77483.0,0.053289107978343964,15.259188652038574,15.482054710388184,164.0
0.03747139498591423,"",18.275400161743164,"","",14.008970975875854,77483.0,0.053289107978343964,15.259188652038574,15.51413345336914,165.0
0.03988298401236534,"",18.250547409057617,"","",14.170522451400757,77483.0,0.053289107978343964,15.259188652038574,15.475260734558105,166.0
0.04134555160999298,"",18.276609897613525,"","",13.175393342971802,77483.0,0.053289107978343964,15.259188652038574,15.451689720153809,167.0
0.04221941530704498,"",18.368341207504272,"","",13.198240518569946,77483.0,0.053289107978343964,15.259188652038574,15.437604904174805,168.0
0.03978228569030762,"",18.24822235107422,"","",14.018869400024414,77483.0,0.053289107978343964,15.259188652038574,15.476886749267578,169.0
0.04114655405282974,"",18.501059532165527,"","",14.233098030090332,77483.0,0.053289107978343964,15.259188652038574,15.454898834228516,170.0
0.03809225559234619,"",18.251039505004883,"","",13.228119850158691,77483.0,0.053289107978343964,15.259188652038574,15.504125595092773,171.0
0.041410893201828,"",18.32389760017395,"","",14.11448073387146,77483.0,0.053289107978343964,15.259188652038574,15.45063591003418,172.0
0.04191042482852936,"",18.23805260658264,"","",14.042636394500732,77483.0,0.053289107978343964,15.259188652038574,15.442583084106445,173.0
0.043577034026384354,"",18.245429277420044,"","",13.419373035430908,77483.0,0.053289107978343964,15.259188652038574,15.41572093963623,174.0
0.039671964943408966,"",18.328938007354736,"","",13.73119044303894,77483.0,0.053289107978343964,15.259188652038574,15.478666305541992,175.0
0.04207153245806694,"",18.441624879837036,"","",13.166982650756836,77483.0,0.053289107978343964,15.259188652038574,15.43998908996582,176.0
0.039841849356889725,"",18.396496772766113,"","",13.481237649917603,77483.0,0.053289107978343964,15.259188652038574,15.475929260253906,177.0
0.0386141799390316,"",18.36771535873413,"","",12.835575103759766,77483.0,0.053289107978343964,15.259188652038574,15.495716094970703,178.0
0.041398342698812485,"",18.399377822875977,"","",13.582536458969116,77483.0,0.053289107978343964,15.259188652038574,15.450840950012207,179.0
0.04040404036641121,"",18.408676624298096,"","",13.84124207496643,77483.0,0.053289107978343964,15.259188652038574,15.466866493225098,180.0
0.037964120507240295,"",18.377474546432495,"","",13.18311858177185,77483.0,0.053289107978343964,15.259188652038574,15.506192207336426,181.0
0.040354128926992416,"",18.42987871170044,"","",13.520760774612427,77483.0,0.053289107978343964,15.259188652038574,15.467669486999512,182.0
0.04024676978588104,"",18.38895535469055,"","",13.690307140350342,77483.0,0.053289107978343964,15.259188652038574,15.46939754486084,183.0
0.038483042269945145,"",18.41526508331299,"","",13.995412111282349,77483.0,0.053289107978343964,15.259188652038574,15.49782657623291,184.0
0.042071882635354996,"",18.374563217163086,"","",13.362964868545532,77483.0,0.053289107978343964,15.259188652038574,15.439986228942871,185.0
0.03802434355020523,"",18.344759464263916,"","",13.419185161590576,77483.0,0.053289107978343964,15.259188652038574,15.505219459533691,186.0
0.03793137148022652,"",18.419353008270264,"","",13.696053504943848,77483.0,0.053289107978343964,15.259188652038574,15.506717681884766,187.0
0.04066985473036766,"",18.37283229827881,"","",14.11910343170166,77483.0,0.053289107978343964,15.259188652038574,15.462580680847168,188.0
0.04413507133722305,"",18.650656700134277,"","",13.568746089935303,77483.0,0.053289107978343964,15.259188652038574,15.40672492980957,189.0
0.03816479817032814,"",18.318222999572754,"","",13.223937034606934,77483.0,0.053289107978343964,15.259188652038574,15.502959251403809,190.0
0.03930431231856346,"",18.376304149627686,"","",14.468918323516846,77483.0,0.053289107978343964,15.259188652038574,15.484594345092773,191.0
0.040657609701156616,"",18.31925368309021,"","",14.245099306106567,77483.0,0.053289107978343964,15.259188652038574,15.46277904510498,192.0
0.03858520835638046,"",18.29415488243103,"","",14.636322736740112,77483.0,0.053289107978343964,15.259188652038574,15.496183395385742,193.0
0.03920403867959976,"",18.574053525924683,"","",13.612388610839844,77483.0,0.053289107978343964,15.259188652038574,15.486207962036133,194.0
0.03676549717783928,"",18.263824224472046,"","",12.884134292602539,77483.0,0.053289107978343964,15.259188652038574,15.525513648986816,195.0
0.03932196646928787,"",18.27644968032837,"","",13.68085241317749,77483.0,0.053289107978343964,15.259188652038574,15.484305381774902,196.0
0.038855452090501785,"",18.246934175491333,"","",13.264145612716675,77483.0,0.053289107978343964,15.259188652038574,15.491825103759766,197.0
0.038326412439346313,"",18.28922724723816,"","",13.437467813491821,77483.0,0.053289107978343964,15.259188652038574,15.50035285949707,198.0
0.04189380258321762,"",18.35188937187195,"","",13.69175386428833,77483.0,0.053289107978343964,15.259188652038574,15.442852020263672,199.0
0.03872226923704147,"",18.35111117362976,"","",13.396631717681885,77483.0,0.053289107978343964,15.259188652038574,15.493973731994629,200.0
"",77483,"",15.259178161621094,0.053289107978343964,"","","","","",201
