"validation/validation_time_in_seconds","loss","round_num","round_time_in_seconds","eval/loss","validation/eval/sparse_categorical_accuracy","validation/eval/loss","sparse_categorical_accuracy","eval/sparse_categorical_accuracy","stat/num_examples","validation/stat/num_examples"
16.16824698448181,3.5429553985595703,39.0,35.55341076850891,"",0.02319999970495701,4.616071701049805,0.13774999976158142,"","",10000.0
14.77229619026184,3.5734682083129883,40.0,34.575830936431885,"",0.02590000070631504,4.610600471496582,0.13349999487400055,"","",10000.0
15.54822039604187,3.5852160453796387,41.0,35.16642761230469,"",0.034699998795986176,4.407693862915039,0.1379999965429306,"","",10000.0
16.12157368659973,3.4115357398986816,42.0,33.78929591178894,"",0.03200000151991844,4.460827827453613,0.15025000274181366,"","",10000.0
16.12307620048523,3.4980897903442383,43.0,34.73953580856323,"",0.021400000900030136,4.518495559692383,0.14875000715255737,"","",10000.0
15.92392897605896,3.5202319622039795,44.0,35.411415100097656,"",0.03880000114440918,4.432316303253174,0.13699999451637268,"","",10000.0
15.63288927078247,3.434857130050659,45.0,36.07019543647766,"",0.03519999980926514,4.4173431396484375,0.15674999356269836,"","",10000.0
15.817636489868164,3.46804141998291,46.0,34.01344585418701,"",0.032999999821186066,4.409928321838379,0.13574999570846558,"","",10000.0
15.992401599884033,3.447317600250244,47.0,34.02548551559448,"",0.030899999663233757,4.367745876312256,0.1589999943971634,"","",10000.0
15.755736589431763,3.4575395584106445,48.0,34.57525324821472,"",0.04259999841451645,4.337902545928955,0.14100000262260437,"","",10000.0
15.817792892456055,3.4596006870269775,49.0,33.958653926849365,"",0.03099999949336052,4.493515968322754,0.14174999296665192,"","",10000.0
15.730288028717041,3.457273244857788,50.0,34.17116570472717,"",0.03150000050663948,4.359921455383301,0.1509999930858612,"","",10000.0
19.673277616500854,3.397014856338501,51.0,36.91705083847046,"",0.04089999943971634,4.316433429718018,0.14925000071525574,"","",10000.0
17.669471740722656,3.357534885406494,52.0,31.09108567237854,"",0.023800000548362732,4.523123264312744,0.15974999964237213,"","",10000.0
15.862390995025635,3.5438833236694336,53.0,31.429258823394775,"",0.03750000149011612,4.385769367218018,0.12974999845027924,"","",10000.0
15.633883953094482,3.480236768722534,54.0,34.176708459854126,"",0.0421999990940094,4.321844100952148,0.14249999821186066,"","",10000.0
15.746831893920898,3.3501644134521484,55.0,35.03279447555542,"",0.03929999843239784,4.305490493774414,0.15649999678134918,"","",10000.0
15.83285403251648,3.3941726684570312,56.0,33.82370615005493,"",0.042399998754262924,4.231349468231201,0.164000004529953,"","",10000.0
15.836720705032349,3.3856077194213867,57.0,34.59042811393738,"",0.04910000041127205,4.295138835906982,0.15625,"","",10000.0
15.894007682800293,3.312208414077759,58.0,34.2387957572937,"",0.04820000007748604,4.252579689025879,0.1679999977350235,"","",10000.0
14.5533766746521,3.3534646034240723,59.0,34.86987233161926,"",0.041600000113248825,4.3356146812438965,0.16300000250339508,"","",10000.0
14.632788896560669,3.4357190132141113,60.0,26.51969313621521,"",0.03700000047683716,4.367295265197754,0.14900000393390656,"","",10000.0
10.43199372291565,3.3862156867980957,61.0,27.3482666015625,"",0.030400000512599945,4.450596332550049,0.1459999978542328,"","",10000.0
10.281833171844482,3.406282663345337,62.0,27.03003239631653,"",0.04899999871850014,4.3150177001953125,0.15725000202655792,"","",10000.0
10.794973373413086,3.395529270172119,63.0,25.82834005355835,"",0.053199999034404755,4.224630832672119,0.14624999463558197,"","",10000.0
10.231963872909546,3.3056294918060303,64.0,28.40610146522522,"",0.048500001430511475,4.231334209442139,0.16899999976158142,"","",10000.0
10.334208250045776,3.360567808151245,65.0,26.253266096115112,"",0.04919999837875366,4.313632011413574,0.15850000083446503,"","",10000.0
10.299301147460938,3.287421941757202,66.0,26.594179153442383,"",0.04830000177025795,4.319674015045166,0.16574999690055847,"","",10000.0
10.672388553619385,3.3540031909942627,67.0,26.12012267112732,"",0.04639999940991402,4.318277835845947,0.16599999368190765,"","",10000.0
10.326806545257568,3.367265224456787,68.0,25.621865034103394,"",0.05000000074505806,4.226869583129883,0.15324999392032623,"","",10000.0
10.232141256332397,3.354570150375366,69.0,26.44347047805786,"",0.0551999993622303,4.3469767570495605,0.14374999701976776,"","",10000.0
10.251200914382935,3.406590223312378,70.0,27.58262586593628,"",0.03220000118017197,4.4925103187561035,0.1577499955892563,"","",10000.0
10.243578672409058,3.498049736022949,71.0,26.328925609588623,"",0.0471000000834465,4.272480010986328,0.14374999701976776,"","",10000.0
10.167142868041992,3.2996132373809814,72.0,26.46749210357666,"",0.05180000141263008,4.387552261352539,0.16500000655651093,"","",10000.0
10.22871732711792,3.403698205947876,73.0,26.80111002922058,"",0.052000001072883606,4.289796829223633,0.16899999976158142,"","",10000.0
10.13306975364685,3.295912981033325,74.0,27.221095085144043,"",0.03880000114440918,4.355240345001221,0.17350000143051147,"","",10000.0
10.428146362304688,3.276639938354492,75.0,25.872650861740112,"",0.054099999368190765,4.359980583190918,0.16425000131130219,"","",10000.0
10.44365406036377,3.247523307800293,76.0,27.232163429260254,"",0.05550000071525574,4.236988067626953,0.18649999797344208,"","",10000.0
10.398130893707275,3.3216493129730225,77.0,28.168976068496704,"",0.049400001764297485,4.442890644073486,0.16449999809265137,"","",10000.0
10.441152095794678,3.305065155029297,78.0,27.502347469329834,"",0.05299999937415123,4.413321495056152,0.1679999977350235,"","",10000.0
10.763097763061523,3.3277323246002197,79.0,27.26951289176941,"",0.04800000041723251,4.360559940338135,0.164000004529953,"","",10000.0
10.643856763839722,3.3912136554718018,80.0,26.09720277786255,"",0.0364999994635582,4.389007568359375,0.15575000643730164,"","",10000.0
10.401310205459595,3.3102598190307617,81.0,26.38005566596985,"",0.06300000101327896,4.163363933563232,0.16750000417232513,"","",10000.0
10.331864595413208,3.197018623352051,82.0,26.58184289932251,"",0.05939999967813492,4.2279839515686035,0.1822499930858612,"","",10000.0
10.239812135696411,3.1860618591308594,83.0,26.060219764709473,"",0.0551999993622303,4.233833312988281,0.19374999403953552,"","",10000.0
10.282592535018921,3.374217987060547,84.0,26.345215559005737,"",0.03539999946951866,4.380009651184082,0.1497499942779541,"","",10000.0
10.745448112487793,3.33575177192688,85.0,26.679738998413086,"",0.05999999865889549,4.183419227600098,0.15199999511241913,"","",10000.0
10.109022617340088,3.2894678115844727,86.0,27.006542444229126,"",0.05909999832510948,4.167403221130371,0.15549999475479126,"","",10000.0
10.378026485443115,3.1618905067443848,87.0,26.40518856048584,"",0.05609999969601631,4.394075393676758,0.1875,"","",10000.0
10.345280885696411,3.353496551513672,88.0,26.370369911193848,"",0.048900000751018524,4.2715911865234375,0.164000004529953,"","",10000.0
10.17052435874939,3.35080885887146,89.0,27.125901460647583,"",0.05849999934434891,4.232161045074463,0.1652500033378601,"","",10000.0
10.124871253967285,3.3728556632995605,90.0,28.73762822151184,"",0.06289999932050705,4.1291303634643555,0.1537500023841858,"","",10000.0
10.512239456176758,3.3152272701263428,91.0,26.57493758201599,"",0.06289999932050705,4.120694160461426,0.16574999690055847,"","",10000.0
10.555041790008545,3.2432518005371094,92.0,26.61897349357605,"",0.05209999904036522,4.2155656814575195,0.1720000058412552,"","",10000.0
10.524387121200562,3.2821738719940186,93.0,26.314892292022705,"",0.03840000182390213,4.460627555847168,0.16949999332427979,"","",10000.0
10.281571388244629,3.3048148155212402,94.0,26.284146547317505,"",0.026799999177455902,4.616933822631836,0.16699999570846558,"","",10000.0
10.311802864074707,3.3846771717071533,95.0,25.899953603744507,"",0.03629999980330467,4.411940574645996,0.15449999272823334,"","",10000.0
10.364596366882324,3.4544060230255127,96.0,26.000749111175537,"",0.05009999871253967,4.315026760101318,0.12475000321865082,"","",10000.0
10.24028992652893,3.2544338703155518,97.0,26.047256231307983,"",0.052000001072883606,4.290719509124756,0.16324999928474426,"","",10000.0
10.336606979370117,3.290576219558716,98.0,26.633949518203735,"",0.04910000041127205,4.225817680358887,0.16500000655651093,"","",10000.0
10.23810887336731,3.3156254291534424,99.0,26.244896411895752,"",0.0551999993622303,4.233725547790527,0.15674999356269836,"","",10000.0
10.193807363510132,3.20672345161438,100.0,26.498283624649048,"",0.05420000106096268,4.264907360076904,0.16824999451637268,"","",10000.0
36.98215866088867,3.260819435119629,101.0,1062.501430273056,"",0.0406000018119812,4.440300941467285,0.1732500046491623,"","",10000.0
14.749462366104126,3.264441967010498,102.0,37.441344261169434,"",0.034299999475479126,4.747678279876709,0.16850000619888306,"","",10000.0
16.051790714263916,3.4080138206481934,103.0,39.12086272239685,"",0.022600000724196434,4.615991592407227,0.15424999594688416,"","",10000.0
21.17603373527527,3.3271780014038086,104.0,39.15618634223938,"",0.05719999969005585,4.260889530181885,0.16249999403953552,"","",10000.0
20.93195629119873,3.2308268547058105,105.0,35.33904266357422,"",0.05040000006556511,4.392758369445801,0.18074999749660492,"","",10000.0
15.856465101242065,3.2305989265441895,106.0,37.939977169036865,"",0.03819999843835831,4.35607385635376,0.18275000154972076,"","",10000.0
18.14186406135559,3.3235838413238525,107.0,40.91499161720276,"",0.05090000107884407,4.249942779541016,0.1627500057220459,"","",10000.0
20.952529907226562,3.3449149131774902,108.0,37.40606498718262,"",0.03220000118017197,4.492916107177734,0.15074999630451202,"","",10000.0
18.08277201652527,3.249882698059082,109.0,37.21198225021362,"",0.04610000178217888,4.317650318145752,0.164000004529953,"","",10000.0
16.028053522109985,3.2847909927368164,110.0,41.33336687088013,"",0.05290000140666962,4.282866954803467,0.1757500022649765,"","",10000.0
20.865758419036865,3.1685259342193604,111.0,39.2957022190094,"",0.05249999836087227,4.161220550537109,0.17299999296665192,"","",10000.0
20.548123598098755,3.172802448272705,112.0,35.761367321014404,"",0.04749999940395355,4.24470853805542,0.1809999942779541,"","",10000.0
16.45095181465149,3.241847038269043,113.0,40.21082830429077,"",0.06210000067949295,4.245613098144531,0.17775000631809235,"","",10000.0
21.327879428863525,3.2725653648376465,114.0,37.24681353569031,"",0.06549999862909317,4.170743942260742,0.1732500046491623,"","",10000.0
21.21410608291626,3.1852943897247314,115.0,34.86506748199463,"",0.056699998676776886,4.19998836517334,0.18725000321865082,"","",10000.0
17.406654834747314,3.1372218132019043,116.0,34.91123676300049,"",0.06599999964237213,4.1011962890625,0.17775000631809235,"","",10000.0
16.133944749832153,3.1629300117492676,117.0,38.92940640449524,"",0.06679999828338623,4.205158710479736,0.1784999966621399,"","",10000.0
21.340083122253418,3.1743533611297607,118.0,39.67490100860596,"",0.06790000200271606,4.276398181915283,0.17425000667572021,"","",10000.0
20.46575140953064,3.26739764213562,119.0,34.640379428863525,"",0.042100001126527786,4.416716575622559,0.17675000429153442,"","",10000.0
15.692997694015503,3.25473690032959,120.0,38.712361574172974,"",0.04560000076889992,4.404922962188721,0.17350000143051147,"","",10000.0
21.129220008850098,3.3355677127838135,121.0,40.70492219924927,"",0.06239999830722809,4.1796369552612305,0.16050000488758087,"","",10000.0
21.30644989013672,3.1608879566192627,122.0,34.19885540008545,"",0.07590000331401825,4.084388256072998,0.18549999594688416,"","",10000.0
15.354251146316528,3.1433475017547607,123.0,38.446040391922,"",0.07500000298023224,4.040436267852783,0.18649999797344208,"","",10000.0
16.066091060638428,3.254972219467163,124.0,41.90867877006531,"",0.07270000129938126,4.141136169433594,0.17075000703334808,"","",10000.0
20.51530170440674,3.196465253829956,125.0,38.12680387496948,"",0.05530000105500221,4.329766273498535,0.18299999833106995,"","",10000.0
21.158368587493896,3.159130096435547,126.0,35.115710735321045,"",0.051100000739097595,4.420156002044678,0.19349999725818634,"","",10000.0
16.51134490966797,3.2809646129608154,127.0,45.479357957839966,"",0.05649999901652336,4.176120758056641,0.17299999296665192,"","",10000.0
20.85159945487976,3.17110538482666,128.0,37.17133617401123,"",0.06719999760389328,4.167282581329346,0.1782499998807907,"","",10000.0
19.82586097717285,3.1968939304351807,129.0,35.8713481426239,"",0.06080000102519989,4.1737799644470215,0.179749995470047,"","",10000.0
15.777611255645752,3.099931240081787,130.0,37.72679090499878,"",0.06390000134706497,4.297314167022705,0.19975000619888306,"","",10000.0
16.621926069259644,3.2418577671051025,131.0,40.80345892906189,"",0.04360000044107437,4.337082862854004,0.16824999451637268,"","",10000.0
20.681145668029785,3.2091572284698486,132.0,36.703633069992065,"",0.05400000140070915,4.28737735748291,0.18074999749660492,"","",10000.0
21.272278785705566,3.191067934036255,133.0,36.53248381614685,"",0.0706000030040741,4.164519309997559,0.1899999976158142,"","",10000.0
15.250290870666504,3.229245901107788,134.0,42.22813129425049,"",0.05000000074505806,4.273797512054443,0.1692499965429306,"","",10000.0
13.127817153930664,3.242055654525757,135.0,30.39075517654419,"",0.06790000200271606,4.220290184020996,0.17599999904632568,"","",10000.0
10.437963962554932,3.1167550086975098,136.0,29.793864011764526,"",0.05999999865889549,4.193357467651367,0.20350000262260437,"","",10000.0
10.330107927322388,3.20578670501709,137.0,30.37326192855835,"",0.07760000228881836,4.10244083404541,0.18074999749660492,"","",10000.0
10.57425856590271,3.1454172134399414,138.0,31.721498012542725,"",0.06780000030994415,4.141029357910156,0.19474999606609344,"","",10000.0
10.627805233001709,3.1635608673095703,139.0,30.834269762039185,"",0.06759999692440033,4.064825534820557,0.18674999475479126,"","",10000.0
10.407042503356934,3.1128218173980713,140.0,33.190823554992676,"",0.06030000001192093,4.20703649520874,0.18674999475479126,"","",10000.0
11.346747398376465,3.1050007343292236,141.0,29.670822620391846,"",0.08030000329017639,4.13840913772583,0.18700000643730164,"","",10000.0
10.23194670677185,3.083493709564209,142.0,28.838892221450806,"",0.0786999985575676,4.137673377990723,0.19900000095367432,"","",10000.0
10.324619054794312,3.259979009628296,143.0,30.820415496826172,"",0.07519999891519547,4.09264612197876,0.1599999964237213,"","",10000.0
10.814080238342285,3.176208019256592,144.0,30.387022495269775,"",0.08479999750852585,3.9805831909179688,0.18250000476837158,"","",10000.0
11.70485544204712,3.0730361938476562,145.0,29.805708408355713,"",0.08250000327825546,3.9909167289733887,0.20475000143051147,"","",10000.0
10.490852117538452,3.0600664615631104,146.0,30.012654542922974,"",0.06989999860525131,4.097136974334717,0.20149999856948853,"","",10000.0
10.573837995529175,3.149369239807129,147.0,29.514896392822266,"",0.07970000058412552,4.050375938415527,0.19900000095367432,"","",10000.0
10.719545602798462,3.0892105102539062,148.0,29.220407009124756,"",0.08049999922513962,4.067094326019287,0.19900000095367432,"","",10000.0
10.414191007614136,3.157583236694336,149.0,28.656062126159668,"",0.07880000025033951,4.111130237579346,0.19075000286102295,"","",10000.0
10.229673624038696,3.1575028896331787,150.0,30.888829469680786,"",0.07940000295639038,4.057365417480469,0.18825000524520874,"","",10000.0
10.338927745819092,3.1559805870056152,151.0,30.881019830703735,"",0.07670000195503235,4.0350341796875,0.1902499943971634,"","",10000.0
10.707199096679688,3.113853693008423,152.0,29.82029891014099,"",0.07320000231266022,4.066135406494141,0.18574999272823334,"","",10000.0
10.52295994758606,3.0473482608795166,153.0,31.676635265350342,"",0.07819999754428864,4.0936689376831055,0.2082500010728836,"","",10000.0
11.951399803161621,3.0621092319488525,154.0,30.443199396133423,"",0.08110000193119049,4.050065040588379,0.2070000022649765,"","",10000.0
10.517142295837402,2.9976789951324463,155.0,29.411756992340088,"",0.08150000125169754,4.015375137329102,0.20024999976158142,"","",10000.0
10.401126146316528,3.1268341541290283,156.0,29.8730685710907,"",0.07739999890327454,4.08575439453125,0.18850000202655792,"","",10000.0
10.403630495071411,3.0408875942230225,157.0,29.454938650131226,"",0.07090000063180923,4.134174823760986,0.20499999821186066,"","",10000.0
10.492838382720947,3.1505749225616455,158.0,30.218178510665894,"",0.05950000137090683,4.238684177398682,0.18549999594688416,"","",10000.0
10.322952508926392,3.144333600997925,159.0,29.20091485977173,"",0.05249999836087227,4.32958984375,0.19499999284744263,"","",10000.0
10.220027208328247,3.221285581588745,160.0,29.278475284576416,"",0.08070000261068344,4.114380359649658,0.1782499998807907,"","",10000.0
10.436623573303223,3.1105854511260986,161.0,28.08875274658203,"",0.08950000256299973,3.995155096054077,0.20800000429153442,"","",10000.0
10.370319366455078,3.144777297973633,162.0,29.798136711120605,"",0.062300000339746475,4.215075492858887,0.1862500011920929,"","",10000.0
10.47431230545044,3.0667808055877686,163.0,29.887043714523315,"",0.06650000065565109,4.227571487426758,0.20000000298023224,"","",10000.0
10.30861783027649,3.1794469356536865,164.0,29.679537296295166,"",0.08810000121593475,3.9845495223999023,0.18000000715255737,"","",10000.0
10.313283681869507,3.0475399494171143,165.0,29.74072790145874,"",0.06469999998807907,4.237634658813477,0.22050000727176666,"","",10000.0
10.181898355484009,3.039081335067749,166.0,31.180799961090088,"",0.05139999836683273,4.4281697273254395,0.2162500023841858,"","",10000.0
10.323490619659424,3.248948335647583,167.0,29.38960289955139,"",0.0658000037074089,4.2071943283081055,0.17925000190734863,"","",10000.0
10.270615339279175,3.0501580238342285,168.0,31.488792896270752,"",0.0828000009059906,4.058398246765137,0.21125000715255737,"","",10000.0
10.391083717346191,3.032705307006836,169.0,29.70194935798645,"",0.09860000014305115,3.9223074913024902,0.2082500010728836,"","",10000.0
10.224530458450317,3.0575461387634277,170.0,31.368547677993774,"",0.061000000685453415,4.132969379425049,0.2162500023841858,"","",10000.0
10.223523616790771,3.107382297515869,171.0,29.157147884368896,"",0.07699999958276749,4.162468910217285,0.20100000500679016,"","",10000.0
10.445097208023071,3.092831611633301,172.0,29.44304370880127,"",0.08460000157356262,4.082505702972412,0.20374999940395355,"","",10000.0
10.421685218811035,3.0956344604492188,173.0,31.01525044441223,"",0.07329999655485153,4.1049699783325195,0.20649999380111694,"","",10000.0
10.127271890640259,3.107604503631592,174.0,28.99003005027771,"",0.07119999825954437,4.199995040893555,0.1887499988079071,"","",10000.0
10.296915531158447,3.1322929859161377,175.0,29.880080223083496,"",0.06390000134706497,4.16337776184082,0.19850000739097595,"","",10000.0
10.545239448547363,3.0939362049102783,176.0,31.224751472473145,"",0.08879999816417694,4.025521278381348,0.19075000286102295,"","",10000.0
10.224140644073486,3.060206413269043,177.0,30.755688428878784,"",0.05719999969005585,4.341222286224365,0.21774999797344208,"","",10000.0
10.342114686965942,3.0865840911865234,178.0,28.361857891082764,"",0.07760000228881836,4.0997443199157715,0.195250004529953,"","",10000.0
10.342530965805054,3.182023286819458,179.0,34.26978659629822,"",0.0689999982714653,4.140000343322754,0.1822499930858612,"","",10000.0
10.527238845825195,3.075042963027954,180.0,30.521155834197998,"",0.07419999688863754,4.145669460296631,0.1977500021457672,"","",10000.0
10.366391658782959,3.062023878097534,181.0,30.06646704673767,"",0.047200001776218414,4.307568550109863,0.20649999380111694,"","",10000.0
10.346534490585327,3.15541934967041,182.0,30.39861011505127,"",0.08460000157356262,4.049610614776611,0.18674999475479126,"","",10000.0
10.390387296676636,3.058823585510254,183.0,29.16502094268799,"",0.07180000096559525,4.088483810424805,0.2045000046491623,"","",10000.0
10.257807493209839,3.109952688217163,184.0,31.591080904006958,"",0.0835999995470047,4.061697006225586,0.19574999809265137,"","",10000.0
10.376680135726929,3.0772533416748047,185.0,29.463850021362305,"",0.0617000013589859,4.208369731903076,0.1977500021457672,"","",10000.0
10.628991842269897,3.1182901859283447,186.0,31.080166816711426,"",0.062300000339746475,4.226284503936768,0.1979999989271164,"","",10000.0
10.471923828125,3.129988193511963,187.0,29.478723287582397,"",0.07779999822378159,4.139596939086914,0.20274999737739563,"","",10000.0
10.469236850738525,3.069934368133545,188.0,30.99736714363098,"",0.08410000056028366,4.024358749389648,0.19724999368190765,"","",10000.0
10.23977518081665,3.001560926437378,189.0,29.411670207977295,"",0.06790000200271606,4.1672444343566895,0.2199999988079071,"","",10000.0
10.202798843383789,3.1270625591278076,190.0,30.680551767349243,"",0.061799999326467514,4.189807415008545,0.21050000190734863,"","",10000.0
10.859889268875122,3.077401638031006,191.0,29.008058786392212,"",0.06849999725818634,4.186168670654297,0.210999995470047,"","",10000.0
10.216253519058228,3.1223723888397217,192.0,32.07709288597107,"",0.0820000022649765,4.021777153015137,0.20125000178813934,"","",10000.0
10.294349908828735,2.9193859100341797,193.0,29.385014295578003,"",0.10939999669790268,3.911229372024536,0.21774999797344208,"","",10000.0
10.516159534454346,2.9750635623931885,194.0,28.671385049819946,"",0.08889999985694885,4.113133907318115,0.21525000035762787,"","",10000.0
10.239707469940186,3.0216219425201416,195.0,28.362221717834473,"",0.08100000023841858,4.007546424865723,0.21574999392032623,"","",10000.0
10.515068531036377,3.054300546646118,196.0,31.014201879501343,"",0.07590000331401825,4.124838829040527,0.21899999678134918,"","",10000.0
10.31494665145874,3.0539700984954834,197.0,30.76541256904602,"",0.09560000151395798,3.9495394229888916,0.1967500001192093,"","",10000.0
10.422935009002686,3.0673205852508545,198.0,29.49566411972046,"",0.09549999982118607,3.9231059551239014,0.2004999965429306,"","",10000.0
10.37919020652771,2.9512040615081787,199.0,29.042247533798218,"",0.10440000146627426,3.9012844562530518,0.2277500033378601,"","",10000.0
10.426760911941528,2.9493911266326904,200.0,29.946656703948975,"",0.09350000321865082,3.9806010723114014,0.2160000056028366,"","",10000.0
22.729458570480347,2.907485008239746,201,1034.668232679367,"",0.06830000132322311,4.18136739730835,0.23925000429153442,"","",10000
10.349215269088745,3.1001338958740234,202,26.657169580459595,"",0.07840000092983246,4.173863410949707,0.19750000536441803,"","",10000
10.544928073883057,3.0475966930389404,203,26.86564540863037,"",0.09570000320672989,3.9820151329040527,0.22050000727176666,"","",10000
10.500558137893677,3.054901361465454,204,24.664296865463257,"",0.10239999741315842,3.9238483905792236,0.2082500010728836,"","",10000
10.245982646942139,3.019050121307373,205,26.080482244491577,"",0.09430000185966492,3.9268109798431396,0.21150000393390656,"","",10000
10.620166063308716,2.9358508586883545,206,26.851945638656616,"",0.09350000321865082,4.085599422454834,0.23800000548362732,"","",10000
10.315010786056519,2.918170213699341,207,27.10858964920044,"",0.07109999656677246,4.173320293426514,0.2329999953508377,"","",10000
10.626284837722778,2.99787974357605,208,26.46054458618164,"",0.08160000294446945,4.106416702270508,0.226500004529953,"","",10000
10.296475648880005,3.1102707386016846,209,26.39591121673584,"",0.07169999927282333,4.095818519592285,0.20550000667572021,"","",10000
10.368804216384888,3.05167555809021,210,26.594035387039185,"",0.08169999718666077,4.151976585388184,0.2134999930858612,"","",10000
10.371837615966797,3.00120210647583,211,27.195888996124268,"",0.09830000251531601,4.036113739013672,0.21574999392032623,"","",10000
10.40540337562561,3.0647261142730713,212,30.1960027217865,"",0.09769999980926514,3.962266445159912,0.21975000202655792,"","",10000
10.176176309585571,2.950239658355713,213,26.707489728927612,"",0.10499999672174454,3.9683480262756348,0.22050000727176666,"","",10000
