"round_num","stat/num_examples","eval/loss","round_time_in_seconds","eval/mean_squared_error","validation/eval/mean_absolute_error","validation/eval/mean_squared_error","validation/eval/loss","mean_absolute_error","validation/stat/num_examples","mean_squared_error","eval/mean_absolute_error","validation/validation_time_in_seconds","loss"
20.0,"","",1.6565263271331787,"",0.051327694207429886,0.01700524613261223,0.01700524613261223,0.04902445152401924,77483.0,0.015320017002522945,"",7.552413702011108,0.015320017002522945
21.0,"","",1.8798785209655762,"",0.052472930401563644,0.017102017998695374,0.017102017998695374,0.05354495719075203,77483.0,0.01874566823244095,"",7.520415782928467,0.01874566823244095
22.0,"","",1.8067388534545898,"",0.050446927547454834,0.016972264274954796,0.016972264274954796,0.04816634580492973,77483.0,0.014898954890668392,"",7.5438971519470215,0.014898954890668392
23.0,"","",1.7174320220947266,"",0.05167360231280327,0.01707153208553791,0.01707153208553791,0.05133558437228203,77483.0,0.017461305484175682,"",7.632030010223389,0.017461305484175682
24.0,"","",1.8908579349517822,"",0.051151424646377563,0.016887184232473373,0.016887184232473373,0.05142243579030037,77483.0,0.017537716776132584,"",7.581334590911865,0.017537716776132584
25.0,"","",1.9668951034545898,"",0.04887882620096207,0.017001057043671608,0.017001057043671608,0.04497484862804413,77483.0,0.013318661600351334,"",7.5012290477752686,0.013318661600351334
26.0,"","",1.7494311332702637,"",0.05022282153367996,0.016963163390755653,0.016963163390755653,0.05034223198890686,77483.0,0.01743660867214203,"",7.651693344116211,0.01743660867214203
27.0,"","",1.7904601097106934,"",0.049970466643571854,0.016922729089856148,0.016922729089856148,0.050265226513147354,77483.0,0.017253665253520012,"",7.577440500259399,0.017253665253520012
28.0,"","",1.7059788703918457,"",0.05029072239995003,0.01690509542822838,0.01690509542822838,0.05031389370560646,77483.0,0.01713826134800911,"",7.5693347454071045,0.01713826134800911
29.0,"","",1.7711422443389893,"",0.050118789076805115,0.017014745622873306,0.017014745622873306,0.050920117646455765,77483.0,0.017760569229722023,"",7.622661828994751,0.017760569229722023
30.0,"","",1.923776626586914,"",0.04934540018439293,0.01695607602596283,0.01695607602596283,0.0488625168800354,77483.0,0.016356099396944046,"",7.502805709838867,0.016356101259589195
31.0,"","",1.6941249370574951,"",0.049429792910814285,0.0169818177819252,0.0169818177819252,0.04809790849685669,77483.0,0.015867702662944794,"",7.593283176422119,0.015867702662944794
32.0,"","",1.8644545078277588,"",0.04892612248659134,0.016890430822968483,0.016890430822968483,0.047580648213624954,77483.0,0.015703288838267326,"",7.606664180755615,0.015703288838267326
33.0,"","",1.7309277057647705,"",0.05023304000496864,0.016939058899879456,0.016939058899879456,0.05195377394556999,77483.0,0.018910830840468407,"",7.575371742248535,0.018910830840468407
34.0,"","",1.8050711154937744,"",0.04959789291024208,0.01688496023416519,0.01688496023416519,0.050406504422426224,77483.0,0.01740647293627262,"",7.575083017349243,0.01740647293627262
35.0,"","",1.8256981372833252,"",0.0492607057094574,0.016982274129986763,0.016982274129986763,0.047779422253370285,77483.0,0.015743806958198547,"",7.58663010597229,0.015743806958198547
36.0,"","",1.7896182537078857,"",0.048510581254959106,0.016982529312372208,0.016982529312372208,0.04692240431904793,77483.0,0.015710940584540367,"",7.641270637512207,0.015710940584540367
37.0,"","",1.8450944423675537,"",0.04887467250227928,0.01693284697830677,0.01693284697830677,0.047836389392614365,77483.0,0.01641145721077919,"",7.617593050003052,0.01641145721077919
38.0,"","",1.8099474906921387,"",0.04857524856925011,0.016912944614887238,0.016912944614887238,0.04632066935300827,77483.0,0.015414281748235226,"",7.566217422485352,0.015414281748235226
39.0,"","",1.8794536590576172,"",0.04950195550918579,0.01691650040447712,0.01691650040447712,0.050609052181243896,77483.0,0.018330134451389313,"",7.731767892837524,0.018330134451389313
40.0,"","",2.2226710319519043,"",0.048706188797950745,0.016866330057382584,0.016866330057382584,0.048129282891750336,77483.0,0.016419431194663048,"",7.59935736656189,0.016419431194663048
41.0,"","",1.9301481246948242,"",0.04795423895120621,0.017025915905833244,0.017025915905833244,0.04614366963505745,77483.0,0.015225359238684177,"",7.6088621616363525,0.015225359238684177
42.0,"","",1.8034296035766602,"",0.048438139259815216,0.017033537849783897,0.017033537849783897,0.04746956750750542,77483.0,0.016430968418717384,"",7.520771741867065,0.016430968418717384
43.0,"","",2.0656824111938477,"",0.04832106828689575,0.01692356914281845,0.01692356914281845,0.04688306897878647,77483.0,0.016040753573179245,"",7.514261245727539,0.016040753573179245
44.0,"","",1.8360090255737305,"",0.04783487692475319,0.016925174742937088,0.016925174742937088,0.045561086386442184,77483.0,0.01535250898450613,"",7.525678634643555,0.01535250898450613
45.0,"","",1.8712151050567627,"",0.04724394530057907,0.01689961552619934,0.01689961552619934,0.044924311339855194,77483.0,0.014871342107653618,"",7.5415122509002686,0.014871342107653618
46.0,"","",1.6770570278167725,"",0.046977393329143524,0.01692299172282219,0.01692299172282219,0.04465257003903389,77483.0,0.014908580109477043,"",7.642378568649292,0.014908580109477043
47.0,"","",1.6969401836395264,"",0.04906748607754707,0.017047202214598656,0.017047202214598656,0.048572223633527756,77483.0,0.01789793185889721,"",7.51818323135376,0.01789793185889721
48.0,"","",1.6910455226898193,"",0.05043244734406471,0.017169147729873657,0.017169147729873657,0.05385499820113182,77483.0,0.020823009312152863,"",7.603364944458008,0.020823009312152863
49.0,"","",1.762685775756836,"",0.04850340634584427,0.017039094120264053,0.017039094120264053,0.04848228022456169,77483.0,0.01685289479792118,"",7.644702434539795,0.01685289479792118
50.0,"","",1.892859935760498,"",0.046765390783548355,0.016968954354524612,0.016968954354524612,0.04569445177912712,77483.0,0.015628494322299957,"",7.513705253601074,0.015628494322299957
51.0,"","",1.7373924255371094,"",0.047984711825847626,0.016918804496526718,0.016918804496526718,0.04735178127884865,77483.0,0.01696525700390339,"",7.473631143569946,0.01696525700390339
52.0,"","",1.9496912956237793,"",0.047435518354177475,0.016877667978405952,0.016877667978405952,0.04683569073677063,77483.0,0.01634889282286167,"",7.560577154159546,0.01634889468550682
53.0,"","",1.800687313079834,"",0.048481348901987076,0.016865164041519165,0.016865164041519165,0.04865691438317299,77483.0,0.017477739602327347,"",7.5358803272247314,0.017477739602327347
54.0,"","",2.0002365112304688,"",0.048349037766456604,0.016927748918533325,0.016927748918533325,0.0492858961224556,77483.0,0.01794241927564144,"",7.505206823348999,0.01794241927564144
55.0,"","",1.966712474822998,"",0.0478704534471035,0.016897501423954964,0.016897501423954964,0.048838868737220764,77483.0,0.01752888411283493,"",7.509146690368652,0.01752888411283493
56.0,"","",1.766228199005127,"",0.046650853008031845,0.017150942236185074,0.017150942236185074,0.04374579340219498,77483.0,0.014338749460875988,"",7.629160165786743,0.014338749460875988
57.0,"","",1.9086480140686035,"",0.046782247722148895,0.016939960420131683,0.016939960420131683,0.04519319161772728,77483.0,0.015901703387498856,"",7.584763050079346,0.015901703387498856
58.0,"","",1.8488996028900146,"",0.047339338809251785,0.0169160608202219,0.0169160608202219,0.04621467366814613,77483.0,0.016498753800988197,"",7.567468166351318,0.016498753800988197
59.0,"","",1.7196578979492188,"",0.04655362665653229,0.016994783654808998,0.016994783654808998,0.044865552335977554,77483.0,0.015469043515622616,"",7.704152345657349,0.015469043515622616
60.0,"","",1.8275744915008545,"",0.04588942229747772,0.016985373571515083,0.016985373571515083,0.042397212237119675,77483.0,0.013913667760789394,"",7.5881712436676025,0.013913667760789394
61.0,"","",1.7213382720947266,"",0.048759762197732925,0.017080798745155334,0.017080798745155334,0.05034340173006058,77483.0,0.019573494791984558,"",7.532393455505371,0.019573494791984558
62.0,"","",1.7479698657989502,"",0.046402476727962494,0.017040405422449112,0.017040405422449112,0.04515814781188965,77483.0,0.015222753398120403,"",7.563294887542725,0.015222753398120403
63.0,"","",1.8511781692504883,"",0.046621549874544144,0.017009908333420753,0.017009908333420753,0.04420597478747368,77483.0,0.015258639119565487,"",7.526768207550049,0.015258639119565487
64.0,"","",1.7728161811828613,"",0.047197479754686356,0.01690518856048584,0.01690518856048584,0.04736015573143959,77483.0,0.017322802916169167,"",7.564441442489624,0.017322802916169167
65.0,"","",1.731888771057129,"",0.04735763370990753,0.016827434301376343,0.016827434301376343,0.04654572531580925,77483.0,0.016495810821652412,"",7.52795934677124,0.016495810821652412
66.0,"","",1.8070170879364014,"",0.04749469459056854,0.016972564160823822,0.016972564160823822,0.04860404506325722,77483.0,0.017936650663614273,"",7.527804613113403,0.017936650663614273
67.0,"","",1.8075525760650635,"",0.04770054668188095,0.016895191743969917,0.016895191743969917,0.04892460256814957,77483.0,0.01798533834517002,"",7.492068767547607,0.01798533834517002
68.0,"","",1.701673984527588,"",0.04708506166934967,0.016966616734862328,0.016966616734862328,0.04528422653675079,77483.0,0.015427161008119583,"",7.559427738189697,0.015427161008119583
69.0,"","",2.001330852508545,"",0.04631058871746063,0.016901854425668716,0.016901854425668716,0.04545196145772934,77483.0,0.016013124957680702,"",7.608241081237793,0.016013124957680702
70.0,"","",1.7865419387817383,"",0.04770715534687042,0.01695779152214527,0.01695779152214527,0.04744792729616165,77483.0,0.017246685922145844,"",7.504186630249023,0.017246685922145844
71.0,"","",1.7387714385986328,"",0.046387266367673874,0.016915535554289818,0.016915535554289818,0.04503156617283821,77483.0,0.015527713112533092,"",7.517045497894287,0.015527713112533092
72.0,"","",1.811295509338379,"",0.04685363173484802,0.016985241323709488,0.016985241323709488,0.044989001005887985,77483.0,0.015662118792533875,"",7.6866135597229,0.015662118792533875
73.0,"","",1.8328120708465576,"",0.046382103115320206,0.016919584944844246,0.016919584944844246,0.04465935006737709,77483.0,0.015432948246598244,"",7.530726194381714,0.015432948246598244
74.0,"","",1.7942848205566406,"",0.046309422701597214,0.016913065686821938,0.016913065686821938,0.044600069522857666,77483.0,0.01536878664046526,"",7.537429094314575,0.01536878664046526
75.0,"","",1.742964744567871,"",0.047672662883996964,0.01690470241010189,0.01690470241010189,0.04713521897792816,77483.0,0.017431648448109627,"",7.501753330230713,0.017431648448109627
76.0,"","",1.749711036682129,"",0.04739551246166229,0.01689588651061058,0.01689588651061058,0.04813519865274429,77483.0,0.017759844660758972,"",7.477704286575317,0.017759844660758972
77.0,"","",1.695967197418213,"",0.04735065624117851,0.016902122646570206,0.016902122646570206,0.04536851868033409,77483.0,0.015698280185461044,"",7.448404550552368,0.015698280185461044
78.0,"","",1.788640022277832,"",0.04714344069361687,0.01693742349743843,0.01693742349743843,0.04776173084974289,77483.0,0.01758566126227379,"",7.4738874435424805,0.01758566126227379
79.0,"","",1.9009203910827637,"",0.04660256579518318,0.016864174976944923,0.016864174976944923,0.04618813470005989,77483.0,0.01654999703168869,"",7.64001727104187,0.01654999703168869
80.0,"","",1.901261329650879,"",0.045170869678258896,0.017076043412089348,0.017076043412089348,0.042107414454221725,77483.0,0.014131087809801102,"",7.534662485122681,0.014131087809801102
