"round_num","validation/eval/loss","validation/eval/sparse_categorical_accuracy","validation/stat/num_examples","loss","validation/validation_time_in_seconds","sparse_categorical_accuracy","eval/sparse_categorical_accuracy","eval/loss","stat/num_examples","round_time_in_seconds"
151.0,4.1989827156066895,0.05779999867081642,10000.0,3.0930919647216797,24.459153175354004,0.18950000405311584,"","","",536.9517273902893
152.0,4.3957600593566895,0.04430000111460686,10000.0,3.203282117843628,13.34289026260376,0.17649999260902405,"","","",14.659123659133911
153.0,4.504437446594238,0.03929999843239784,10000.0,3.3278799057006836,15.338204145431519,0.1589999943971634,"","","",15.794970512390137
154.0,4.164462566375732,0.06729999929666519,10000.0,3.3961498737335205,21.497288942337036,0.16249999403953552,"","","",19.011196613311768
155.0,4.1891045570373535,0.07199999690055847,10000.0,3.154669761657715,11.85769009590149,0.18549999594688416,"","","",14.60932445526123
156.0,4.405237674713135,0.04100000113248825,10000.0,3.1361587047576904,11.684373140335083,0.19499999284744263,"","","",15.38948917388916
157.0,4.595612049102783,0.037700001150369644,10000.0,3.153355598449707,10.39189338684082,0.19300000369548798,"","","",14.681725978851318
158.0,4.304728984832764,0.04190000146627426,10000.0,3.4264914989471436,27.18369436264038,0.1469999998807907,"","","",16.258214712142944
159.0,4.292196273803711,0.05620000138878822,10000.0,3.345245838165283,21.11122727394104,0.16200000047683716,"","","",21.936082124710083
160.0,4.521607875823975,0.0421999990940094,10000.0,3.3263204097747803,15.676740646362305,0.16949999332427979,"","","",25.256534576416016
161.0,4.274363040924072,0.04879999905824661,10000.0,3.223203659057617,22.41165280342102,0.18449999392032623,"","","",23.586825370788574
162.0,4.7102274894714355,0.0340999998152256,10000.0,3.3219034671783447,30.44529891014099,0.16699999570846558,"","","",17.682090044021606
163.0,4.959916114807129,0.032600000500679016,10000.0,3.3967323303222656,22.995530605316162,0.17249999940395355,"","","",16.25962495803833
164.0,4.7147040367126465,0.02979999966919422,10000.0,3.461061954498291,16.080312252044678,0.15600000321865082,"","","",25.415004014968872
165.0,4.321459770202637,0.06279999762773514,10000.0,3.5546350479125977,20.642372846603394,0.14900000393390656,"","","",25.50294280052185
166.0,4.469616889953613,0.03550000116229057,10000.0,3.1939520835876465,27.82029128074646,0.19449999928474426,"","","",20.09004831314087
167.0,4.372621059417725,0.04740000143647194,10000.0,3.1791634559631348,31.586768627166748,0.1940000057220459,"","","",17.651835680007935
168.0,4.3118486404418945,0.057500001043081284,10000.0,3.1440649032592773,19.024220943450928,0.20100000500679016,"","","",16.85069513320923
