"loss","validation/validation_time_in_seconds","train_steps_per_hour","round_num","train_step_time_in_seconds","validation/sparse_categorical_accuracy","sparse_categorical_accuracy","validation/loss"
"",71.65158700942993,"",0.0,"",0.004400965292006731,"",4.137059211730957
3.768406629562378,72.07585859298706,49.4425516008587,1,72.81177616119385,0.05565091595053673,0.06199226155877113,3.9768567085266113
3.7430806159973145,72.16200709342957,76.59749358419978,2,46.998926877975464,0.0556638240814209,0.07283581793308258,3.8026885986328125
3.6289219856262207,71.08546042442322,66.1064056051598,3,54.4576575756073,0.05625750124454498,0.0781477615237236,3.6992053985595703
3.6262266635894775,72.06142282485962,60.50960523566191,4,59.49468660354614,0.07704915851354599,0.07965388149023056,3.6531965732574463
3.4841904640197754,71.63795399665833,70.70565799392463,5,50.915302991867065,0.08760631084442139,0.11777777969837189,3.5853254795074463
3.326676845550537,72.07451581954956,73.27537642554374,6,49.12973737716675,0.13880464434623718,0.19030407071113586,3.444364070892334
2.5385563373565674,69.25864124298096,68.63946738062832,7,52.447959423065186,0.35050269961357117,0.4144470691680908,3.0548505783081055
2.082947015762329,68.32475399971008,60.694133166124914,8,59.31380534172058,0.4360053241252899,0.5218316316604614,2.643098831176758
1.7560620307922363,71.9682834148407,63.87437359773077,9,56.36063098907471,0.4868164658546448,0.5900712609291077,2.7290337085723877
1.4609606266021729,55.63782334327698,77.29025066676718,10,46.577672719955444,0.517545759677887,0.6524959802627563,2.856074571609497
1.1620080471038818,52.666165828704834,93.9530431358091,11,38.31701326370239,0.5373178720474243,0.7119507193565369,2.775873899459839
1.1548932790756226,52.871522426605225,97.27392047892221,12,37.00889182090759,0.5463650226593018,0.7164550423622131,2.4692955017089844
1.0938118696212769,49.989744901657104,89.03301530225704,13,40.434438705444336,0.5592194199562073,0.7191712260246277,2.082163095474243
0.8526569604873657,54.68755221366882,81.78266440203788,14,44.01910877227783,0.5807854533195496,0.7754008173942566,1.7702583074569702
0.8633367419242859,53.40960383415222,84.49512555920438,15,42.60600805282593,0.6018481254577637,0.7639253735542297,1.579876184463501
0.8772597908973694,52.012418270111084,99.0403462755349,16,36.348822832107544,0.6218396425247192,0.7622950673103333,1.4690903425216675
0.8647268414497375,51.874982833862305,95.89580169618553,17,37.54074668884277,0.6414826512336731,0.7619094848632812,1.380096197128296
0.7769858241081238,47.24926996231079,96.66693476100792,18,37.241276025772095,0.6612030863761902,0.7841842174530029,1.2918745279312134
0.6007335186004639,53.637569189071655,84.39536712495762,19,42.65636992454529,0.6742253303527832,0.8294034600257874,1.2619702816009521
0.6742552518844604,55.89338779449463,126.47491567484255,20,28.464142322540283,0.6785746812820435,0.812055766582489,1.330842137336731
0.6523387432098389,53.50420546531677,92.8939963786616,21,38.75384998321533,0.6831175684928894,0.8140328526496887,1.3887786865234375
0.6725085973739624,55.28321695327759,91.26391414067648,22,39.44603991508484,0.6921131014823914,0.8146263360977173,1.373247504234314
0.5852054357528687,51.485575675964355,101.42671732064147,23,35.49360656738281,0.7020636796951294,0.8353293538093567,1.293718695640564
0.656351625919342,50.23386526107788,83.8435322021918,24,42.9371223449707,0.7132145166397095,0.8141382336616516,1.1694421768188477
0.6193152666091919,54.854679107666016,82.19809821418598,25,43.79663372039795,0.7208420038223267,0.8215552568435669,1.0836994647979736
0.5722300410270691,53.480039834976196,101.83155580850493,26,35.35249924659729,0.7235135436058044,0.8352912068367004,1.045976161956787
0.6030247211456299,52.99859094619751,90.17344337807957,27,39.923062324523926,0.7242621183395386,0.8280651569366455,1.0247067213058472
0.5603619813919067,50.49919652938843,100.80238380118476,28,35.713441133499146,0.7279532551765442,0.8324416875839233,0.9957572221755981
0.6351174712181091,54.42841815948486,90.25908062907426,29,39.885183572769165,0.7355419993400574,0.8153112530708313,0.9612419009208679
0.44418013095855713,54.61894631385803,82.53330953670765,30,43.61875247955322,0.7410528659820557,0.8650227785110474,0.9444279074668884
0.6084388494491577,52.578080892562866,107.34888279698733,31,33.53551435470581,0.743530809879303,0.8244568705558777,0.948270320892334
0.5982030034065247,53.46256065368652,92.64756914212816,32,38.85692882537842,0.7441374063491821,0.8258485794067383,0.9714618921279907
0.5156938433647156,49.75453519821167,102.22181753363262,33,35.217530727386475,0.7459700703620911,0.8521791696548462,0.9812209010124207
0.5195001363754272,49.64768743515015,99.6144442270959,34,36.13933730125427,0.7484222054481506,0.8436230421066284,0.9702969193458557
0.5186213850975037,53.718422174453735,84.44307874473387,35,42.63226842880249,0.7545267939567566,0.8466154336929321,0.9242734313011169
0.5029899477958679,52.37159872055054,101.63761723669083,36,35.41995668411255,0.7585663795471191,0.8517974019050598,0.8767931461334229
0.5042850375175476,52.679094552993774,93.83589394583103,37,38.36485004425049,0.7573145031929016,0.8511486053466797,0.8595340847969055
0.5005234479904175,52.40968680381775,94.11702227979718,38,38.25025391578674,0.7518423199653625,0.8509794473648071,0.8774688839912415
0.43629348278045654,49.01814150810242,84.27499270452725,39,42.71729826927185,0.7464346885681152,0.8710553646087646,0.911129891872406
0.7493606805801392,55.47589325904846,83.37904277653779,40,43.17631721496582,0.7487319707870483,0.8017383813858032,0.9004889726638794
0.46689513325691223,53.87128806114197,92.38412680117835,41,38.96773314476013,0.7559852004051208,0.855964183807373,0.8618529438972473
0.4582919180393219,53.49105763435364,97.21412522696959,42,37.03165555000305,0.7685685753822327,0.8587341904640198,0.8048455715179443
0.3684712052345276,52.70572257041931,81.64978360271337,43,44.090747594833374,0.7756798267364502,0.8860363960266113,0.7926738858222961
0.41128748655319214,50.33047652244568,88.17026329690047,44,40.830092430114746,0.7786095142364502,0.8719748258590698,0.8000786304473877
0.42335018515586853,54.05442404747009,82.37132083267953,45,43.7045316696167,0.7761444449424744,0.8709709048271179,0.8293717503547668
0.5182404518127441,53.1832709312439,110.32238002187394,46,32.631638288497925,0.7715756893157959,0.8465358018875122,0.8537090420722961
0.4802161455154419,52.97706151008606,108.73915827989026,47,33.106748819351196,0.7701560258865356,0.8583480715751648,0.8530377149581909
0.3744528293609619,53.935614585876465,100.09173416306989,48,35.96700596809387,0.7724920511245728,0.8879703283309937,0.8222905397415161
0.33268651366233826,50.49632692337036,90.25748093695184,49,39.8858904838562,0.7774350643157959,0.8967213034629822,0.7835536003112793
0.43852299451828003,52.72016477584839,81.91142356465184,50,43.94991374015808,0.7800420522689819,0.8683083653450012,0.7693502902984619
0.4018027186393738,52.07062125205994,89.42316644034939,51,40.25802421569824,0.7772930860519409,0.8769100904464722,0.7765753269195557
0.35131293535232544,52.918314695358276,88.68062977994322,52,40.59511089324951,0.7728017568588257,0.8868491649627686,0.8107650876045227
0.3753664195537567,54.1326208114624,101.0797316911348,53,35.61544871330261,0.7690977454185486,0.8877744674682617,0.8381847739219666
0.34203875064849854,49.42278480529785,86.47839925482675,54,41.62889266014099,0.7689041495323181,0.8932203650474548,0.8619978427886963
0.3586549758911133,52.970609188079834,83.93661497167275,55,42.889506578445435,0.7660260796546936,0.8906530141830444,0.8986204266548157
0.4521278142929077,52.464120388031006,104.52346316740483,56,34.44202756881714,0.7702980041503906,0.8681665062904358,0.8721087574958801
0.30143627524375916,54.26492118835449,86.82604559913892,57,41.46221303939819,0.7759250402450562,0.9037884473800659,0.8467101454734802
0.42666661739349365,52.375109910964966,90.9782856903362,58,39.56988167762756,0.7816295027732849,0.873247504234314,0.7982616424560547
0.3965970277786255,50.87063694000244,91.4466774041581,59,39.36720395088196,0.7855400443077087,0.8797687888145447,0.7520443797111511
0.35742247104644775,61.84109330177307,89.54422060795932,60,40.20359969139099,0.784068763256073,0.8944735527038574,0.7469980120658875
0.36926931142807007,69.99619197845459,76.38363096587831,61,47.13051676750183,0.7770349383354187,0.8858919143676758,0.7685602903366089
0.3878382742404938,71.14337253570557,74.11308114749032,62,48.57442092895508,0.7729437351226807,0.8823032379150391,0.784674882888794
0.45886433124542236,73.24827933311462,65.74338327945577,63,54.75836229324341,0.7799130082130432,0.8614399433135986,0.7477751970291138
